"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"64312","1.0","1207","[""REL""]","15","""1/999""","[""BTS-T"", ""WRI""]","","","[""James Hanson""]","""7/999""","200","[""DC 204""]","999","""St.Paul/Letter/Gospel""","223","false","","5","""0/999""","""7/999""","""O""","20075","[""M-F 1000-1130""]","""Paul: His Letters, His Gospel""","""Research""","2007"
"64313","1.0","1232","[""REL""]","17","""1/999""","[""EIN"", ""WRI""]","","","[""James Hanson""]","""10/999""","200","[""DC 204""]","999","""The Ethics of Jesus""","276","false","","5","""2/999""","""4/999""","""O""","20075","[""M-F 1230-0200PM""]","","""Research""","2007"
"64315","0.5","1012","[""ESAC""]","6","""1/999""","","","","[""Shahram Ahrar""]","""3/999""","100","[""SAC 112""]","999","""Individual Fitness.50""","133","false","","5","""1/999""","""1/999""","""O""","20075","[""M-F 0400-0530PM""]","""Individual Fitness""","""Research""","2007"
"64316","0.5","1016","[""ESAC""]","6","""0/999""","","","","[""Shahram Ahrar""]","""6/999""","100","[""SAC 112""]","999","""Wt Training Co-Ed .50""","140","false","","5","""0/999""","""0/999""","""O""","20075","[""M-F 0230-0400PM""]","""Weight Training""","""Research""","2007"
"64317","1.0","1056","[""ESTH""]","0","""0/999""","[""EIN""]","","","[""Gary Wicks""]","""0/999""","200","[""RML 421""]","999","""Sports Ethics/Society""","290","false","","5","""0/999""","""0/999""","""X""","20075","[""M-F 1000-1130""]","""Sport Ethic in Society""","""Research""","2007"
"64322","1.0","1376","[""THEAT""]","12","""0/999""","[""ALS-A"", ""ORC""]","","","[""Jeanne I. Willcoxon""]","""8/999""","100","[""TB 227""]","999","""Acting for Non-Majors""","115","false","","5","""0/999""","""4/999""","""O""","20075","[""M-F 1000-1130""]","""Acting for the Non-Major""","""Research""","2007"
"64323","1.0","1398","[""THEAT""]","5","""0/999""","","","","[""Todd F. Edwards""]","""3/999""","300","[""TB Haugen""]","999","""Top: Stage Combat""","379","false","","5","""0/999""","""2/999""","""O""","20075","[""M-F 1230-0200PM""]","""Topics in Interpretation and Theater""","""Topic""","2007"
"64324","1.0","413","[""ENGL""]","8","""0/999""","[""WRI""]","","","[""Stephen Longfellow""]","""7/999""","200","[""RML 525""]","999","""Creative Wrtg: Non-Fic""","251","false","","5","""0/999""","""1/999""","""O""","20075","[""M-F 1000-1130""]","""Creative Nonfiction""","""Research""","2007"
"64344","1.0","1402","[""STAT""]","3","""0/999""","[""AQR""]","","","[""Peter E. Sprangers""]","""2/999""","100","[""SC 170""]","999","""Prin of Statistics""","110","false","","5","""0/999""","""1/999""","""O""","20075","[""M-F 1000-1130""]","""Principles of Statistics""","""Research""","2007"
"64832","1.0","821","[""MUSIC""]","3","""0/999""","","","","[""Charles Forsberg""]","""1/999""","200","","999","""Counterpoint""","222","false","","5","""0/999""","""2/999""","""O""","20075","","","""Research""","2007"
"64898","0.5","153","[""BIO""]","1","""0/999""","","","","[""Louis Henry Kermott""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20075","","""Internship""","""Research""","2007"
"64905","0.5","522","[""GERM""]","2","""0/999""","","","","[""Karl Fink""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20075","","""Internship""","""Research""","2007"
"64906","1.0","522","[""GERM""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64909","0.5","961","[""NURS""]","2","""0/999""","","","","[""Judith Sateren""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""1/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64921","0.5","961","[""NURS""]","2","""0/999""","","","","[""Carol H. Austin""]","""2/999""","300","","999","""Academic Internship""","394","true","""A""","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64931","1.0","529","[""GERM""]","1","""0/999""","","","","[""Karl Fink""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64933","0.5","344","[""EDUC""]","1","""0/999""","","","","[""Robert W. McClure""]","""0/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""1/999""","""O""","20075","","""Internship""","""Research""","2007"
"64934","0.5","795","[""MEDIA""]","12","""0/999""","","","","[""William Sonnega""]","""6/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""6/999""","""O""","20075","","""Internship""","""Research""","2007"
"64955","1.0","625","[""HIST""]","1","""0/999""","","","","[""Gary De Krey""]","""1/999""","200","","999","""IS/The Anglo-Dutch Wars""","298","false","","5","""0/999""","""0/999""","""O""","20075","","""Independent Study""","""Research""","2007"
"64956","0.5","1139","[""PSCI""]","1","""0/999""","","","","[""Anthony Lott""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64957","1.0","784","[""MGMT""]","1","""1/999""","","","","[""Sian E. Muir""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64959","1.0","259","[""ECON""]","0","""0/999""","[""HBS""]","","","[""Cuneyt Orman""]","""0/999""","100","","999","""Principles of Econ""","121","false","","5","""0/999""","""0/999""","""X""","20075","[""M-F 0230-0400PM""]","""Principles of Economics""","""Research""","2007"
"64960","0.5","377","[""DANCE""]","1","""0/999""","","","","[""Janice Roberts""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64961","0.5","784","[""MGMT""]","1","""0/999""","","","","[""Mary Ann Emery""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64967","1.0","464","[""ENVST""]","1","""1/999""","","","","[""Michael Swift""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64969","0.5","1315","[""SOAN""]","3","""0/999""","","","","[""Thomas A. Williamson""]","""3/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64970","0.5","797","[""MEDIA""]","1","""0/999""","","","","[""William Sonnega""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64971","0.25","997","[""ESAC""]","0","""0/999""","","","","[""Luke Benoit""]","""0/999""","100","","999","""Golf""","103","false","","5","""0/999""","""0/999""","""X""","20075","","","""Research""","2007"
"64972","0.5","961","[""NURS""]","2","""0/999""","","","","[""Diana Neal""]","""1/999""","300","","999","""Academic Internship""","394","true","""B""","5","""1/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64973","1.0","1315","[""SOAN""]","0","""0/999""","","","","[""Ryan R. Sheppard""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64980","0.5","1366","[""SWRK""]","1","""0/999""","","","","[""Valerie Thomas""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64981","0.5","464","[""ENVST""]","1","""0/999""","","","","[""Charles Jr. Umbanhowar""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""1/999""","""O""","20075","","""Internship""","""Research""","2007"
"64984","1.0","153","[""BIO""]","1","""0/999""","","","","[""Eugene Bakko""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64985","0.5","653","[""FAMST""]","1","""0/999""","","","","[""Sharon Powell""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64986","1.0","784","[""MGMT""]","1","""0/999""","","","","[""Richard Goedde""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""1/999""","""O""","20075","","""Internship""","""Research""","2007"
"64987","1.0","795","[""MEDIA""]","3","""0/999""","","","","[""William Sonnega""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""2/999""","""O""","20075","","""Internship""","""Research""","2007"
"64989","0.5","784","[""MGMT""]","1","""0/999""","","","","[""Richard Goedde""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64990","0.5","93","[""ASIAN""]","1","""0/999""","","","","[""Luying Chen""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20075","","","""Research""","2007"
"64994","1.0","153","[""BIO""]","1","""0/999""","","","","[""Anne Walter""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"64997","0.5","20628","[""ID""]","17","""0/999""","","","""R""","[""Heather Campbell""]","""12/999""","200","","999","""Research Across Disciplin""","236","true","","5","""4/999""","""1/999""","""C""","20075","","""Research Strategies Across the Disciplines""","""Research""","2007"
"65019","0.5","276","[""ECON""]","1","""0/999""","","","","[""Paul Wojick""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20075","","","""Research""","2007"
"65020","1.0","1057","[""ESTH""]","1","""0/999""","","","","[""William Sean Goldsworthy""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"65021","0.5","1178","[""PSYCH""]","1","""0/999""","","","","[""Harold Brull""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20075","","","""Research""","2007"
"65022","1.0","1178","[""PSYCH""]","1","""0/999""","","","","[""Dana Gross""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20075","","","""Research""","2007"
"65023","1.0","1188","[""PSYCH""]","1","""0/999""","","","","[""Dana Gross""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20075","","","""Research""","2007"
"65024","1.0","464","[""ENVST""]","2","""0/999""","","","","[""Eugene Bakko""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""1/999""","""O""","20075","","""Internship""","""Research""","2007"
"65025","0.5","707","[""ID""]","3","""0/999""","","","","[""Mary Carlsen""]","""2/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20075","","","""Research""","2007"
"65026","0.5","707","[""ID""]","3","""0/999""","","","","[""Eric J. Fure-Slocum""]","""2/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""1/999""","""O""","20075","","","""Research""","2007"
"65027","0.5","707","[""ID""]","3","""0/999""","","","","[""Heather Campbell""]","""2/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""1/999""","""O""","20075","","","""Research""","2007"
"65030","0.5","204","[""CHEM""]","1","""0/999""","","","","[""Wesley Pearson""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20075","","""Internship""","""Research""","2007"
"65031","1.0","752","[""MATH""]","1","""0/999""","","","","[""Bruce Hanson""]","""0/999""","200","","999","""IS/Metric Spaces""","298","false","","5","""1/999""","""0/999""","""O""","20075","","""Independent Study""","""Research""","2007"
"65041","1.0","1057","[""ESTH""]","1","""0/999""","","","","[""Susan Bauer""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""1/999""","""O""","20075","","""Internship""","""Research""","2007"
"65056","1.0","1179","[""PSYCH""]","1","""0/999""","","","","[""Bonnie Sherman""]","""1/999""","200","","999","""IS/Eye Move Lit Review""","298","false","","5","""0/999""","""0/999""","""O""","20075","","""Independent Study""","""Research""","2007"
"65062","1.0","252","[""CHIN""]","1","""0/999""","","","","[""Luying Chen""]","""1/999""","300","","999","""IR/Chinese Communications""","398","false","","5","""0/999""","""0/999""","""O""","20075","","""Independent Research""","""Research""","2007"
"65064","1.0","1058","[""ESTH""]","1","""0/999""","","","","[""Matthew C. McDonald""]","""1/999""","200","","999","""IS/Diet and Performance""","298","false","","5","""0/999""","""0/999""","""O""","20075","","""Independent Study""","""Research""","2007"
"65113","1.0","31","[""ART""]","0","""0/999""","[""ALS-A"", ""MCG""]","","","[""Christine O'Malley""]","""0/999""","100","[""DC 204""]","999","""Intro/Art History I""","150","false","","5","""0/999""","""0/999""","""X""","20075","[""M-F 0800-0930""]","""Introduction to Art History I""","""Research""","2007"
"65217","0.5","93","[""ASIAN""]","3","""0/999""","","","","[""Kristina MacPherson""]","""2/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""1/999""","""O""","20075","","","""Research""","2007"
"65228","1.0","690","[""IS""]","1","""0/999""","","","","[""Gary Wicks""]","""0/999""","300","","999","""Senior Project II""","392","false","","5","""1/999""","""0/999""","""C""","20075","","","""Research""","2007"
"65229","1.0","1395","[""THEAT""]","1","""0/999""","","","","[""Jeanne I. Willcoxon""]","""0/999""","200","","999","""IS/Puppetry Performances""","298","false","","5","""0/999""","""1/999""","""O""","20075","","""Independent Study""","""Research""","2007"
"65288","1.0","642","[""HIST""]","1","""0/999""","","","","[""Eric J. Fure-Slocum""]","""0/999""","300","","999","""IR/Latino Labor Unions MN""","398","false","","5","""1/999""","""0/999""","""O""","20075","","""Independent Research""","""Research""","2007"
"65289","1.0","1257","[""REL""]","1","""0/999""","","","","[""Anantanand Rambachan""]","""1/999""","300","","999","""IR/Classical Yoga""","398","false","""A""","5","""0/999""","""0/999""","""O""","20075","","""Independent Research""","""Research""","2007"
"65290","1.0","1257","[""REL""]","1","""0/999""","","","","[""Anantanand Rambachan""]","""0/999""","300","","999","""IR/Tibetan Buddhism""","398","false","""B""","5","""1/999""","""0/999""","""O""","20075","","""Independent Research""","""Research""","2007"
"65291","0.25","211","[""CHEM""]","1","""0/999""","","","","[""Douglas J. Beussman""]","""1/999""","300","","999","""Advanced Lab""","375","true","","5","""0/999""","""0/999""","""C""","20075","","""Advanced Laboratory""","""Lab""","2007"
"65292","1.0","1139","[""PSCI""]","0","""0/999""","","","","[""Daniel Hofrenning""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20075","","""Internship""","""Research""","2007"
"65314","1.0","256","[""ECON""]","16","""0/999""","[""HBS"", ""HWC""]","","","[""Steve Soderlind""]","""0/999""","100","","999","""Capitalism""","113","false","","5","""16/999""","""0/999""","""O""","20075","","""Gateways to Economics: Capitalism""","""Research""","2007"
"65320","1.0","1395","[""THEAT""]","1","""0/999""","","","","[""Todd F. Edwards""]","""0/999""","200","","999","""IS/Evol of Bladed Weapon""","298","false","""A""","5","""1/999""","""0/999""","""O""","20075","","""Independent Study""","""Research""","2007"
"65321","1.0","451","[""ENGL""]","1","""0/999""","","","","[""Mary Titus""]","""0/999""","300","","999","""IR/Amer. Adolescent Lit""","398","false","","5","""1/999""","""0/999""","""O""","20075","","""Independent Research""","""Research""","2007"
"65322","1.0","642","[""HIST""]","1","""0/999""","","","","[""Timothy R. Howe""]","""0/999""","300","","999","""IR/Flavian Rome""","398","false","""A""","5","""0/999""","""1/999""","""O""","20075","","""Independent Research""","""Research""","2007"
"66084","1.0","100","[""BIO""]","40","""22/999""","[""IST"", ""SED""]","100","","[""Eric McDonald"", ""Michael Swift"", ""Anne Walter""]","""18/999""","100","","999","""Biological Science""","121","false","","5","""0/999""","""0/999""","""O""","20075","","""Biological Science: Issues in Biology""","""Research""","2007"
"66085","0.0","101","[""BIO""]","40","""40/999""","","100","","[""Eric McDonald"", ""Michael Swift"", ""Anne Walter""]","""0/999""","100","","999","""Biological Science Lab""","121","false","","5","""0/999""","""0/999""","""O""","20075","","","""Lab""","2007"

