"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"80717","1.0","804","[""MUSIC""]","0","""0/999""","[""ALS-A""]","","","[""David R. Castro""]","""0/999""","100","","999","""The Art of Music""","131","false","","5","""0/999""","""0/999""","""X""","20105","[""M-F 0230-0400PM""]","","""Research""","2010"
"80723","1.0","1325","[""SPAN""]","0","""0/999""","","","","[""Jessica A. Haugsland""]","""0/999""","100","[""TOH 214""]","999","""Beginning Spanish II""","112","false","","5","""0/999""","""0/999""","""X""","20105","[""M-F 0800-0930""]","","""Research""","2010"
"80867","1.0","78","[""ASIAN""]","6","""2/999""","[""MCG"", ""WRI""]","","","[""Barbara Reed""]","""1/999""","100","[""TOH 214""]","999","""Asian Cultures""","121","false","","5","""1/999""","""2/999""","""O""","20105","[""M-F 1230-0200PM""]","""Asian Cultures in Comparative Perspectives""","""Research""","2010"
"81006","1.0","1301","[""SOAN""]","0","""0/999""","[""HBS"", ""MCG""]","","","[""Ibtesam Al Atiyat""]","""0/999""","200","[""TOH 308""]","999","""The Arab World""","236","false","","5","""0/999""","""0/999""","""X""","20105","[""M-F 1000-1130""]","","""Research""","2010"
"81007","1.0","23944","[""SOAN""]","0","""0/999""","[""MCG""]","","""R""","[""Ibtesam Al Atiyat""]","""0/999""","200","[""TOH 308""]","999","""Intro Islamic Feminisms""","235","false","","5","""0/999""","""0/999""","""X""","20105","[""M-F 1230-0200PM""]","""Introduction to Islamic Feminisms""","""Research""","2010"
"81066","0.25","24324","[""ESAC""]","9","""0/999""","[""SPM""]","","""R""","[""Kevin Cook""]","""6/999""","100","[""TBA""]","999","""Bowling""","104","false","","5","""1/999""","""2/999""","""O""","20105","[""M-F 0230-0400PM""]","","""Research""","2010"
"81142","0.5","1139","[""PSCI""]","1","""1/999""","","","","[""Kristina Thalhammer""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81154","1.0","784","[""MGMT""]","3","""1/999""","","","","[""Richard Goedde""]","""2/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81155","0.5","153","[""BIO""]","2","""0/999""","","","","[""Theodore Johnson""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20105","","""Internship""","""Research""","2010"
"81156","1.0","24394","[""FILM""]","1","""0/999""","","","""R""","[""Amy E. Borden""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","","""Research""","2010"
"81162","1.0","175","[""BIO""]","1","""0/999""","","","","[""Kevin M. Crisp""]","""0/999""","300","","999","""IR/C-Sure Neuroprosthetic""","398","false","","5","""0/999""","""1/999""","""O""","20105","","""Independent Research""","""Research""","2010"
"81165","0.5","624","[""HIST""]","1","""0/999""","","","","[""Eric J. Fure-Slocum""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81166","0.5","153","[""BIO""]","2","""0/999""","","","","[""Diane K. Angell""]","""2/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81182","0.5","795","[""MEDIA""]","1","""0/999""","","","","[""Mary Griep""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81185","1.0","755","[""MATH""]","1","""0/999""","","","","[""Bruce Hanson""]","""0/999""","300","","999","""Real Analysis II""","344","false","","5","""1/999""","""0/999""","""C""","20105","","","""Research""","2010"
"81194","1.0","937","[""NORW""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","5","""0/999""","""0/999""","""O""","20105","","""Independent Research""","""Research""","2010"
"81195","1.0","1320","[""SOAN""]","1","""0/999""","","","","[""Christopher L. Chiappari""]","""0/999""","300","","999","""IR/Confirmation in Norway""","398","false","","5","""0/999""","""1/999""","""O""","20105","","""Independent Research""","""Research""","2010"
"81206","0.5","795","[""MEDIA""]","5","""0/999""","","","","[""William Sonnega""]","""4/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""1/999""","""O""","20105","","""Internship""","""Research""","2010"
"81216","0.5","204","[""CHEM""]","2","""1/999""","","","","[""Douglas J. Beussman""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81217","0.5","1057","[""ESTH""]","1","""0/999""","","","","[""Cynthia Book""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20105","","""Internship""","""Research""","2010"
"81219","0.5","961","[""NURS""]","2","""0/999""","","","","[""Rita Glazebrook""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""1/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81220","1.0","942","[""NURS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81221","1.0","961","[""NURS""]","3","""0/999""","","","","[""Rita Glazebrook""]","""3/999""","300","","999","""Academic Internship""","394","true","""A""","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81226","0.5","1236","[""REL""]","1","""0/999""","","","","[""Jamie A. Schillinger""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","","""Research""","2010"
"81227","0.5","153","[""BIO""]","1","""0/999""","","","","[""Jean C. Porterfield""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81239","1.0","795","[""MEDIA""]","1","""0/999""","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""1/999""","""O""","20105","","""Internship""","""Research""","2010"
"81241","1.0","1253","[""REL""]","1","""0/999""","","","","[""Margaret Ojala""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81242","1.0","1178","[""PSYCH""]","1","""0/999""","","","","[""M. Minda Ori\u00f1a""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","","""Research""","2010"
"81243","0.5","795","[""MEDIA""]","2","""0/999""","","","","[""Jan C. Hill""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","5","""1/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81247","1.0","464","[""ENVST""]","1","""0/999""","","","","[""Paul T. Jackson""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81250","0.5","18614","[""AFAM""]","1","""0/999""","","","","[""Abdulai Iddrisu""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20105","","","""Research""","2010"
"81251","0.5","1236","[""REL""]","1","""0/999""","","","","[""Douglas Schuurman""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20105","","","""Research""","2010"
"81254","0.5","784","[""MGMT""]","3","""0/999""","","","","[""Sian E. Muir""]","""2/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""1/999""","""O""","20105","","""Internship""","""Research""","2010"
"81255","1.0","986","[""PHIL""]","1","""0/999""","","","","[""Charles Taliaferro""]","""0/999""","200","","999","""IS/Informal Logic/Reason""","298","false","","5","""0/999""","""1/999""","""O""","20105","","""Independent Study""","""Research""","2010"
"81265","1.0","24281","[""ID""]","10","""0/999""","[""WRI""]","","""R""","[""Heather Campbell""]","""10/999""","200","","999","""McNair Research Writing""","237","false","","5","""0/999""","""0/999""","""C""","20105","","","""Research""","2010"
"81339","0.5","93","[""ASIAN""]","3","""0/999""","","","","[""Pin Pin Wan""]","""2/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20105","","","""Research""","2010"
"81340","1.0","795","[""MEDIA""]","1","""0/999""","","","","[""Jan C. Hill""]","""0/999""","200","","999","""Academic Internship""","294","true","""D""","5","""1/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81341","0.5","1315","[""SOAN""]","1","""0/999""","","","","[""Thomas A. Williamson""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81342","0.5","93","[""ASIAN""]","2","""0/999""","","","","[""Rika Ito""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""1/999""","""O""","20105","","","""Research""","2010"
"81343","0.5","153","[""BIO""]","1","""0/999""","","","","[""David Van Wylen""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81344","0.5","751","[""MATH""]","1","""0/999""","","","","[""Xun Pomponio""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81345","0.5","464","[""ENVST""]","1","""0/999""","","","","[""Anne Walter""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81346","0.5","846","[""MUSIC""]","1","""0/999""","","","","[""Julia Byl""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20105","","""Internship""","""Research""","2010"
"81347","0.5","707","[""ID""]","8","""5/999""","","","","[""Mary Carlsen""]","""2/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20105","","","""Research""","2010"
"81348","0.5","795","[""MEDIA""]","1","""0/999""","","","","[""Sian E. Muir""]","""1/999""","200","","999","""Academic Internship""","294","true","""E""","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81349","0.5","707","[""ID""]","3","""0/999""","","","","[""Heather Campbell""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""3/999""","""O""","20105","","","""Research""","2010"
"81352","0.5","707","[""ID""]","3","""0/999""","","","","[""James Farrell""]","""2/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""1/999""","""O""","20105","","","""Research""","2010"
"81353","0.5","707","[""ID""]","4","""0/999""","","","","[""Thomas A. Williamson""]","""3/999""","200","","999","""Academic Internship""","294","true","""C""","5","""0/999""","""1/999""","""O""","20105","","","""Research""","2010"
"81362","0.5","1050","[""ESTH""]","0","""0/999""","","","","[""Shahram Ahrar""]","""0/999""","200","[""SAC 103""]","999","""Intro to Coaching""","238","false","","5","""0/999""","""0/999""","""X""","20105","[""M-F 0800-0930""]","""Introduction to Coaching""","""Research""","2010"
"81427","1.0","94","[""ASIAN""]","1","""0/999""","[""WRI""]","","","[""Pin Pin Wan""]","""0/999""","200","","999","""IS/China/Taiwan Relations""","298","false","","5","""0/999""","""1/999""","""O""","20105","","""Independent Study""","""Research""","2010"
"81433","0.5","464","[""ENVST""]","1","""0/999""","","","","[""Paul T. Jackson""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81438","1.0","100","[""BIO""]","39","""39/999""","[""IST"", ""SED""]","100","","[""Eric McDonald"", ""Charles Jr. Umbanhowar""]","""0/999""","100","","999","""Biological Science""","121","false","","5","""0/999""","""0/999""","""C""","20105","","""Biological Science: Issues in Biology""","""Research""","2010"
"81439","0.0","101","[""BIO""]","39","""39/999""","","100","","[""Eric McDonald"", ""Charles Jr. Umbanhowar""]","""0/999""","100","","999","""Biological Science Lab""","121","false","","5","""0/999""","""0/999""","""C""","20105","","","""Lab""","2010"
"81440","0.25","23391","[""WRIT""]","39","""0/999""","","","""R""","[""Maria L. Kelly""]","""39/999""","100","","999","""Top: Supplemental Writing""","109","true","","5","""0/999""","""0/999""","""C""","20105","","""Topics: Supplemental Writing""","""Topic""","2010"
"81441","0.5","153","[""BIO""]","1","""0/999""","","","","[""Anne Walter""]","""1/999""","200","","999","""Academic Internship""","294","true","""D""","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"81442","1.0","223","[""CHEM""]","1","""0/999""","","","","[""Jeffrey J. Schwinefus""]","""1/999""","300","","999","""IR/Single Molecule Magnet""","398","false","","5","""0/999""","""0/999""","""O""","20105","","""Independent Research""","""Research""","2010"
"81473","1.0","154","[""BIO""]","1","""0/999""","[""WRI""]","","","[""Jean C. Porterfield""]","""0/999""","200","","999","""IS/Exotic Veterinar Kenya""","298","false","","5","""0/999""","""1/999""","""O""","20105","","""Independent Study""","""Research""","2010"
"81479","1.0","625","[""HIST""]","1","""0/999""","","","","[""J. L. Carrington""]","""0/999""","200","","999","""IS/Mysticism and Peace""","298","false","","5","""0/999""","""1/999""","""O""","20105","","""Independent Study""","""Research""","2010"
"81547","1.0","433","[""ENGL""]","1","""0/999""","","","","[""Jan C. Hill""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20105","","""Internship""","""Research""","2010"
"82200","0.5","93","[""ASIAN""]","1","""0/999""","","","","[""Phyllis Hyland Larson""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""1/999""","""O""","20105","","","""Research""","2010"

