"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"25200","1.0","35","[""ART""]","7","""0/999""","","[""Irve Dell""]","""2/999""","200","[""FH 18""]","10","""Sculpt: Metal Casting""","233","false","","1","""7/999""","""1/999""","""C""","19991","[""TTh 1145-0245PM""]","""Research""","1999"
"25201","1.0","37","[""ART""]","10","""0/999""","","[""Steven Edwins""]","""6/999""","200","[""FH AB""]","20","""Arch Drawing/Design I""","235","false","","1","""3/999""","""5/999""","""O""","19991","[""MWF 1255-0255PM""]","""Research""","1999"
"25202","1.0","38","[""ART""]","16","""0/0""","","[""Jan Shoger""]","""5/5""","200","[""FH 44""]","15","""Printmkg: Relief/Litho""","236","false","","1","""5/5""","""2/5""","""C""","19991","[""MWF 1045-1245PM""]","""Research""","1999"
"25204","1.0","46","[""ART""]","13","""1/999""","","[""Margaret Ojala""]","""2/999""","200","[""FH 2""]","12","""Photography""","248","false","","1","""10/999""","""0/999""","""C""","19991","[""TTh 1145-0245PM""]","""Research""","1999"
"25205","1.0","51","[""ART""]","39","""1/999""","","[""Matthew Rohn""]","""13/999""","200","[""FH 01""]","50","""High Modernism""","252","false","","1","""8/999""","""18/999""","""O""","19991","[""MWF 1045-1140""]","""Research""","1999"
"25206","1.0","53","[""ART""]","24","""0/999""","","[""Perette Michelli""]","""2/999""","200","[""FH 01""]","25","""Italian Renaissance""","254","false","","1","""9/999""","""10/999""","""O""","19991","[""MWF 0905-1000""]","""Research""","1999"
"25207","1.0","57","[""ART""]","35","""3/999""","","[""A. Malcolm Gimse""]","""6/999""","200","[""FH 01""]","35","""Art of China/Japan""","259","false","","1","""15/999""","""9/999""","""C""","19991","[""MWF 1255-0150PM""]","""Research""","1999"
"25208","1.0","59","[""ART""]","20","""2/999""","","[""A. Malcolm Gimse""]","""3/999""","200","[""FH 01""]","45","""World Architecture""","261","false","","1","""8/999""","""9/999""","""O""","19991","[""TTh 0120-0245PM""]","""Research""","1999"
"25209","1.0","64","[""ART""]","23","""0/0""","","[""Matthew Rohn""]","""5/5""","200","[""FH SEM""]","15","""Issues Art Criticism""","270","false","","1","""10/10""","""0/0""","""C""","19991","[""TTh 0120-0245PM""]","""Research""","1999"
"25211","1.0","69","[""ART""]","1","""0/999""","","[""Ron Gallas""]","""0/999""","200","","999","""IS/Ceramic Process""","298","false","","1","""1/999""","""0/999""","""O""","19991","","""Research""","1999"
"25213","1.0","69","[""ART""]","1","""0/999""","","[""Margaret Ojala""]","""0/999""","200","","999","""IS/Model 3d Animation""","298","false","""B""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25214","1.0","1512","[""ART""]","7","""0/999""","","[""Mary Griep""]","""0/999""","300","[""FH 40""]","5","""Painting II""","331","false","","1","""5/999""","""0/999""","""C""","19991","[""MWF 1255-0255PM""]","""Research""","1999"
"25215","1.0","1513","[""ART""]","5","""0/999""","","[""Irve Dell""]","""0/999""","300","[""FH 18""]","5","""Sculpture II""","333","false","","1","""5/999""","""0/999""","""C""","19991","[""TTh 1145-0245PM""]","""Research""","1999"
"25216","1.0","1516","[""ART""]","2","""0/999""","","[""Margaret Ojala""]","""1/999""","300","[""FH 2""]","4","""Photography II""","348","false","","1","""3/999""","""0/999""","""C""","19991","[""TTh 1145-0245PM""]","""Research""","1999"
"25217","1.0","75","[""ART""]","1","""0/999""","","[""Ron Gallas""]","""0/999""","300","","999","""IR/Soda Fired Ceramic""","398","false","","1","""1/999""","""0/999""","""O""","19991","","""Research""","1999"
"25218","1.0","75","[""ART""]","1","""0/999""","","[""Ron Gallas""]","""0/999""","300","","999","""IR/Advanced Ceramics""","398","false","""A""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25219","1.0","76","[""ASIAN""]","19","""17/20""","","[""Barbara Reed""]","""0/0""","100","[""CH 109""]","20","""Family & Self/E Asia""","111","false","","1","""0/0""","""0/0""","""C""","19991","[""TTh 1145-0110PM""]","""Research""","1999"
"25220","1.0","94","[""ASIAN""]","1","""0/999""","","[""A. Malcolm Gimse""]","""0/999""","200","","999","""IS/Calligraphy""","298","false","","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25221","1.0","97","[""ASIAN""]","1","""0/999""","","[""Richard Bodman""]","""0/999""","300","","999","""IR/Archival Research""","398","false","","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25222","1.0","98","[""ASIAN""]","23","""0/999""","","[""Robert Entenmann""]","""2/999""","300","[""M 30""]","20","""Asia Seminar""","399","false","","1","""18/999""","""0/999""","""C""","19991","[""TTh 0935-1100""]","""Seminar""","1999"
"25223","1.0","102","[""BIO""]","25","""0/999""","","[""Jagjit Gill""]","""19/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""A""","1","""5/999""","""-1/999""","""C""","19991","[""MWF 0905-1000"", ""W 0200-0400PM""]","""Research""","1999"
"25224","1.0","102","[""BIO""]","26","""0/999""","","[""Jagjit Gill""]","""10/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""B""","1","""2/999""","""12/999""","""C""","19991","[""MWF 0905-1000"", ""Th 0800-1000""]","""Research""","1999"
"25225","1.0","102","[""BIO""]","26","""0/999""","","[""Jagjit Gill""]","""11/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""C""","1","""3/999""","""10/999""","""C""","19991","[""MWF 0905-1000"", ""Th 1200-0200PM""]","""Research""","1999"
"25226","1.0","106","[""BIO""]","23","""13/999""","","[""Joel Olfelt""]","""2/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""A""","1","""1/999""","""7/999""","""O""","19991","[""MWF 0800-0855"", ""T 1145-0215PM""]","""Research""","1999"
"25227","1.0","106","[""BIO""]","6","""4/999""","","[""Joel Olfelt""]","""0/999""","100","[""SC 278"", ""SC 273""]","10","""Cellular Bio & Genetics""","125","false","""B""","1","""1/999""","""4/999""","""O""","19991","[""MWF 0800-0855"", ""T 0300-0530PM""]","""Research""","1999"
"25228","1.0","106","[""BIO""]","12","""12/999""","","[""Joel Olfelt""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""C""","1","""0/999""","""4/999""","""O""","19991","[""MWF 0800-0855"", ""W 0300-0530PM""]","""Research""","1999"
"25229","1.0","106","[""BIO""]","23","""12/999""","","[""Paul Cabe""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""D""","1","""1/999""","""9/999""","""O""","19991","[""MWF 0905-1000"", ""M 1255-0325PM""]","""Research""","1999"
"25230","1.0","106","[""BIO""]","21","""11/999""","","[""Paul Cabe""]","""1/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""E""","1","""1/999""","""8/999""","""O""","19991","[""MWF 0905-1000"", ""T 0800-1030""]","""Research""","1999"
"25231","1.0","106","[""BIO""]","16","""4/999""","","[""John Giannini""]","""1/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""F""","1","""1/999""","""15/999""","""O""","19991","[""MWF 1045-1140"", ""W 1150-0220PM""]","""Research""","1999"
"25232","1.0","106","[""BIO""]","24","""0/999""","","[""John Giannini""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""G""","1","""0/999""","""24/999""","""C""","19991","[""MWF 1045-1140"", ""Th 0800-1030""]","""Research""","1999"
"25233","1.0","106","[""BIO""]","23","""9/999""","","[""John Giannini""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""H""","1","""0/999""","""11/999""","""O""","19991","[""MWF 1045-1140"", ""F 0200-0430PM""]","""Research""","1999"
"25234","1.0","106","[""BIO""]","20","""4/999""","","[""Heidi Chial""]","""1/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""I""","1","""0/999""","""15/999""","""O""","19991","[""MWF 1150-1245PM"", ""T 0300-0530PM""]","""Research""","1999"
"25235","1.0","106","[""BIO""]","19","""5/999""","","[""Heidi Chial""]","""1/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""J""","1","""0/999""","""10/999""","""O""","19991","[""MWF 1150-1245PM"", ""Th 1145-0215PM""]","""Research""","1999"
"25236","1.0","106","[""BIO""]","24","""15/999""","","[""Heidi Chial""]","""2/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""K""","1","""0/999""","""3/999""","""C""","19991","[""MWF 1150-1245PM"", ""Th 0300-0530PM""]","""Research""","1999"
"25237","1.0","122","[""BIO""]","24","""0/999""","","[""Amy Jessen-Marshall""]","""23/999""","200","[""SC 280"", ""SC 263""]","24","""Intermediate Genetics""","233","false","""A""","1","""1/999""","""0/999""","""C""","19991","[""MWF 1045-1140"", ""T 1145-0245PM""]","""Research""","1999"
"25238","1.0","122","[""BIO""]","23","""0/999""","","[""Amy Jessen-Marshall""]","""21/999""","200","[""SC 280"", ""SC 263""]","24","""Intermediate Genetics""","233","false","""B""","1","""3/999""","""0/999""","""C""","19991","[""MWF 1045-1140"", ""W 0200-0500PM""]","""Research""","1999"
"25239","1.0","122","[""BIO""]","24","""0/999""","","[""Amy Jessen-Marshall""]","""21/999""","200","[""SC 280"", ""SC 263""]","24","""Intermediate Genetics""","233","false","""C""","1","""3/999""","""0/999""","""C""","19991","[""MWF 1045-1140"", ""Th 0120-0420PM""]","""Research""","1999"
"25240","1.0","122","[""BIO""]","22","""2/999""","","[""Lewis Lukens""]","""0/999""","200","[""SC 274"", ""SC 263""]","20","""Intermediate Genetics""","233","false","""D""","1","""0/999""","""17/999""","""C""","19991","[""MWF 1150-1245PM"", ""Th 0800-1100""]","""Research""","1999"
"25241","1.0","126","[""BIO""]","24","""0/999""","","[""David Van Wylen""]","""4/999""","200","[""SC 280"", ""SC 253""]","28","""Human Anatomy & Physiol""","243","false","""A""","1","""17/999""","""-1/999""","""C""","19991","[""MWF 0800-0855"", ""M 1255-0355PM""]","""Research""","1999"
"25242","1.0","126","[""BIO""]","26","""0/999""","","[""David Van Wylen""]","""4/999""","200","[""SC 280"", ""SC 253""]","28","""Human Anatomy & Physiol""","243","false","""B""","1","""20/999""","""1/999""","""C""","19991","[""MWF 0800-0855"", ""T 0800-1100""]","""Research""","1999"
"25243","1.0","126","[""BIO""]","26","""0/999""","","[""David Van Wylen""]","""18/999""","200","[""SC 280"", ""SC 253""]","28","""Human Anatomy & Physiol""","243","false","""C""","1","""6/999""","""-1/999""","""C""","19991","[""MWF 0800-0855"", ""T 0120-0420PM""]","""Research""","1999"
"25244","1.0","128","[""BIO""]","11","""0/999""","","[""Eugene Bakko""]","""6/999""","200","[""SC 278"", ""SC 269""]","12","""Animal Physiology""","247","false","""A""","1","""6/10""","""0/999""","""C""","19991","[""TTh 0800-0925"", ""T 0120-0420PM""]","""Research""","1999"
"25245","1.0","128","[""BIO""]","12","""0/999""","","[""Eugene Bakko""]","""8/999""","200","[""SC 278"", ""SC 269""]","12","""Animal Physiology""","247","false","""B""","1","""4/10""","""0/999""","""C""","19991","[""TTh 0800-0925"", ""W 1255-0355PM""]","""Research""","1999"
"25246","1.0","128","[""BIO""]","14","""0/999""","","[""Eugene Bakko""]","""4/999""","200","[""SC 278"", ""SC 269""]","12","""Animal Physiology""","247","false","""C""","1","""8/10""","""0/999""","""C""","19991","[""TTh 0800-0925"", ""Th 0120-0420PM""]","""Research""","1999"
"25247","1.0","130","[""BIO""]","11","""0/999""","","[""Michael Swift""]","""2/999""","200","[""SC 274"", ""SC 211""]","18","""Invertebrate Zoology""","248","false","""A""","1","""4/999""","""0/999""","""O""","19991","[""TTh 0935-1100"", ""W 1255-0355PM""]","""Research""","1999"
"25248","1.0","130","[""BIO""]","15","""0/999""","","[""Michael Swift""]","""5/999""","200","[""SC 274"", ""SC 211""]","18","""Invertebrate Zoology""","248","false","""B""","1","""6/999""","""3/999""","""O""","19991","[""TTh 0935-1100"", ""Th 0200-0500PM""]","""Research""","1999"
"25249","1.0","136","[""BIO""]","13","""0/999""","","[""Charles Jr. Umbanhowar""]","""5/999""","200","[""SC 274"", ""SC 227""]","14","""Plant Morphology""","252","false","""A""","1","""1/999""","""6/999""","""C""","19991","[""TTh 0800-0925"", ""T 0120-0420PM""]","""Research""","1999"
"25250","1.0","136","[""BIO""]","7","""0/999""","","[""Charles Jr. Umbanhowar""]","""1/999""","200","[""SC 274"", ""SC 227""]","14","""Plant Morphology""","252","false","""B""","1","""5/999""","""6/999""","""C""","19991","[""TTh 0800-0925"", ""W 1255-0355PM""]","""Research""","1999"
"25251","1.0","139","[""BIO""]","19","""0/999""","","[""Louis Henry Kermott""]","""11/999""","200","[""H 307"", ""SC 248""]","18","""Ecological Principles""","261","false","""A""","1","""7/999""","""0/999""","""C""","19991","[""MWF 0800-0855"", ""M 1255-0325PM""]","""Research""","1999"
"25252","1.0","139","[""BIO""]","15","""0/999""","","[""Louis Henry Kermott""]","""4/999""","200","[""H 307"", ""SC 248""]","18","""Ecological Principles""","261","false","""B""","1","""2/999""","""12/999""","""C""","19991","[""MWF 0800-0855"", ""W 1255-0325PM""]","""Research""","1999"
"25253","1.0","139","[""BIO""]","17","""0/999""","","[""Louis Henry Kermott""]","""11/999""","200","[""H 307"", ""SC 248""]","18","""Ecological Principles""","261","false","""C""","1","""7/999""","""0/999""","""C""","19991","[""MWF 0800-0855"", ""Th 0800-1030""]","""Research""","1999"
"25254","1.0","144","[""BIO""]","7","""0/999""","","[""Staff""]","""0/999""","200","","7","""IS in India""","271","false","","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25255","1.0","145","[""BIO""]","8","""0/999""","","[""Staff""]","""0/999""","200","","8","""IS in India""","272","false","","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25256","0.25","152","[""BIO""]","5","""0/999""","","[""David Van Wylen""]","""0/999""","200","","999","""Rsch Top: Myocard ISc""","291","false","","1","""0/999""","""0/999""","""O""","19991","","""Topic""","1999"
"25257","0.25","152","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","200","","999","""Rsch Top: Stats & Genet""","291","false","""A""","1","""0/999""","""0/999""","""O""","19991","","""Topic""","1999"
"25258","1.0","154","[""BIO""]","5","""0/999""","","[""David Van Wylen""]","""3/999""","200","","999","""IS/Humn Gross Anatomy""","298","false","","1","""2/999""","""0/999""","""O""","19991","","""Research""","1999"
"25259","1.0","154","[""BIO""]","1","""0/999""","","[""David Van Wylen""]","""0/999""","200","","999","""IS/Human Anatomy""","298","false","""A""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25260","1.0","154","[""BIO""]","2","""0/999""","","[""David Van Wylen""]","""0/999""","200","","999","""IS/Cadaver Dissection""","298","false","""B""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25261","1.0","154","[""BIO""]","1","""0/999""","","[""Anne Walter""]","""0/999""","200","","999","""IS/Structural Biology""","298","false","""C""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25262","1.0","154","[""BIO""]","1","""0/999""","","[""Joel Olfelt""]","""0/999""","200","","999","""IS/Trail Restoration""","298","false","""D""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25263","1.0","156","[""BIO""]","4","""0/999""","","[""Staff""]","""0/999""","300","","4","""IR in India""","321","false","","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25264","1.0","157","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","1","""IR in India""","322","false","","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25265","1.0","161","[""BIO""]","13","""0/999""","","[""Kathleen L. Shea""]","""0/999""","300","[""SC 210"", ""SC 248"", ""SC 210""]","12","""Field Ecology""","371","false","","1","""10/10""","""0/999""","""C""","19991","[""TTh 0120-0220PM"", ""T 0230-0530PM"", ""Th 0230-0330PM""]","""Research""","1999"
"25266","1.0","166","[""BIO""]","15","""0/999""","","[""Theodore Johnson""]","""0/999""","300","[""SC 274"", ""SC 229""]","12","""Immunology""","382","false","""A""","1","""12/999""","""0/999""","""C""","19991","[""MWF 1045-1140"", ""T 1145-0245PM""]","""Research""","1999"
"25267","1.0","166","[""BIO""]","16","""0/999""","","[""Theodore Johnson""]","""0/999""","300","[""SC 274"", ""SC 229""]","12","""Immunology""","382","false","""B""","1","""12/999""","""0/999""","""C""","19991","[""MWF 1045-1140"", ""W 1255-0355PM""]","""Research""","1999"
"25268","1.0","175","[""BIO""]","2","""0/999""","","[""Kathleen L. Shea""]","""0/999""","300","","999","""IR/Forest Restoration""","398","false","","1","""4/999""","""0/999""","""O""","19991","","""Research""","1999"
"25269","1.0","175","[""BIO""]","2","""0/999""","","[""Amy Jessen-Marshall""]","""0/999""","300","","999","""IR/Lac Perm Research""","398","false","""A""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25270","1.0","175","[""BIO""]","1","""0/999""","","[""David Van Wylen""]","""0/999""","300","","999","""IR/Cardial Physiology""","398","false","""B""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25271","1.0","175","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","300","","999","""IR/Avian Repro Behav""","398","false","""C""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25272","1.0","175","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","300","","999","""IR/Avian Song Behavr""","398","false","""D""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25273","1.0","175","[""BIO""]","1","""0/999""","","[""David Van Wylen""]","""0/999""","300","","999","""IR/Cardio Research""","398","false","""E""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25274","1.0","175","[""BIO""]","1","""0/999""","","[""David Van Wylen""]","""0/999""","300","","999","""IR/Heart Research""","398","false","""F""","1","""0/999""","""0/999""","""O""","19991","","""Research""","1999"
"25275","1.0","187","[""CHEM""]","51","""38/999""","","[""Paul T. Jackson""]","""3/999""","100","[""SC 282""]","999","""General Chemistry""","121","false","""A""","1","""1/999""","""13/999""","""O""","19991","[""MWF 1045-1140""]","""Research""","1999"
"25276","0.0","188","[""CHEM""]","18","""12/999""","","[""Staff""]","""2/999""","100","[""SC 371""]","24","""Gen Chemistry/Lab""","121","false","""A""","1","""3/999""","""7/999""","""O""","19991","[""W 0200-0500PM""]","""Lab""","1999"
"25277","1.0","187","[""CHEM""]","36","""25/999""","","[""Paul T. Jackson""]","""2/999""","100","[""SC 282""]","999","""General Chemistry""","121","false","""B""","1","""5/999""","""11/999""","""O""","19991","[""MWF 1150-1245PM""]","""Research""","1999"
"25278","0.0","188","[""CHEM""]","25","""19/999""","","[""Staff""]","""1/999""","100","[""SC 371""]","24","""Gen Chemistry/Lab""","121","false","""B""","1","""1/999""","""3/999""","""C""","19991","[""Th 0800-1100""]","""Lab""","1999"
"25279","0.0","188","[""CHEM""]","22","""14/999""","","[""Staff""]","""1/999""","100","[""SC 371""]","24","""Gen Chemistry/Lab""","121","false","""C""","1","""1/999""","""9/999""","""O""","19991","[""Th 1145-0245PM""]","""Lab""","1999"
"25280","0.0","188","[""CHEM""]","22","""15/999""","","[""Staff""]","""1/999""","100","[""SC 371""]","24","""Gen Chemistry/Lab""","121","false","""D""","1","""1/999""","""5/999""","""O""","19991","[""Th 0300-0600PM""]","""Lab""","1999"
"25281","1.0","192","[""CHEM""]","54","""36/999""","","[""Paul Fischer""]","""1/999""","100","[""SC 378""]","52","""Struct Chem & Equilib""","125","false","""A""","1","""0/999""","""9/999""","""C""","19991","[""MWF 0800-0855""]","""Research""","1999"
"25282","0.0","193","[""CHEM""]","25","""14/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""A""","1","""1/999""","""9/999""","""O""","19991","[""M 0200-0500PM""]","""Lab""","1999"
"25283","1.0","192","[""CHEM""]","41","""28/999""","","[""Mary Walczak""]","""4/999""","100","[""SC 378""]","52","""Struct Chem & Equilib""","125","false","""B""","1","""0/999""","""16/999""","""O""","19991","[""MWF 0905-1000""]","""Research""","1999"
"25284","0.0","193","[""CHEM""]","30","""17/999""","","[""Staff""]","""1/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""B""","1","""0/999""","""4/999""","""C""","19991","[""T 0800-1100""]","""Lab""","1999"
"25285","1.0","192","[""CHEM""]","42","""47/999""","","[""Beth Abdella""]","""1/999""","100","[""SC 378""]","52","""Struct Chem & Equilib""","125","false","""C""","1","""0/999""","""5/999""","""O""","19991","[""MWF 1045-1140""]","""Research""","1999"
"25286","0.0","193","[""CHEM""]","27","""19/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","24","""Struct Chem/Lab""","125","false","""C""","1","""2/999""","""3/999""","""C""","19991","[""T 1145-0245PM""]","""Lab""","1999"
"25287","1.0","192","[""CHEM""]","53","""31/999""","","[""Gary Miessler""]","""0/999""","100","[""SC 378""]","52","""Struct Chem & Equilib""","125","false","""D""","1","""3/999""","""13/999""","""C""","19991","[""MWF 1150-1245PM""]","""Research""","1999"
"25288","0.0","193","[""CHEM""]","26","""19/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""D""","1","""0/999""","""7/999""","""C""","19991","[""T 0300-0600PM""]","""Lab""","1999"
"25289","0.0","193","[""CHEM""]","17","""17/999""","","[""Staff""]","""2/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""E""","1","""0/999""","""4/999""","""O""","19991","[""W 0200-0500PM""]","""Lab""","1999"
"25290","0.0","193","[""CHEM""]","25","""18/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""F""","1","""0/999""","""5/999""","""O""","19991","[""Th 0800-1100""]","""Lab""","1999"
"25291","0.0","193","[""CHEM""]","22","""18/999""","","[""Staff""]","""3/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""G""","1","""0/999""","""5/999""","""O""","19991","[""Th 1145-0245PM""]","""Lab""","1999"
"25292","0.0","193","[""CHEM""]","19","""18/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""H""","1","""0/999""","""4/999""","""O""","19991","[""Th 0300-0600PM""]","""Lab""","1999"
"25293","1.0","196","[""CHEM""]","61","""0/999""","","[""Wesley Pearson""]","""7/999""","200","[""SC 282""]","999","""Organic Chemistry""","247","false","""A""","1","""0/999""","""65/999""","""O""","19991","[""MWF 0800-0855""]","""Research""","1999"
"25294","1.0","196","[""CHEM""]","42","""0/999""","","[""Jamie Schneider""]","""17/999""","200","[""SC 282""]","45","""Organic Chemistry""","247","false","""B""","1","""3/999""","""27/999""","""C""","19991","[""MWF 0905-1000""]","""Research""","1999"
"25295","0.25","199","[""CHEM""]","12","""0/999""","","[""Wesley Pearson""]","""7/999""","200","[""SC 378/311""]","20","""Synthesis Lab""","253","true","""A""","1","""0/999""","""10/999""","""C""","19991","[""M 0200-0500PM""]","""Lab""","1999"
"25296","0.25","199","[""CHEM""]","20","""0/999""","","[""Wesley Pearson""]","""2/999""","200","[""SC 378/311""]","20","""Synthesis Lab""","253","true","""B""","1","""1/999""","""16/999""","""C""","19991","[""T 0800-1100""]","""Lab""","1999"
"25297","0.25","199","[""CHEM""]","21","""0/999""","","[""Paul Fischer""]","""7/999""","200","[""SC 378/311""]","20","""Synthesis Lab""","253","true","""C""","1","""0/999""","""9/999""","""C""","19991","[""T 0120-0420PM""]","""Lab""","1999"
"25298","0.25","199","[""CHEM""]","16","""0/999""","","[""Jamie Schneider""]","""1/999""","200","[""SC 378/311""]","20","""Synthesis Lab""","253","true","""D""","1","""0/999""","""14/999""","""O""","19991","[""W 0200-0500PM""]","""Lab""","1999"
"25299","0.25","199","[""CHEM""]","18","""0/999""","","[""Jamie Schneider""]","""3/999""","200","[""SC 378/311""]","20","""Synthesis Lab""","253","true","""E""","1","""1/999""","""15/999""","""O""","19991","[""Th 0800-1100""]","""Lab""","1999"
