"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"96807","1.0","1326","[""SPAN""]","0","""0/999""","","","","[""Kris A. Cropsey""]","""0/999""","200","","999","""Intermed Spanish I""","231","false","","4","""0/999""","""0/999""","""O""","20134","[""M-F 1000-1130""]","""Intermediate Spanish I""","""Research""","2013"
"96808","1.0","1327","[""SPAN""]","0","""0/999""","[""FOL-S"", ""MCD""]","","","[""Kristina Medina-Vilarino""]","""0/999""","200","","999","""Intermed Spanish II""","232","false","","4","""0/999""","""0/999""","""O""","20134","[""M-F 1000-1130""]","""Intermediate Spanish II""","""Research""","2013"
"96817","1.0","1168","[""PSYCH""]","10","""6/999""","[""HBS""]","","","[""M. Minda Ori\u00f1a""]","""1/999""","200","[""RNS 208""]","999","""Developmental Psych""","241","false","","4","""2/999""","""1/999""","""O""","20134","[""M-F 1000-1130""]","""Developmental Psychology""","""Research""","2013"
"96818","1.0","1154","[""PSYCH""]","5","""2/999""","[""HBS"", ""IST""]","","","[""M. Minda Ori\u00f1a""]","""0/999""","100","[""RNS 208""]","999","""Principles: Psych""","125","false","","4","""1/999""","""2/999""","""O""","20134","[""M-F 1230-0200PM""]","""Principles of Psychology""","""Research""","2013"
"96916","0.25","997","[""ESAC""]","0","""0/999""","[""SPM""]","","","[""David A. Stromme""]","""0/999""","100","","999","""Golf""","103","false","","4","""0/999""","""0/999""","""X""","20134","[""M-F 0800-0930""]","","""Research""","2013"
"96953","1.0","192","[""CHEM""]","9","""2/999""","[""SED""]","192","","[""Patrick N. Riley""]","""0/999""","100","[""RNS 310""]","999","""Struct Chem & Equilib""","125","false","","4","""2/999""","""5/999""","""O""","20134","[""M-F 1000-1130""]","""Structural Chemistry and Equilibrium""","""Research""","2013"
"96954","0.0","193","[""CHEM""]","9","""2/999""","","192","","[""Patrick N. Riley""]","""0/999""","100","[""RNS 355""]","999","""Struct Chem & Equilib Lab""","125","false","","4","""2/999""","""5/999""","""O""","20134","[""MW 0100-0400PM""]","","""Lab""","2013"
"96957","1.0","740","[""MATH""]","0","""0/999""","","","","[""Thomas St. George""]","""0/999""","200","","999","""Differential Equations I""","230","false","","4","""0/999""","""0/999""","""X""","20134","[""M-F 1230-0200PM""]","","""Research""","2013"
"96985","1.0","25192","[""ENGL""]","6","""1/999""","[""ALS-L"", ""ORC""]","","""R""","[""Colin Wells""]","""1/999""","200","[""RML 515""]","999","""Beat Generation""","261","false","","4","""1/999""","""3/999""","""O""","20134","[""M-F 1000-1130""]","""The Beat Generation""","""Research""","2013"
"96987","1.0","196","[""CHEM""]","35","""3/999""","","","","[""Wesley Pearson""]","""6/999""","200","[""RNS 310""]","999","""Organic Chemistry I""","247","false","","4","""4/999""","""22/999""","""O""","20134","[""M-F 0800-0930""]","","""Research""","2013"
"96988","0.25","199","[""CHEM""]","12","""2/999""","","","","[""Marc D. Scholten""]","""5/999""","200","[""RNS 340""]","999","""Synthesis Lab I""","253","true","""A""","4","""0/999""","""5/999""","""O""","20134","[""MW 0100-0400PM""]","""Synthesis Laboratory I""","""Lab""","2013"
"96989","0.25","199","[""CHEM""]","15","""1/999""","","","","[""Marc D. Scholten""]","""0/999""","200","[""RNS 340""]","999","""Synthesis Lab I""","253","true","""B""","4","""2/999""","""12/999""","""O""","20134","[""TTh 0100-0400PM""]","""Synthesis Laboratory I""","""Lab""","2013"
"96993","1.0","19395","[""THEAT""]","0","""0/999""","","","","[""Todd F. Edwards""]","""0/999""","300","","999","""Res:Digital Design/Produc""","396","false","","4","""0/999""","""0/999""","""O""","20134","[""M-F 1230-0200PM""]","""Directed Undergraduate Research: Topic Description""","""Research""","2013"
"97050","1.0","1072","[""PHYS""]","7","""0/999""","[""SED""]","1072","","[""Stanley Trout""]","""1/999""","100","[""RNS 210""]","999","""Principles Physics I""","124","false","","4","""2/999""","""4/999""","""O""","20134","[""M-F 1000-1200PM""]","""Principles of Physics I""","""Research""","2013"
"97051","0.0","1073","[""PHYS""]","7","""0/999""","","1072","","[""Stanley Trout""]","""1/999""","100","[""RNS 292""]","999","""Principles Physics I Lab""","124","false","","4","""2/999""","""4/999""","""O""","20134","[""MW 0100-0330PM""]","","""Lab""","2013"
"97054","1.0","825","[""MUSIC""]","2","""0/999""","[""ALS-A"", ""MCD""]","","","[""Robin Gehl""]","""1/999""","200","[""CHM 239""]","999","""America's Hit Parade""","232","false","","4","""1/999""","""0/999""","""O""","20134","[""M-F 1000-1130""]","","""Research""","2013"
"97289","1.0","27949","[""MUSIC""]","4","""0/999""","[""ALS-A"", ""MCG""]","","""R""","[""Danielle Kuntz""]","""1/999""","100","[""CHM 239""]","999","""Music of Brazil""","133","false","","4","""1/999""","""2/999""","""O""","20134","[""M-F 1230-0200PM""]","""Cultural Counterpoint: The Music of Brazil""","""Research""","2013"
"97311","1.0","27951","[""ART""]","4","""0/999""","","","""R""","[""Stephanie L. Rogers""]","""1/999""","200","[""DC 100""]","999","""Graphic Design""","236","false","","4","""0/999""","""3/999""","""O""","20134","[""M-F 0800-0930""]","","""Research""","2013"
"97347","1.0","27678","[""FILM""]","0","""0/999""","[""ALS-A""]","","""R""","[""Cecilia Cornejo""]","""0/999""","200","","999","""Documentary Film""","225","false","","4","""0/999""","""0/999""","""X""","20134","[""MTThF 0800-0930"", ""W 0700-1000PM""]","""Documentary Film: The Challenge of Representing Reality""","""Research""","2013"
"97415","1.0","642","[""HIST""]","1","""0/999""","","","","[""Abdulai Iddrisu""]","""1/999""","300","","999","""IR/Soc/Pol Hist S. Africa""","398","false","","4","""0/999""","""0/999""","""O""","20134","","""Independent Research""","""Research""","2013"
"97421","1.0","26649","[""BIO""]","7","""5/999""","[""IST"", ""SED""]","26649","""R""","[""Jean C. Porterfield""]","""0/999""","100","[""RNS 435""]","999","""Biodiversity Foundations""","150","false","","4","""1/999""","""1/999""","""O""","20134","[""M-Th 0800-1000""]","""Evolutionary Foundations of Biodiversity""","""Research""","2013"
"97422","0.0","26650","[""BIO""]","7","""5/999""","","26649","""R""","[""Jean C. Porterfield""]","""0/999""","100","[""RNS 255""]","999","""Biodiversity Found Lab""","150","false","","4","""1/999""","""1/999""","""O""","20134","[""TTh 0100-0400PM""]","","""Lab""","2013"
"97602","1.0","926","[""NORW""]","2","""0/999""","[""FOL-N""]","","","[""Pi\u00f1ero Christine H.""]","""0/999""","200","","2","""Intermed Norwegian I""","231","false","","4","""0/999""","""2/999""","""C""","20134","","""Intermediate Norwegian I""","""Research""","2013"
"97662","1.0","21545","[""HIST""]","4","""1/999""","[""MCG"", ""WRI""]","","""R""","[""Anne Hardgrove""]","""1/999""","200","[""HH 319""]","999","""Top: Modern India""","289","false","","4","""0/999""","""2/999""","""O""","20134","[""M-F 1230-0200PM""]","""Topics in History""","""Topic""","2013"
"97727","0.25","624","[""HIST""]","1","""0/999""","","","","[""Michael Fitzgerald""]","""0/999""","200","","999","""Academic Internship""","294","true","","4","""1/999""","""0/999""","""O""","20134","","""Internship""","""Research""","2013"
"97809","1.0","26897","[""ID""]","13","""12/999""","","","""R""","[""Adam H. Berliner"", ""Diane K. Angell""]","""0/999""","200","","999","""Res Opp Science for Sophs""","250","false","","4","""0/999""","""1/999""","""C""","20134","","""Research Opportunity in Science for Sophomores""","""Research""","2013"
"97832","1.0","1152","[""PSCI""]","1","""0/999""","","","","[""Anthony Lott""]","""0/999""","300","","999","""IR/Intl Sustainability""","398","false","","4","""1/999""","""0/999""","""O""","20134","","""Independent Research""","""Research""","2013"

