"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"57520","1.0","374","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57521","1.0","377","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57522","1.0","433","[""ENGL""]","1","""0/999""","","","","","[""Carol Holly""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57523","1.0","449","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57524","1.0","464","[""ENVST""]","1","""0/999""","","","","","[""Eugene Bakko""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57525","1.0","466","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57526","1.0","490","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57527","1.0","494","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57528","1.0","522","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57529","1.0","529","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57530","1.0","543","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57531","1.0","550","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57532","1.0","624","[""HIST""]","1","""0/999""","","","","","[""Judy Kutulas""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57533","1.0","640","[""HIST""]","1","""0/999""","","","","","[""Judy Kutulas""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57534","1.0","643","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57535","1.0","646","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57536","1.0","653","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57537","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57538","1.0","686","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57539","1.0","691","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57540","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57541","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57542","1.0","751","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57543","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57544","1.0","784","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57545","0.5","788","[""MGMT""]","1","""0/999""","","","","","[""Sian E. Muir""]","""1/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57546","1.0","795","[""MEDIA""]","2","""0/999""","","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""2/999""","""O""","20073","","""Internship""","""Research""","2007"
"57547","1.0","797","[""MEDIA""]","1","""0/999""","","","","","[""William Sonnega""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57548","1.0","846","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57549","1.0","865","[""MUSIC""]","1","""0/999""","","","","","[""David Hagedorn""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57550","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57551","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57552","1.0","985","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57553","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57554","1.0","1057","[""ESTH""]","1","""0/999""","","","","","[""Cynthia Book""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57555","1.0","1067","[""ESTH""]","1","""0/999""","","","","","[""Gary Wicks""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57556","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57557","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57558","1.0","1139","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57559","1.0","1151","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57560","1.0","1178","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57561","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57562","0.5","1236","[""REL""]","1","""0/999""","","","","","[""Bryn Geffert""]","""1/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57563","1.0","1253","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57564","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57565","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57566","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internships""","""Research""","2007"
"57567","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57568","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57569","1.0","1413","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57570","1.0","471","[""IDFA""]","","","","","","","[""Staff""]","","200","","","""Academic Internship""","294","true","","3","","","""O""","20073","","","""Research""","2007"
"57571","1.0","14","[""AMST""]","1","""0/999""","","","","","[""James Farrell""]","""1/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57572","1.0","1486","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57573","1.0","1488","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57574","1.0","474","[""IDFA""]","","","","","","","[""Staff""]","","300","","","""Academic Internship""","394","true","","3","","","""O""","20073","","","""Research""","2007"
"57575","1.0","668","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57576","1.0","670","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57577","1.0","917","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57578","1.0","919","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57579","1.0","942","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57580","1.0","961","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57581","1.0","1275","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57582","1.0","1279","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57583","1.0","1315","[""SOAN""]","1","""0/999""","","","","","[""Thomas A. Williamson""]","""1/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57584","1.0","1319","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57585","1.0","1366","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internship""","""Research""","2007"
"57586","1.0","1372","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57587","1.0","1477","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","""Internships""","""Research""","2007"
"57588","1.0","1479","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","""Internships""","""Research""","2007"
"57589","1.0","707","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57590","1.0","709","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57591","1.0","18612","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57592","1.0","18614","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57593","1.0","18616","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57594","1.0","18618","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20073","","","""Research""","2007"
"57610","1.0","1379","[""THEAT""]","14","""6/999""","","","","","[""Douglas Scholz-Carlson"", ""James McKeel""]","""2/999""","100","[""TB Kelsey"", ""TB Kelsey""]","18","""Acting--Lyric Stage""","131","false","","3","""5/999""","""1/999""","""C""","20073","[""T 0935-1100"", ""Th 0930-1050""]","""Acting for the Lyric Stage""","""Research""","2007"
"57611","1.0","1376","[""THEAT""]","20","""3/999""","","","","","[""Dona W. Freeman""]","""6/999""","100","[""TB Haugen"", ""TB Haugen""]","18","""Acting for Non-Majors""","115","false","","3","""7/999""","""4/999""","""C""","20073","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Acting for the Non-Major""","""Research""","2007"
"57612","2.0","951","[""NURS""]","26","""0/999""","","","","","[""Carol H. Austin""]","""19/999""","300","[""HH 215"", ""HH 215""]","24","""Adult Health II""","336","false","","3","""7/999""","""0/999""","""C""","20073","[""MWF 1150-1245PM"", ""MWF 1255-0150PM""]","","""Research""","2007"
"57613","1.0","219","[""CHEM""]","11","""0/999""","","","","","[""Gary Miessler""]","""6/999""","300","[""SC 374""]","18","""Adv Inorganic Chem""","386","false","","3","""5/999""","""0/999""","""O""","20073","[""MWF 1150-1245PM""]","""Advanced Inorganic Chemistry""","""Research""","2007"
"57615","0.25","1097","[""PHYS""]","10","""0/999""","","","","","[""Brian Borovsky""]","""6/999""","300","[""SC 151""]","6","""Adv Physics Lab (375)""","385","false","""A""","3","""3/999""","""1/999""","""C""","20073","[""Th 1245-0345PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2007"
"57616","0.25","1097","[""PHYS""]","9","""0/999""","","","","","[""Brian Borovsky""]","""7/999""","300","[""SC 151""]","6","""Adv Physics Lab (375)""","385","false","""B""","3","""0/999""","""2/999""","""C""","20073","[""F 0200-0500PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2007"
"57617","1.0","1396","[""THEAT""]","13","""0/999""","","","","","[""Gary C. Gisselman""]","""9/999""","300","[""TB 227""]","18","""Intermed Stage Direction""","338","false","","3","""3/999""","""1/999""","""O""","20073","[""MWF 0905-1000""]","""Intermediate Stage Direction""","""Research""","2007"
"57618","1.0","1411","[""STAT""]","17","""0/999""","","","","","[""Julie M. Legler""]","""1/999""","300","[""SC 182"", ""SC 182""]","18","""Adv Statistical Model""","316","false","","3","""14/999""","""2/999""","""C""","20073","[""T 0935-1100"", ""Th 0930-1050""]","""Advanced Statistical Modeling""","""Research""","2007"
"57621","1.0","246","[""CHIN""]","8","""0/999""","","","","","[""Pin Pin Wan""]","""7/999""","200","[""OM 002""]","18","""Advanced Chinese II""","252","false","","3","""1/999""","""0/999""","""O""","20073","[""MWF 0905-1000""]","","""Research""","2007"
"57622","1.0","667","[""JAPAN""]","6","""1/999""","","","","","[""Rika Ito""]","""4/999""","200","[""OM 002""]","18","""Advanced Japanese II""","252","false","","3","""1/999""","""0/999""","""O""","20073","[""MWF 0800-0855""]","","""Research""","2007"
"57623","0.25","211","[""CHEM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","10","""Advanced Lab""","375","true","","3","""0/999""","""0/999""","""O""","20073","","""Advanced Laboratory""","""Lab""","2007"
"57624","1.0","440","[""ENGL""]","8","""0/999""","","","","","[""Diane C. LeBlanc""]","""2/999""","300","[""RML 420""]","15","""Advanced Poetry Wrtg""","371","false","","3","""6/999""","""0/999""","""C""","20073","[""MWF 1150-1245PM""]","""Advanced Poetry Writing Workshop""","""Research""","2007"
"57626","1.0","618","[""HIST""]","31","""1/999""","","","","","[""Michael Fitzgerald""]","""11/999""","200","[""RML 577"", ""RML 577""]","35","""African-American Hist""","277","false","","3","""1/999""","""18/999""","""O""","20073","[""T 0935-1100"", ""Th 0930-1050""]","""African-American History""","""Research""","2007"
"57627","1.0","588","[""HIST""]","20","""1/999""","","","","","[""J. L. Carrington""]","""7/999""","200","[""HH 515""]","18","""Age of Renaissance""","217","false","","3","""9/999""","""3/999""","""C""","20073","[""MWF 1150-1245PM""]","""Age of the Renaissance""","""Research""","2007"
"57628","1.0","1134","[""PSCI""]","20","""0/999""","","","","","[""Serena Laws""]","""6/999""","200","[""HH 302""]","18","""Am Constitutional Law""","272","false","","3","""4/999""","""10/999""","""C""","20073","[""M 0700-1000PM""]","""American Constitutional Law: Power""","""Research""","2007"
"57629","1.0","578","[""HIST""]","27","""5/999""","","","","","[""Megan J. Feeney""]","""5/999""","100","[""Mod 4""]","30","""America After 1865""","199","false","""A""","3","""10/999""","""7/999""","""C""","20073","[""MWF 0905-1000""]","""American History Since 1965""","""Research""","2007"
"57630","1.0","578","[""HIST""]","29","""6/999""","","","","","[""Megan J. Feeney""]","""5/999""","100","[""Mod 4""]","30","""America After 1865""","199","false","""B""","3","""3/999""","""15/999""","""C""","20073","[""MWF 1045-1140""]","""American History Since 1965""","""Research""","2007"
"57632","1.0","201","[""CHEM""]","25","""0/999""","","201","","","[""Douglas J. Beussman""]","""15/999""","200","[""SC 282"", ""SC 282""]","32","""Analytical Chem""","255","false","","3","""6/999""","""4/999""","""O""","20073","[""T 0935-1100"", ""Th 0930-1050""]","""Analytical Chemistry""","""Research""","2007"
"57633","1.0","1078","[""PHYS""]","35","""32/999""","","1078","","","[""Dahl David A.""]","""0/999""","100","[""SC 170""]","29","""Analytical II""","127","false","","3","""0/999""","""3/999""","""C""","20073","[""MWF 0905-1000""]","""Analytical Physics II""","""Research""","2007"
"57634","0.0","1079","[""PHYS""]","15","""15/999""","","1078","","","[""Dahl David A.""]","""0/999""","100","[""SC 159""]","16","""Analytical II/Lab""","127","false","""A""","3","""0/999""","""0/999""","""C""","20073","[""M 1255-0325PM""]","","""Lab""","2007"
"57635","0.0","1079","[""PHYS""]","20","""17/999""","","1078","","","[""Dahl David A.""]","""0/999""","100","[""SC 159""]","13","""Analytical II/Lab""","127","false","""B""","3","""0/999""","""3/999""","""C""","20073","[""T 0120-0350PM""]","","""Lab""","2007"
"57636","0.25","202","[""CHEM""]","13","""0/999""","","201","","","[""Douglas J. Beussman""]","""7/999""","200","[""SC 321""]","14","""Analytical Lab""","256","true","""A""","3","""3/999""","""3/999""","""C""","20073","[""T 0120-0520PM""]","""Analytical Laboratory""","""Lab""","2007"
"57637","0.25","202","[""CHEM""]","12","""0/999""","","201","","","[""Douglas J. Beussman""]","""8/999""","200","[""SC 321""]","14","""Analytical Lab""","256","true","""B""","3","""3/999""","""1/999""","""O""","20073","[""W 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2007"
"57638","1.0","1113","[""PSCI""]","27","""0/999""","","","","","[""Daniel Hofrenning""]","""6/999""","200","[""OM 011""]","25","""Analyzing Politics""","220","false","","3","""1/999""","""20/999""","""C""","20073","[""MWF 1045-1140""]","""Analyzing Politics and Policies""","""Research""","2007"
"57639","1.0","582","[""HIST""]","31","""11/999""","","","","","[""Timothy R. Howe""]","""5/999""","200","[""HH 501"", ""HH 501""]","35","""Ancient: Rome""","204","false","","3","""1/999""","""14/999""","""C""","20073","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2007"
"57640","0.25","996","[""ESAC""]","24","""1/999""","","","","","[""William Thornton""]","""6/999""","100","[""SAC_FH""]","24","""Archery""","101","false","","3","""10/999""","""7/999""","""C""","20073","[""MWF 0800-0855""]","","""Research""","2007"
"57642","1.0","17590","[""ASIAN""]","24","""2/999""","","","","","[""Pin Pin Wan""]","""6/999""","200","[""OM 001"", ""OM 001""]","25","""Art of Chin Calligraphy""","268","false","","3","""9/999""","""7/999""","""C""","20073","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""The Art of Chinese Calligraphy: Techniques and Appreciation""","""Research""","2007"
