"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"51533","1.0","174","[""BIO""]","1","""0/999""","","","","","[""Louis Henry Kermott""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51534","1.0","204","[""CHEM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51535","1.0","222","[""CHEM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51536","1.0","233","[""CLASS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51537","1.0","235","[""CLASS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51538","1.0","248","[""CHIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51539","1.0","251","[""CHIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51540","1.0","276","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51541","1.0","284","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51542","1.0","299","[""CSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51543","1.0","306","[""CSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51544","1.0","313","[""EDUC""]","1","""0/999""","","","","","[""Daniel R. Forstner""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51545","1.0","344","[""EDUC""]","1","""0/999""","","","","","[""Rosemary A. Pfarr-Baker""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51546","1.0","374","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51547","1.0","377","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51548","1.0","433","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51549","1.0","449","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51550","1.0","464","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51551","1.0","466","[""ENVST""]","1","""0/999""","","","","","[""Charles Jr. Umbanhowar""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51552","1.0","490","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51553","1.0","494","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51554","1.0","522","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51555","1.0","529","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51556","1.0","543","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51557","1.0","550","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51558","1.0","624","[""HIST""]","4","""0/999""","","","","","[""Eric J. Fure-Slocum""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51559","1.0","640","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51560","1.0","643","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51561","0.5","646","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51563","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51564","1.0","686","[""IS""]","1","""0/999""","","","","","[""Mary Titus""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51565","1.0","691","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51566","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51567","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51568","1.0","751","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51569","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51570","1.0","784","[""MGMT""]","2","""0/999""","","","","","[""Richard Goedde""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51571","1.0","788","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51572","1.0","795","[""MEDIA""]","1","""0/999""","","","","","[""David Booth""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51573","1.0","797","[""MEDIA""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51574","1.0","846","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51575","1.0","865","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51576","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51577","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51578","1.0","985","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51579","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51580","1.0","1057","[""PETH""]","1","""0/999""","","","","","[""Cynthia Book""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51581","1.0","1067","[""PETH""]","1","""0/999""","","","","","[""Cynthia Book""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51582","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51583","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51584","1.0","1139","[""PSCI""]","1","""0/999""","","","","","[""Daniel Hofrenning""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51585","1.0","1151","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51586","1.0","1178","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51587","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51588","1.0","1236","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51589","1.0","1253","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51590","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51591","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","","""Research""","2006"
"51592","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internships""","""Research""","2006"
"51593","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51594","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51595","1.0","1413","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","20063","","""Internship""","""Research""","2006"
"51596","1.0","471","[""IDFA""]","","","","","","","[""Staff""]","","200","","","""Academic Internship""","294","true","","3","","","""O""","20063","","","""Research""","2006"
"51613","1.0","1379","[""THEAT""]","16","""1/999""","","","","","[""James McKeel"", ""Dona W. Freeman""]","""7/999""","100","[""TB Kelsey"", ""TB Kelsey""]","18","""Acting--Lyric Stage""","131","false","","3","""2/999""","""8/999""","""C""","20063","[""T 0935-1100"", ""Th 0930-1050""]","""Acting for the Lyric Stage""","""Research""","2006"
"51614","1.0","1376","[""THEAT""]","25","""0/999""","","","","","[""Gary C. Gisselman""]","""0/999""","100","[""TB Haugen""]","18","""Acting for Non-Majors""","115","false","","3","""17/999""","""0/999""","""C""","20063","[""MWF 1150-1245PM""]","""Acting for the Non-Major""","""Research""","2006"
"51615","2.0","951","[""NURS""]","23","""0/999""","","","","","[""Carol H. Austin""]","""24/999""","300","[""HH 215"", ""HH 215"", ""HH 215""]","24","""Adult Health II""","336","false","","3","""0/999""","""0/999""","""C""","20063","[""MWF 0800-0855"", ""MWF 0905-1000"", ""TTh 0700-0330PM""]","","""Research""","2006"
"51616","1.0","219","[""CHEM""]","10","""0/999""","","","","","[""Gary Miessler""]","""6/999""","300","[""SC 374""]","35","""Adv Inorganic Chem""","386","false","","3","""2/999""","""1/999""","""O""","20063","[""MWF 1150-1245PM""]","""Advanced Inorganic Chemistry""","""Research""","2006"
"51617","0.25","1097","[""PHYS""]","5","""0/999""","","","","","[""Brian Borovsky""]","""3/999""","300","[""SC 151""]","10","""Adv Physics Lab (375)""","385","false","""A""","3","""0/999""","""1/999""","""O""","20063","[""Th 1245-0345PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2006"
"51618","0.25","1097","[""PHYS""]","9","""0/999""","","","","","[""Brian Borovsky""]","""5/999""","300","[""SC 151""]","8","""Adv Physics Lab (375)""","385","false","""B""","3","""3/999""","""0/999""","""C""","20063","[""F 0200-0500PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2006"
"51620","1.0","1396","[""THEAT""]","15","""0/999""","","","","","[""Gary C. Gisselman""]","""8/999""","300","[""TB 227""]","18","""Adv Stage Direction""","338","false","","3","""6/999""","""1/999""","""O""","20063","[""MWF 1045-1140""]","""Intermediate Stage Direction""","""Research""","2006"
"51621","1.0","1411","[""STAT""]","17","""0/999""","","","","","[""Julie M. Legler""]","""11/999""","300","[""SC 182""]","25","""Adv Statistical Model""","316","false","","3","""7/999""","""2/999""","""O""","20063","[""MWF 0200-0255PM""]","","""Research""","2006"
"51622","0.25","210","[""CHEM""]","2","""0/999""","","","","","[""Kristopher J. Keuseman""]","""1/999""","300","[""SC 340""]","10","""Adv Synthesis Lab""","374","true","","3","""1/999""","""0/999""","""O""","20063","[""Th 0100-0500PM""]","""Advanced Synthesis Laboratory""","""Lab""","2006"
"51623","1.0","246","[""CHIN""]","10","""1/999""","","","","","[""Pin Pin Wan""]","""5/999""","200","[""OM 020""]","10","""Advanced Chinese II""","252","false","","3","""3/999""","""0/999""","""C""","20063","[""MWF 0905-1000""]","","""Research""","2006"
"51625","1.0","667","[""JAPAN""]","10","""0/999""","","","","","[""Rika Ito""]","""6/999""","200","[""OM 002""]","10","""Advanced Japanese II""","252","false","","3","""3/999""","""0/999""","""C""","20063","[""MWF 0200-0255PM""]","""Advanced Japenese II""","""Research""","2006"
"51626","0.25","211","[""CHEM""]","4","""0/999""","","","","","[""Mary Walczak""]","""0/999""","300","","5","""Advanced Lab""","375","true","","3","""3/999""","""0/999""","""O""","20063","","""Advanced Laboratory""","""Lab""","2006"
"51627","1.0","440","[""ENGL""]","9","""0/999""","","","","","[""Eliot K. Wilson""]","""0/999""","300","[""RML 520""]","15","""Advanced Poetry Wrtg""","371","false","","3","""1/999""","""0/999""","""C""","20063","[""MWF 0200-0255PM""]","""Advanced Poetry Writing Workshop""","""Research""","2006"
"51628","1.0","974","[""PHIL""]","26","""0/999""","","","","","[""Vicki L. Harper""]","""7/999""","200","[""HH 307""]","25","""Aesthetics""","243","false","","3","""5/999""","""12/999""","""C""","20063","[""MWF 0200-0255PM""]","","""Research""","2006"
"51629","1.0","618","[""HIST""]","30","""0/999""","","","","","[""Sarah L. Silkey""]","""15/999""","200","[""RML 577"", ""RML 577""]","35","""African-American Hist""","277","false","","3","""10/999""","""7/999""","""C""","20063","[""T 0935-1100"", ""Th 0930-1050""]","""African-American History""","""Research""","2006"
"51630","1.0","588","[""HIST""]","19","""0/999""","","","","","[""J. L. Carrington""]","""8/999""","200","[""HH 302""]","18","""Age of Renaissance""","217","false","","3","""4/999""","""3/999""","""C""","20063","[""MWF 1255-0150PM""]","""Age of the Renaissance""","""Research""","2006"
"51633","1.0","1134","[""PSCI""]","24","""0/999""","","","","","[""Serena Laws""]","""8/999""","200","[""HH 307"", ""HH 307""]","25","""Am Constitutional Law""","272","false","","3","""8/999""","""9/999""","""C""","20063","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""American Constitutional Law: Power""","""Research""","2006"
"51635","1.0","578","[""HIST""]","37","""0/999""","","","","","[""Eric J. Fure-Slocum""]","""15/999""","100","[""HH 307""]","35","""America After 1865""","199","false","""A""","3","""9/999""","""1/999""","""C""","20063","[""MWF 0905-1000""]","""American History Since 1965""","""Research""","2006"
"51636","1.0","578","[""HIST""]","35","""0/999""","","","","","[""Eric J. Fure-Slocum""]","""10/999""","100","[""HH 501""]","35","""America After 1865""","199","false","""B""","3","""11/999""","""9/999""","""C""","20063","[""MWF 1045-1140""]","""American History Since 1965""","""Research""","2006"
"51639","1.0","201","[""CHEM""]","23","""0/999""","","","","","[""Douglas J. Beussman""]","""12/999""","200","[""SC 282"", ""SC 282""]","31","""Analytical Chem""","255","false","","3","""7/999""","""5/999""","""O""","20063","[""T 0935-1100"", ""Th 0930-1050""]","""Analytical Chemistry""","""Research""","2006"
"51640","1.0","1078","[""PHYS""]","25","""24/999""","","1078","","","[""Dahl David A.""]","""0/999""","100","[""SC 170""]","32","""Analytical II""","127","false","","3","""0/999""","""1/999""","""O""","20063","[""MWF 1045-1140""]","""Analytical Physics II""","""Research""","2006"
"51641","0.0","1079","[""PHYS""]","11","""8/999""","","1078","","","[""Dahl David A.""]","""0/999""","100","[""SC 159""]","16","""Analytical II/Lab""","127","false","""A""","3","""0/999""","""1/999""","""O""","20063","[""M 1255-0325PM""]","","""Lab""","2006"
"51642","0.0","1079","[""PHYS""]","14","""16/999""","","1078","","","[""Dahl David A.""]","""0/999""","100","[""SC 159""]","16","""Analytical II/Lab""","127","false","""B""","3","""0/999""","""0/999""","""C""","20063","[""T 0120-0350PM""]","","""Lab""","2006"
"51643","0.25","202","[""CHEM""]","12","""0/999""","","","","","[""Douglas J. Beussman""]","""3/999""","200","[""SC 321""]","15","""Analytical Lab""","256","true","""A""","3","""3/999""","""4/999""","""O""","20063","[""T 0120-0520PM""]","""Analytical Laboratory""","""Lab""","2006"
"51644","0.25","202","[""CHEM""]","11","""0/999""","","","","","[""Douglas J. Beussman""]","""9/999""","200","[""SC 321""]","16","""Analytical Lab""","256","true","""B""","3","""4/999""","""1/999""","""O""","20063","[""W 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2006"
"51645","1.0","1113","[""PSCI""]","24","""0/999""","","","","","[""Sheryl D. Breen""]","""4/999""","200","[""OM 002""]","20","""Analyzing Politics""","220","false","","3","""2/999""","""14/999""","""C""","20063","[""MWF 0905-1000""]","""Analyzing Politics and Policies""","""Research""","2006"
"51649","1.0","582","[""HIST""]","29","""0/999""","","","","","[""Timothy R. Howe""]","""7/999""","200","[""HH 501"", ""HH 501""]","35","""Ancient: Rome""","204","false","","3","""4/999""","""14/999""","""C""","20063","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2006"
"51652","0.25","996","[""PEAC""]","24","""0/999""","","","","","[""William Thornton""]","""11/999""","100","[""SAC_FH""]","24","""Archery""","101","false","","3","""13/999""","""0/999""","""C""","20063","[""MWF 0800-0855""]","","""Research""","2006"
"51656","1.0","78","[""ASIAN""]","28","""15/999""","","","","","[""Karil J. Kucera""]","""3/999""","100","[""DC 305""]","35","""Asian Cultures""","121","false","","3","""4/999""","""13/999""","""C""","20063","[""MWF 1150-1245PM""]","""Asian Cultures in Comparative Perspectives""","""Research""","2006"
"51666","0.25","1020","[""PEAC""]","13","""0/999""","","","","","[""Daniel Kosmoski""]","""5/999""","100","[""SAC_GYM_N""]","16","""Badminton""","151","false","""A""","3","""11/999""","""0/999""","""C""","20063","[""TTh 1255-0150PM""]","","""Research""","2006"
"51667","0.25","1020","[""PEAC""]","19","""0/999""","","","","","[""William Thornton""]","""0/999""","100","[""SAC_GYM_N""]","16","""Badminton""","151","false","""B""","3","""16/999""","""0/999""","""C""","20063","[""MW 1255-0150PM""]","","""Research""","2006"
"51668","0.25","353","[""DANCE""]","25","""1/999""","","","","","[""Heather J. Klopchin""]","""5/999""","100","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","20","""Ballet I""","121","true","""A""","3","""12/999""","""0/999""","""C""","20063","[""T 1005-1100"", ""Th 0955-1050""]","","""Research""","2006"
"51669","0.25","353","[""DANCE""]","22","""2/999""","","","","","[""Jennifer Bader""]","""5/999""","100","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","20","""Ballet I""","121","true","""B""","3","""5/999""","""10/999""","""C""","20063","[""T 1150-1245PM"", ""Th 1245-0140PM""]","","""Research""","2006"
"51670","0.5","359","[""DANCE""]","3","""1/999""","","","","","[""Heather J. Klopchin""]","""2/999""","200","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","4","""Ballet II""","220","false","","3","""0/999""","""1/999""","""C""","20063","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2006"
"51671","0.25","360","[""DANCE""]","21","""5/999""","","","","","[""Heather J. Klopchin""]","""1/999""","200","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","16","""Ballet II""","221","false","","3","""4/999""","""3/999""","""C""","20063","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2006"
"51672","0.5","364","[""DANCE""]","0","""1/999""","","","","","[""Jennifer Bader""]","""0/999""","300","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","5","""Ballet III""","320","false","","3","""0/999""","""1/999""","""O""","20063","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""320""","""Research""","2006"
"51673","0.25","365","[""DANCE""]","21","""1/999""","","","","","[""Jennifer Bader""]","""0/999""","300","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","10","""Ballet III""","321","false","","3","""3/999""","""3/999""","""C""","20063","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""320""","""Research""","2006"
"51678","0.25","355","[""DANCE""]","22","""0/999""","","","","","[""Anne von Bibra""]","""0/999""","200","[""DC Studio 1""]","20","""Ballroom II (Men)""","206","true","""A""","3","""19/999""","""0/999""","""C""","20063","[""MW 1150-1245PM""]","""Ballroom II""","""Research""","2006"
"51679","0.25","355","[""DANCE""]","22","""0/999""","","","","","[""Anne von Bibra""]","""0/999""","200","[""DC Studio 1""]","16","""Ballroom II (Women)""","206","true","""B""","3","""15/999""","""0/999""","""C""","20063","[""MW 1150-1245PM""]","""Ballroom II""","""Research""","2006"
"51680","0.25","1001","[""PEAC""]","20","""4/999""","","","","","[""Daniel Kosmoski""]","""6/999""","100","[""SAC Ctr Gym"", ""SAC Ctr Gym""]","24","""Basketball""","111","false","","3","""5/999""","""8/999""","""C""","20063","[""T 1005-1100"", ""Th 0955-1050""]","","""Research""","2006"
"51682","1.0","922","[""NORW""]","21","""7/999""","","","","","[""Nancy Aarsvold""]","""3/999""","100","[""OM 015""]","24","""Begin Norwegian II""","112","false","""A""","3","""1/999""","""11/999""","""C""","20063","[""MWF 0905-1000""]","""Beginning Norwegian II""","""Research""","2006"
"51683","1.0","922","[""NORW""]","25","""7/999""","","","","","[""Nancy Aarsvold""]","""6/999""","100","[""OM 015""]","24","""Begin Norwegian II""","112","false","""B""","3","""0/999""","""11/999""","""C""","20063","[""MWF 1045-1140""]","""Beginning Norwegian II""","""Research""","2006"
"51684","1.0","922","[""NORW""]","20","""14/999""","","","","","[""Nancy Aarsvold""]","""2/999""","100","[""OM 015""]","24","""Begin Norwegian II""","112","false","""C""","3","""2/999""","""4/999""","""O""","20063","[""MWF 1255-0150PM""]","""Beginning Norwegian II""","""Research""","2006"
"51686","1.0","239","[""CHIN""]","20","""16/999""","","239","","","[""Yuedong Merritt""]","""2/999""","100","[""OM 001""]","25","""Beginning Chinese II""","112","false","""A""","3","""1/999""","""4/999""","""O""","20063","[""MWF 0905-1000""]","","""Research""","2006"
"51687","1.0","239","[""CHIN""]","24","""19/999""","","239","","","[""Yuedong Merritt""]","""0/999""","100","[""OM 001""]","25","""Beginning Chinese II""","112","false","""B""","3","""2/999""","""3/999""","""C""","20063","[""MWF 1150-1245PM""]","","""Research""","2006"
