"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"2855","1.0","69","[""ART""]","1","""0/999""","","[""Wendell Arneson""]","""0/999""","200","","999","""IS/Advanced Painting""","298","false","""C""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2856","1.0","69","[""ART""]","1","""0/999""","","[""Wendell Arneson""]","""0/999""","200","","999","""IS/Watercolor Design""","298","false","""D""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2857","1.0","69","[""ART""]","1","""0/999""","","[""Wendell Arneson""]","""0/999""","200","","999","""IS/Promo W/Dig Arts""","298","false","""E""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2858","1.0","69","[""ART""]","1","""0/999""","","[""Jan Shoger""]","""0/999""","200","","999","""IS/Printmaking""","298","false","""F""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2859","1.0","71","[""ART""]","38","""0/999""","","[""Ron Gallas""]","""1/999""","300","[""DC 305""]","49","""Sr Studies/Studio Art""","343","false","","3","""3/999""","""0/999""","""O""","20013","[""Th 0700-1000PM""]","""Research""","2001"
"2860","1.0","74","[""ART""]","7","""0/999""","","[""Nancy M. Thompson""]","""0/999""","300","[""DC 204""]","15","""Sr Studies-Art Hist""","395","false","","3","""2/999""","""0/999""","""O""","20013","[""TTh 0120-0245PM""]","""Research""","2001"
"2861","1.0","75","[""ART""]","1","""0/999""","","[""Wendell Arneson""]","""0/999""","300","","999","""IR/Painting""","398","false","","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2862","1.0","77","[""ASIAN""]","21","""2/999""","","[""Robert Entenmann""]","""0/999""","100","[""H 307""]","999","""The West & East Asia""","112","false","","3","""0/999""","""0/999""","""C""","20013","[""MWF 0200-0255PM""]","""Research""","2001"
"2863","1.0","87","[""ASIAN""]","28","""0/999""","","[""Phyllis Hyland Larson""]","""5/999""","200","[""M 4""]","30","""Modrn Japanese Lit-Tr""","235","false","","3","""9/999""","""15/999""","""C""","20013","[""MWF 1150-1245PM""]","""Research""","2001"
"2864","1.0","94","[""ASIAN""]","1","""0/999""","","[""Phyllis Hyland Larson""]","""0/999""","200","","999","""IS/Japanese Folkstory""","298","false","","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2865","1.0","94","[""ASIAN""]","1","""0/999""","","[""Phyllis Hyland Larson""]","""0/999""","200","","999","""IS/Japan 4th Yr Sem 2""","298","false","""A""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2866","1.0","97","[""ASIAN""]","1","""0/999""","","[""Barbara Reed""]","""0/999""","300","","999","""IR/Ethn Thai Drug Use""","398","false","","3","""1/999""","""0/999""","""O""","20013","","""Research""","2001"
"2867","1.0","97","[""ASIAN""]","1","""0/999""","","[""Robert Entenmann""]","""0/999""","300","","999","""IR/Vietnamese Poetry""","398","false","""A""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2868","1.0","100","[""BIO""]","23","""1/999""","","[""Mary C. Henry""]","""6/999""","100","[""SC 280"", ""SC 273""]","24","""Biological Science""","121","false","""A""","3","""0/999""","""17/999""","""C""","20013","[""MWF 0905-1000"", ""T 0800-1000""]","""Research""","2001"
"2869","1.0","100","[""BIO""]","23","""0/999""","","[""Mary C. Henry""]","""3/999""","100","[""SC 280"", ""SC 273""]","24","""Biological Science""","121","false","""B""","3","""4/999""","""18/999""","""C""","20013","[""MWF 0905-1000"", ""T 1145-0145PM""]","""Research""","2001"
"2870","1.0","100","[""BIO""]","26","""0/999""","","[""Mary C. Henry""]","""4/999""","100","[""SC 280"", ""SC 273""]","24","""Biological Science""","121","false","""C""","3","""6/999""","""15/999""","""C""","20013","[""MWF 0905-1000"", ""T 0300-0500PM""]","""Research""","2001"
"2871","1.0","104","[""BIO""]","34","""0/999""","","[""Lauri Sammartano""]","""0/999""","100","[""SC 278""]","24","""The Biology of Women""","124","false","","3","""0/999""","""0/999""","""C""","20013","[""M 0700-1000PM""]","""Research""","2001"
"2872","1.0","108","[""BIO""]","14","""8/999""","","[""Jean C. Porterfield""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""A""","3","""0/999""","""7/999""","""O""","20013","[""MWF 0800-0855"", ""M 1255-0325PM""]","""Research""","2001"
"2873","1.0","108","[""BIO""]","15","""13/999""","","[""Jean C. Porterfield""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""B""","3","""0/999""","""3/999""","""O""","20013","[""MWF 0800-0855"", ""T 1145-0215PM""]","""Research""","2001"
"2874","1.0","108","[""BIO""]","17","""5/999""","","[""Jean C. Porterfield""]","""2/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""C""","3","""0/999""","""6/999""","""O""","20013","[""MWF 0800-0855"", ""T 0300-0530PM""]","""Research""","2001"
"2875","1.0","108","[""BIO""]","11","""7/999""","","[""Denise Thiede""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""D""","3","""0/999""","""5/999""","""O""","20013","[""MWF 1045-1140"", ""T 0800-1030""]","""Research""","2001"
"2876","1.0","108","[""BIO""]","13","""6/999""","","[""Denise Thiede""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""E""","3","""0/999""","""5/999""","""O""","20013","[""MWF 1045-1140"", ""Th 0800-1030""]","""Research""","2001"
"2877","1.0","108","[""BIO""]","18","""10/999""","","[""Denise Thiede""]","""2/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""F""","3","""1/999""","""11/999""","""C""","20013","[""MWF 1045-1140"", ""Th 0300-0530PM""]","""Research""","2001"
"2878","1.0","108","[""BIO""]","20","""13/999""","","[""Diane K. Angell""]","""2/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""G""","3","""0/999""","""3/999""","""O""","20013","[""MWF 1150-1245PM"", ""W 1255-0325PM""]","""Research""","2001"
"2879","1.0","108","[""BIO""]","23","""2/999""","","[""Diane K. Angell""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""H""","3","""1/999""","""22/999""","""C""","20013","[""MWF 1150-1245PM"", ""Th 1145-0215PM""]","""Research""","2001"
"2880","1.0","108","[""BIO""]","17","""7/999""","","[""Diane K. Angell""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""I""","3","""1/999""","""7/999""","""O""","20013","[""MWF 1150-1245PM"", ""F 0200-0430PM""]","""Research""","2001"
"2881","1.0","118","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","200","","23","""Terrestrial Ecology""","226","false","","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2882","1.0","119","[""BIO""]","23","""0/999""","","[""Theodore Johnson""]","""3/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""A""","3","""10/999""","""0/999""","""C""","20013","[""MWF 1045-1140"", ""T 1145-0245PM""]","""Research""","2001"
"2883","1.0","119","[""BIO""]","24","""0/999""","","[""Theodore Johnson""]","""7/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""B""","3","""9/999""","""0/999""","""C""","20013","[""MWF 1045-1140"", ""W 0200-0500PM""]","""Research""","2001"
"2884","1.0","119","[""BIO""]","25","""0/999""","","[""Theodore Johnson""]","""8/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""C""","3","""1/999""","""14/999""","""C""","20013","[""MWF 1045-1140"", ""Th 0120-0420PM""]","""Research""","2001"
"2885","1.0","122","[""BIO""]","19","""0/999""","","[""Kimberly A. Kandl""]","""10/999""","200","[""SC 278"", ""SC 229""]","18","""Intermediate Genetics""","233","false","""A""","3","""6/999""","""-1/999""","""C""","20013","[""TTh 1145-0110PM"", ""T 0200-0500PM""]","""Research""","2001"
"2886","1.0","122","[""BIO""]","15","""0/999""","","[""Kimberly A. Kandl""]","""9/999""","200","[""SC 278"", ""SC 229""]","18","""Intermediate Genetics""","233","false","""B""","3","""0/999""","""8/999""","""C""","20013","[""TTh 1145-0110PM"", ""W 1045-0145PM""]","""Research""","2001"
"2887","1.0","122","[""BIO""]","16","""0/999""","","[""Kimberly A. Kandl""]","""6/999""","200","[""SC 278"", ""SC 229""]","18","""Intermediate Genetics""","233","false","""C""","3","""4/999""","""5/999""","""C""","20013","[""TTh 1145-0110PM"", ""W 0200-0500PM""]","""Research""","2001"
"2888","1.0","126","[""BIO""]","25","""0/999""","","[""Nathan Hellyer""]","""10/999""","200","[""SC 280"", ""SC 253""]","24","""Human Anatomy & Physiol""","243","false","""A""","3","""11/999""","""0/999""","""C""","20013","[""MWF 0800-0855"", ""W 1255-0355PM""]","""Research""","2001"
"2889","1.0","126","[""BIO""]","26","""0/999""","","[""Nathan Hellyer""]","""16/999""","200","[""SC 280"", ""SC 253""]","24","""Human Anatomy & Physiol""","243","false","""B""","3","""8/999""","""0/999""","""C""","20013","[""MWF 0800-0855"", ""Th 0800-1100""]","""Research""","2001"
"2890","1.0","134","[""BIO""]","5","""0/999""","","[""Joel Olfelt""]","""1/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Physiology""","251","false","""A""","3","""2/999""","""1/999""","""O""","20013","[""MWF 1045-1140"", ""M 1255-0355PM""]","""Research""","2001"
"2891","1.0","134","[""BIO""]","3","""0/999""","","[""Joel Olfelt""]","""1/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Physiology""","251","false","""B""","3","""1/999""","""1/999""","""O""","20013","[""MWF 1045-1140"", ""T 0120-0420PM""]","""Research""","2001"
"2892","1.0","139","[""BIO""]","9","""0/999""","","[""Kathleen L. Shea""]","""2/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""A""","3","""3/999""","""2/999""","""O""","20013","[""MWF 0905-1000"", ""T 1145-0245PM""]","""Research""","2001"
"2893","1.0","139","[""BIO""]","15","""0/999""","","[""Kathleen L. Shea""]","""8/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""B""","3","""7/999""","""0/999""","""O""","20013","[""MWF 0905-1000"", ""W 0200-0500PM""]","""Research""","2001"
"2894","1.0","139","[""BIO""]","11","""0/999""","","[""Kathleen L. Shea""]","""6/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""C""","3","""3/999""","""4/999""","""O""","20013","[""MWF 0905-1000"", ""Th 0120-0420PM""]","""Research""","2001"
"2895","1.0","142","[""BIO""]","21","""0/999""","","[""Louis Henry Kermott""]","""2/999""","200","[""SC 278"", ""SC 253""]","18","""Comp Vertebrate Anat""","266","false","""A""","3","""15/999""","""3/999""","""C""","20013","[""TTh 0800-0925"", ""M 1255-0355PM""]","""Research""","2001"
"2896","1.0","142","[""BIO""]","20","""0/999""","","[""Louis Henry Kermott""]","""7/999""","200","[""SC 278"", ""SC 253""]","18","""Comp Vertebrate Anat""","266","false","""B""","3","""6/999""","""6/999""","""C""","20013","[""TTh 0800-0925"", ""T 0120-0420PM""]","""Research""","2001"
"2897","0.25","152","[""BIO""]","7","""0/999""","","[""Theodore Johnson""]","""0/999""","200","","999","""Rsch Top: Bio in India""","291","false","","3","""3/999""","""0/999""","""O""","20013","","""Topic""","2001"
"2898","1.0","154","[""BIO""]","4","""0/999""","","[""Nathan Hellyer""]","""0/999""","200","","999","""IS/Hmn Gross Anatomy""","298","false","","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2899","1.0","154","[""BIO""]","1","""0/999""","","[""Theodore Johnson""]","""0/999""","200","","999","""IS/Thai Medicine""","298","false","""A""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2900","1.0","154","[""BIO""]","1","""0/999""","","[""Jean C. Porterfield""]","""0/999""","200","","999","""IS/Zoo Ethics""","298","false","""B""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2901","1.0","159","[""BIO""]","8","""0/999""","","[""Lauri Sammartano""]","""0/999""","300","[""SC 274"", ""SC 229""]","12","""Molecular Biology""","364","false","""A""","3","""10/999""","""0/999""","""O""","20013","[""TTh 0935-1100"", ""Th 0120-0420PM""]","""Research""","2001"
"2902","1.0","159","[""BIO""]","8","""0/999""","","[""Lauri Sammartano""]","""2/999""","300","[""SC 274"", ""SC 229""]","12","""Molecular Biology""","364","false","""B""","3","""6/999""","""0/999""","""O""","20013","[""TTh 0935-1100"", ""F 0200-0500PM""]","""Research""","2001"
"2903","1.0","164","[""BIO""]","8","""0/999""","","[""Eric Cole""]","""1/999""","300","[""SC 274"", ""SC 269""]","12","""Developmental Biology""","372","false","""A""","3","""6/999""","""1/999""","""O""","20013","[""TTh 1145-0110PM"", ""W 0200-0500PM""]","""Research""","2001"
"2904","1.0","164","[""BIO""]","9","""0/999""","","[""Eric Cole""]","""3/999""","300","[""SC 274"", ""SC 269""]","12","""Developmental Biology""","372","false","""B""","3","""4/999""","""0/999""","""O""","20013","[""TTh 1145-0110PM"", ""Th 0200-0500PM""]","""Research""","2001"
"2905","1.0","175","[""BIO""]","1","""0/999""","","[""Diane K. Angell""]","""0/999""","300","","999","""IR/Wetland Ecology""","398","false","","3","""1/999""","""0/999""","""O""","20013","","""Research""","2001"
"2906","1.0","175","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","300","","999","""IR/Watershed Modeling""","398","false","""A""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2907","1.0","175","[""BIO""]","1","""0/999""","","[""Joel Olfelt""]","""0/999""","300","","999","""IR/Asymmetry Research""","398","false","""B""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2908","1.0","175","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","300","","999","""IR/MN Mussels & Lnd Use""","398","false","""C""","3","""0/999""","""0/999""","""O""","20013","","""Research""","2001"
"2909","1.0","177","[""AMCON""]","16","""0/999""","","[""Carol Holly""]","""0/999""","100","[""L 515""]","999","""Dem Vistas: 1800-1900""","102","false","""A""","3","""0/999""","""0/999""","""C""","20013","[""MWF 1045-1140""]","""Research""","2001"
"2910","1.0","177","[""AMCON""]","14","""0/999""","","[""Mark Allister""]","""0/999""","100","[""L 421""]","999","""Dem Vistas: 1800-1900""","102","false","""B""","3","""0/999""","""0/999""","""C""","20013","[""MWF 1045-1140""]","""Research""","2001"
"2911","1.0","179","[""AMCON""]","16","""0/999""","","[""Mary Titus""]","""1/999""","200","[""L 515""]","999","""Pur/Happiness: 1920-00""","202","false","""A""","3","""2/999""","""-2/999""","""C""","20013","[""MWF 0905-1000""]","""Research""","2001"
"2912","1.0","179","[""AMCON""]","16","""0/999""","","[""Judy Kutulas""]","""0/999""","200","[""L 515""]","999","""Pur/Happiness: 1920-00""","202","false","""B""","3","""1/999""","""-1/999""","""C""","20013","[""MWF 0905-1000""]","""Research""","2001"
"2913","1.0","182","[""CHEM""]","42","""12/999""","","[""Beth Abdella""]","""2/999""","100","[""SC 378""]","48","""Fundamentls of Chem""","111","false","","3","""4/999""","""3/999""","""C""","20013","[""TTh 0935-1100""]","""Research""","2001"
"2914","0.0","183","[""CHEM""]","19","""1/999""","","[""Beth Abdella""]","""0/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""A""","3","""2/999""","""2/999""","""C""","20013","[""Th 1145-0245PM""]","""Lab""","2001"
"2915","0.0","183","[""CHEM""]","23","""11/999""","","[""Beth Abdella""]","""2/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""B""","3","""2/999""","""1/999""","""C""","20013","[""M 0200-0500PM""]","""Lab""","2001"
"2916","1.0","194","[""CHEM""]","34","""20/999""","","[""Patrick N. Riley""]","""3/999""","100","[""SC 378""]","35","""Chemical Reactions""","126","false","""A""","3","""2/999""","""13/999""","""O""","20013","[""MWF 0800-0855""]","""Research""","2001"
"2917","0.0","195","[""CHEM""]","17","""6/999""","","[""Robert Hanson""]","""1/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""A""","3","""1/999""","""13/999""","""C""","20013","[""M 0200-0500PM""]","""Lab""","2001"
"2918","1.0","194","[""CHEM""]","59","""17/999""","","[""Gary Miessler""]","""3/999""","100","[""SC 378""]","42","""Chemical Reactions""","126","false","""B""","3","""0/999""","""22/999""","""C""","20013","[""MWF 0905-1000""]","""Research""","2001"
"2919","0.0","195","[""CHEM""]","23","""10/999""","","[""Patrick N. Riley""]","""4/999""","100","[""SC 374/363""]","17","""Chem Reactions/Lab""","126","false","""B""","3","""0/999""","""6/999""","""C""","20013","[""T 0800-1100""]","""Lab""","2001"
"2920","1.0","194","[""CHEM""]","46","""43/999""","","[""Robert Hanson""]","""3/999""","100","[""SC 378""]","999","""Chemical Reactions""","126","false","""C""","3","""1/999""","""8/999""","""O""","20013","[""MWF 1045-1140""]","""Research""","2001"
"2921","0.0","195","[""CHEM""]","22","""7/999""","","[""Beth Abdella""]","""1/999""","100","[""SC 374/363""]","17","""Chem Reactions/Lab""","126","false","""C""","3","""1/999""","""10/999""","""C""","20013","[""T 1145-0245PM""]","""Lab""","2001"
"2922","1.0","194","[""CHEM""]","38","""41/999""","","[""Robert Hanson""]","""4/999""","100","[""SC 378""]","999","""Chemical Reactions""","126","false","""D""","3","""2/999""","""4/999""","""O""","20013","[""MWF 1150-1245PM""]","""Research""","2001"
"2923","0.0","195","[""CHEM""]","28","""13/999""","","[""Beth Abdella""]","""0/999""","100","[""SC 374/363""]","17","""Chem Reactions/Lab""","126","false","""D""","3","""0/999""","""6/999""","""C""","20013","[""T 0300-0600PM""]","""Lab""","2001"
"2924","0.0","195","[""CHEM""]","21","""23/999""","","[""Robert Hanson""]","""1/999""","100","[""SC 374/363""]","26","""Chem Reactions/Lab""","126","false","""E""","3","""0/999""","""4/999""","""C""","20013","[""W 0200-0500PM""]","""Lab""","2001"
"2925","0.0","195","[""CHEM""]","26","""23/999""","","[""Jeffrey Dahlseid""]","""2/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""F""","3","""2/999""","""3/999""","""C""","20013","[""Th 0800-1100""]","""Lab""","2001"
"2926","0.0","195","[""CHEM""]","16","""20/999""","","[""Jeffrey Dahlseid""]","""1/999""","100","[""SC 374/363""]","26","""Chem Reactions/Lab""","126","false","""G""","3","""1/999""","""0/999""","""O""","20013","[""Th 1145-0245PM""]","""Lab""","2001"
"2927","0.0","195","[""CHEM""]","24","""20/999""","","[""Patrick N. Riley""]","""3/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""H""","3","""0/999""","""5/999""","""C""","20013","[""Th 0300-0600PM""]","""Lab""","2001"
"2928","1.0","197","[""CHEM""]","37","""0/999""","","[""Wesley Pearson""]","""9/999""","200","[""SC 282""]","999","""Organic Chemistry""","248","false","""A""","3","""0/999""","""30/999""","""O""","20013","[""MWF 0800-0855""]","""Research""","2001"
"2929","1.0","197","[""CHEM""]","33","""0/999""","","[""Gary O. Spessard""]","""5/999""","200","[""SC 282""]","999","""Organic Chemistry""","248","false","""B""","3","""1/999""","""28/999""","""O""","20013","[""MWF 0905-1000""]","""Research""","2001"
"2930","0.25","200","[""CHEM""]","19","""0/999""","","[""Wesley Pearson""]","""3/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""A""","3","""1/999""","""14/999""","""C""","20013","[""M 0200-0500PM""]","""Lab""","2001"
"2931","0.25","200","[""CHEM""]","14","""0/999""","","[""Gary O. Spessard""]","""5/999""","200","[""SC 378/311""]","16","""Synthesis Lab""","254","true","""B""","3","""0/999""","""11/999""","""O""","20013","[""T 0800-1100""]","""Lab""","2001"
"2932","0.25","200","[""CHEM""]","18","""0/999""","","[""Gary O. Spessard""]","""0/999""","200","[""SC 378/311""]","16","""Synthesis Lab""","254","true","""C""","3","""0/999""","""20/999""","""C""","20013","[""T 0120-0420PM""]","""Lab""","2001"
"2933","0.25","200","[""CHEM""]","9","""0/999""","","[""Patrick N. Riley""]","""2/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""D""","3","""0/999""","""7/999""","""O""","20013","[""W 0200-0500PM""]","""Lab""","2001"
"2934","0.25","200","[""CHEM""]","7","""0/999""","","[""Wesley Pearson""]","""0/999""","200","[""SC 378/311""]","16","""Synthesis Lab""","254","true","""E""","3","""0/999""","""7/999""","""O""","20013","[""Th 0800-1100""]","""Lab""","2001"
"2935","1.0","201","[""CHEM""]","30","""0/999""","","[""Paul T. Jackson""]","""17/999""","200","[""SC 282""]","32","""Analytical Chem""","255","false","","3","""5/999""","""4/999""","""O""","20013","[""TTh 0935-1100""]","""Research""","2001"
"2936","0.25","202","[""CHEM""]","15","""0/999""","","[""Paul T. Jackson""]","""9/999""","200","[""SC 321""]","16","""Analytical Lab""","256","true","""A""","3","""2/999""","""2/999""","""O""","20013","[""T 0120-0520PM""]","""Lab""","2001"
"2937","0.25","202","[""CHEM""]","13","""0/999""","","[""Paul T. Jackson""]","""8/999""","200","[""SC 321""]","16","""Analytical Lab""","256","true","""B""","3","""2/999""","""1/999""","""O""","20013","[""W 1255-0500PM""]","""Lab""","2001"
"2938","0.25","206","[""CHEM""]","13","""0/999""","","[""Gary Miessler""]","""5/999""","300","[""SC 329""]","12","""Physical Lab""","357","true","""A""","3","""8/999""","""0/999""","""C""","20013","[""T 0120-0520PM""]","""Lab""","2001"
"2939","0.25","206","[""CHEM""]","6","""0/999""","","[""Mary Walczak""]","""1/999""","300","[""SC 329""]","11","""Physical Lab""","357","true","""B""","3","""4/999""","""0/999""","""O""","20013","[""W 1255-0500PM""]","""Lab""","2001"
"2940","1.0","207","[""CHEM""]","17","""0/999""","","[""Mary Walczak""]","""6/999""","300","[""SC 374""]","999","""Physical Chemistry""","371","false","","3","""11/999""","""0/999""","""O""","20013","[""MWF 1045-1140""]","""Research""","2001"
