"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"92120","0.25","795","[""MEDIA""]","1","""0/999""","","","","[""Robert W. McClure""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""1/999""","""O""","20125","","""Internship""","""Research""","2012"
"92121","0.25","153","[""BIO""]","1","""0/999""","","","","[""Jean C. Porterfield""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""1/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92124","0.25","153","[""BIO""]","1","""0/999""","","","","[""John Giannini""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","5","""1/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92128","0.25","784","[""MGMT""]","1","""0/999""","","","","[""Richard Goedde""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20125","","""Internship""","""Research""","2012"
"92129","0.25","784","[""MGMT""]","1","""0/999""","","","","[""Sian E. Muir""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92130","0.25","707","[""ID""]","7","""0/999""","","","","[""Ryan R. Sheppard""]","""5/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""2/999""","""O""","20125","","","""Research""","2012"
"92134","0.25","961","[""NURS""]","1","""0/999""","","","","[""Mary Kuehn""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92135","1.0","784","[""MGMT""]","1","""0/999""","","","","[""Anthony Becker""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92136","0.25","707","[""ID""]","1","""0/999""","","","","[""Sian E. Muir""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""1/999""","""O""","20125","","","""Research""","2012"
"92137","0.25","1315","[""SOAN""]","1","""0/999""","","","","[""Ibtesam Al Atiyat""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20125","","""Internship""","""Research""","2012"
"92146","0.25","306","[""CSCI""]","1","""0/999""","","","","[""Richard Brown""]","""0/999""","300","","999","""Academic Internship""","394","true","","5","""1/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92147","1.0","1057","[""ESTH""]","1","""0/999""","","","","[""William Sean Goldsworthy""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20125","","""Internship""","""Research""","2012"
"92148","0.25","795","[""MEDIA""]","5","""0/999""","","","","[""William Sonnega""]","""2/999""","200","","999","""Academic Internship""","294","true","""B""","5","""1/999""","""2/999""","""O""","20125","","""Internship""","""Research""","2012"
"92149","1.0","784","[""MGMT""]","1","""0/999""","","","","[""Richard Goedde""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92150","1.0","1067","[""ESTH""]","1","""0/999""","","","","[""William Sean Goldsworthy""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92153","0.5","313","[""EDUC""]","1","""1/999""","","","","[""Robert W. McClure""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20125","","","""Research""","2012"
"92154","0.25","707","[""ID""]","4","""0/999""","","","","[""Jeanne I. Willcoxon""]","""3/999""","200","","999","""Academic Internship""","294","true","""C""","5","""0/999""","""1/999""","""O""","20125","","","""Research""","2012"
"92155","0.25","433","[""ENGL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""X""","20125","","""Internship""","""Research""","2012"
"92156","0.25","795","[""MEDIA""]","1","""0/999""","","","","[""Jan C. Hill""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","5","""0/999""","""1/999""","""O""","20125","","""Internship""","""Research""","2012"
"92157","0.25","795","[""MEDIA""]","1","""0/999""","","","","[""Justin W. Merritt""]","""1/999""","200","","999","""Academic Internship""","294","true","""D""","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92159","0.25","707","[""ID""]","3","""0/999""","","","","[""Katherine S. Tegtmeyer Pak""]","""1/999""","200","","999","""Academic Internship""","294","true","""D""","5","""0/999""","""2/999""","""O""","20125","","","""Research""","2012"
"92161","0.25","846","[""MUSIC""]","1","""1/999""","","","","[""Karen Wilkerson""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92166","0.25","788","[""MGMT""]","1","""0/999""","","","","[""Richard Goedde""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92168","1.0","375","[""DANCE""]","1","""0/999""","","","","[""Anthony Roberts""]","""0/999""","200","","999","""IS/Video Dance Animation""","298","false","","5","""1/999""","""0/999""","""O""","20125","","""Independent Study""","""Research""","2012"
"92169","0.25","707","[""ID""]","1","""1/999""","","","","[""Paul Wojick""]","""0/999""","200","","999","""Academic Internship""","294","true","""E""","5","""0/999""","""0/999""","""O""","20125","","","""Research""","2012"
"92179","1.0","154","[""BIO""]","1","""0/999""","[""WRI""]","","","[""Jean C. Porterfield""]","""1/999""","200","","999","""IS/Climate Change Reefs""","298","false","","5","""0/999""","""0/999""","""O""","20125","","""Independent Study""","""Research""","2012"
"92185","0.25","276","[""ECON""]","1","""0/999""","","","","[""Richard M. Hirsch""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20125","","","""Research""","2012"
"92191","0.25","1315","[""SOAN""]","1","""0/999""","","","","[""Ibtesam Al Atiyat""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""1/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92192","0.25","707","[""ID""]","3","""0/999""","","","","[""Katherine S. Tegtmeyer Pak""]","""1/999""","200","","999","""Academic Internship""","294","true","""F""","5","""0/999""","""2/999""","""O""","20125","","","""Research""","2012"
"92193","0.25","784","[""MGMT""]","1","""0/999""","","","","[""Sian E. Muir""]","""0/999""","200","","999","""Academic Internship""","294","true","""D""","5","""0/999""","""1/999""","""O""","20125","","""Internship""","""Research""","2012"
"92194","0.25","707","[""ID""]","1","""0/999""","","","","[""Sian E. Muir""]","""1/999""","200","","999","""Academic Internship""","294","true","""G""","5","""0/999""","""0/999""","""O""","20125","","","""Research""","2012"
"92241","0.25","1366","[""SWRK""]","1","""0/999""","","","","[""Mary Carlsen""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92246","0.5","153","[""BIO""]","1","""0/999""","","","","[""Anne Walter""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"92394","1.0","738","[""MATH""]","1","""0/999""","","","","[""Bruce Hanson""]","""0/999""","200","","1","""Multivariable Calc""","226","false","","5","""1/999""","""0/999""","""C""","20125","","""Multivariable Calculus""","""Research""","2012"
"92395","1.0","27057","[""ID""]","37","""2/999""","[""IST"", ""SED""]","","""R""","[""Lisa M. Bowers"", ""Michael Swift"", ""Anne Walter""]","""35/999""","100","","999","""Explorations in Science""","150","false","","5","""0/999""","""0/999""","""O""","20125","","","""Research""","2012"
"92396","0.25","23391","[""WRIT""]","37","""2/999""","","","""R""","[""Maria L. Kelly""]","""0/999""","100","","999","""Top: Supplemental Writing""","109","true","","5","""0/999""","""35/999""","""O""","20125","","""Topics: Supplemental Writing""","""Topic""","2012"
"92521","1.0","784","[""MGMT""]","1","""0/999""","","","","[""Kurt Anderson""]","""1/999""","200","","999","""Academic Internship""","294","true","""E""","5","""0/999""","""0/999""","""O""","20125","","""Internship""","""Research""","2012"
"93702","1.0","19402","[""LATIN""]","2","""0/999""","[""ORC"", ""WRI""]","","","[""Kathy T. Granquist"", ""Nanette Schroeder""]","""0/999""","100","","999","""Introduction to Latin""","101","false","","5","""2/999""","""0/999""","""O""","20125","","","""Research""","2012"

