"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"997","1.0","32","[""ART""]","34","""10/999""","","[""Nancy M. Thompson""]","""5/999""","100","[""FH 01""]","30","""Renaissance--Present""","151","false","","3","""0/999""","""15/999""","""C""","20003","[""MWF 0905-1000""]","""Research""","2000"
"998","1.0","34","[""ART""]","23","""1/999""","","[""Wendell Arneson""]","""8/999""","200","[""FH AB""]","20","""Watercolor Painting""","232","false","","3","""1/999""","""12/999""","""C""","20003","[""MWF 1255-0255PM""]","""Research""","2000"
"999","1.0","37","[""ART""]","15","""6/999""","","[""Steven Edwins""]","""3/999""","200","[""FH AB""]","16","""Arch Drawing/Design I""","235","false","","3","""1/999""","""6/999""","""C""","20003","[""TTh 0800-1100""]","""Research""","2000"
"1000","1.0","39","[""ART""]","16","""2/999""","","[""Jan Shoger""]","""1/999""","200","[""FH 44""]","15","""Printmkg: Intaglio/Mono""","237","false","","3","""1/999""","""12/999""","""C""","20003","[""MWF 1045-1245PM""]","""Research""","2000"
"1001","1.0","42","[""ART""]","11","""2/999""","","[""Patrick T. Kelley""]","""2/999""","200","[""FH 21""]","13","""Motion Graphics""","240","false","","3","""1/999""","""2/999""","""O""","20003","[""TTh 1145-0245PM""]","""Research""","2000"
"1002","1.0","43","[""ART""]","19","""8/999""","","[""Mary Griep""]","""6/999""","200","[""FH 40"", ""FH 40""]","20","""Figure Drawing""","242","false","","3","""0/999""","""6/999""","""C""","20003","[""MF 1255-0255PM"", ""W 0800-1000PM""]","""Research""","2000"
"1003","1.0","45","[""ART""]","14","""0/999""","","[""Ron Gallas""]","""7/999""","200","[""FH 19""]","12","""Ceramics""","244","false","","3","""1/999""","""5/999""","""C""","20003","[""TTh 1145-0245PM""]","""Research""","2000"
"1004","1.0","47","[""ART""]","11","""3/999""","","[""David E. Ryan""]","""1/999""","200","[""SC 18""]","15","""Video Art Production""","249","false","","3","""7/999""","""4/999""","""C""","20003","[""TTh 0800-1100""]","""Research""","2000"
"1005","1.0","52","[""ART""]","36","""17/999""","","[""Matthew Rohn""]","""6/999""","200","[""FH 01""]","40","""Art Since 1945""","253","false","","3","""9/999""","""5/999""","""O""","20003","[""MWF 1045-1140""]","""Research""","2000"
"1006","1.0","53","[""ART""]","17","""7/999""","","[""Nancy M. Thompson""]","""7/999""","200","[""FH 01""]","20","""Italian Renaissance""","254","false","","3","""0/999""","""6/999""","""C""","20003","[""TTh 1145-0110PM""]","""Research""","2000"
"1007","1.0","55","[""ART""]","23","""0/999""","","[""Margaret Ojala""]","""16/999""","200","[""FH 01""]","25","""Hist of Photography""","256","false","","3","""1/999""","""9/999""","""C""","20003","[""MWF 1150-1245PM""]","""Research""","2000"
"1008","1.0","57","[""ART""]","44","""8/999""","","[""A. Malcolm Gimse""]","""10/999""","200","[""FH 01""]","30","""Art of China/Japan""","259","false","","3","""3/999""","""8/999""","""C""","20003","[""MWF 1255-0150PM""]","""Research""","2000"
"1009","1.0","59","[""ART""]","31","""12/999""","","[""A. Malcolm Gimse""]","""10/999""","200","[""FH 01""]","30","""World Architecture""","261","false","","3","""0/999""","""8/999""","""C""","20003","[""TTh 0120-0245PM""]","""Research""","2000"
"1010","1.0","66","[""ART""]","3","""2/999""","","[""Matthew Rohn""]","""1/999""","200","[""FH SEM""]","20","""Topics in Art History""","275","false","","3","""0/999""","""3/999""","""O""","20003","[""TTh 0120-0245PM""]","""Topic""","2000"
"1011","1.0","68","[""ART""]","1","""0/999""","","[""Margaret H. O'Leary""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1012","1.0","68","[""ART""]","1","""0/999""","","[""Mary Griep""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1013","1.0","69","[""ART""]","1","""1/999""","","[""Ron Gallas""]","""0/999""","200","","999","""IS/Advanced Ceramics""","298","false","","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1014","1.0","69","[""ART""]","1","""0/999""","","[""A. Malcolm Gimse""]","""0/999""","200","","999","""IS/Sculpture in Space""","298","false","""A""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1015","1.0","71","[""ART""]","37","""0/999""","","[""Staff""]","""35/999""","300","[""FH 01""]","999","""Senior Studies-Studio""","393","false","","3","""0/999""","""2/999""","""O""","20003","[""Th 0700-1000PM""]","""Research""","2000"
"1016","1.0","74","[""ART""]","3","""0/999""","","[""Matthew Rohn""]","""3/999""","300","[""FH SEM""]","999","""Sr Studies-Art Hist""","395","false","","3","""0/999""","""0/999""","""O""","20003","[""TTh 0120-0245PM""]","""Research""","2000"
"1017","1.0","75","[""ART""]","1","""0/999""","","[""Nancy M. Thompson""]","""0/999""","300","","999","""IR/Death in Art C1350""","398","false","","3","""0/999""","""1/999""","""O""","20003","","""Research""","2000"
"1018","1.0","77","[""ASIAN""]","22","""1/999""","","[""Robert Entenmann""]","""0/999""","100","[""H 301""]","999","""The West & East Asia""","112","false","","3","""-1/999""","""0/999""","""C""","20003","[""MWF 0200-0255PM""]","""Research""","2000"
"1019","1.0","87","[""ASIAN""]","26","""7/999""","","[""Phyllis Hyland Larson""]","""10/999""","200","[""SC 129""]","30","""Modrn Japanese Lit-Tr""","235","false","","3","""0/999""","""12/999""","""C""","20003","[""MWF 1150-1245PM""]","""Research""","2000"
"1020","1.0","94","[""ASIAN""]","2","""0/999""","","[""Richard Bodman""]","""0/999""","200","","999","""IS/Classical Chinese""","298","false","","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1021","1.0","94","[""ASIAN""]","1","""0/999""","","[""Robert Entenmann""]","""0/999""","200","","999","""IS/Hmong Culture""","298","false","""A""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1022","1.0","97","[""ASIAN""]","1","""0/999""","","[""Pin Pin Wan""]","""0/999""","300","","999","""IR/Technical Chinese""","398","false","","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1023","1.0","97","[""ASIAN""]","1","""0/999""","","[""Robert Entenmann""]","""0/999""","300","","999","""IR/Japanese Temples""","398","false","""A""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1024","1.0","100","[""BIO""]","28","""5/999""","","[""Daniel Meinhardt""]","""2/999""","100","[""SC 280"", ""SC 273""]","24","""Biological Science""","121","false","""A""","3","""12/999""","""8/999""","""C""","20003","[""MWF 0905-1000"", ""T 0800-1000""]","""Research""","2000"
"1025","1.0","100","[""BIO""]","26","""13/999""","","[""Daniel Meinhardt""]","""2/999""","100","[""SC 280"", ""SC 273""]","24","""Biological Science""","121","false","""B""","3","""8/999""","""2/999""","""C""","20003","[""MWF 0905-1000"", ""T 1145-0145PM""]","""Research""","2000"
"1026","1.0","100","[""BIO""]","23","""12/999""","","[""Daniel Meinhardt""]","""7/999""","100","[""SC 280"", ""SC 273""]","24","""Biological Science""","121","false","""C""","3","""2/999""","""5/999""","""C""","20003","[""MWF 0905-1000"", ""T 0300-0500PM""]","""Research""","2000"
"1027","1.0","108","[""BIO""]","22","""7/999""","","[""Michael Swift""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""A""","3","""14/999""","""1/999""","""O""","20003","[""MWF 0800-0855"", ""M 1255-0325PM""]","""Research""","2000"
"1028","1.0","108","[""BIO""]","18","""8/999""","","[""Michael Swift""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""B""","3","""13/999""","""0/999""","""O""","20003","[""MWF 0800-0855"", ""T 1145-0215PM""]","""Research""","2000"
"1029","1.0","108","[""BIO""]","19","""3/999""","","[""Michael Swift""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""C""","3","""14/999""","""2/999""","""O""","20003","[""MWF 0800-0855"", ""T 0300-0530PM""]","""Research""","2000"
"1030","1.0","108","[""BIO""]","24","""12/999""","","[""Joel Olfelt""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""D""","3","""11/999""","""0/999""","""C""","20003","[""MWF 1045-1140"", ""T 0800-1030""]","""Research""","2000"
"1031","1.0","108","[""BIO""]","13","""11/999""","","[""Joel Olfelt""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""E""","3","""4/999""","""0/999""","""O""","20003","[""MWF 1045-1140"", ""Th 0800-1030""]","""Research""","2000"
"1032","1.0","108","[""BIO""]","24","""15/999""","","[""Joel Olfelt""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""F""","3","""6/999""","""2/999""","""C""","20003","[""MWF 1045-1140"", ""Th 0300-0530PM""]","""Research""","2000"
"1033","1.0","108","[""BIO""]","24","""16/999""","","[""Diane K. Angell""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""G""","3","""7/999""","""1/999""","""C""","20003","[""MWF 1150-1245PM"", ""W 1255-0325PM""]","""Research""","2000"
"1034","1.0","108","[""BIO""]","23","""21/999""","","[""Diane K. Angell""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""H""","3","""0/999""","""2/999""","""C""","20003","[""MWF 1150-1245PM"", ""Th 1145-0215PM""]","""Research""","2000"
"1035","1.0","108","[""BIO""]","23","""12/999""","","[""Diane K. Angell""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""I""","3","""12/999""","""2/999""","""C""","20003","[""MWF 1150-1245PM"", ""F 0200-0430PM""]","""Research""","2000"
"1036","1.0","119","[""BIO""]","27","""0/999""","","[""Theodore Johnson""]","""8/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""A""","3","""1/999""","""10/999""","""C""","20003","[""MWF 1045-1140"", ""T 1200-0300PM""]","""Research""","2000"
"1037","1.0","119","[""BIO""]","28","""0/999""","","[""Theodore Johnson""]","""11/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""B""","3","""0/999""","""9/999""","""C""","20003","[""MWF 1045-1140"", ""W 0200-0500PM""]","""Research""","2000"
"1038","1.0","119","[""BIO""]","23","""6/999""","","[""Theodore Johnson""]","""3/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""C""","3","""0/999""","""8/999""","""C""","20003","[""MWF 1045-1140"", ""Th 0120-0420PM""]","""Research""","2000"
"1039","1.0","122","[""BIO""]","23","""-1/999""","","[""Heidi Chial""]","""2/999""","200","[""SC 280"", ""SC 229""]","24","""Intermediate Genetics""","233","false","""A""","3","""0/999""","""13/999""","""C""","20003","[""TTh 1145-0110PM"", ""T 0200-0500PM""]","""Research""","2000"
"1040","1.0","122","[""BIO""]","15","""7/999""","","[""Heidi Chial""]","""1/999""","200","[""SC 280"", ""SC 229""]","17","""Intermediate Genetics""","233","false","""B""","3","""0/999""","""7/999""","""C""","20003","[""TTh 1145-0110PM"", ""W 1045-0145PM""]","""Research""","2000"
"1041","1.0","122","[""BIO""]","17","""2/999""","","[""Heidi Chial""]","""0/999""","200","[""SC 280"", ""SC 229""]","17","""Intermediate Genetics""","233","false","""C""","3","""0/999""","""14/999""","""C""","20003","[""TTh 1145-0110PM"", ""W 0200-0500PM""]","""Research""","2000"
"1042","1.0","124","[""BIO""]","12","""0/999""","","[""Eugene Bakko""]","""8/999""","200","[""SC 278"", ""SC 269""]","12","""Vertebrate Biology""","242","false","""A""","3","""0/999""","""4/999""","""C""","20003","[""TTh 0800-0925"", ""T 0120-0420PM""]","""Research""","2000"
"1043","1.0","124","[""BIO""]","14","""0/999""","","[""Eugene Bakko""]","""3/999""","200","[""SC 278"", ""SC 269""]","12","""Vertebrate Biology""","242","false","""B""","3","""0/999""","""9/999""","""C""","20003","[""TTh 0800-0925"", ""Th 0120-0420PM""]","""Research""","2000"
"1044","1.0","134","[""BIO""]","11","""2/999""","","[""John Giannini""]","""5/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Physiology""","251","false","""A""","3","""1/999""","""2/999""","""O""","20003","[""MWF 1045-1140"", ""M 1255-0355PM""]","""Research""","2000"
"1045","1.0","134","[""BIO""]","12","""2/999""","","[""John Giannini""]","""5/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Physiology""","251","false","""B""","3","""0/999""","""4/999""","""C""","20003","[""MWF 1045-1140"", ""T 0120-0420PM""]","""Research""","2000"
"1046","1.0","139","[""BIO""]","17","""5/999""","","[""Charles Jr. Umbanhowar""]","""2/999""","200","[""SC 280"", ""SC 248""]","18","""Ecological Principles""","261","false","""A""","3","""0/999""","""8/999""","""O""","20003","[""MWF 0800-0855"", ""T 0800-1030""]","""Research""","2000"
"1047","1.0","139","[""BIO""]","17","""0/999""","","[""Charles Jr. Umbanhowar""]","""8/999""","200","[""SC 280"", ""SC 248""]","18","""Ecological Principles""","261","false","""B""","3","""0/999""","""10/999""","""C""","20003","[""MWF 0800-0855"", ""T 0120-0350PM""]","""Research""","2000"
"1048","1.0","139","[""BIO""]","12","""0/999""","","[""Charles Jr. Umbanhowar""]","""6/999""","200","[""SC 280"", ""SC 248""]","18","""Ecological Principles""","261","false","""C""","3","""0/999""","""3/999""","""O""","20003","[""MWF 0800-0855"", ""W 0200-0430PM""]","""Research""","2000"
"1049","1.0","142","[""BIO""]","23","""7/999""","","[""Louis Henry Kermott""]","""8/999""","200","[""SC 274"", ""SC 253""]","999","""Comp Vertebrate Anat""","266","false","""A""","3","""1/999""","""10/999""","""O""","20003","[""MWF 0800-0855"", ""W 1255-0355PM""]","""Research""","2000"
"1050","1.0","142","[""BIO""]","15","""3/999""","","[""Louis Henry Kermott""]","""8/999""","200","[""SC 274"", ""SC 253""]","999","""Comp Vertebrate Anat""","266","false","""B""","3","""0/999""","""2/999""","""O""","20003","[""MWF 0800-0855"", ""Th 1145-0245PM""]","""Research""","2000"
"1051","0.25","152","[""BIO""]","10","""0/999""","","[""Anne Walter""]","""4/999""","200","","999","""Rsch Top: Bio in India""","291","false","","3","""0/999""","""0/999""","""O""","20003","","""Topic""","2000"
"1052","1.0","153","[""BIO""]","1","""0/999""","","[""Eugene Bakko""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1053","1.0","153","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1054","1.0","154","[""BIO""]","1","""0/999""","","[""Kimberly A. Kandl""]","""1/999""","200","","999","""IS/Tuberculosis""","298","false","","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1055","1.0","154","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","200","","999","""IS/Phys Asst Program""","298","false","""A""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1056","1.0","154","[""BIO""]","1","""0/999""","","[""Michael Swift""]","""0/999""","200","","999","""IS/Diseases""","298","false","""B""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1057","1.0","154","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","200","","999","""IS/Study of Diseases""","298","false","""C""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1058","1.0","154","[""BIO""]","1","""0/999""","","[""Eugene Bakko""]","""0/999""","200","","999","""IS/Environmental Educ""","298","false","""D""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1059","1.0","159","[""BIO""]","11","""0/999""","","[""Kimberly A. Kandl""]","""6/999""","300","[""SC 274"", ""SC 229""]","12","""Molecular Biology""","364","false","""A""","3","""0/999""","""2/999""","""O""","20003","[""TTh 0935-1100"", ""Th 0120-0420PM""]","""Research""","2000"
"1060","1.0","159","[""BIO""]","10","""0/999""","","[""Kimberly A. Kandl""]","""10/999""","300","[""SC 274"", ""SC 229""]","12","""Molecular Biology""","364","false","""B""","3","""0/999""","""2/999""","""C""","20003","[""TTh 0935-1100"", ""F 0200-0500PM""]","""Research""","2000"
"1061","1.0","164","[""BIO""]","6","""0/999""","","[""Eric Cole""]","""5/999""","300","[""SC 274"", ""SC 273""]","12","""Developmental Biology""","372","false","""A""","3","""0/999""","""1/999""","""O""","20003","[""TTh 1145-0110PM"", ""W 0200-0500PM""]","""Research""","2000"
"1062","1.0","164","[""BIO""]","4","""0/999""","","[""Eric Cole""]","""4/999""","300","[""SC 274"", ""SC 273""]","12","""Developmental Biology""","372","false","""B""","3","""0/999""","""2/999""","""O""","20003","[""TTh 1145-0110PM"", ""Th 0120-0420PM""]","""Research""","2000"
"1063","1.0","170","[""BIO""]","22","""0/999""","","[""Anne Walter""]","""11/999""","300","[""SC 278""]","24","""Neuroscience Seminar""","385","false","","3","""1/999""","""1/999""","""O""","20003","[""MW 0100-0300PM""]","""Research""","2000"
"1064","1.0","175","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""2/999""","300","","999","""IR/Gis Fire Modeling""","398","false","","3","""0/999""","""1/999""","""O""","20003","","""Research""","2000"
"1065","1.0","175","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","300","","999","""IR/Behavioral Ecology""","398","false","""A""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1066","1.0","175","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","300","","999","""IR/Wren Research""","398","false","""B""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1067","1.0","175","[""BIO""]","1","""0/999""","","[""John Giannini""]","""0/999""","300","","999","""IR/Salt Stress""","398","false","""C""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1068","1.0","175","[""BIO""]","1","""0/999""","","[""Michael Swift""]","""0/999""","300","","999","""IR/Mussels & Ageing""","398","false","""D""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1069","1.0","175","[""BIO""]","1","""0/999""","","[""Theodore Johnson""]","""0/999""","300","","999","""IR/Microbial Research""","398","false","""E""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1070","1.0","175","[""BIO""]","1","""0/999""","","[""Theodore Johnson""]","""0/999""","300","","999","""IR/Env Microbiology""","398","false","""F""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1071","1.0","175","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","300","","999","""IR/Paleoecology""","398","false","""G""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1072","1.0","175","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","300","","999","""IR/Spatial Modeling""","398","false","""H""","3","""0/999""","""0/999""","""O""","20003","","""Research""","2000"
"1073","1.0","177","[""AMCON""]","22","""0/999""","","[""Mary Titus""]","""0/999""","100","[""L 515""]","999","""Dem Vistas: 1800-1900""","102","false","""A""","3","""0/999""","""0/999""","""C""","20003","[""MWF 0905-1000""]","""Research""","2000"
"1074","1.0","177","[""AMCON""]","23","""0/999""","","[""L. DeAne Lagerquist""]","""0/999""","100","[""L 577""]","999","""Dem Vistas: 1800-1900""","102","false","""B""","3","""0/999""","""0/999""","""C""","20003","[""MWF 0905-1000""]","""Research""","2000"
"1075","1.0","182","[""CHEM""]","27","""19/999""","","[""Beth Abdella""]","""0/999""","100","[""SC 378""]","24","""Fundamentls of Chem""","111","false","","3","""0/999""","""5/999""","""C""","20003","[""TTh 0935-1100""]","""Research""","2000"
"1076","0.0","183","[""CHEM""]","27","""20/999""","","[""Beth Abdella""]","""0/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""A""","3","""0/999""","""4/999""","""C""","20003","[""Th 1145-0245PM""]","""Lab""","2000"
"1077","1.0","194","[""CHEM""]","35","""8/999""","","[""Susan Green""]","""0/999""","100","[""SC 378""]","999","""Chemical Reactions""","126","false","""A""","3","""33/999""","""2/999""","""O""","20003","[""MWF 0800-0855""]","""Research""","2000"
"1078","0.0","195","[""CHEM""]","20","""13/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""A""","3","""6/999""","""2/999""","""C""","20003","[""M 0200-0500PM""]","""Lab""","2000"
"1079","1.0","194","[""CHEM""]","41","""25/999""","","[""Susan Green""]","""0/999""","100","[""SC 378""]","42","""Chemical Reactions""","126","false","""B""","3","""16/999""","""4/999""","""C""","20003","[""MWF 0905-1000""]","""Research""","2000"
"1080","0.0","195","[""CHEM""]","21","""9/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""B""","3","""11/999""","""2/999""","""C""","20003","[""T 0800-1100""]","""Lab""","2000"
"1081","1.0","194","[""CHEM""]","50","""9/999""","","[""Paul Fischer""]","""2/999""","100","[""SC 378""]","42","""Chemical Reactions""","126","false","""C""","3","""34/999""","""2/999""","""C""","20003","[""MWF 1045-1140""]","""Research""","2000"
"1082","0.0","195","[""CHEM""]","20","""6/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""C""","3","""19/999""","""0/999""","""C""","20003","[""T 1145-0245PM""]","""Lab""","2000"
"1083","1.0","194","[""CHEM""]","41","""12/999""","","[""Robert Hanson""]","""0/999""","100","[""SC 378""]","42","""Chemical Reactions""","126","false","""D""","3","""31/999""","""1/999""","""C""","20003","[""MWF 1150-1245PM""]","""Research""","2000"
"1084","0.0","195","[""CHEM""]","15","""5/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""D""","3","""14/999""","""2/999""","""C""","20003","[""T 0300-0600PM""]","""Lab""","2000"
"1085","0.0","195","[""CHEM""]","21","""1/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""E""","3","""22/999""","""1/999""","""C""","20003","[""W 0200-0500PM""]","""Lab""","2000"
"1086","0.0","195","[""CHEM""]","23","""9/999""","","[""Staff""]","""1/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""F""","3","""9/999""","""0/999""","""C""","20003","[""Th 0800-1100""]","""Lab""","2000"
"1087","0.0","195","[""CHEM""]","27","""4/999""","","[""Staff""]","""1/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""G""","3","""16/999""","""2/999""","""C""","20003","[""Th 1145-0245PM""]","""Lab""","2000"
"1088","0.0","195","[""CHEM""]","20","""7/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","20","""Chem Reactions/Lab""","126","false","""H""","3","""17/999""","""0/999""","""C""","20003","[""Th 0300-0600PM""]","""Lab""","2000"
"1089","1.0","197","[""CHEM""]","51","""46/999""","","[""Wesley Pearson""]","""1/999""","200","[""SC 282""]","999","""Organic Chemistry""","248","false","""A""","3","""0/999""","""11/999""","""O""","20003","[""MWF 0800-0855""]","""Research""","2000"
"1090","1.0","197","[""CHEM""]","37","""27/999""","","[""Gary O. Spessard""]","""1/999""","200","[""SC 282""]","999","""Organic Chemistry""","248","false","""B""","3","""0/999""","""9/999""","""O""","20003","[""MWF 0905-1000""]","""Research""","2000"
"1091","0.25","200","[""CHEM""]","20","""19/999""","","[""Gary O. Spessard""]","""1/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""A""","3","""0/999""","""2/999""","""O""","20003","[""M 0200-0500PM""]","""Lab""","2000"
"1092","0.25","200","[""CHEM""]","22","""20/999""","","[""Wesley Pearson""]","""1/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""B""","3","""0/999""","""3/999""","""C""","20003","[""T 0800-1100""]","""Lab""","2000"
"1093","0.25","200","[""CHEM""]","23","""13/999""","","[""Gary O. Spessard""]","""1/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""C""","3","""0/999""","""8/999""","""C""","20003","[""T 0120-0420PM""]","""Lab""","2000"
"1094","0.25","200","[""CHEM""]","9","""6/999""","","[""Gary O. Spessard""]","""0/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""D""","3","""0/999""","""4/999""","""O""","20003","[""W 0200-0500PM""]","""Lab""","2000"
"1095","0.25","200","[""CHEM""]","16","""12/999""","","[""Wesley Pearson""]","""0/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""E""","3","""0/999""","""2/999""","""O""","20003","[""Th 0800-1100""]","""Lab""","2000"
"1096","1.0","201","[""CHEM""]","17","""2/999""","","[""Paul T. Jackson""]","""6/999""","200","[""SC 282""]","32","""Analytical Chem""","255","false","","3","""0/999""","""9/999""","""O""","20003","[""TTh 0935-1100""]","""Research""","2000"
"1097","0.25","202","[""CHEM""]","16","""1/999""","","[""Paul T. Jackson""]","""3/999""","200","[""SC 321""]","16","""Analytical Lab""","256","true","""A""","3","""0/999""","""7/999""","""C""","20003","[""T 0120-0520PM""]","""Lab""","2000"
