"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"95497","1.0","433","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95498","1.0","449","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95499","1.0","464","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","""Internship""","""Research""","2014"
"95500","1.0","466","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95501","1.0","490","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95502","1.0","494","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95503","1.0","522","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95504","1.0","529","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95505","1.0","543","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95506","1.0","550","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","""Academic Inernship""","""Research""","2014"
"95507","1.0","624","[""HIST""]","1","""0/999""","","","","","[""Gary De Krey""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95508","1.0","640","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95509","1.0","653","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95510","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95511","1.0","686","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95512","1.0","691","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95513","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95514","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95515","1.0","751","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95516","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95517","1.0","784","[""MGMT""]","2","""0/999""","","","","","[""Sian E. Muir""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""2/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95518","1.0","788","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95519","0.25","795","[""MEDIA""]","1","""0/999""","","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95520","1.0","797","[""MEDIA""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95521","1.0","846","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","""Internship""","""Research""","2014"
"95522","1.0","865","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95523","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95524","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","""Internship""","""Research""","2014"
"95525","1.0","985","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95526","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95527","1.0","1057","[""ESTH""]","0","""0/999""","","","","","[""Cynthia Book""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95528","1.0","1067","[""ESTH""]","1","""0/999""","","","","","[""Christine Daymont""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95529","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95530","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95531","1.0","1139","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95532","1.0","1151","[""PSCI""]","1","""0/999""","","","","","[""Daniel Hofrenning""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95533","1.0","1178","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95534","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95535","1.0","1236","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95536","1.0","1253","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95537","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95538","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95539","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","""Academic Internships""","""Research""","2014"
"95540","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95541","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95542","1.0","1413","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95544","1.0","14","[""AMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95546","1.0","668","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95547","1.0","670","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95548","1.0","917","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95549","1.0","919","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95550","1.0","942","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95551","1.0","961","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95552","1.0","1275","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95553","1.0","1279","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95554","1.0","1315","[""SOAN""]","1","""0/999""","","","","","[""Christopher L. Chiappari""]","""1/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95555","1.0","1319","[""SOAN""]","1","""0/999""","","","","","[""Ibtesam Al Atiyat""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95556","1.0","1366","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95557","1.0","1372","[""SWRK""]","1","""0/999""","","","","","[""Mary Carlsen""]","""1/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95558","0.5","707","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95559","1.0","709","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95560","1.0","18612","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95561","1.0","18614","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95562","1.0","18616","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95563","1.0","18618","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95564","1.0","26170","[""WMGST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95565","1.0","26172","[""WMGST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95566","1.0","27329","[""RACE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95567","1.0","27331","[""RACE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95568","1.0","27398","[""LAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95569","1.0","27400","[""LAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20143","","","""Research""","2014"
"95570","0.25","464","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","3","""0/999""","""0/999""","""C""","20143","","""Internship""","""Research""","2014"
"95573","2.0","951","[""NURS""]","24","""0/999""","","","","","[""Sandra Morisette""]","""23/999""","300","[""HH 301"", ""HH 301""]","24","""Adult Health II""","336","false","","3","""0/999""","""1/999""","""C""","20143","[""MWF 1150-1245PM"", ""MWF 1255-0150PM""]","","""Research""","2014"
"95574","1.0","219","[""CHEM""]","12","""0/999""","","","","","[""Gary Miessler""]","""4/999""","300","[""RNS 435""]","20","""Adv Inorganic Chem""","386","false","","3","""6/999""","""2/999""","""O""","20143","[""MWF 1255-0150PM""]","""Advanced Inorganic Chemistry""","""Research""","2014"
"95575","0.25","1097","[""PHYS""]","8","""0/999""","","","","","[""Matt Wiebold""]","""8/999""","300","[""RNS 298""]","8","""Adv Physics Lab (375)""","385","false","""A""","3","""0/999""","""0/999""","""C""","20143","[""Th 1245-0345PM""]","""Advanced Physics Laboratory""","""Lab""","2014"
"95576","0.25","1097","[""PHYS""]","10","""0/999""","","","","","[""James Demas""]","""9/999""","300","[""RNS 298""]","8","""Adv Physics Lab (375)""","385","false","""B""","3","""1/999""","""0/999""","""C""","20143","[""F 0200-0500PM""]","""Advanced Physics Laboratory""","""Lab""","2014"
"95577","1.0","1411","[""STAT""]","23","""0/0""","","","","","[""Laura F. Boehm""]","""10/10""","300","[""TOH 182""]","24","""Adv Statistical Model""","316","false","","3","""13/999""","""0/0""","""C""","20143","[""MWF 1045-1140""]","""Advanced Statistical Modeling""","""Research""","2014"
"95578","0.25","210","[""CHEM""]","0","""0/999""","","","","","[""Dipannita Kalyani""]","""0/999""","300","","7","""Adv Synthesis Lab""","374","true","","3","""0/999""","""0/999""","""X""","20143","[""T 0120-0520PM""]","""Advanced Synthesis Laboratory""","""Lab""","2014"
"95585","1.0","246","[""CHIN""]","12","""0/999""","[""FOL-C""]","","","","[""Ka F. Wong""]","""4/999""","300","[""TOH 112""]","16","""Advanced Chinese II""","302","false","""A""","3","""0/999""","""8/999""","""O""","20143","[""MWF 1255-0150PM""]","","""Research""","2014"
"95586","1.0","376","[""DANCE""]","5","""0/999""","","","","","[""Janice Roberts""]","""1/999""","300","[""DC Studio 1"", ""DC Studio 1""]","8","""Advanced Choreography""","374","false","","3","""0/999""","""4/999""","""O""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2014"
"95588","1.0","667","[""JAPAN""]","7","""0/999""","[""FOL-J""]","","","","[""Hiroe Akimoto""]","""4/999""","300","[""TOH 300""]","12","""Advanced Japanese II""","302","false","","3","""0/999""","""3/999""","""O""","20143","[""MWF 1255-0150PM""]","","""Research""","2014"
"95589","0.25","211","[""CHEM""]","14","""0/999""","","","","","[""Robert Hanson""]","""5/999""","300","","10","""Advanced Lab""","375","true","","3","""6/999""","""3/999""","""C""","20143","","""Advanced Laboratory""","""Lab""","2014"
"95591","0.25","1011","[""ESAC""]","25","""3/999""","[""SPM""]","","","","[""Justin Lerfald""]","""8/999""","100","[""Tostrud Ctr""]","24","""Aerobics""","131","false","""B""","3","""12/999""","""2/999""","""C""","20143","[""MW 1045-1140""]","","""Research""","2014"
"95593","1.0","588","[""HIST""]","19","""0/999""","[""HWC"", ""ORC""]","","","","[""J. L. Carrington""]","""6/999""","200","[""HH 514""]","18","""Age of Renaissance""","217","false","","3","""9/999""","""4/999""","""C""","20143","[""MWF 1150-1245PM""]","""Age of the Renaissance""","""Research""","2014"
"95594","1.0","294","[""CSCI""]","17","""0/999""","","","","","[""Olaf A. Hall-Holt""]","""12/999""","200","[""RNS 203""]","18","""Algorithms/Data Struc""","253","false","""A""","3","""4/999""","""1/999""","""C""","20143","[""MWF 1255-0150PM""]","""Algorithms and Data Structures""","""Research""","2014"
"95596","1.0","578","[""HIST""]","24","""4/999""","[""HWC"", ""MCD""]","","","","[""Megan J. Feeney""]","""7/999""","100","[""HH 501"", ""HH 501""]","27","""America After 1865""","199","false","""A""","3","""5/999""","""8/999""","""C""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""American History Since 1865""","""Research""","2014"
"95597","1.0","201","[""CHEM""]","27","""0/999""","","201","","","[""Douglas J. Beussman""]","""10/999""","200","[""RNS 310"", ""RNS 310""]","32","""Analytical Chem""","255","false","","3","""13/999""","""4/999""","""O""","20143","[""T 0935-1100"", ""Th 0930-1050""]","""Analytical Chemistry""","""Research""","2014"
"95598","1.0","1080","[""PHYS""]","18","""16/999""","[""IST"", ""SED""]","1080","","","[""Jay D. Tasson""]","""0/999""","100","[""RNS 208""]","28","""Analytical II""","131","false","""B""","3","""0/999""","""2/999""","""O""","20143","[""MWF 1045-1140""]","""Analytical Physics II""","""Research""","2014"
"95599","1.0","1080","[""PHYS""]","19","""17/999""","[""IST"", ""SED""]","1080","","","[""Jay D. Tasson""]","""0/999""","100","[""RNS 208""]","28","""Analytical II""","131","false","""A""","3","""0/999""","""2/999""","""O""","20143","[""MWF 0905-1000""]","""Analytical Physics II""","""Research""","2014"
"95600","0.0","17584","[""PHYS""]","9","""7/999""","","1080","","","[""Jay D. Tasson""]","""0/999""","100","[""RNS 293""]","18","""Analytical II Lab""","131","false","""A""","3","""0/999""","""2/999""","""O""","20143","[""M 0200-0430PM""]","","""Lab""","2014"
"95601","0.0","17584","[""PHYS""]","15","""13/999""","","1080","","","[""Jay D. Tasson""]","""0/999""","100","[""RNS 293""]","18","""Analytical II Lab""","131","false","""B""","3","""0/999""","""2/999""","""C""","20143","[""T 1145-0215PM""]","","""Lab""","2014"
"95602","0.0","17584","[""PHYS""]","13","""13/999""","","1080","","","[""Jay D. Tasson""]","""0/999""","100","[""RNS 293""]","20","""Analytical II Lab""","131","false","""C""","3","""0/999""","""0/999""","""O""","20143","[""T 0225-0455PM""]","","""Lab""","2014"
"95603","0.25","202","[""CHEM""]","14","""0/999""","","201","","","[""Douglas J. Beussman""]","""5/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""A""","3","""6/999""","""3/999""","""O""","20143","[""T 0120-0520PM""]","""Analytical Laboratory""","""Lab""","2014"
"95604","0.25","202","[""CHEM""]","11","""0/999""","","201","","","[""Douglas J. Beussman""]","""4/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""B""","3","""6/999""","""1/999""","""O""","20143","[""W 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2014"
"95605","1.0","1113","[""PSCI""]","22","""0/999""","","","","","[""Christopher B. Chapp""]","""10/999""","200","[""OM 020""]","19","""Analyzing Politics""","220","false","""A""","3","""0/999""","""12/999""","""C""","20143","[""MWF 1045-1140""]","""Analyzing Politics and Policies""","""Research""","2014"
"95609","1.0","40","[""ART""]","11","""0/999""","","","","","[""Peter B. Nelson""]","""6/999""","200","[""DC 100""]","15","""Animated Art""","228","false","","3","""2/999""","""3/999""","""O""","20143","[""MWF 1045-1245PM""]","","""Research""","2014"
"95615","1.0","18781","[""ASIAN""]","35","""1/999""","[""ALS-A"", ""ALS-L"", ""HBS"", ""MCG"", ""ORC"", ""WRI""]","","","","[""William H. Bridges IV"", ""Ka F. Wong""]","""5/999""","200","[""TOH 210"", ""TOH 210""]","38","""AsiaCon3:InterpretJourney""","220","false","","3","""0/999""","""29/999""","""C""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Asian Conversations III: Interpreting Journeys""","""Research""","2014"
"95617","1.0","17676","[""EDUC""]","4","""0/0""","","","","","[""Ruben Alvarez"", ""Heather Campbell""]","""2/999""","300","[""TOH 212""]","18","""Assessment of ESL K-12""","348","false","","3","""2/999""","""0/0""","""O""","20143","[""T 0600-0900PM""]","""Assessment of ESL, K-12""","""Research""","2014"
"95622","0.25","1020","[""ESAC""]","25","""0/999""","[""SPM""]","","","","[""Daniel Kosmoski""]","""10/999""","100","[""Tostrud Ctr""]","24","""Badminton""","151","false","""A""","3","""11/999""","""4/999""","""C""","20143","[""MW 1255-0150PM""]","","""Research""","2014"
"95623","0.25","1020","[""ESAC""]","25","""0/999""","[""SPM""]","","","","[""David A. Stromme""]","""14/999""","100","[""Tostrud Ctr""]","24","""Badminton""","151","false","""B""","3","""9/999""","""2/999""","""C""","20143","[""MW 1045-1140""]","","""Research""","2014"
