"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"6702","1.0","72","[""ART""]","13","""0/999""","","[""Nancy M. Thompson""]","""6/999""","300","[""DC 204"", ""DC 204""]","15","""Methods of Art Hist""","350","false","","3","""0/999""","""1/999""","""O""","20033","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"6703","1.0","75","[""ART""]","1","""0/999""","","[""Margaret Ojala""]","""0/999""","300","","999","""IR/Photo N' Such""","398","false","","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6704","1.0","77","[""ASIAN""]","19","""0/999""","","[""Joseph Dennis""]","""0/999""","100","[""HH 515"", ""HH 515""]","20","""East Asia & the West""","112","false","","3","""0/999""","""1/999""","""C""","20033","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"6705","1.0","78","[""ASIAN""]","34","""15/999""","","[""Barbara Reed""]","""2/4""","100","[""BMC 111"", ""BMC 111""]","35","""Asian Cultures""","121","false","","3","""0/4""","""7/10""","""O""","20033","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"6706","1.0","87","[""ASIAN""]","32","""7/999""","","[""Phyllis Hyland Larson""]","""12/999""","200","[""RML 515""]","30","""Modrn Japanese Lit-Tr""","235","false","","3","""0/999""","""6/999""","""C""","20033","[""MWF 1150-1245PM""]","""Research""","2003"
"6707","1.0","88","[""ASIAN""]","13","""4/999""","","[""Shannon Cannella""]","""2/999""","200","[""OM 020""]","25","""Chinese Lit--Tr""","236","false","","3","""0/999""","""3/999""","""O""","20033","[""MWF 0200-0255PM""]","""Research""","2003"
"6708","1.0","91","[""ASIAN""]","18","""0/999""","","[""Karil J. Kucera""]","""0/999""","200","[""DC 204""]","25","""Vis Cult/Modern China""","270","false","","3","""0/999""","""3/999""","""O""","20033","[""MWF 1150-1245PM""]","""Research""","2003"
"6709","1.0","94","[""ASIAN""]","1","""0/999""","","[""Phyllis Hyland Larson""]","""0/999""","200","","999","""IS/4th Year Japanese""","298","false","","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6710","1.0","94","[""ASIAN""]","1","""0/999""","","[""Karil J. Kucera""]","""0/999""","200","","999","""IS/Hindu Architecture""","298","false","""A""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6711","1.0","94","[""ASIAN""]","1","""0/999""","","[""Barbara Reed""]","""0/999""","200","","999","""IS/Asian Am. IDentity""","298","false","""B""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6712","1.0","95","[""ASIAN""]","7","""0/999""","","[""Karil J. Kucera""]","""2/999""","300","[""DC 204""]","15","""Buddhism: Text-Image""","310","false","","3","""0/999""","""1/999""","""O""","20033","[""M 0700-1000PM""]","""Research""","2003"
"6713","1.0","97","[""ASIAN""]","1","""0/999""","","[""Barbara Reed""]","""0/999""","300","","999","""IR/Women in Buddhism""","398","false","","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6714","1.0","100","[""BIO""]","22","""0/999""","","[""Charles Jr. Umbanhowar""]","""8/999""","100","[""SC 280"", ""SC 253""]","24","""Biological Science""","121","false","""A""","3","""0/999""","""15/999""","""C""","20033","[""MWF 0905-1000"", ""T 0800-1000""]","""Research""","2003"
"6715","1.0","100","[""BIO""]","22","""0/999""","","[""Charles Jr. Umbanhowar""]","""7/999""","100","[""SC 280"", ""SC 253""]","24","""Biological Science""","121","false","""B""","3","""0/999""","""15/999""","""C""","20033","[""MWF 0905-1000"", ""T 1145-0145PM""]","""Research""","2003"
"6716","1.0","100","[""BIO""]","24","""0/999""","","[""Charles Jr. Umbanhowar""]","""17/999""","100","[""SC 280"", ""SC 253""]","24","""Biological Science""","121","false","""C""","3","""0/999""","""0/999""","""C""","20033","[""MWF 0905-1000"", ""T 0300-0500PM""]","""Research""","2003"
"6717","1.0","108","[""BIO""]","11","""6/999""","","[""Mary C. Henry""]","""1/999""","100","[""SC 278"", ""SC 273""]","24","""Organismic Biology""","126","false","""A""","3","""0/999""","""2/999""","""O""","20033","[""MWF 0905-1000"", ""W 1150-0220PM""]","""Research""","2003"
"6718","1.0","108","[""BIO""]","23","""13/999""","","[""Mary C. Henry""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Organismic Biology""","126","false","""B""","3","""0/999""","""12/999""","""C""","20033","[""MWF 0905-1000"", ""Th 0800-1030""]","""Research""","2003"
"6719","1.0","108","[""BIO""]","28","""8/999""","","[""Mary C. Henry""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Organismic Biology""","126","false","""C""","3","""0/999""","""16/999""","""C""","20033","[""MWF 0905-1000"", ""T 0300-0530PM""]","""Research""","2003"
"6720","1.0","108","[""BIO""]","24","""6/999""","","[""Kathleen L. Shea""]","""1/999""","100","[""SC 278"", ""SC 273""]","24","""Organismic Biology""","126","false","""D""","3","""0/999""","""17/999""","""C""","20033","[""MWF 1045-1140"", ""T 0800-1030""]","""Research""","2003"
"6721","1.0","108","[""BIO""]","23","""10/999""","","[""Kathleen L. Shea""]","""2/999""","100","[""SC 278"", ""SC 273""]","24","""Organismic Biology""","126","false","""E""","3","""0/999""","""12/999""","""C""","20033","[""MWF 1045-1140"", ""T 1145-0215PM""]","""Research""","2003"
"6722","1.0","108","[""BIO""]","25","""12/999""","","[""Kathleen L. Shea""]","""2/999""","100","[""SC 278"", ""SC 273""]","24","""Organismic Biology""","126","false","""F""","3","""0/999""","""7/999""","""C""","20033","[""MWF 1045-1140"", ""W 0300-0530PM""]","""Research""","2003"
"6723","1.0","108","[""BIO""]","21","""10/999""","","[""Diane K. Angell""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Organismic Biology""","126","false","""G""","3","""0/999""","""9/999""","""O""","20033","[""MWF 1150-1245PM"", ""M 0120-0350PM""]","""Research""","2003"
"6724","1.0","108","[""BIO""]","19","""5/999""","","[""Diane K. Angell""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Organismic Biology""","126","false","""H""","3","""0/999""","""20/999""","""C""","20033","[""MWF 1150-1245PM"", ""Th 0120-0350PM""]","""Research""","2003"
"6725","1.0","108","[""BIO""]","19","""4/999""","","[""Diane K. Angell""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Organismic Biology""","126","false","""I""","3","""0/999""","""9/999""","""O""","20033","[""MWF 1150-1245PM"", ""F 0200-0430PM""]","""Research""","2003"
"6726","1.0","118","[""BIO""]","0","""0/0""","","[""Staff""]","""0/0""","200","","0","""Terrestrial Ecology""","226","false","","3","""0/0""","""0/0""","""O""","20033","","""Research""","2003"
"6727","1.0","119","[""BIO""]","20","""0/999""","","[""Stephen Cronin""]","""1/999""","200","[""SC 280"", ""SC 263""]","20","""Microbiology""","231","false","""A""","3","""0/999""","""3/999""","""C""","20033","[""MWF 1045-1140"", ""T 1145-0245PM""]","""Research""","2003"
"6728","1.0","119","[""BIO""]","24","""0/999""","","[""Stephen Cronin""]","""4/999""","200","[""SC 280"", ""SC 263""]","20","""Microbiology""","231","false","""B""","3","""0/999""","""0/999""","""C""","20033","[""MWF 1045-1140"", ""W 0200-0500PM""]","""Research""","2003"
"6729","1.0","119","[""BIO""]","9","""0/999""","","[""Stephen Cronin""]","""1/999""","200","[""SC 280"", ""SC 263""]","20","""Microbiology""","231","false","""C""","3","""0/999""","""1/999""","""O""","20033","[""MWF 1045-1140"", ""Th 0120-0420PM""]","""Research""","2003"
"6730","1.0","122","[""BIO""]","23","""0/999""","","[""Robert Rutherford""]","""8/999""","200","[""SC 280"", ""SC 211""]","24","""Intermediate Genetics""","233","false","""A""","3","""0/999""","""14/999""","""C""","20033","[""MWF 1150-1245PM"", ""Th 0800-1100""]","""Research""","2003"
"6731","1.0","122","[""BIO""]","24","""0/999""","","[""Robert Rutherford""]","""8/999""","200","[""SC 280"", ""SC 211""]","24","""Intermediate Genetics""","233","false","""B""","3","""0/999""","""11/999""","""C""","20033","[""MWF 1150-1245PM"", ""Th 0215-0515PM""]","""Research""","2003"
"6732","1.0","124","[""BIO""]","11","""0/999""","","[""Eugene Bakko""]","""2/999""","200","[""SC 278"", ""SC 278"", ""SC 269""]","18","""Vertebrate Biology""","242","false","""A""","3","""0/999""","""4/999""","""O""","20033","[""T 0800-0925"", ""Th 0800-0920"", ""T 0120-0420PM""]","""Research""","2003"
"6733","1.0","124","[""BIO""]","9","""0/999""","","[""Eugene Bakko""]","""1/999""","200","[""SC 278"", ""SC 278"", ""SC 269""]","18","""Vertebrate Biology""","242","false","""B""","3","""0/999""","""1/999""","""O""","20033","[""T 0800-0925"", ""Th 0800-0920"", ""Th 0120-0420PM""]","""Research""","2003"
"6734","1.0","126","[""BIO""]","21","""0/999""","","[""William Jurney""]","""11/999""","200","[""SC 282"", ""SC 253""]","24","""Human Anatomy & Physiol""","243","false","""A""","3","""0/999""","""-1/999""","""C""","20033","[""MWF 1045-1140"", ""W 1255-0355PM""]","""Research""","2003"
"6735","1.0","126","[""BIO""]","23","""0/999""","","[""William Jurney""]","""12/999""","200","[""SC 282"", ""SC 253""]","24","""Human Anatomy & Physiol""","243","false","""B""","3","""0/999""","""0/999""","""C""","20033","[""MWF 1045-1140"", ""Th 0215-0515PM""]","""Research""","2003"
"6736","1.0","134","[""BIO""]","6","""0/999""","","[""John Giannini""]","""4/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Physiology""","251","false","""A""","3","""0/999""","""2/999""","""O""","20033","[""MWF 1045-1140"", ""M 1255-0355PM""]","""Research""","2003"
"6737","1.0","134","[""BIO""]","11","""0/999""","","[""John Giannini""]","""1/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Physiology""","251","false","""B""","3","""0/999""","""0/999""","""O""","20033","[""MWF 1045-1140"", ""T 0120-0420PM""]","""Research""","2003"
"6738","1.0","139","[""BIO""]","14","""0/999""","","[""Michael Swift""]","""2/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""A""","3","""0/999""","""5/999""","""O""","20033","[""MWF 0800-0855"", ""T 0120-0420PM""]","""Research""","2003"
"6739","1.0","139","[""BIO""]","11","""0/999""","","[""Michael Swift""]","""4/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""B""","3","""0/999""","""2/999""","""O""","20033","[""MWF 0800-0855"", ""W 0200-0500PM""]","""Research""","2003"
"6740","1.0","139","[""BIO""]","13","""0/999""","","[""Michael Swift""]","""2/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""C""","3","""0/999""","""3/999""","""O""","20033","[""MWF 0800-0855"", ""Th 0215-0515PM""]","""Research""","2003"
"6741","1.0","142","[""BIO""]","13","""0/999""","","[""Louis Henry Kermott""]","""5/999""","200","[""SC 274"", ""SC 253""]","16","""Comp Vertebrate Anat""","266","false","""A""","3","""0/999""","""0/999""","""C""","20033","[""MWF 0800-0855"", ""M 0100-0400PM""]","""Research""","2003"
"6742","1.0","142","[""BIO""]","11","""1/999""","","[""Louis Henry Kermott""]","""3/999""","200","[""SC 274"", ""SC 253""]","16","""Comp Vertebrate Anat""","266","false","""B""","3","""0/999""","""5/999""","""O""","20033","[""MWF 0800-0855"", ""Th 0800-1100""]","""Research""","2003"
"6743","0.25","152","[""BIO""]","2","""0/999""","","[""Anne Walter""]","""0/999""","200","","999","""Top: Med Terminology""","291","false","""B""","3","""0/999""","""0/999""","""C""","20033","","""Topic""","2003"
"6744","1.0","153","[""BIO""]","1","""0/999""","","[""Kimberly A. Kandl""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6745","1.0","153","[""BIO""]","1","""0/999""","","[""Jean C. Porterfield""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6746","1.0","154","[""BIO""]","4","""0/999""","","[""William Jurney""]","""0/999""","200","","999","""IS/Human Gross Anat""","298","false","","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6747","1.0","154","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","200","","999","""IS/Wren Research""","298","false","""A""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6748","1.0","154","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","200","","999","""IS/Plant Biomechanics""","298","false","""B""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6749","1.0","159","[""BIO""]","8","""0/999""","","[""Kimberly A. Kandl""]","""0/999""","300","[""SC 274"", ""SC 274"", ""SC 211""]","12","""Molecular Biology""","364","false","""A""","3","""0/999""","""1/999""","""O""","20033","[""T 0935-1100"", ""Th 0930-1050"", ""M 1255-0355PM""]","""Research""","2003"
"6750","1.0","159","[""BIO""]","5","""0/999""","","[""Kimberly A. Kandl""]","""2/999""","300","[""SC 274"", ""SC 274"", ""SC 211""]","12","""Molecular Biology""","364","false","""B""","3","""0/999""","""0/999""","""O""","20033","[""T 0935-1100"", ""Th 0930-1050"", ""T 0120-0420PM""]","""Research""","2003"
"6751","1.0","164","[""BIO""]","3","""0/999""","","[""Eric Cole""]","""0/999""","300","[""SC 274"", ""SC 274"", ""SC 229""]","15","""Developmental Biology""","372","false","","3","""0/999""","""0/999""","""O""","20033","[""T 0800-0925"", ""Th 0800-0920"", ""Th 1250-0350PM""]","""Research""","2003"
"6752","1.0","169","[""BIO""]","17","""0/999""","","[""Jean C. Porterfield""]","""4/999""","300","[""SC 274"", ""SC 210""]","18","""Evolutionary Biology""","383","false","","3","""0/999""","""0/999""","""C""","20033","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"6753","1.0","175","[""BIO""]","1","""0/999""","","[""Jean C. Porterfield""]","""0/999""","300","","999","""IR/Fish Phylogeograph""","398","false","","3","""0/999""","""1/999""","""O""","20033","","""Research""","2003"
"6754","1.0","175","[""BIO""]","1","""0/999""","","[""Michael Swift""]","""0/999""","300","","999","""IR/Insect Genetics""","398","false","""A""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6755","1.0","175","[""BIO""]","1","""0/999""","","[""Mary C. Henry""]","""0/999""","300","","999","""IR/Learning in Flies""","398","false","""B""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6756","1.0","175","[""BIO""]","1","""0/999""","","[""Jean C. Porterfield""]","""0/999""","300","","999","""IR/Darter Genetics""","398","false","""C""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6757","1.0","175","[""BIO""]","1","""0/999""","","[""Stephen Cronin""]","""0/999""","300","","999","""IR/Ionicity & Yeast""","398","false","""D""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6758","1.0","175","[""BIO""]","1","""0/999""","","[""Michael Swift""]","""0/999""","300","","999","""IR/Phylogeny Research""","398","false","""E""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6759","1.0","175","[""BIO""]","1","""0/999""","","[""Kimberly A. Kandl""]","""0/999""","300","","999","""IR/Genetics Research""","398","false","""F""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6760","1.0","175","[""BIO""]","1","""0/999""","","[""Robert Rutherford""]","""0/999""","300","","999","""IR/Bio Info R & D""","398","false","""G""","3","""0/999""","""0/999""","""O""","20033","","""Research""","2003"
"6761","1.0","177","[""AMCON""]","18","""-2/999""","","[""Matthew Rohn""]","""0/999""","100","[""STEENSLAND""]","24","""Dem Vistas: 1800-1900""","102","false","""A""","3","""0/999""","""0/999""","""C""","20033","[""MWF 1255-0150PM""]","""Research""","2003"
"6762","1.0","177","[""AMCON""]","20","""-1/999""","","[""Eric J. Fure-Slocum""]","""0/999""","100","[""STEENSLAND""]","24","""Dem Vistas: 1800-1900""","102","false","""B""","3","""0/999""","""0/999""","""C""","20033","[""MWF 1255-0150PM""]","""Research""","2003"
"6763","1.0","179","[""AMCON""]","19","""0/999""","","[""James Farrell""]","""0/999""","200","[""HH 317""]","24","""Pur/Happiness: 1920-00""","202","false","""A""","3","""0/999""","""0/999""","""C""","20033","[""MWF 0200-0255PM""]","""Research""","2003"
"6764","1.0","179","[""AMCON""]","16","""0/999""","","[""William A. Gorton""]","""0/999""","200","[""HH 514""]","24","""Pur/Happiness: 1920-00""","202","false","""B""","3","""0/999""","""-2/999""","""C""","20033","[""MWF 0200-0255PM""]","""Research""","2003"
"6765","1.0","182","[""CHEM""]","44","""13/999""","","[""Mary Walczak""]","""1/999""","100","[""SC 378"", ""SC 378""]","48","""Fundamentls of Chem""","111","false","","3","""0/999""","""6/999""","""O""","20033","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"6766","0.0","183","[""CHEM""]","25","""9/999""","","[""Beth Abdella""]","""1/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""A""","3","""0/999""","""3/999""","""C""","20033","[""W 0200-0500PM""]","""Lab""","2003"
"6767","0.0","183","[""CHEM""]","19","""4/999""","","[""Beth Abdella""]","""0/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""B""","3","""0/999""","""3/999""","""O""","20033","[""Th 0800-1050""]","""Lab""","2003"
"6768","1.0","194","[""CHEM""]","53","""32/999""","","[""Patrick N. Riley""]","""3/999""","100","[""SC 378""]","53","""Chemical Reactions""","126","false","""A""","3","""0/999""","""18/999""","""C""","20033","[""MWF 0800-0855""]","""Research""","2003"
"6769","0.0","195","[""CHEM""]","27","""12/999""","","[""Jeffrey J. Schwinefus""]","""1/999""","100","[""SC 374/363""]","26","""Chem Reactions/Lab""","126","false","""A""","3","""0/999""","""15/999""","""C""","20033","[""M 0200-0500PM""]","""Lab""","2003"
"6770","1.0","194","[""CHEM""]","50","""38/999""","","[""Robert Hanson""]","""2/999""","100","[""SC 378""]","53","""Chemical Reactions""","126","false","""B""","3","""0/999""","""14/999""","""C""","20033","[""MWF 0905-1000""]","""Research""","2003"
"6771","0.0","195","[""CHEM""]","27","""18/999""","","[""Patrick N. Riley""]","""1/999""","100","[""SC 374/363""]","28","""Chem Reactions/Lab""","126","false","""B""","3","""0/999""","""8/999""","""O""","20033","[""T 0800-1100""]","""Lab""","2003"
"6772","1.0","194","[""CHEM""]","55","""30/999""","","[""Patrick N. Riley""]","""3/999""","100","[""SC 378""]","53","""Chemical Reactions""","126","false","""C""","3","""0/999""","""19/999""","""C""","20033","[""MWF 1045-1140""]","""Research""","2003"
"6773","0.0","195","[""CHEM""]","29","""20/999""","","[""Gary Miessler""]","""4/999""","100","[""SC 374/363""]","26","""Chem Reactions/Lab""","126","false","""C""","3","""0/999""","""6/999""","""C""","20033","[""T 1145-0245PM""]","""Lab""","2003"
"6774","1.0","194","[""CHEM""]","45","""41/999""","","[""Robert Hanson""]","""1/999""","100","[""SC 378""]","50","""Chemical Reactions""","126","false","""D""","3","""0/999""","""9/999""","""C""","20033","[""MWF 1150-1245PM""]","""Research""","2003"
"6775","0.0","195","[""CHEM""]","25","""17/999""","","[""Gary Miessler""]","""2/999""","100","[""SC 374/363""]","26","""Chem Reactions/Lab""","126","false","""D""","3","""0/999""","""10/999""","""C""","20033","[""T 0300-0600PM""]","""Lab""","2003"
"6776","0.0","195","[""CHEM""]","26","""18/999""","","[""Paul T. Jackson""]","""1/999""","100","[""SC 374/363""]","28","""Chem Reactions/Lab""","126","false","""E""","3","""0/999""","""9/999""","""C""","20033","[""W 0200-0500PM""]","""Lab""","2003"
"6777","0.0","195","[""CHEM""]","23","""19/999""","","[""Robert Hanson""]","""0/999""","100","[""SC 374/363""]","28","""Chem Reactions/Lab""","126","false","""F""","3","""0/999""","""6/999""","""O""","20033","[""Th 0800-1100""]","""Lab""","2003"
