"clbid","credits","crsid","departments","enrolled","firsties","gereqs","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"2727","1.0","795","[""MEDIA""]","1","""0/999""","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""1/999""","""O""","20012","","""Research""","2001"
"2728","1.0","803","[""MUSIC""]","22","""24/999""","","[""Linda Berger""]","""0/999""","100","[""CHM 222"", ""CHM 224"", ""L 477""]","24","""The Music Spectrum""","130","false","","2","""0/999""","""0/999""","""C""","20012","[""M-F 1040-1130"", ""MWF 1140-1240PM"", ""TTh 1140-1240PM""]","""Research""","2001"
"2729","1.0","824","[""MUSIC""]","30","""10/10""","","[""Gerald Hoekstra""]","""14/999""","200","[""CHM 239""]","30","""History of Jazz""","231","false","","2","""6/999""","""1/999""","""C""","20012","[""M-F 0100-0300PM""]","""Research""","2001"
"2730","1.0","826","[""MUSIC""]","17","""0/999""","","[""John Robert Hanson""]","""2/999""","200","[""CHM 239"", ""CHM 239""]","35","""Music in Context""","233","false","","2","""2/999""","""10/999""","""O""","20012","[""M-F 0900-1000"", ""M-F 1100-1200PM""]","""Research""","2001"
"2731","1.0","828","[""MUSIC""]","14","""0/999""","","[""John Robert Hanson""]","""1/999""","200","[""CHM 232"", ""CHM 232""]","30","""Music/Chr Worship""","235","false","","2","""2/999""","""6/999""","""O""","20012","[""MTTh 1040-1240PM"", ""MTTh 0130-0300PM""]","""Research""","2001"
"2732","1.0","847","[""MUSIC""]","1","""0/999""","","[""Kathryn Ananda-Owens""]","""0/999""","200","","999","""IS/Contemp Piano Lit""","298","false","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2733","1.0","847","[""MUSIC""]","1","""0/999""","","[""David Carter""]","""0/999""","200","","999","""IS/Cello Pedagogy/Lit""","298","false","""A""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2734","1.0","866","[""MUSIC""]","1","""0/999""","","[""Charles Gray""]","""2/999""","300","","999","""IR/Perform/Hist Pract""","398","false","","2","""0/999""","""1/999""","""O""","20012","","""Research""","2001"
"2735","1.0","866","[""MUSIC""]","2","""0/999""","","[""Kathryn Ananda-Owens""]","""0/999""","300","","999","""IR/Piano Lit and Ped""","398","false","""A""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2736","1.0","866","[""MUSIC""]","1","""0/999""","","[""Jo Ann Polley""]","""0/999""","300","","999","""IR/Clarinet Lit & Ped""","398","false","""B""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2737","1.0","866","[""MUSIC""]","1","""0/999""","","[""Paul Ousley""]","""0/999""","300","","999","""IR/Beginning Bass Lit""","398","false","""C""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2738","1.0","866","[""MUSIC""]","1","""0/999""","","[""Kenneth G. Graber""]","""0/999""","300","","999","""IR/Beethoven Sonatas""","398","false","""D""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2739","1.0","866","[""MUSIC""]","1","""0/999""","","[""Paul Niemisto""]","""0/999""","300","","999","""IR/Tuba Pedagogy & Li""","398","false","""E""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2740","1.0","2013","[""NORW""]","15","""2/10""","","[""Orm Overland""]","""1/999""","200","[""M 21""]","30","""Saloonkeeper's Daghtr""","243","false","","2","""1/999""","""11/999""","""O""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2741","1.0","939","[""NURS""]","46","""2/2""","","[""Mary Kuehn""]","""2/2""","100","[""H 403""]","40","""Nutrition & Wellness""","110","false","""A""","2","""2/2""","""-1/0""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2742","1.0","939","[""NURS""]","42","""10/10""","","[""Rebecca A. Benedict""]","""10/10""","100","[""H 317""]","40","""Nutrition & Wellness""","110","false","""B""","2","""10/10""","""11/11""","""C""","20012","[""M-F 0800-1000""]","""Research""","2001"
"2743","1.0","955","[""NURS""]","7","""0/999""","","[""Rita Glazebrook""]","""0/999""","300","","12","""Health Care in Norway""","371","false","","2","""0/999""","""1/999""","""C""","20012","","""Research""","2001"
"2744","1.0","961","[""NURS""]","1","""0/999""","","[""Diana Neal""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""1/999""","""O""","20012","","""Research""","2001"
"2745","1.0","965","[""PHIL""]","29","""25/999""","","[""Jeanine Grenberg""]","""0/999""","100","[""H 302""]","25","""Moral Psychology""","119","false","","2","""0/999""","""0/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2746","1.0","966","[""PHIL""]","29","""29/999""","","[""Vicki L. Harper""]","""0/999""","100","[""H 301""]","29","""Philosophy and Lit""","120","false","","2","""0/999""","""0/999""","""C""","20012","[""M-F 0100-0300PM""]","""Research""","2001"
"2747","1.0","977","[""PHIL""]","28","""0/999""","","[""Karen Gervais""]","""12/999""","200","[""H 413""]","29","""Biomedical Ethics""","250","false","","2","""16/999""","""0/999""","""C""","20012","[""M-F 0800-1000""]","""Research""","2001"
"2748","1.0","984","[""PHIL""]","31","""0/999""","","[""Gordon D. Marino""]","""8/999""","200","[""M 21""]","25","""Freud/Human Behavior""","261","false","","2","""9/999""","""7/999""","""C""","20012","[""M-F 0100-0300PM""]","""Research""","2001"
"2749","1.0","993","[""PHIL""]","1","""0/999""","","[""Charles Taliaferro""]","""0/999""","300","","999","""IR/Political Phil""","398","false","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2750","1.0","1056","[""PETH""]","20","""0/999""","","[""Gary Wicks""]","""0/999""","200","[""SAC 140""]","15","""Sport Ethic-Society""","290","false","","2","""0/999""","""0/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2751","1.0","1057","[""PETH""]","1","""0/999""","","[""Daniel Hagen""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""O""","20012","","""Research""","2001"
"2752","1.0","1057","[""PETH""]","1","""0/999""","","[""Scott Nesbit""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2753","1.0","1057","[""PETH""]","1","""0/999""","","[""Gary Wicks""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2754","1.0","1058","[""PETH""]","2","""0/999""","","[""Daniel Hagen""]","""0/999""","200","","999","""IS/Nursing and Sports""","298","false","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2755","1.0","1058","[""PETH""]","1","""0/999""","","[""William Sean Goldsworthy""]","""0/999""","200","","999","""IS/App Biomechanics""","298","false","""A""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2756","1.0","1058","[""PETH""]","1","""0/999""","","[""Daniel Hagen""]","""0/999""","200","","999","""IS/Fitness Levels""","298","false","""B""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2757","1.0","1058","[""PETH""]","1","""0/999""","","[""Christine Daymont""]","""0/999""","200","","999","""IS/Nutrition in Sport""","298","false","""C""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2758","1.0","1067","[""PETH""]","1","""0/999""","","[""Patrice Buresh""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""1/999""","""0/999""","""O""","20012","","""Research""","2001"
"2759","1.0","1086","[""PHYS""]","32","""7/7""","","[""Richard Thomas""]","""8/999""","200","[""SC 170"", ""SC 159""]","30","""Musical Acoustics""","252","false","","2","""4/999""","""11/999""","""C""","20012","[""M-F 0830-1000"", ""M-F 0100-0330PM""]","""Research""","2001"
"2760","1.0","1109","[""PSCI""]","26","""25/999""","","[""Kristina Thalhammer""]","""0/999""","100","[""H 317""]","25","""Politics Human Rights""","117","false","","2","""0/999""","""1/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2761","1.0","1120","[""PSCI""]","17","""1/999""","","[""D Christopher Brooks""]","""4/999""","200","[""H 307""]","25","""Balkan Politics""","250","false","","2","""5/999""","""10/999""","""O""","20012","[""M-F 0800-1000""]","""Research""","2001"
"2762","1.0","1139","[""PSCI""]","1","""0/999""","","[""Daniel Hofrenning""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2763","1.0","1139","[""PSCI""]","1","""0/999""","","[""Charles E. Umbanhowar Sr""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2764","1.0","1141","[""PSCI""]","1","""0/999""","","[""Charles E. Umbanhowar Sr""]","""0/999""","200","","999","""IS/Women in the Law""","298","false","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2765","1.0","1157","[""PSYCH""]","15","""0/999""","","[""Howard Thorsheim""]","""3/999""","200","[""H 319""]","16","""Psychophysiology""","225","false","","2","""8/999""","""5/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2766","1.0","1173","[""PSYCH""]","21","""1/8""","","[""McMillan Donna K.""]","""3/999""","200","[""H 307""]","25","""Environmental Psych""","254","false","","2","""6/9""","""15/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2767","1.0","1178","[""PSYCH""]","2","""0/999""","","[""Scott Woitaszewski""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2768","1.0","1186","[""PSYCH""]","22","""0/999""","","[""Scott Woitaszewski""]","""11/999""","300","[""M 4""]","25","""Sem: Resiliency""","390","false","","2","""14/999""","""0/999""","""C""","20012","[""M-F 1040-1240PM""]","""Seminar""","2001"
"2769","1.0","1188","[""PSYCH""]","1","""0/999""","","[""McMillan Donna K.""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""1/999""","""0/999""","""O""","20012","","""Research""","2001"
"2770","1.0","1188","[""PSYCH""]","1","""0/999""","","[""Charles Huff""]","""0/999""","300","","999","""Academic Internship""","394","true","""A""","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2771","1.0","1197","[""REL""]","33","""0/999""","","[""L. DeAne Lagerquist""]","""9/999""","200","[""CH 102""]","30","""Intro Feminist Theol""","209","false","","2","""3/999""","""18/999""","""C""","20012","[""M-F 0100-0300PM""]","""Research""","2001"
"2772","1.0","1203","[""REL""]","33","""0/999""","","[""Philip E. Stoltzfus""]","""7/999""","200","[""CH 111""]","30","""Pol/Liberation Theol""","218","false","","2","""0/999""","""23/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2773","1.0","1206","[""REL""]","34","""0/999""","","[""Margaret Odell""]","""6/999""","200","[""CH 101""]","30","""The Biblical God""","222","false","","2","""7/999""","""21/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2774","1.0","1209","[""REL""]","32","""0/999""","","[""Daniel Malotky""]","""28/999""","200","[""CH 101""]","30","""God & Human Suffering""","225","false","","2","""2/999""","""0/999""","""C""","20012","[""M-F 0800-1000""]","""Research""","2001"
"2775","1.0","1211","[""REL""]","31","""0/999""","","[""Tatha Wiley""]","""13/999""","200","[""CH 101""]","30","""Jews & Christians/Aft""","227","false","","2","""1/999""","""16/999""","""C""","20012","[""M-F 0100-0300PM""]","""Research""","2001"
"2776","1.0","1219","[""REL""]","24","""0/999""","","[""Eric Lund""]","""0/999""","200","","999","""Rel of South Africa""","251","false","","2","""0/999""","""0/999""","""C""","20012","","""Research""","2001"
"2777","1.0","1223","[""REL""]","26","""0/999""","","[""William Poehlmann""]","""0/999""","200","","999","""Religion/Culture/Rome""","259","false","","2","""0/999""","""0/999""","""C""","20012","","""Research""","2001"
"2778","1.0","1231","[""REL""]","19","""0/999""","","[""James Hanson""]","""0/999""","200","","999","""Histor Geograph Bible""","275","false","","2","""0/999""","""0/999""","""C""","20012","","""Research""","2001"
"2779","1.0","1236","[""REL""]","2","""0/999""","","[""Anantanand Rambachan""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""1/999""","""O""","20012","","""Research""","2001"
"2780","1.0","1237","[""REL""]","28","""0/999""","","[""Anantanand Rambachan""]","""12/999""","200","[""CH 102""]","30","""Rel Pluralsm/Communit""","295","false","","2","""18/999""","""0/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2781","1.0","1239","[""REL""]","1","""0/999""","","[""Eric Lund""]","""0/999""","200","","999","""IS/History of Islam""","298","false","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2782","1.0","1246","[""REL""]","20","""0/999""","","[""Susan Lindley""]","""13/999""","300","[""CH 109""]","20","""Feminist/Christ Ethic""","344","false","","2","""6/999""","""0/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2783","1.0","1257","[""REL""]","1","""0/999""","","[""Philip E. Stoltzfus""]","""0/999""","300","","999","""IR/Theo of Gothic Art""","398","false","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2784","1.0","1268","[""RUSSN""]","30","""6/7""","","[""Marc Robinson""]","""2/999""","200","[""M 15""]","25","""Magic/Myth/Superstit""","250","false","","2","""9/999""","""7/999""","""C""","20012","[""MTThF 1045-1245PM""]","""Topic""","2001"
"2785","1.0","1287","[""SOAN""]","26","""25/999""","","[""Thomas A. Williamson""]","""1/999""","100","[""L 177""]","25","""Modern Elixirs""","116","false","","2","""0/999""","""0/999""","""C""","20012","[""M-Th 1040-1240PM""]","""Research""","2001"
"2786","1.0","1288","[""SOAN""]","60","""25/999""","","[""Carolyn Anderson""]","""6/6""","100","[""H 501""]","50","""Anthropology of Jazz""","120","false","","2","""7/5""","""13/11""","""C""","20012","[""M-Th 0100-0330PM""]","""Research""","2001"
"2787","1.0","1292","[""SOAN""]","11","""4/999""","","[""Christopher L. Chiappari""]","""0/999""","100","[""L 421""]","15","""Food Work and Culture""","124","false","","2","""0/999""","""1/999""","""C""","20012","[""M-F 0100-0300PM""]","""Research""","2001"
"2788","1.0","1296","[""SOAN""]","21","""0/10""","","[""Deborah Engelen-Eigles""]","""11/999""","200","[""M 35""]","25","""Sociology of Internet""","220","false","","2","""14/999""","""0/999""","""C""","20012","[""MWThF 1040-0100PM""]","""Research""","2001"
"2789","1.0","1315","[""SOAN""]","1","""0/999""","","[""Bruce Nordstrom-Loeb""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""1/999""","""O""","20012","","""Research""","2001"
"2790","1.0","1325","[""SPAN""]","27","""21/999""","","[""James A. Dunlop""]","""1/999""","100","[""M 20""]","25","""Beginning Spanish II""","112","false","","2","""1/999""","""2/999""","""C""","20012","[""M-F 1040-1240PM""]","""Research""","2001"
"2791","1.0","1328","[""SPAN""]","20","""0/999""","[""MCG""]","[""Terri Greenslade""]","""0/999""","200","","999","""Ad Inter Span-Ecuador""","233","false","","2","""0/999""","""0/999""","""C""","20012","","""Research""","2001"
"2792","1.0","1329","[""SPAN""]","22","""0/999""","","[""Leon Narvaez""]","""0/999""","200","","999","""Ad Int Spa-Costa Rica""","234","false","","2","""0/999""","""0/999""","""C""","20012","","""Research""","2001"
"2793","1.0","1351","[""SPAN""]","18","""0/999""","","[""Maggie Broner""]","""4/999""","300","[""M 11""]","999","""Oral/Written Express""","379","false","","2","""8/999""","""5/999""","""O""","20012","[""M-F 1040-0300PM""]","""Research""","2001"
"2794","1.0","1358","[""SWRK""]","17","""0/999""","","[""Naurine Lennox""]","""0/999""","100","[""L 577"", ""L 577""]","30","""Erasing the Border:""","150","false","","2","""0/999""","""0/999""","""C""","20012","[""M-F 0800-1000"", ""M-F 0100-0300PM""]","""Research""","2001"
"2795","1.0","1372","[""SWRK""]","1","""0/999""","","[""Mary Carlsen""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""1/999""","""0/999""","""O""","20012","","""Research""","2001"
"2796","1.0","1380","[""THEAT""]","19","""0/999""","","[""Gary C. Gisselman""]","""0/999""","100","[""SPT KELSEY"", ""SPT KELSEY"", ""SPT KELSEY""]","20","""Prod Theater: Intro""","133","true","","2","""-1/999""","""0/999""","""C""","20012","[""M-F 0900-1000"", ""M-F 1040-0500PM"", ""M-F 0700-1000PM""]","""Research""","2001"
"2797","1.0","1387","[""THEAT""]","16","""0/999""","","[""Gary C. Gisselman""]","""1/999""","200","[""SPT KELSEY"", ""SPT KELSEY"", ""SPT KELSEY""]","20","""Prod Theater: Advanced""","234","true","","2","""0/999""","""0/999""","""C""","20012","[""M-F 0900-1000"", ""M-F 1040-0500PM"", ""M-F 0700-1000PM""]","""Research""","2001"
"2798","1.0","1394","[""THEAT""]","1","""0/999""","","[""Karen Wilson""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""O""","20012","","""Research""","2001"
"2799","1.0","1395","[""THEAT""]","1","""0/999""","","[""William Sonnega""]","""0/999""","200","","999","""IS/Play Writing""","298","false","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"
"2828","1.0","1477","[""WMNST""]","1","""0/999""","","[""Mary Titus""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","20012","","""Research""","2001"

