"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"14680","1.0","102","[""BIO""]","99","""4/999""","","[""Staff""]","""29/999""","100","[""SC 280""]","96","""Human Biology""","123","false","","1","""11/999""","""60/999""","""C""","19941","[""MWF 0905-1000""]","""Research""","1994"
"14681","0.0","103","[""BIO""]","22","""2/999""","","[""Staff""]","""13/999""","100","[""SC 253L""]","24","""Human Biology/Lab""","123","false","""A""","1","""2/999""","""10/999""","""O""","19941","[""W 0200-0400PM""]","""Lab""","1994"
"14682","0.0","103","[""BIO""]","25","""1/999""","","[""Staff""]","""4/999""","100","[""SC 253L""]","24","""Human Biology/Lab""","123","false","""B""","1","""4/999""","""16/999""","""C""","19941","[""Th 0800-1000""]","""Lab""","1994"
"14683","0.0","103","[""BIO""]","26","""0/999""","","[""Staff""]","""6/999""","100","[""SC 253L""]","24","""Human Biology/Lab""","123","false","""C""","1","""2/999""","""17/999""","""C""","19941","[""Th 1145-0145PM""]","""Lab""","1994"
"14684","0.0","103","[""BIO""]","26","""1/999""","","[""Staff""]","""6/999""","100","[""SC 253L""]","24","""Human Biology/Lab""","123","false","""D""","1","""3/999""","""16/999""","""C""","19941","[""Th 0300-0500PM""]","""Lab""","1994"
"14685","1.0","106","[""BIO""]","61","""43/999""","","[""Staff""]","""9/999""","100","[""SC 278""]","72","""Cellular Bio & Genetics""","125","false","""A""","1","""4/999""","""16/999""","""O""","19941","[""MWF 0800-0855""]","""Research""","1994"
"14686","0.0","107","[""BIO""]","26","""10/999""","","[""Staff""]","""5/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""A""","1","""3/999""","""11/999""","""C""","19941","[""M 0200-0400PM""]","""Lab""","1994"
"14687","1.0","106","[""BIO""]","49","""15/999""","","[""Staff""]","""2/999""","100","[""SC 278""]","48","""Cellular Bio & Genetics""","125","false","""B""","1","""1/999""","""32/999""","""C""","19941","[""MWF 0905-1000""]","""Research""","1994"
"14688","0.0","107","[""BIO""]","12","""14/999""","","[""Staff""]","""2/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""B""","1","""1/999""","""4/999""","""O""","19941","[""W 1150-0150PM""]","""Lab""","1994"
"14689","1.0","106","[""BIO""]","66","""7/999""","","[""Staff""]","""4/999""","100","[""SC 278""]","72","""Cellular Bio & Genetics""","125","false","""C""","1","""0/999""","""62/999""","""O""","19941","[""MWF 1045-1140""]","""Research""","1994"
"14690","0.0","107","[""BIO""]","15","""11/999""","","[""Staff""]","""1/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""C""","1","""0/999""","""1/999""","""O""","19941","[""F 1045-1245PM""]","""Lab""","1994"
"14691","1.0","106","[""BIO""]","45","""29/999""","","[""Staff""]","""6/999""","100","[""SC 278""]","48","""Cellular Bio & Genetics""","125","false","""D""","1","""0/999""","""15/999""","""O""","19941","[""MWF 1150-1245PM""]","""Research""","1994"
"14692","0.0","107","[""BIO""]","22","""10/999""","","[""Staff""]","""1/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""D""","1","""1/999""","""15/999""","""O""","19941","[""T 1145-0145PM""]","""Lab""","1994"
"14693","0.0","107","[""BIO""]","26","""6/999""","","[""Staff""]","""1/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""E""","1","""0/999""","""18/999""","""C""","19941","[""Th 0300-0500PM""]","""Lab""","1994"
"14694","0.0","107","[""BIO""]","25","""1/999""","","[""Staff""]","""1/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""F""","1","""0/999""","""23/999""","""C""","19941","[""T 0800-1000""]","""Lab""","1994"
"14695","0.0","107","[""BIO""]","21","""6/999""","","[""Staff""]","""2/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""G""","1","""0/999""","""16/999""","""O""","19941","[""W 0230-0430PM""]","""Lab""","1994"
"14696","0.0","107","[""BIO""]","23","""2/999""","","[""Staff""]","""2/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""H""","1","""0/999""","""22/999""","""O""","19941","[""Th 1145-0145PM""]","""Lab""","1994"
"14697","0.0","107","[""BIO""]","24","""14/999""","","[""Staff""]","""4/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""I""","1","""0/999""","""9/999""","""C""","19941","[""T 0300-0500PM""]","""Lab""","1994"
"14698","0.0","107","[""BIO""]","27","""20/999""","","[""Staff""]","""2/999""","100","[""SC 273L""]","24","""Cell Bio & Genetics/Lab""","125","false","""J""","1","""0/999""","""6/999""","""C""","19941","[""Th 0800-1000""]","""Lab""","1994"
"14699","1.0","122","[""BIO""]","64","""0/999""","","[""Staff""]","""50/999""","200","[""SC 280""]","72","""Intermediate Genetics""","233","false","","1","""13/999""","""9/999""","""C""","19941","[""MWF 0800-0855""]","""Research""","1994"
"14700","0.0","123","[""BIO""]","19","""0/999""","","[""Staff""]","""14/999""","200","[""SC 229L""]","24","""Intermed Genetics/Lab""","233","false","""A""","1","""4/999""","""4/999""","""C""","19941","[""T 0800-1100""]","""Lab""","1994"
"14701","0.0","123","[""BIO""]","23","""0/999""","","[""Staff""]","""17/999""","200","[""SC 229L""]","24","""Intermed Genetics/Lab""","233","false","""B""","1","""5/999""","""2/999""","""C""","19941","[""T 0120-0420PM""]","""Lab""","1994"
"14702","0.0","123","[""BIO""]","22","""0/999""","","[""Staff""]","""19/999""","200","[""SC 229L""]","24","""Intermed Genetics/Lab""","233","false","""C""","1","""4/999""","""1/999""","""O""","19941","[""W 1255-0355PM""]","""Lab""","1994"
"14703","1.0","126","[""BIO""]","78","""2/999""","","[""Staff""]","""25/999""","200","[""SC 280""]","72","""Human Anatomy & Physiol""","243","false","","1","""47/999""","""0/999""","""C""","19941","[""MWF 1045-1140""]","""Research""","1994"
"14704","0.0","127","[""BIO""]","28","""1/999""","","[""Staff""]","""2/999""","200","[""SC 253L""]","24","""Human Anat & Phys/Lab""","243","false","""A""","1","""22/999""","""0/999""","""C""","19941","[""M 1255-0355PM""]","""Lab""","1994"
"14705","0.0","127","[""BIO""]","23","""0/999""","","[""Staff""]","""13/999""","200","[""SC 253L""]","24","""Human Anat & Phys/Lab""","243","false","""B""","1","""11/999""","""0/999""","""O""","19941","[""T 0800-1100""]","""Lab""","1994"
"14706","0.0","127","[""BIO""]","27","""1/999""","","[""Staff""]","""10/999""","200","[""SC 253L""]","24","""Human Anat & Phys/Lab""","243","false","""C""","1","""14/999""","""0/999""","""C""","19941","[""T 0120-0420PM""]","""Lab""","1994"
"14707","1.0","1537","[""BIO""]","12","""1/999""","","[""Staff""]","""4/999""","200","[""SC 278""]","24","""Freshwater Ecology""","244","false","","1","""4/999""","""9/999""","""O""","19941","[""TTh 0935-1100""]","""Research""","1994"
"14708","0.0","1538","[""BIO""]","11","""0/999""","","[""Staff""]","""2/999""","200","[""SC 211L""]","12","""Freshwater Ecolog/Lab""","244","false","""B""","1","""2/999""","""8/999""","""O""","19941","[""Th 1145-0245PM""]","""Lab""","1994"
"14709","1.0","128","[""BIO""]","24","""-1/999""","","[""Staff""]","""14/999""","200","[""SC 278""]","36","""Animal Physiology""","247","false","","1","""10/999""","""3/999""","""O""","19941","[""TTh 0800-0925""]","""Research""","1994"
"14710","0.0","129","[""BIO""]","8","""-1/999""","","[""Staff""]","""8/999""","200","[""SC 269L""]","12","""Animal Physiology/Lab""","247","false","""A""","1","""1/999""","""0/999""","""O""","19941","[""T 0120-0420PM""]","""Lab""","1994"
"14711","0.0","129","[""BIO""]","6","""0/999""","","[""Staff""]","""2/999""","200","[""SC 269L""]","12","""Animal Physiology/Lab""","247","false","""B""","1","""5/999""","""1/999""","""O""","19941","[""W 1255-0355PM""]","""Lab""","1994"
"14712","0.0","129","[""BIO""]","10","""0/999""","","[""Staff""]","""4/999""","200","[""SC 269L""]","12","""Animal Physiology/Lab""","247","false","""C""","1","""4/999""","""2/999""","""O""","19941","[""Th 0120-0420PM""]","""Lab""","1994"
"14713","1.0","134","[""BIO""]","17","""1/999""","","[""Staff""]","""12/999""","200","[""SC 274""]","24","""Plant Physiology""","251","false","","1","""12/999""","""0/999""","""O""","19941","[""MWF 0905-1000""]","""Research""","1994"
"14714","0.0","135","[""BIO""]","10","""1/999""","","[""Staff""]","""7/999""","200","[""SC 227L""]","12","""Plant Physiology/Lab""","251","false","""A""","1","""4/999""","""0/999""","""C""","19941","[""T 0120-0420PM""]","""Lab""","1994"
"14715","0.0","135","[""BIO""]","7","""0/999""","","[""Staff""]","""4/999""","200","[""SC 227L""]","12","""Plant Physiology/Lab""","251","false","""B""","1","""8/999""","""0/999""","""O""","19941","[""W 1255-0355PM""]","""Lab""","1994"
"14716","1.0","136","[""BIO""]","22","""2/999""","","[""Staff""]","""4/999""","200","[""SC 130""]","24","""Plant Morphology""","252","false","","1","""6/999""","""4/999""","""O""","19941","[""TTh 0800-0925""]","""Research""","1994"
"14717","0.0","137","[""BIO""]","14","""0/999""","","[""Staff""]","""4/999""","200","[""SC 211L""]","13","""Plant Morphology/Lab""","252","false","""A""","1","""6/999""","""4/999""","""C""","19941","[""T 1145-0245PM""]","""Lab""","1994"
"14718","0.0","137","[""BIO""]","8","""2/999""","","[""Staff""]","""0/999""","200","[""SC 211L""]","12","""Plant Morphology/Lab""","252","false","""B""","1","""0/999""","""0/999""","""C""","19941","[""M 1255-0355PM""]","""Lab""","1994"
"14719","1.0","139","[""BIO""]","30","""0/999""","","[""Staff""]","""13/999""","200","[""SC 374""]","32","""Ecological Principles""","261","false","","1","""8/999""","""9/999""","""O""","19941","[""MWF 0800-0855""]","""Research""","1994"
"14720","0.0","140","[""BIO""]","10","""0/999""","","[""Staff""]","""2/999""","200","[""SC 248L""]","16","""Ecolog Principles/Lab""","261","false","""A""","1","""3/999""","""8/999""","""O""","19941","[""Th 0800-1030""]","""Lab""","1994"
"14721","0.0","140","[""BIO""]","20","""0/999""","","[""Staff""]","""11/999""","200","[""SC 248L""]","16","""Ecolog Principles/Lab""","261","false","""B""","1","""5/999""","""0/999""","""C""","19941","[""Th 0120-0350PM""]","""Lab""","1994"
"14722","1.0","144","[""BIO""]","10","""0/0""","","[""Staff""]","""0/0""","200","","0","""IS in India""","271","false","","1","""0/0""","""0/0""","""O""","19941","","""Research""","1994"
"14723","1.0","145","[""BIO""]","10","""0/0""","","[""Staff""]","""0/0""","200","","0","""IS in India""","272","false","","1","""0/0""","""0/0""","""O""","19941","","""Research""","1994"
"14724","1.0","154","[""BIO""]","3","""0/999""","","[""Staff""]","""0/999""","200","","999","""IS/Ecol Rest/MN Schls""","298","false","","1","""4/999""","""0/999""","""O""","19941","","""Research""","1994"
"14725","1.0","154","[""BIO""]","4","""0/999""","","[""Staff""]","""0/999""","200","","999","""IS/Humn Gross Anatomy""","298","false","""A""","1","""0/999""","""0/999""","""O""","19941","","""Research""","1994"
"14726","1.0","161","[""BIO""]","4","""0/999""","","[""Staff""]","""1/999""","300","[""SC 210""]","12","""Field Ecology""","371","false","","1","""7/999""","""0/999""","""O""","19941","[""TTh 1255-0150PM""]","""Research""","1994"
"14727","0.0","163","[""BIO""]","4","""0/999""","","[""Staff""]","""1/999""","300","[""SC 210""]","12","""Field Ecology/Disc""","371","false","","1","""7/999""","""0/999""","""O""","19941","[""TTh 0200-0300PM""]","""Discussion""","1994"
"14728","0.0","162","[""BIO""]","4","""0/999""","","[""Staff""]","""1/999""","300","[""SC 248""]","12","""Field Ecology/Lab""","371","false","","1","""7/999""","""0/999""","""O""","19941","[""T 0300-0500PM""]","""Lab""","1994"
"14729","1.0","166","[""BIO""]","23","""0/999""","","[""Staff""]","""0/999""","300","[""SC 274""]","24","""Immunology""","382","false","","1","""24/999""","""0/999""","""O""","19941","[""MWF 1045-1140""]","""Research""","1994"
"14730","0.0","167","[""BIO""]","10","""0/999""","","[""Staff""]","""0/999""","300","[""SC 263""]","12","""Immunology/Lab""","382","false","""A""","1","""12/999""","""0/999""","""O""","19941","[""T 1145-0245PM""]","""Lab""","1994"
"14731","0.0","167","[""BIO""]","13","""0/999""","","[""Staff""]","""0/999""","300","[""SC 263""]","12","""Immunology/Lab""","382","false","""B""","1","""12/999""","""0/999""","""C""","19941","[""W 1255-0355PM""]","""Lab""","1994"
"14732","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Analysis of Cnj 7""","398","false","","1","""0/999""","""0/999""","""O""","19941","","""Research""","1994"
"14733","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Ubiquitin Targetng""","398","false","""A""","1","""0/999""","""0/999""","""O""","19941","","""Research""","1994"
"14734","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Biochem Analysis""","398","false","""B""","1","""0/999""","""0/999""","""O""","19941","","""Research""","1994"
"14735","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Membrane Fusion""","398","false","""C""","1","""0/999""","""0/999""","""O""","19941","","""Research""","1994"
"14736","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Avian Behavior""","398","false","""D""","1","""0/999""","""0/999""","""O""","19941","","""Research""","1994"
"14737","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Uva in Tetrahymena""","398","false","""E""","1","""0/999""","""0/999""","""O""","19941","","""Research""","1994"
"14738","1.0","182","[""CHEM""]","10","""5/999""","","[""Staff""]","""1/999""","100","[""SC 274""]","24","""Fundamentls of Chem""","111","false","","1","""2/999""","""3/999""","""O""","19941","[""TTh 0935-1100""]","""Research""","1994"
"14739","0.0","183","[""CHEM""]","10","""5/999""","","[""Staff""]","""1/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""A""","1","""2/999""","""3/999""","""O""","19941","[""W 0200-0500PM""]","""Lab""","1994"
"14740","1.0","187","[""CHEM""]","43","""35/999""","","[""Staff""]","""1/999""","100","[""SC 282""]","45","""General Chemistry""","121","false","""A""","1","""1/999""","""14/999""","""O""","19941","[""MWF 1150-1245PM""]","""Research""","1994"
"14741","0.0","188","[""CHEM""]","21","""11/999""","","[""Staff""]","""0/999""","100","[""SC 371""]","28","""General Chemistry/Lab""","121","false","""A""","1","""1/999""","""11/999""","""O""","19941","[""M 0200-0500PM""]","""Lab""","1994"
"14742","1.0","187","[""CHEM""]","37","""33/999""","","[""Staff""]","""0/999""","100","","45","""General Chemistry""","121","false","""B""","1","""0/999""","""0/999""","""O""","19941","[""MWF 1045-1140""]","""Research""","1994"
"14743","0.0","188","[""CHEM""]","28","""28/999""","","[""Staff""]","""1/999""","100","[""SC 371""]","28","""General Chemistry/Lab""","121","false","""B""","1","""0/999""","""3/999""","""C""","19941","[""T 0800-1100""]","""Lab""","1994"
"14744","0.0","188","[""CHEM""]","31","""26/999""","","[""Staff""]","""0/999""","100","","26","""General Chemistry/Lab""","121","false","""C""","1","""0/999""","""0/999""","""C""","19941","[""T 1145-0245PM""]","""Lab""","1994"
"14745","1.0","192","[""CHEM""]","34","""32/999""","","[""Staff""]","""1/999""","100","[""SC 378""]","999","""Struct Chem & Equilib""","125","false","""A""","1","""0/999""","""8/999""","""O""","19941","[""MWF 0800-0855""]","""Research""","1994"
"14746","0.0","193","[""CHEM""]","21","""12/999""","","[""Staff""]","""1/999""","100","[""SC 363/374""]","24","""Struct Chem & Equ/Lab""","125","false","""A""","1","""0/999""","""12/999""","""O""","19941","[""M 0200-0500PM""]","""Lab""","1994"
"14747","1.0","192","[""CHEM""]","51","""41/999""","","[""Staff""]","""2/999""","100","[""SC 378""]","55","""Struct Chem & Equilib""","125","false","""B""","1","""1/999""","""15/999""","""O""","19941","[""MWF 0905-1000""]","""Research""","1994"
"14748","0.0","193","[""CHEM""]","25","""21/999""","","[""Staff""]","""1/999""","100","[""SC 363/374""]","28","""Struct Chem & Equ/Lab""","125","false","""B""","1","""1/999""","""8/999""","""C""","19941","[""T 0800-1100""]","""Lab""","1994"
"14749","1.0","192","[""CHEM""]","53","""39/999""","","[""Staff""]","""6/13""","100","[""SC 378""]","55","""Struct Chem & Equilib""","125","false","""C""","1","""2/15""","""10/7""","""O""","19941","[""MWF 1045-1140""]","""Research""","1994"
"14750","0.0","193","[""CHEM""]","29","""19/999""","","[""Staff""]","""6/999""","100","[""SC 363/374""]","24","""Struct Chem & Equ/Lab""","125","false","""C""","1","""0/999""","""7/999""","""C""","19941","[""T 1145-0245PM""]","""Lab""","1994"
"14751","1.0","192","[""CHEM""]","40","""20/999""","","[""Staff""]","""2/15""","100","[""SC 378""]","55","""Struct Chem & Equilib""","125","false","""D""","1","""0/15""","""13/13""","""O""","19941","[""MWF 1150-1245PM""]","""Research""","1994"
"14752","0.0","193","[""CHEM""]","19","""15/999""","","[""Staff""]","""0/999""","100","[""SC 363/374""]","24","""Struct Chem & Equ/Lab""","125","false","""D""","1","""1/999""","""9/999""","""O""","19941","[""W 0200-0500PM""]","""Lab""","1994"
"14753","0.0","193","[""CHEM""]","23","""27/999""","","[""Staff""]","""1/999""","100","[""SC 363/374""]","28","""Struct Chem & Equ/Lab""","125","false","""E""","1","""0/999""","""2/999""","""O""","19941","[""Th 0800-1100""]","""Lab""","1994"
"14754","0.0","193","[""CHEM""]","28","""24/999""","","[""Staff""]","""2/999""","100","[""SC 363/374""]","24","""Struct Chem & Equ/Lab""","125","false","""F""","1","""1/999""","""5/999""","""C""","19941","[""Th 1145-0245PM""]","""Lab""","1994"
"14755","0.0","193","[""CHEM""]","17","""14/999""","","[""Staff""]","""0/999""","100","[""SC 363/374""]","24","""Struct Chem & Equ/Lab""","125","false","""G""","1","""0/999""","""2/999""","""O""","19941","[""F 0200-0500PM""]","""Lab""","1994"
"14756","0.0","193","[""CHEM""]","16","""0/999""","","[""Staff""]","""0/999""","100","[""SC 363/374""]","30","""Struct Chem & Equilib""","125","false","""H""","1","""0/999""","""0/999""","""O""","19941","[""Th 0800-1100""]","""Lab""","1994"
"14757","1.0","196","[""CHEM""]","68","""0/999""","","[""Staff""]","""10/999""","200","[""SC 282""]","60","""Organic Chemistry""","247","false","""A""","1","""2/999""","""51/999""","""C""","19941","[""MWF 0800-0855""]","""Research""","1994"
