"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"16815","1.0","136","[""BIO""]","12","""2/999""","","[""Charles Jr. Umbanhowar""]","""4/999""","200","[""SC 274""]","24","""Plant Morphology""","252","false","","1","""5/999""","""0/999""","""O""","19951","[""TTh 0800-0925""]","""Research""","1995"
"16816","0.0","137","[""BIO""]","11","""2/999""","","[""Staff""]","""2/999""","200","[""SC 211""]","12","""Plant Morphology/Lab""","252","false","""A""","1","""4/999""","""0/999""","""O""","19951","[""M 1255-0355PM""]","""Lab""","1995"
"16817","0.0","137","[""BIO""]","1","""0/999""","","[""Staff""]","""2/999""","200","[""SC 211""]","12","""Plant Morphology/Lab""","252","false","""B""","1","""1/999""","""0/999""","""C""","19951","[""T 1145-0245PM""]","""Lab""","1995"
"16818","1.0","139","[""BIO""]","39","""4/999""","","[""Louis Henry Kermott""]","""8/999""","200","[""SC 274""]","40","""Ecological Principles""","261","false","","1","""22/999""","""4/999""","""O""","19951","[""MWF 0800-0855""]","""Research""","1995"
"16819","0.0","140","[""BIO""]","17","""4/999""","","[""Staff""]","""1/999""","200","[""SC 248""]","20","""Ecolog Principles/Lab""","261","false","""A""","1","""9/999""","""2/999""","""O""","19951","[""Th 0800-1030""]","""Lab""","1995"
"16820","0.0","140","[""BIO""]","22","""0/999""","","[""Staff""]","""5/999""","200","[""SC 248""]","20","""Ecolog Principles/Lab""","261","false","""B""","1","""13/999""","""2/999""","""C""","19951","[""Th 0120-0350PM""]","""Lab""","1995"
"16821","1.0","144","[""BIO""]","6","""0/999""","","[""Staff""]","""0/999""","200","","6","""IS in India""","271","false","","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16822","1.0","145","[""BIO""]","6","""0/999""","","[""Staff""]","""0/999""","200","","6","""IS in India""","272","false","","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16823","1.0","154","[""BIO""]","2","""0/999""","","[""David Van Wylen""]","""-1/999""","200","","999","""IS/Gross Humn Anatomy""","298","false","","1","""2/999""","""0/999""","""O""","19951","","""Research""","1995"
"16824","1.0","154","[""BIO""]","1","""0/999""","","[""David Van Wylen""]","""0/999""","200","","999","""IS/Study of Human Ana""","298","false","""A""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16825","1.0","154","[""BIO""]","1","""0/999""","","[""David Van Wylen""]","""0/999""","200","","999","""IS/Is Human Anatomy""","298","false","""B""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16826","1.0","154","[""BIO""]","1","""0/999""","","[""John Giannini""]","""0/999""","200","","999","""IS/Nitric Ox-2nd Mess""","298","false","""C""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16827","1.0","161","[""BIO""]","12","""1/999""","","[""Kathleen L. Shea""]","""0/999""","300","[""SC 210""]","12","""Field Ecology""","371","false","","1","""12/999""","""0/999""","""C""","19951","[""TTh 1255-0150PM""]","""Research""","1995"
"16828","0.0","163","[""BIO""]","12","""1/999""","","[""Staff""]","""0/999""","300","[""SC 210""]","12","""Field Ecology/Disc""","371","false","","1","""12/999""","""0/999""","""C""","19951","[""TTh 0200-0300PM""]","""Discussion""","1995"
"16829","0.0","162","[""BIO""]","12","""1/999""","","[""Staff""]","""0/999""","300","[""SC 248""]","12","""Field Ecology/Lab""","371","false","","1","""11/999""","""0/999""","""C""","19951","[""T 0300-0500PM""]","""Lab""","1995"
"16830","1.0","166","[""BIO""]","30","""0/999""","","[""Theodore Johnson""]","""0/999""","300","[""SC 274""]","24","""Immunology""","382","false","","1","""24/999""","""0/999""","""C""","19951","[""MWF 1255-0150PM""]","""Research""","1995"
"16831","0.0","167","[""BIO""]","14","""0/999""","","[""Staff""]","""0/999""","300","[""SC 263""]","12","""Immunology/Lab""","382","false","""A""","1","""11/999""","""0/999""","""C""","19951","[""T 1145-0245PM""]","""Lab""","1995"
"16832","0.0","167","[""BIO""]","16","""0/999""","","[""Staff""]","""0/999""","300","[""SC 263""]","12","""Immunology/Lab""","382","false","""B""","1","""12/999""","""0/999""","""C""","19951","[""W 0200-0500PM""]","""Lab""","1995"
"16833","1.0","174","[""BIO""]","1","""1/999""","","[""Eugene Bakko""]","""0/999""","300","","999","""Internship""","394","true","","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16834","1.0","175","[""BIO""]","1","""1/999""","","[""Zischke""]","""1/999""","300","","999","""IR/Limnology""","398","false","","1","""2/999""","""0/999""","""O""","19951","","""Research""","1995"
"16835","1.0","175","[""BIO""]","2","""0/999""","","[""Eugene Bakko""]","""0/999""","300","","999","""IR/Waterfowl Migratn""","398","false","""A""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16836","1.0","175","[""BIO""]","1","""0/999""","","[""Eric Cole""]","""0/999""","300","","999","""IR/Microscopy""","398","false","""B""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16837","1.0","175","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","300","","999","""IR/Wren Behavior""","398","false","""C""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16838","1.0","175","[""BIO""]","1","""0/999""","","[""David Van Wylen""]","""0/999""","300","","999","""IR/Adenosine""","398","false","""D""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16839","1.0","175","[""BIO""]","1","""0/999""","","[""Anne Walter""]","""0/999""","300","","999","""IR/Membrane Fusion""","398","false","""E""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16840","1.0","175","[""BIO""]","1","""0/999""","","[""David Van Wylen""]","""0/999""","300","","999","""IR/Oxygen Physiology""","398","false","""F""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16841","1.0","175","[""BIO""]","1","""0/999""","","[""Eric Cole""]","""0/999""","300","","999","""IR/Bcd Genet Analysis""","398","false","""G""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16842","1.0","175","[""BIO""]","1","""0/999""","","[""Zischke""]","""0/999""","300","","999","""IR/Aquatic Ecology""","398","false","""H""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16843","1.0","175","[""BIO""]","1","""0/999""","","[""Zischke""]","""0/999""","300","","999","""IR/Water Quality St""","398","false","""I""","1","""0/999""","""0/999""","""O""","19951","","""Research""","1995"
"16845","0.0","183","[""CHEM""]","18","""2/999""","","[""Staff""]","""3/999""","100","[""SC 371""]","24","""Fund Env Chem/Lab""","111","false","""A""","1","""1/999""","""15/999""","""O""","19951","[""W 0200-0500PM""]","""Lab""","1995"
"16846","1.0","187","[""CHEM""]","33","""20/999""","","[""Robert Hanson""]","""0/999""","100","[""SC 282""]","45","""General Chemistry""","121","false","""A""","1","""2/999""","""12/999""","""O""","19951","[""MWF 1150-1245PM""]","""Research""","1995"
"16847","0.0","188","[""CHEM""]","17","""11/999""","","[""Staff""]","""1/999""","100","[""SC 371""]","24","""General Chemistry/Lab""","121","false","""A""","1","""0/999""","""5/999""","""O""","19951","[""M 0200-0500PM""]","""Lab""","1995"
"16848","1.0","187","[""CHEM""]","46","""32/999""","","[""Robert Hanson""]","""4/999""","100","[""SC 282""]","999","""General Chemistry""","121","false","""B""","1","""2/999""","""11/999""","""O""","19951","[""MWF 1045-1140""]","""Research""","1995"
"16849","0.0","188","[""CHEM""]","22","""15/999""","","[""Staff""]","""1/999""","100","[""SC 371""]","24","""General Chemistry/Lab""","121","false","""B""","1","""1/999""","""8/999""","""O""","19951","[""T 0800-1100""]","""Lab""","1995"
"16850","0.0","188","[""CHEM""]","15","""5/999""","","[""Staff""]","""2/999""","100","[""SC 371""]","24","""General Chemistry/Lab""","121","false","""C""","1","""3/999""","""10/999""","""O""","19951","[""T 1145-0245PM""]","""Lab""","1995"
"16851","0.0","188","[""CHEM""]","25","""21/999""","","[""Staff""]","""0/999""","100","[""SC 371""]","24","""General Chemistry/Lab""","121","false","""D""","1","""0/999""","""0/999""","""C""","19951","[""T 0300-0600PM""]","""Lab""","1995"
"16852","1.0","192","[""CHEM""]","49","""40/999""","","[""Gary Miessler""]","""8/999""","100","[""SC 378""]","999","""Struct Chem & Equilib""","125","false","""A""","1","""1/999""","""7/999""","""O""","19951","[""MWF 0800-0855""]","""Research""","1995"
"16853","0.0","193","[""CHEM""]","22","""18/18""","","[""Staff""]","""1/2""","100","[""SC 374/363""]","24","""Struct Chem & Equ/Lab""","125","false","""A""","1","""1/2""","""4/4""","""O""","19951","[""M 0200-0500PM""]","""Lab""","1995"
"16854","1.0","192","[""CHEM""]","46","""37/999""","","[""Beth Abdella""]","""4/999""","100","[""SC 378""]","45","""Struct Chem & Equilib""","125","false","""B""","1","""0/999""","""14/999""","""C""","19951","[""MWF 0905-1000""]","""Research""","1995"
"16855","0.0","193","[""CHEM""]","25","""20/7""","","[""Staff""]","""2/2""","100","[""SC 374/363""]","24","""Struct Chem & Equ/Lab""","125","false","""B""","1","""0/2""","""5/4""","""C""","19951","[""T 0800-1100""]","""Lab""","1995"
"16856","1.0","192","[""CHEM""]","47","""24/999""","","[""Gary Miessler""]","""2/999""","100","[""SC 378""]","45","""Struct Chem & Equilib""","125","false","""C""","1","""1/999""","""20/999""","""C""","19951","[""MWF 1045-1140""]","""Research""","1995"
"16857","0.0","193","[""CHEM""]","24","""9/999""","","[""Staff""]","""7/999""","100","[""SC 374/363""]","24","""Struct Chem & Equ/Lab""","125","false","""C""","1","""0/999""","""11/999""","""C""","19951","[""T 1145-0245PM""]","""Lab""","1995"
"16858","1.0","192","[""CHEM""]","30","""25/999""","","[""Donald A. Tarr""]","""4/999""","100","[""SC 378""]","45","""Struct Chem & Equilib""","125","false","""D""","1","""0/999""","""4/999""","""O""","19951","[""MWF 1150-1245PM""]","""Research""","1995"
"16859","0.0","193","[""CHEM""]","21","""13/999""","","[""Staff""]","""3/999""","100","[""SC 374/363""]","24","""Struct Chem & Equ/Lab""","125","false","""D""","1","""0/999""","""10/999""","""O""","19951","[""T 0300-0600PM""]","""Lab""","1995"
