"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"78828","1.0","251","[""CHIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78829","1.0","276","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78830","1.0","284","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78831","1.0","299","[""CSCI""]","1","""0/999""","","","","","[""Steven McKelvey""]","""1/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78832","1.0","306","[""CSCI""]","1","""0/999""","","","","","[""Charles Huff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78833","0.5","313","[""EDUC""]","1","""0/999""","","","","","[""Eric McDonald""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78834","1.0","344","[""EDUC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78835","1.0","374","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78836","1.0","377","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78837","1.0","433","[""ENGL""]","1","""0/999""","","","","","[""Jan C. Hill""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78838","1.0","449","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78839","1.0","464","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78840","1.0","466","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78841","1.0","490","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78842","1.0","494","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78843","1.0","522","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78844","1.0","529","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78845","1.0","543","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78846","1.0","550","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Academic Inernship""","""Research""","2011"
"78847","1.0","624","[""HIST""]","1","""0/999""","","","","","[""Steven C. Hahn""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78848","1.0","640","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78849","1.0","643","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78850","1.0","646","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78851","1.0","653","[""FAMST""]","1","""0/999""","","","","","[""Dana Gross""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78852","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78853","1.0","686","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78854","1.0","691","[""IS""]","1","""0/999""","","","","","[""Douglas J. Beussman""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78855","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78856","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78857","1.0","751","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78858","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78859","1.0","784","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78860","1.0","788","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78861","1.0","795","[""MEDIA""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78862","1.0","797","[""MEDIA""]","2","""0/999""","","","","","[""William Sonnega""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""2/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78863","1.0","846","[""MUSIC""]","1","""0/999""","","","","","[""Beth Christensen""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78864","1.0","865","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78865","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78866","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78867","1.0","985","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78868","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78869","1.0","1057","[""ESTH""]","2","""0/999""","","","","","[""Cynthia Book""]","""2/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78870","1.0","1067","[""ESTH""]","1","""0/999""","","","","","[""Jerry Olszewski""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78871","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78872","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78873","1.0","1139","[""PSCI""]","1","""0/999""","","","","","[""Anthony Lott""]","""1/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78874","1.0","1151","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78875","1.0","1178","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78876","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78877","1.0","1236","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78878","0.5","1253","[""REL""]","2","""0/999""","","","","","[""Timothy R. Howe""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""2/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78879","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78880","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78881","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internships""","""Research""","2011"
"78882","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78883","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78884","1.0","1413","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78885","1.0","471","[""IDFA""]","","","","","","","[""Staff""]","","200","","","""Academic Internship""","294","true","","3","","","""C""","20113","","","""Research""","2011"
"78886","1.0","14","[""AMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78887","1.0","1486","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78888","1.0","1488","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78889","1.0","474","[""IDFA""]","","","","","","","[""Staff""]","","300","","","""Academic Internship""","394","true","","3","","","""C""","20113","","","""Research""","2011"
"78890","1.0","668","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78891","1.0","670","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78892","1.0","917","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78893","1.0","919","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78894","1.0","942","[""NURS""]","1","""0/999""","","","","","[""Mary Kuehn""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""1/999""","""C""","20113","","""Internship""","""Research""","2011"
"78895","1.0","961","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78896","1.0","1275","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78897","1.0","1279","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78898","1.0","1315","[""SOAN""]","1","""0/999""","","","","","[""Theodore E. Thornhill""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""1/999""","""C""","20113","","""Internship""","""Research""","2011"
"78899","1.0","1319","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78900","1.0","1366","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internship""","""Research""","2011"
"78901","1.0","1372","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78902","1.0","1477","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","""Internships""","""Research""","2011"
"78903","1.0","1479","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","""Internships""","""Research""","2011"
"78904","1.0","707","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78905","1.0","709","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78906","1.0","18612","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78907","1.0","18614","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78908","1.0","18616","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78909","1.0","18618","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20113","","","""Research""","2011"
"78919","1.0","1376","[""THEAT""]","20","""2/999""","[""ALS-A"", ""ORC""]","","","","[""Gary C. Gisselman""]","""3/999""","100","[""TB Haugen"", ""TB Haugen""]","18","""Acting for Non-Majors""","115","false","","3","""5/999""","""10/999""","""C""","20113","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Acting for the Non Major""","""Research""","2011"
"78921","2.0","951","[""NURS""]","22","""0/999""","","","","","[""Neil MacNaughton""]","""14/999""","300","[""HH 301"", ""HH 301""]","24","""Adult Health II""","336","false","","3","""8/999""","""0/999""","""O""","20113","[""MWF 1150-1245PM"", ""MWF 1255-0150PM""]","","""Research""","2011"
"78922","1.0","1397","[""THEAT""]","11","""0/999""","","","","","[""Brian Bjorklund""]","""4/999""","300","[""TB Green Rm"", ""TB Green Rm""]","13","""Adv Design for Perform""","352","false","","3","""5/999""","""2/999""","""O""","20113","[""T 0935-1100"", ""Th 0930-1050""]","""Advanced Design for Performance""","""Research""","2011"
"78923","1.0","219","[""CHEM""]","5","""0/999""","","","","","[""Elodie Marlier""]","""3/999""","300","[""RNS 435""]","18","""Adv Inorganic Chem""","386","false","","3","""1/999""","""1/999""","""C""","20113","[""MWF 1150-1245PM""]","""Advanced Inorganic Chemistry""","""Research""","2011"
"78925","0.25","1097","[""PHYS""]","12","""0/999""","","","","","[""Jason J. Engbrecht""]","""11/999""","300","[""RNS 298""]","14","""Adv Physics Lab (375)""","385","false","""A""","3","""1/999""","""0/999""","""O""","20113","[""Th 1245-0345PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2011"
"78926","0.25","1097","[""PHYS""]","12","""0/999""","","","","","[""Jason J. Engbrecht""]","""9/999""","300","[""RNS 298""]","14","""Adv Physics Lab (375)""","385","false","""B""","3","""2/999""","""1/999""","""C""","20113","[""F 0200-0500PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2011"
"78927","1.0","1411","[""STAT""]","26","""0/999""","","","","","[""Paul J. Roback""]","""9/999""","300","[""TOH 182""]","24","""Adv Statistical Model""","316","false","","3","""11/999""","""6/999""","""C""","20113","[""MWF 1045-1140""]","""Advanced Statistical Modeling""","""Research""","2011"
"78928","0.25","210","[""CHEM""]","0","""0/999""","","210","","","[""Dipannita Kalyani""]","""0/999""","300","","10","""Adv Synthesis Lab""","374","true","","3","""0/999""","""0/999""","""C""","20113","[""Th 0100-0500PM""]","""Advanced Synthesis Laboratory""","""Lab""","2011"
"78929","0.5","361","[""DANCE""]","5","""0/999""","","","","","[""Sheryl Saterstrom""]","""3/999""","300","[""DC Studio 3""]","12","""Advance Body Moveable""","301","false","","3","""2/999""","""0/999""","""O""","20113","[""MTh 0700-0830PM""]","""Advanced Body Moveable""","""Research""","2011"
"78930","1.0","246","[""CHIN""]","10","""0/999""","[""FOL-C""]","","","","[""Shannon Cannella""]","""10/999""","200","[""RNS 316""]","15","""Advanced Chinese II""","252","false","","3","""0/999""","""0/999""","""O""","20113","[""MWF 1255-0150PM""]","","""Research""","2011"
"78931","1.0","667","[""JAPAN""]","6","""0/999""","[""FOL-J""]","","","","[""Hiroe Akimoto""]","""2/999""","200","[""TOH 200""]","15","""Advanced Japanese II""","252","false","","3","""2/999""","""2/999""","""O""","20113","[""MWF 0200-0255PM""]","","""Research""","2011"
"78935","1.0","588","[""HIST""]","18","""3/999""","[""HWC"", ""ORC""]","","","","[""J. L. Carrington""]","""3/999""","200","[""HH 514""]","18","""Age of Renaissance""","217","false","","3","""5/999""","""7/999""","""C""","20113","[""MWF 0200-0255PM""]","""Age of the Renaissance""","""Research""","2011"
"78937","1.0","617","[""HIST""]","37","""2/999""","[""HWC""]","","","","[""James Farrell""]","""19/999""","200","[""HH 403""]","30","""Am. Environmental History""","275","false","","3","""6/999""","""10/999""","""C""","20113","[""MWF 0905-1000""]","""Environmental History""","""Research""","2011"
"78938","1.0","578","[""HIST""]","35","""5/999""","[""HWC"", ""MCD""]","","","","[""Eric J. Fure-Slocum""]","""10/999""","100","[""TOH 210""]","33","""America After 1865""","199","false","","3","""9/999""","""11/999""","""C""","20113","[""MWF 0905-1000""]","""American History Since 1865""","""Research""","2011"
"78940","1.0","1103","[""PSCI""]","32","""11/999""","[""HBS"", ""MCD""]","","","","[""Joshua Anderson""]","""3/3""","100","[""HH 307""]","27","""American Politics""","111","false","","3","""6/3""","""12/8""","""C""","20113","[""MWF 1255-0150PM""]","","""Research""","2011"
"78942","1.0","201","[""CHEM""]","32","""0/999""","","201","","","[""Douglas J. Beussman""]","""7/999""","200","[""RNS 310"", ""RNS 310""]","28","""Analytical Chem""","255","false","","3","""19/999""","""6/999""","""C""","20113","[""T 0935-1100"", ""Th 0930-1050""]","""Analytical Chemistry""","""Research""","2011"
"78943","1.0","1080","[""PHYS""]","19","""16/999""","[""IST"", ""SED""]","1080","","","[""Carolyn M. Martsberger""]","""2/999""","100","[""RNS 208""]","24","""Analytical II""","131","false","""B""","3","""0/999""","""1/999""","""O""","20113","[""MWF 1045-1140""]","""Analytical Physics II""","""Research""","2011"
"78944","1.0","1080","[""PHYS""]","11","""10/999""","[""IST"", ""SED""]","1080","","","[""Carolyn M. Martsberger""]","""0/999""","100","[""RNS 208""]","24","""Analytical II""","131","false","""A""","3","""0/999""","""1/999""","""O""","20113","[""MWF 0905-1000""]","""Analytical Physics II""","""Research""","2011"
"78945","0.0","17584","[""PHYS""]","15","""13/999""","","1080","","","[""Carolyn M. Martsberger""]","""2/999""","100","[""RNS 293""]","16","""Analytical II Lab""","131","false","""A""","3","""0/999""","""0/999""","""O""","20113","[""M 0200-0430PM""]","","""Lab""","2011"
"78946","0.0","17584","[""PHYS""]","9","""9/999""","","1080","","","[""Carolyn M. Martsberger""]","""0/999""","100","[""RNS 293""]","16","""Analytical II Lab""","131","false","""B""","3","""0/999""","""0/999""","""O""","20113","[""T 1145-0215PM""]","","""Lab""","2011"
"78947","0.0","17584","[""PHYS""]","6","""4/999""","","1080","","","[""Carolyn M. Martsberger""]","""0/999""","100","[""RNS 293""]","16","""Analytical II Lab""","131","false","""C""","3","""0/999""","""2/999""","""O""","20113","[""T 0215-0445PM""]","","""Lab""","2011"
"78948","0.25","202","[""CHEM""]","15","""0/999""","","201","","","[""Douglas J. Beussman""]","""4/999""","200","[""RNS 446""]","14","""Analytical Lab""","256","true","""A""","3","""8/999""","""3/999""","""C""","20113","[""T 0120-0520PM""]","""Analytical Laboratory""","""Lab""","2011"
"78949","0.25","202","[""CHEM""]","16","""0/999""","","201","","","[""Douglas J. Beussman""]","""3/999""","200","[""RNS 446""]","14","""Analytical Lab""","256","true","""B""","3","""10/999""","""3/999""","""C""","20113","[""W 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2011"
"78950","1.0","1113","[""PSCI""]","19","""1/999""","","","","","[""Henriet Hendriks""]","""4/999""","200","[""TOH 186""]","19","""Analyzing Politics""","220","false","""B""","3","""2/999""","""12/999""","""C""","20113","[""MWF 1150-1245PM""]","""Analyzing Politics and Policies""","""Research""","2011"
"78951","1.0","1113","[""PSCI""]","20","""0/999""","","","","","[""Henriet Hendriks""]","""4/999""","200","[""TOH 186""]","19","""Analyzing Politics""","220","false","""A""","3","""1/999""","""15/999""","""C""","20113","[""MWF 1045-1140""]","""Analyzing Politics and Policies""","""Research""","2011"
"78953","1.0","582","[""HIST""]","28","""11/999""","[""HWC""]","","","","[""Timothy R. Howe""]","""5/999""","200","[""HH 501"", ""HH 501""]","30","""Ancient: Rome""","204","false","","3","""7/999""","""5/999""","""C""","20113","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2011"
"78955","0.25","996","[""ESAC""]","26","""0/999""","[""SPM""]","","","","[""Philip Lundin""]","""7/999""","100","[""SAC FH""]","24","""Archery""","101","false","","3","""19/999""","""0/999""","""C""","20113","[""MWF 0800-0855""]","","""Research""","2011"
