"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"73745","1.0","344","[""EDUC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73746","1.0","374","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73747","1.0","377","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73748","1.0","433","[""ENGL""]","2","""0/999""","","","","","[""Jan C. Hill""]","""2/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73749","1.0","449","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73750","1.0","464","[""ENVST""]","1","""0/999""","","","","","[""Paul T. Jackson""]","""1/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73751","1.0","466","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73752","1.0","490","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73753","1.0","494","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73754","1.0","522","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73755","1.0","529","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73756","1.0","543","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73757","1.0","550","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Academic Inernship""","""Research""","2010"
"73758","1.0","624","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73759","1.0","640","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73760","1.0","643","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73761","1.0","646","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73762","1.0","653","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73763","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73764","1.0","686","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73765","1.0","691","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73766","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73767","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73768","1.0","751","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73769","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73770","1.0","784","[""MGMT""]","1","""0/999""","","","","","[""Sian E. Muir""]","""1/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73771","1.0","788","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73772","1.0","795","[""MEDIA""]","0","""0/999""","","","","","[""Jan C. Hill""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73773","1.0","797","[""MEDIA""]","4","""0/999""","","","","","[""Amy E. Borden""]","""2/999""","300","","999","""Academic Internship""","394","true","","3","""2/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73774","1.0","846","[""MUSIC""]","1","""0/999""","","","","","[""Anton Armstrong""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73775","1.0","865","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73776","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73777","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73778","1.0","985","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73779","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73780","1.0","1057","[""ESTH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73781","1.0","1067","[""ESTH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73782","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73783","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73784","1.0","1139","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73785","1.0","1151","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73786","1.0","1178","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73787","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73788","1.0","1236","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73789","1.0","1253","[""REL""]","1","""0/999""","","","","","[""W. Bruce Benson""]","""1/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73790","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73791","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73792","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internships""","""Research""","2010"
"73793","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73794","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73795","1.0","1413","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73796","1.0","471","[""IDFA""]","","","","","","","[""Staff""]","","200","","","""Academic Internship""","294","true","","3","","","""C""","20103","","","""Research""","2010"
"73797","1.0","14","[""AMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73798","1.0","1486","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73799","1.0","1488","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73800","1.0","474","[""IDFA""]","","","","","","","[""Staff""]","","300","","","""Academic Internship""","394","true","","3","","","""C""","20103","","","""Research""","2010"
"73801","1.0","668","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73802","1.0","670","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73803","1.0","917","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73804","1.0","919","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73805","1.0","942","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73806","1.0","961","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73807","1.0","1275","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73808","1.0","1279","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73809","1.0","1315","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73810","1.0","1319","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73811","1.0","1366","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internship""","""Research""","2010"
"73812","1.0","1372","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73813","1.0","1477","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","""Internships""","""Research""","2010"
"73814","1.0","1479","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","""Internships""","""Research""","2010"
"73815","1.0","707","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73816","1.0","709","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73817","1.0","18612","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73818","1.0","18614","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73819","1.0","18616","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73820","1.0","18618","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20103","","","""Research""","2010"
"73829","1.0","1376","[""THEAT""]","14","""0/999""","[""ALS-A"", ""ORC""]","","","","[""Douglas Scholz-Carlson""]","""9/999""","100","[""TB Haugen"", ""TB Haugen""]","18","""Acting for Non-Majors""","115","false","","3","""5/999""","""0/999""","""C""","20103","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Acting for the Non Major""","""Research""","2010"
"73830","1.0","1379","[""THEAT""]","16","""8/999""","[""ALS-A""]","","","","[""Douglas Scholz-Carlson"", ""James McKeel""]","""1/999""","100","[""TB Kelsey"", ""TB Kelsey""]","18","""Acting--Lyric Stage""","131","false","","3","""3/999""","""4/999""","""C""","20103","[""T 0935-1100"", ""Th 0930-1050""]","""Acting for the Lyric Stage""","""Research""","2010"
"73831","2.0","951","[""NURS""]","22","""0/999""","","","","","[""Neil MacNaughton""]","""16/999""","300","[""HH 301"", ""HH 301""]","24","""Adult Health II""","336","false","","3","""6/999""","""0/999""","""O""","20103","[""MWF 1150-1245PM"", ""MWF 1255-0150PM""]","","""Research""","2010"
"73833","1.0","219","[""CHEM""]","21","""0/999""","","","","","[""Gary Miessler""]","""11/999""","300","[""RNS 435""]","25","""Adv Inorganic Chem""","386","false","","3","""9/999""","""1/999""","""O""","20103","[""MWF 1150-1245PM""]","""Advanced Inorganic Chemistry""","""Research""","2010"
"73834","0.25","1097","[""PHYS""]","12","""0/999""","","","","","[""Brian Borovsky""]","""10/999""","300","[""RNS 298""]","12","""Adv Physics Lab (375)""","385","false","""A""","3","""2/999""","""0/999""","""C""","20103","[""Th 1245-0345PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2010"
"73835","0.25","1097","[""PHYS""]","14","""0/999""","","","","","[""Jason J. Engbrecht""]","""13/999""","300","[""RNS 298""]","12","""Adv Physics Lab (375)""","385","false","""B""","3","""1/999""","""0/999""","""C""","20103","[""F 0200-0500PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2010"
"73837","1.0","1411","[""STAT""]","29","""0/999""","","","","","[""Paul J. Roback""]","""13/999""","300","[""RNS 160D""]","30","""Adv Statistical Model""","316","false","","3","""13/999""","""3/999""","""O""","20103","[""MWF 1045-1140""]","""Advanced Statistical Modeling""","""Research""","2010"
"73838","1.0","246","[""CHIN""]","12","""1/999""","[""FOL-C""]","","","","[""Shannon Cannella""]","""10/999""","200","[""TOH 300""]","18","""Advanced Chinese II""","252","false","","3","""1/999""","""0/999""","""O""","20103","[""MWF 1255-0150PM""]","","""Research""","2010"
"73840","1.0","667","[""JAPAN""]","10","""1/999""","[""FOL-J""]","","","","[""Hiroe Akimoto""]","""8/999""","200","[""TOH 214""]","18","""Advanced Japanese II""","252","false","","3","""0/999""","""1/999""","""O""","20103","[""MWF 0200-0255PM""]","","""Research""","2010"
"73841","1.0","440","[""ENGL""]","8","""0/999""","[""WRI""]","","","","[""Jennifer Kwon Dobbs""]","""4/999""","300","[""TOH 300""]","15","""Advanced Poetry Wrtg""","371","false","","3","""3/999""","""1/999""","""O""","20103","[""MWF 1150-1245PM""]","""Advanced Poetry Writing Workshop""","""Research""","2010"
"73843","1.0","618","[""HIST""]","26","""2/999""","[""HWC"", ""MCD""]","","","","[""Michael Fitzgerald""]","""8/999""","200","[""RML 577"", ""RML 577""]","33","""African-American Hist""","277","false","","3","""2/999""","""14/999""","""O""","20103","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""African-American History""","""Research""","2010"
"73844","1.0","588","[""HIST""]","18","""1/999""","[""HWC"", ""ORC""]","","","","[""J. L. Carrington""]","""6/999""","200","[""HH 515""]","18","""Age of Renaissance""","217","false","","3","""7/999""","""4/999""","""C""","20103","[""MWF 0200-0255PM""]","""Age of the Renaissance""","""Research""","2010"
"73847","1.0","617","[""HIST""]","31","""1/999""","[""HWC""]","","","","[""James Farrell""]","""15/999""","200","[""RML 577""]","35","""Am. Environmental History""","275","false","","3","""8/999""","""7/999""","""C""","20103","[""MWF 0905-1000""]","""Environmental History""","""Research""","2010"
"73848","1.0","578","[""HIST""]","36","""4/999""","[""HWC"", ""MCD""]","","","","[""Eric J. Fure-Slocum""]","""9/999""","100","[""HH 501""]","33","""America After 1865""","199","false","","3","""7/999""","""16/999""","""C""","20103","[""MWF 0905-1000""]","""American History Since 1865""","""Research""","2010"
"73850","1.0","1103","[""PSCI""]","35","""10/11""","[""HBS"", ""MCD""]","","","","[""Christopher B. Chapp""]","""5/6""","100","[""HH 307""]","30","""American Politics""","111","false","","3","""7/3""","""13/10""","""C""","20103","[""MWF 0200-0255PM""]","","""Research""","2010"
"73852","1.0","201","[""CHEM""]","34","""0/999""","","201","","","[""Douglas J. Beussman""]","""18/999""","200","[""RNS 390"", ""RNS 390""]","32","""Analytical Chem""","255","false","","3","""12/999""","""4/999""","""C""","20103","[""T 0935-1100"", ""Th 0930-1050""]","""Analytical Chemistry""","""Research""","2010"
"73853","1.0","1080","[""PHYS""]","25","""23/999""","[""IST"", ""SED""]","1080","","","[""Brian Borovsky""]","""0/999""","100","[""RNS 210""]","32","""Analytical II""","131","false","""B""","3","""0/999""","""2/999""","""O""","20103","[""MWF 1045-1140""]","""Analytical Physics II""","""Research""","2010"
"73854","1.0","1080","[""PHYS""]","25","""23/999""","[""IST"", ""SED""]","1080","","","[""Amy Kolan""]","""1/999""","100","[""RNS 208""]","32","""Analytical II""","131","false","""A""","3","""0/999""","""1/999""","""O""","20103","[""MWF 0905-1000""]","""Analytical Physics II""","""Research""","2010"
"73855","0.0","17584","[""PHYS""]","12","""12/999""","","1080","","","[""Brian Borovsky""]","""0/999""","100","[""RNS 293""]","16","""Analytical II Lab""","131","false","""A""","3","""0/999""","""0/999""","""O""","20103","[""M 1255-0325PM""]","","""Lab""","2010"
"73856","0.0","17584","[""PHYS""]","15","""14/999""","","1080","","","[""Brian Borovsky""]","""0/999""","100","[""RNS 293""]","16","""Analytical II Lab""","131","false","""B""","3","""0/999""","""1/999""","""C""","20103","[""T 1145-0215PM""]","","""Lab""","2010"
"73857","0.0","17584","[""PHYS""]","15","""12/999""","","1080","","","[""Amy Kolan""]","""1/999""","100","[""RNS 293""]","16","""Analytical II Lab""","131","false","""C""","3","""0/999""","""2/999""","""C""","20103","[""T 0215-0445PM""]","","""Lab""","2010"
"73858","0.25","202","[""CHEM""]","16","""0/999""","","201","","","[""Douglas J. Beussman""]","""9/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""A""","3","""4/999""","""3/999""","""C""","20103","[""T 0120-0520PM""]","""Analytical Laboratory""","""Lab""","2010"
"73859","0.25","202","[""CHEM""]","18","""0/999""","","201","","","[""Douglas J. Beussman""]","""9/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""B""","3","""8/999""","""1/999""","""C""","20103","[""W 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2010"
"73860","1.0","1113","[""PSCI""]","15","""2/999""","","","","","[""Christopher B. Chapp""]","""3/999""","200","[""HH 516""]","18","""Analyzing Politics""","220","false","""A""","3","""0/999""","""10/999""","""O""","20103","[""MWF 0905-1000""]","""Analyzing Politics and Policies""","""Research""","2010"
"73861","1.0","1113","[""PSCI""]","17","""0/999""","","","","","[""Christopher B. Chapp""]","""5/999""","200","[""HH 516""]","18","""Analyzing Politics""","220","false","""B""","3","""0/999""","""12/999""","""C""","20103","[""MWF 1045-1140""]","""Analyzing Politics and Policies""","""Research""","2010"
"73865","0.25","996","[""ESAC""]","22","""1/999""","[""SPM""]","","","","[""Philip Lundin""]","""13/999""","100","[""SAC FH""]","24","""Archery""","101","false","","3","""8/999""","""0/999""","""C""","20103","[""MWF 0800-0855""]","","""Research""","2010"
"73869","1.0","58","[""ART"", ""ASIAN""]","29","""7/999""","[""ALS-A"", ""MCG""]","","","","[""Karil J. Kucera""]","""2/999""","200","[""DC 305""]","30","""Arts of Japan""","260","false","","3","""6/999""","""14/999""","""C""","20103","[""MWF 0200-0255PM""]","""The Arts of Japan""","""Research""","2010"
