"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"89803","0.25","18806","[""HIST""]","6","""0/999""","","","","","[""Timothy R. Howe""]","""1/999""","200","","10","""FLC - Latin""","204","false","","3","""3/999""","""2/999""","""O""","20133","","","""FLAC""","2013"
"89804","0.25","17526","[""ASIAN"", ""HIST""]","10","""0/999""","","","","","[""Robert Entenmann""]","""4/999""","200","","10","""FLC - Chinese""","251","false","","3","""6/999""","""0/999""","""C""","20133","","","""FLAC""","2013"
"89805","0.25","26505","[""NORW""]","4","""1/999""","","","","","[""Margaret H. O'Leary""]","""2/999""","100","","10","""FLC - Norwegian""","140","false","","3","""0/999""","""1/999""","""O""","20133","","","""FLAC""","2013"
"89808","1.0","747","[""MATH""]","17","""0/999""","[""WRI""]","","","","[""Marju Purin""]","""4/999""","200","[""TOH 184""]","20","""Abstract Algebra I""","252","false","""A""","3","""5/999""","""8/999""","""O""","20133","[""MWF 1045-1140""]","","""Research""","2013"
"89809","1.0","747","[""MATH""]","20","""1/999""","[""WRI""]","","","","[""Jill Dietz""]","""3/999""","200","[""TOH 186"", ""TOH 186""]","20","""Abstract Algebra I""","252","false","""B""","3","""4/999""","""12/999""","""C""","20133","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2013"
"89812","1.0","11","[""AMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89813","1.0","68","[""ART""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89814","1.0","73","[""ART""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89815","1.0","93","[""ASIAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89816","1.0","96","[""ASIAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89817","1.0","153","[""BIO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89818","1.0","174","[""BIO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89819","1.0","204","[""CHEM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89820","1.0","222","[""CHEM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89821","1.0","233","[""CLASS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89822","1.0","235","[""CLASS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89823","1.0","248","[""CHIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89824","1.0","251","[""CHIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89825","1.0","276","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89826","1.0","284","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89827","1.0","299","[""CSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89828","1.0","306","[""CSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89829","0.25","313","[""EDUC""]","2","""0/999""","","","","","[""Robert W. McClure""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""1/999""","""C""","20133","","","""Research""","2013"
"89830","1.0","344","[""EDUC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89831","1.0","374","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89832","1.0","377","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89833","1.0","433","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89834","1.0","449","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89835","1.0","464","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89836","1.0","466","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89837","1.0","490","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89838","1.0","494","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89839","1.0","522","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89840","1.0","529","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89841","1.0","543","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89842","1.0","550","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Academic Inernship""","""Research""","2013"
"89843","1.0","624","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89844","1.0","640","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89847","1.0","653","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89848","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89849","1.0","686","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89850","1.0","691","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89851","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89852","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89853","1.0","751","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89854","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89855","1.0","784","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89856","1.0","788","[""MGMT""]","1","""0/999""","","","","","[""Sian E. Muir""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89857","0.25","795","[""MEDIA""]","1","""0/999""","","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89858","1.0","797","[""MEDIA""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89859","1.0","846","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89860","1.0","865","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89861","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89862","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89863","1.0","985","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89864","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89865","1.0","1057","[""ESTH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89866","0.5","1067","[""ESTH""]","1","""0/999""","","","","","[""Robert Hauck""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89867","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89868","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89869","1.0","1139","[""PSCI""]","1","""0/999""","","","","","[""Kristina Thalhammer""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89870","1.0","1151","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89871","1.0","1178","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89872","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89873","1.0","1236","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89874","1.0","1253","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89875","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89876","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89877","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internships""","""Research""","2013"
"89878","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89879","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89880","1.0","1413","[""STAT""]","1","""0/999""","","","","","[""Sharon Lane-Getaz""]","""1/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89882","1.0","14","[""AMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89886","1.0","668","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89887","1.0","670","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89888","1.0","917","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89889","1.0","919","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89890","1.0","942","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89891","1.0","961","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89892","1.0","1275","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89893","1.0","1279","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89894","1.0","1315","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89895","1.0","1319","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89896","1.0","1366","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89897","1.0","1372","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89898","0.5","707","[""ID""]","1","""0/999""","","","","","[""Mary Cisar""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89899","1.0","709","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89900","1.0","18612","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89901","1.0","18614","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89902","1.0","18616","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89903","1.0","18618","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","","""Research""","2013"
"89904","1.0","26170","[""WMGST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89905","1.0","26172","[""WMGST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20133","","""Internship""","""Research""","2013"
"89906","1.0","1376","[""THEAT""]","20","""2/999""","[""ALS-A"", ""ORC""]","","","","[""Kira E. Lace""]","""3/999""","100","[""TB Haugen""]","18","""Acting for Non-Majors""","115","false","","3","""10/999""","""5/999""","""C""","20133","[""MWF 0905-1000""]","""Acting for the Non Major""","""Research""","2013"
"89907","2.0","951","[""NURS""]","18","""0/999""","","","","","[""Sandra Morisette""]","""15/999""","300","[""HH 301"", ""HH 301""]","24","""Adult Health II""","336","false","","3","""3/999""","""0/999""","""O""","20133","[""MWF 1150-1245PM"", ""MWF 1255-0150PM""]","","""Research""","2013"
"89908","1.0","219","[""CHEM""]","13","""0/999""","","","","","[""Gary Miessler""]","""10/999""","300","[""RNS 435""]","20","""Adv Inorganic Chem""","386","false","","3","""2/999""","""1/999""","""O""","20133","[""MWF 1150-1245PM""]","""Advanced Inorganic Chemistry""","""Research""","2013"
"89910","0.25","1097","[""PHYS""]","7","""0/999""","","","","","[""Brian Borovsky""]","""5/999""","300","[""RNS 298""]","8","""Adv Physics Lab (375)""","385","false","""A""","3","""2/999""","""0/999""","""C""","20133","[""Th 1245-0345PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2013"
"89911","0.25","1097","[""PHYS""]","7","""0/999""","","","","","[""Jason J. Engbrecht""]","""6/999""","300","[""RNS 298""]","8","""Adv Physics Lab (375)""","385","false","""B""","3","""1/999""","""0/999""","""C""","20133","[""F 0200-0500PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2013"
"89916","1.0","1411","[""STAT""]","23","""0/0""","","","","","[""Kathryn Ziegler""]","""11/10""","300","[""TOH 182""]","24","""Adv Statistical Model""","316","false","","3","""12/999""","""0/0""","""C""","20133","[""MWF 1045-1140""]","""Advanced Statistical Modeling""","""Research""","2013"
"89917","0.25","210","[""CHEM""]","6","""0/999""","","","","","[""Elodie Marlier""]","""3/999""","300","","7","""Adv Synthesis Lab""","374","true","","3","""3/999""","""0/999""","""C""","20133","[""T 0120-0520PM""]","""Advanced Synthesis Laboratory""","""Lab""","2013"
"89918","0.5","25185","[""DANCE""]","4","""3/999""","[""ALS-A"", ""SPM""]","","","","[""Heather J. Klopchin""]","""0/999""","100","[""DC Studio 2"", ""DC Studio 2""]","4","""Advanced Beginning Ballet""","130","false","","3","""0/999""","""1/999""","""C""","20133","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2013"
"89919","0.25","25186","[""DANCE""]","23","""10/999""","[""ALS-A"", ""SPM""]","","","","[""Heather J. Klopchin""]","""3/999""","100","[""DC Studio 2"", ""DC Studio 2""]","15","""Advanced Beginning Ballet""","131","false","","3","""1/999""","""9/999""","""C""","20133","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2013"
"89920","1.0","246","[""CHIN""]","15","""0/999""","[""FOL-C""]","","","","[""Hui Bi""]","""11/999""","300","[""TOH 316""]","18","""Advanced Chinese II""","302","false","","3","""0/999""","""4/999""","""C""","20133","[""MWF 1255-0150PM""]","","""Research""","2013"
"89922","1.0","376","[""DANCE""]","8","""0/999""","","","","","[""Janice Roberts""]","""2/999""","300","[""DC Studio 1"", ""DC Studio 1""]","8","""Advanced Choreography""","374","false","","3","""1/999""","""5/999""","""C""","20133","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2013"
"89924","1.0","667","[""JAPAN""]","5","""0/999""","[""FOL-J""]","","","","[""Hiroe Akimoto""]","""2/999""","300","[""TOH 102""]","12","""Advanced Japanese II""","302","false","","3","""0/999""","""3/999""","""O""","20133","[""MWF 1150-1245PM""]","","""Research""","2013"
"89925","0.25","211","[""CHEM""]","14","""1/999""","","","","","[""Jeffrey J. Schwinefus""]","""3/999""","300","","10","""Advanced Lab""","375","true","","3","""4/999""","""6/999""","""C""","20133","","""Advanced Laboratory""","""Lab""","2013"
"89927","1.0","63","[""ART""]","19","""1/999""","[""ALS-A"", ""MCG"", ""WRI""]","","","","[""Christopher Tradowsky""]","""7/999""","200","[""DC 204""]","19","""African Art History""","269","false","","3","""3/999""","""8/999""","""C""","20133","[""MWF 0200-0255PM""]","","""Research""","2013"
"89928","1.0","588","[""HIST""]","19","""1/999""","[""HWC"", ""ORC""]","","","","[""J. L. Carrington""]","""8/999""","200","[""HH 403""]","18","""Age of Renaissance""","217","false","","3","""7/999""","""3/999""","""C""","20133","[""MWF 1150-1245PM""]","""Age of the Renaissance""","""Research""","2013"
"89930","1.0","1115","[""PSCI""]","23","""0/999""","[""WRI""]","","","","[""Joshua Anderson""]","""6/999""","200","[""OM 110"", ""OM 110""]","19","""Am Political Thought""","232","false","","3","""7/999""","""10/999""","""C""","20133","[""T 0935-1100"", ""Th 0930-1050""]","""American Political Thought""","""Research""","2013"
"89933","1.0","578","[""HIST""]","28","""1/999""","[""HWC"", ""MCD""]","","","","[""Judy Kutulas""]","""4/999""","100","[""HH 501""]","30","""America After 1865""","199","false","","3","""16/999""","""7/999""","""C""","20133","[""MWF 0905-1000""]","""American History Since 1865""","""Research""","2013"
"89938","1.0","201","[""CHEM""]","38","""0/999""","","201","","","[""Douglas J. Beussman""]","""20/999""","200","[""RNS 310"", ""RNS 310""]","32","""Analytical Chem""","255","false","","3","""14/999""","""4/999""","""C""","20133","[""T 0935-1100"", ""Th 0930-1050""]","""Analytical Chemistry""","""Research""","2013"
"89939","1.0","1080","[""PHYS""]","24","""20/999""","[""IST"", ""SED""]","1080","","","[""David Nitz""]","""0/999""","100","[""RNS 208""]","30","""Analytical II""","131","false","""B""","3","""0/999""","""4/999""","""O""","20133","[""MWF 1045-1140""]","""Analytical Physics II""","""Research""","2013"
"89940","1.0","1080","[""PHYS""]","14","""8/999""","[""IST"", ""SED""]","1080","","","[""David Nitz""]","""2/999""","100","[""RNS 208""]","30","""Analytical II""","131","false","""A""","3","""0/999""","""4/999""","""O""","20133","[""MWF 0800-0855""]","""Analytical Physics II""","""Research""","2013"
"89941","0.0","17584","[""PHYS""]","12","""7/999""","","1080","","","[""David Nitz""]","""2/999""","100","[""RNS 293""]","18","""Analytical II Lab""","131","false","""A""","3","""0/999""","""3/999""","""O""","20133","[""M 0200-0430PM""]","","""Lab""","2013"
"89942","0.0","17584","[""PHYS""]","16","""14/999""","","1080","","","[""David Nitz""]","""0/999""","100","[""RNS 293""]","18","""Analytical II Lab""","131","false","""B""","3","""0/999""","""2/999""","""O""","20133","[""T 1145-0215PM""]","","""Lab""","2013"
"89943","0.0","17584","[""PHYS""]","10","""8/999""","","1080","","","[""David Nitz""]","""0/999""","100","","20","""Analytical II Lab""","131","false","""C""","3","""0/999""","""2/999""","""O""","20133","[""T 0225-0455PM""]","","""Lab""","2013"
"89944","0.25","202","[""CHEM""]","16","""0/999""","","201","","","[""Douglas J. Beussman""]","""5/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""A""","3","""9/999""","""2/999""","""C""","20133","[""T 0120-0520PM""]","""Analytical Laboratory""","""Lab""","2013"
"89945","0.25","202","[""CHEM""]","15","""0/999""","","201","","","[""Douglas J. Beussman""]","""12/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""B""","3","""3/999""","""0/999""","""C""","20133","[""W 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2013"
"89947","1.0","1113","[""PSCI""]","20","""0/999""","","","","","[""Timothy P. Collins""]","""4/999""","200","[""HH 516""]","19","""Analyzing Politics""","220","false","","3","""1/999""","""15/999""","""C""","20133","[""MWF 0905-1000""]","""Analyzing Politics and Policies""","""Research""","2013"
"89948","1.0","552","[""HIST""]","18","""18/999""","[""HWC""]","","","","[""Timothy R. Howe""]","""0/0""","100","[""HH 514""]","18","""Ancient Warfare""","101","false","","3","""0/0""","""0/0""","""C""","20133","[""MWF 0905-1000""]","","""Research""","2013"
"89949","1.0","582","[""HIST""]","26","""6/999""","[""HWC""]","","","","[""Timothy R. Howe""]","""4/999""","200","[""HH 501"", ""HH 501""]","28","""Ancient: Rome""","204","false","","3","""7/999""","""9/999""","""C""","20133","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2013"
"89950","1.0","40","[""ART""]","17","""1/999""","","","","","[""Peter B. Nelson""]","""6/999""","200","[""DC 100""]","17","""Animated Art""","228","false","","3","""5/999""","""5/999""","""C""","20133","[""MWF 1150-0150PM""]","","""Research""","2013"
"89951","0.25","996","[""ESAC""]","23","""0/999""","[""SPM""]","","","","[""Philip Lundin""]","""6/999""","100","[""SAC_FH""]","24","""Archery""","101","false","","3","""14/999""","""3/999""","""C""","20133","[""MWF 0800-0855""]","","""Research""","2013"
"89956","1.0","58","[""ART"", ""ASIAN""]","31","""4/999""","[""ALS-A"", ""MCG""]","","","","[""Karil J. Kucera""]","""6/999""","200","[""DC 305""]","30","""Arts of Japan""","260","false","","3","""8/999""","""13/999""","""C""","20133","[""MWF 0200-0255PM""]","""The Arts of Japan""","""Research""","2013"
