"clbid","credits","crsid","departments","enrolled","firsties","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"22367","0.25","351","[""DNCTE""]","16","""0/999""","","","[""Anthony Roberts""]","""2/999""","100","[""CHM 140""]","16","""Modern Dance I""","111","true","""A""","3","""4/999""","""10/999""","""C""","19973","[""MW 1150-1245PM""]","""Research""","1997"
"22368","0.25","351","[""DNCTE""]","12","""0/999""","","","[""Sheryl Saterstrom""]","""9/999""","100","[""CHM 140""]","16","""Modern Dance I""","111","true","""B""","3","""5/999""","""2/999""","""O""","19973","[""MW 1255-0150PM""]","""Research""","1997"
"22369","0.25","351","[""DNCTE""]","16","""1/999""","","","[""Anthony Roberts""]","""2/999""","100","[""SPT RHT""]","16","""Modern Dance I""","111","true","""C""","3","""6/999""","""7/999""","""C""","19973","[""MW 0905-1000""]","""Research""","1997"
"22372","0.25","355","[""DNCTE""]","20","""1/999""","","","[""Ann (wagner) Wagner""]","""8/999""","200","[""SAC S GYM""]","25","""Ballrm II (Men)""","206","true","""A""","3","""7/999""","""4/999""","""O""","19973","[""MW 0200-0255PM""]","""Research""","1997"
"22373","0.25","355","[""DNCTE""]","23","""0/999""","","","[""Ann (wagner) Wagner""]","""0/999""","200","[""SAC S GYM""]","17","""Ballrm II (Wm)""","206","true","""B""","3","""18/999""","""0/999""","""C""","19973","[""MW 0200-0255PM""]","""Research""","1997"
"22374","0.5","357","[""DNCTE""]","1","""0/999""","","","[""Anthony Roberts""]","""0/999""","200","[""SPT RHT""]","6","""Modern Dance II""","210","false","""A""","3","""0/999""","""1/999""","""O""","19973","[""MW 0200-0330PM""]","""Research""","1997"
"22375","0.5","357","[""DNCTE""]","5","""1/999""","","","[""Sheryl Saterstrom""]","""0/999""","200","[""CHM 140""]","6","""Modern Dance II""","210","false","""B""","3","""2/999""","""3/999""","""O""","19973","[""TTh 1145-0110PM""]","""Research""","1997"
"22376","0.25","358","[""DNCTE""]","16","""0/999""","","","[""Anthony Roberts""]","""5/999""","200","[""SPT RHT""]","16","""Modern Dance II""","211","false","""A""","3","""8/999""","""3/999""","""C""","19973","[""MW 0200-0330PM""]","""Research""","1997"
"22377","0.25","358","[""DNCTE""]","6","""3/999""","","","[""Sheryl Saterstrom""]","""1/999""","200","[""CHM 140""]","16","""Modern Dance II""","211","false","""B""","3","""2/999""","""2/999""","""O""","19973","[""TTh 1145-0110PM""]","""Research""","1997"
"22378","0.5","359","[""DNCTE""]","6","""5/999""","","","[""Anthony Roberts""]","""0/999""","200","[""SPT RHT""]","6","""Ballet II""","220","false","","3","""1/999""","""0/999""","""C""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22379","0.25","360","[""DNCTE""]","12","""4/999""","","","[""Anthony Roberts""]","""1/999""","200","[""SPT RHT""]","12","""Ballet II""","221","false","","3","""1/999""","""4/999""","""C""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22380","0.5","362","[""DNCTE""]","3","""1/999""","","","[""Janice Roberts""]","""0/999""","300","[""SPT RHT""]","5","""Modern III""","310","false","","3","""0/999""","""1/999""","""O""","19973","[""MWF 0330-0500PM""]","""Research""","1997"
"22381","0.25","363","[""DNCTE""]","12","""0/999""","","","[""Janice Roberts""]","""5/999""","300","[""SPT RHT""]","12","""Modern III""","311","false","","3","""4/999""","""3/999""","""C""","19973","[""MWF 0330-0500PM""]","""Research""","1997"
"22382","0.5","364","[""DNCTE""]","4","""2/999""","","","[""Anthony Roberts""]","""0/999""","300","[""SPT RHT""]","5","""Ballet III""","320","false","","3","""0/999""","""0/999""","""O""","19973","[""TTh 0330-0500PM""]","""Research""","1997"
"22383","0.25","365","[""DNCTE""]","13","""0/999""","","","[""Anthony Roberts""]","""5/999""","300","[""SPT RHT""]","12","""Ballet III""","321","false","","3","""5/999""","""2/999""","""C""","19973","[""TTh 0330-0500PM""]","""Research""","1997"
"22384","1.0","1650","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","200","[""SPT 227""]","","""Rise of Ballet""","245","false","","3","","","""C""","19973","[""MWF 1150-1245PM""]","""Research""","1997"
"22385","1.0","375","[""DNCTH""]","","","","","[""Sheryl Saterstrom""]","","200","","","""IS/Movement Awareness""","298","false","","3","","","""O""","19973","","""Research""","1997"
"22386","1.0","376","[""DNCTH""]","","","","","[""Janice Roberts""]","","300","[""SPT RHT""]","","""Advanced Choreography""","374","false","","3","","","""C""","19973","[""TTh 0120-0245PM""]","""Research""","1997"
"22387","1.0","378","[""DNCTH""]","","","","","[""Janice Roberts""]","","300","","","""IR/Dance Sr Project""","398","false","","3","","","""O""","19973","","""Research""","1997"
"22388","1.0","378","[""DNCTH""]","","","","","[""Janice Roberts""]","","300","","","""IR/Senior Project""","398","false","""A""","3","","","""O""","19973","","""Research""","1997"
"22389","1.0","378","[""DNCTH""]","","","","","[""Janice Roberts""]","","300","","","""IR/Sr Choreography""","398","false","""B""","3","","","""O""","19973","","""Research""","1997"
"22390","1.0","378","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","300","","","""IR/Dance in Church""","398","false","""C""","3","","","""O""","19973","","""Research""","1997"
"22391","1.0","378","[""DNCTH""]","","","","","[""Sheryl Saterstrom""]","","300","","","""IR/Sr Project Choreog""","398","false","""D""","3","","","""O""","19973","","""Research""","1997"
"22392","1.0","378","[""DNCTH""]","","","","","[""Anthony Roberts""]","","300","","","""IR/Translating Dance""","398","false","""E""","3","","","""O""","19973","","""Research""","1997"
"22393","1.0","378","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","300","","","""IR/Senior Project""","398","false","""F""","3","","","""O""","19973","","""Research""","1997"
"22394","1.0","1660","[""ENGL""]","13","""8/999""","","","[""Colin Wells""]","""0/999""","100","[""L 421""]","19","""College English""","111","false","""B""","3","""0/0""","""0/999""","""C""","19973","[""MWF 1255-0150PM""]","""Research""","1997"
"22395","1.0","1660","[""ENGL""]","19","""16/999""","","","[""Abby Werlock""]","""0/999""","100","[""L 515""]","19","""College English""","111","false","""C""","3","""0/0""","""1/999""","""C""","19973","[""TTh 0800-0925""]","""Research""","1997"
"22396","1.0","1660","[""ENGL""]","17","""17/999""","","","[""Joan Hepburn""]","""0/999""","100","[""L 515""]","19","""College English""","111","false","""D""","3","""0/0""","""0/999""","""C""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22397","1.0","1660","[""ENGL""]","19","""18/999""","","","[""James Heynen""]","""0/999""","100","[""L 421""]","19","""College English""","111","false","""E""","3","""0/0""","""1/999""","""C""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22398","1.0","1669","[""ENGL""]","25","""14/999""","","","[""Joseph L. Mbele""]","""1/0""","100","[""L 421""]","25","""Intr/Literary Studies""","125","false","""A""","3","""0/0""","""10/17""","""C""","19973","[""MWF 1045-1140""]","""Research""","1997"
"22399","1.0","1669","[""ENGL""]","24","""16/999""","","","[""Abby Werlock""]","""0/0""","100","[""L 515""]","25","""Intr/Literary Studies""","125","false","""B""","3","""0/0""","""6/18""","""C""","19973","[""MWF 0200-0255PM""]","""Research""","1997"
"22400","1.0","1669","[""ENGL""]","27","""7/7""","","","[""Richard DuRocher""]","""0/0""","100","[""L 420""]","25","""Intr/Literary Studies""","125","false","""C""","3","""0/0""","""18/18""","""C""","19973","[""TTh 1145-0110PM""]","""Research""","1997"
"22401","1.0","397","[""ENGL""]","48","""6/999""","","","[""Karen Cherewatuk"", ""Ronald J. Lee""]","""5/999""","200","[""L 525""]","60","""Lit in Engl to 1650""","221","false","","3","""0/999""","""34/999""","""C""","19973","[""MW 0905-1000""]","""Research""","1997"
"22402","0.0","398","[""ENGL""]","17","""0/999""","","","[""Staff""]","""5/999""","200","[""L 525""]","15","""Lit Engl to 1650/Disc""","221","false","""A""","3","""0/999""","""12/999""","""C""","19973","[""F 0905-1000""]","""Discussion""","1997"
"22403","0.0","398","[""ENGL""]","16","""0/999""","","","[""Staff""]","""0/999""","200","[""L 520""]","15","""Lit Engl to 1650/Disc""","221","false","""B""","3","""0/999""","""16/999""","""C""","19973","[""F 0905-1000""]","""Discussion""","1997"
"22404","0.0","398","[""ENGL""]","11","""5/999""","","","[""Staff""]","""0/999""","200","[""L 520""]","15","""Lit Engl to 1650/Disc""","221","false","""C""","3","""0/999""","""3/999""","""C""","19973","[""F 0800-0855""]","""Discussion""","1997"
"22405","0.0","398","[""ENGL""]","3","""0/999""","","","[""Staff""]","""0/999""","200","[""L 525""]","15","""Lit Engl to 1650/Disc""","221","false","""D""","3","""0/999""","""2/999""","""C""","19973","[""F 0800-0855""]","""Discussion""","1997"
"22406","1.0","399","[""ENGL""]","62","""0/999""","","","[""Richard DuRocher"", ""Mary Titus""]","""21/999""","200","[""L 515""]","60","""Lit in Engl 1650-1850""","222","false","","3","""0/999""","""42/999""","""C""","19973","[""MW 1045-1140""]","""Research""","1997"
"22407","0.0","400","[""ENGL""]","20","""0/999""","","","[""Staff""]","""16/999""","200","[""L 515""]","15","""Lit Eng 1650-1850/Dis""","222","false","""A""","3","""0/999""","""2/999""","""C""","19973","[""F 1045-1140""]","""Discussion""","1997"
"22408","0.0","400","[""ENGL""]","19","""0/999""","","","[""Staff""]","""4/999""","200","[""L 520""]","15","""Lit Eng 1650-1850/Dis""","222","false","""B""","3","""0/999""","""13/999""","""C""","19973","[""F 1045-1140""]","""Discussion""","1997"
"22409","0.0","400","[""ENGL""]","12","""0/999""","","","[""Staff""]","""1/999""","200","[""CHM 233""]","15","""Lit Eng 1650-1850/Dis""","222","false","""C""","3","""0/999""","""14/999""","""C""","19973","[""F 0905-1000""]","""Discussion""","1997"
"22410","0.0","400","[""ENGL""]","6","""0/999""","","","[""Staff""]","""0/999""","200","[""CHM 239""]","15","""Lit Eng 1650-1850/Dis""","222","false","""D""","3","""0/999""","""4/999""","""C""","19973","[""F 0905-1000""]","""Discussion""","1997"
"22411","1.0","401","[""ENGL""]","28","""0/999""","","","[""Mark Allister"", ""Diana Postlethwaite""]","""19/999""","200","[""L 515""]","60","""Lit in Engl 1850-Pres""","223","false","","3","""2/999""","""6/999""","""C""","19973","[""MF 1255-0150PM""]","""Research""","1997"
"22412","0.0","402","[""ENGL""]","15","""0/999""","","","[""Staff""]","""14/999""","200","[""L 515""]","15","""Lit in Engl 1850-Disc""","223","false","""A""","3","""1/999""","""0/999""","""C""","19973","[""W 1255-0150PM""]","""Discussion""","1997"
"22413","0.0","402","[""ENGL""]","6","""0/999""","","","[""Staff""]","""2/999""","200","[""L 420""]","15","""Lit in Engl 1850-Disc""","223","false","""B""","3","""1/999""","""4/999""","""C""","19973","[""W 1255-0150PM""]","""Discussion""","1997"
"22414","0.0","402","[""ENGL""]","6","""0/999""","","","[""Staff""]","""3/999""","200","[""L 420""]","15","""Lit in Engl 1850-Disc""","223","false","""C""","3","""0/999""","""2/999""","""C""","19973","[""W 0905-1000""]","""Discussion""","1997"
"22415","0.0","402","[""ENGL""]","1","""0/999""","","","[""Staff""]","""0/999""","200","[""L 277""]","15","""Lit in Engl 1850-Disc""","223","false","""D""","3","""0/999""","""0/999""","""C""","19973","[""W 0905-1000""]","""Discussion""","1997"
"22416","1.0","407","[""ENGL""]","30","""1/999""","","","[""Jon Eric Nelson""]","""11/999""","200","[""L 525""]","35","""Hist Appr: Romanticism""","238","false","","3","""3/999""","""12/999""","""C""","19973","[""MWF 1150-1245PM""]","""Topic""","1997"
"22417","1.0","1695","[""ENGL""]","23","""1/999""","","","[""Colin Wells""]","""7/999""","200","[""L 515""]","35","""American Lit to 1865""","241","false","","3","""8/999""","""3/999""","""O""","19973","[""MWF 0905-1000""]","""Research""","1997"
"22418","1.0","1698","[""ENGL""]","32","""0/999""","","","[""Abby Werlock""]","""12/999""","200","[""L 515""]","35","""Amer Lit Since 1945""","244","false","","3","""23/999""","""0/999""","""C""","19973","[""TTh 1145-0110PM""]","""Research""","1997"
"22419","1.0","411","[""ENGL""]","34","""0/999""","","","[""Joseph L. Mbele""]","""13/999""","200","[""L 525""]","35","""Post-Col/3rd-Wrld Lit""","247","false","","3","""22/999""","""1/999""","""C""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22420","1.0","413","[""ENGL""]","14","""1/999""","","","[""Richard Buckstead""]","""2/999""","200","[""L 420""]","18","""Expository Writing""","251","false","","3","""0/999""","""5/999""","""O""","19973","[""MWF 1045-1140""]","""Research""","1997"
"22421","1.0","417","[""ENGL""]","18","""0/999""","","","[""Jan C. Hill""]","""4/999""","200","[""L 420""]","18","""Journalistic Writing""","255","false","","3","""5/999""","""9/999""","""C""","19973","[""TTh 0120-0245PM""]","""Research""","1997"
"22422","1.0","418","[""ENGL""]","18","""0/999""","","","[""David Wee""]","""4/999""","200","[""L 520""]","18","""Creative Writing I""","257","false","""A""","3","""2/999""","""12/999""","""C""","19973","[""MWF 0200-0255PM""]","""Research""","1997"
"22423","1.0","418","[""ENGL""]","17","""0/999""","","","[""James Heynen""]","""8/999""","200","[""L 525""]","18","""Creative Writing I""","257","false","""B""","3","""10/999""","""0/999""","""C""","19973","[""TTh 1145-0110PM""]","""Research""","1997"
"22425","1.0","432","[""ENGL""]","29","""3/999""","","","[""Richard Buckstead""]","""7/999""","200","[""L 525""]","35","""Twain, Faulkner, Etc""","290","false","","3","""13/999""","""8/999""","""C""","19973","[""MWF 1255-0150PM""]","""Research""","1997"
"22426","1.0","433","[""ENGL""]","1","""0/999""","","","[""Jan C. Hill""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22427","1.0","434","[""ENGL""]","1","""0/999""","","","[""Abby Werlock""]","""0/999""","200","","999","""IS/Asian American Lit""","298","false","","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22428","1.0","434","[""ENGL""]","1","""0/999""","","","[""Olivia Frey""]","""0/999""","200","","999","""IS/Biographical Wri""","298","false","""A""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22429","1.0","434","[""ENGL""]","1","""0/999""","","","[""Carol Holly""]","""0/999""","200","","999","""IS/Personal Writing""","298","false","""B""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22430","1.0","434","[""ENGL""]","1","""0/999""","","","[""Olivia Frey""]","""0/999""","200","","999","""IS/Feminist Lit""","298","false","""C""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22431","1.0","434","[""ENGL""]","1","""0/999""","","","[""Olivia Frey""]","""0/999""","200","","999","""IS/Feminist Lit""","298","false","""D""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22432","1.0","439","[""ENGL""]","13","""0/999""","","","[""Richard DuRocher""]","""8/999""","300","[""L 515""]","15","""Literary Crit/Theory""","360","false","","3","""7/999""","""0/999""","""C""","19973","[""TTh 0120-0245PM""]","""Research""","1997"
"22433","1.0","441","[""ENGL""]","13","""0/999""","","","[""James Heynen""]","""2/999""","300","[""L 520""]","15","""Cr Writ II: Poetry""","372","false","","3","""9/999""","""2/999""","""C""","19973","[""T 0700-1000PM""]","""Research""","1997"
"22434","1.0","445","[""ENGL""]","9","""0/999""","","","[""Richard Buckstead""]","""0/999""","300","[""L 525""]","15","""Poetry""","381","false","","3","""5/999""","""2/999""","""O""","19973","[""MWF 0200-0255PM""]","""Research""","1997"
"22435","1.0","1724","[""ENGL""]","17","""0/999""","","","[""Joan Hepburn""]","""4/999""","300","[""L 525""]","15","""Topics/Race & Multi Lit""","385","false","","3","""11/999""","""0/999""","""C""","19973","[""TTh 0120-0245PM""]","""Topic""","1997"
"22436","1.0","451","[""ENGL""]","1","""0/999""","","","[""Richard Buckstead""]","""0/999""","300","","999","""IR/The \""greats\"" Lit""","398","false","","3","""1/999""","""0/999""","""O""","19973","","""Research""","1997"
"22437","1.0","451","[""ENGL""]","1","""0/999""","","","[""Joseph L. Mbele""]","""0/999""","300","","999","""IR/Exile West Indies""","398","false","""A""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22438","1.0","451","[""ENGL""]","1","""0/999""","","","[""James Heynen""]","""0/999""","300","","999","""IR/Creative Writing""","398","false","""B""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22439","1.0","451","[""ENGL""]","1","""0/999""","","","[""Olivia Frey""]","""0/999""","300","","999","""IR/Ind Autobio Wri""","398","false","""C""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22440","1.0","451","[""ENGL""]","1","""0/999""","","","[""Jon Eric Nelson""]","""0/999""","300","","999","""IR/Travel Writing""","398","false","""D""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22441","1.0","452","[""ENGL""]","12","""0/999""","","","[""Colin Wells""]","""3/999""","300","[""L 520""]","15","""Major Seminar""","399","false","""A""","3","""8/999""","""0/999""","""C""","19973","[""TTh 0935-1100""]","""Seminar""","1997"
"22442","1.0","452","[""ENGL""]","12","""0/999""","","","[""Mary Titus""]","""2/999""","300","[""L 520""]","15","""Major Seminar""","399","false","""B""","3","""8/999""","""0/999""","""C""","19973","[""TTh 1145-0110PM""]","""Seminar""","1997"
"22445","1.0","460","[""ENVST""]","17","""0/999""","","","[""Robert Jacobel""]","""6/6""","200","[""SC 129""]","22","""Global Climate Change""","245","false","","3","""6/6""","""10/999""","""C""","19973","[""TTh 1145-0110PM""]","""Research""","1997"
"22446","1.0","462","[""ENVST""]","18","""0/999""","","","[""Gary Deason""]","""5/5""","200","[""SC 110""]","15","""Saving Wild Places""","259","false","","3","""5/5""","""5/999""","""C""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22447","1.0","464","[""ENVST""]","1","""0/999""","","","[""Daniel Hofrenning""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22448","1.0","464","[""ENVST""]","1","""0/999""","","","[""Gary Deason""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22449","1.0","467","[""ENVST""]","1","""0/999""","","","[""Eugene Bakko""]","""0/999""","300","","999","""IR/Composting At Olaf""","398","false","","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22450","1.0","468","[""ENVST""]","21","""0/0""","","","[""Eugene Bakko""]","""0/0""","300","[""SC 129""]","27","""Sem: Environ Studies""","399","false","","3","""25/27""","""0/0""","""C""","19973","[""MW 1255-0255PM""]","""Seminar""","1997"
"22451","1.0","473","[""IDFA""]","","","","","[""Dan Dressen""]","","300","[""CHM 224""]","","""Senior Studies""","374","false","","3","","","""O""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22452","1.0","476","[""FREN""]","10","""2/999""","","","[""Herve Pensec""]","""4/999""","100","[""M 26""]","30","""Beginning French I""","111","false","","3","""4/999""","""2/999""","""O""","19973","[""MWF 1045-1140""]","""Research""","1997"
"22453","1.0","477","[""FREN""]","20","""10/999""","","","[""Wendy Allen""]","""0/999""","100","[""M 26""]","30","""Beginning French II""","112","false","","3","""3/999""","""4/999""","""O""","19973","[""MWF 0905-1000""]","""Research""","1997"
"22454","1.0","479","[""FREN""]","22","""18/999""","","","[""Wendy Allen""]","""0/999""","200","[""M 26""]","30","""Intermed French I""","231","false","","3","""0/999""","""5/999""","""O""","19973","[""MWF 1150-1245PM""]","""Research""","1997"
"22455","1.0","480","[""FREN""]","33","""31/999""","","","[""Mary Cisar""]","""0/999""","200","[""M 26""]","30","""Intermed French II""","232","false","""A""","3","""0/999""","""1/999""","""C""","19973","[""MWF 0800-0855""]","""Research""","1997"
"22456","1.0","480","[""FREN""]","27","""19/999""","","","[""M. Clare Mather""]","""0/999""","200","[""M 26""]","30","""Intermed French II""","232","false","""B""","3","""1/999""","""8/999""","""O""","19973","[""MWF 1255-0150PM""]","""Research""","1997"
"22457","1.0","480","[""FREN""]","22","""23/999""","","","[""Mary Cisar""]","""3/999""","200","[""M 26""]","30","""Intermed French II""","232","false","""C""","3","""0/999""","""1/999""","""O""","19973","[""MWF 0200-0255PM""]","""Research""","1997"
"22458","1.0","485","[""FREN""]","20","""13/999""","","","[""M. Clare Mather""]","""0/999""","200","[""M 26""]","30","""Intro Literary Analy""","253","false","","3","""0/999""","""9/999""","""O""","19973","[""TTh 0120-0245PM""]","""Research""","1997"
"22459","1.0","488","[""FREN""]","12","""0/999""","","","[""Mary Cisar""]","""3/999""","200","[""M 26""]","30","""Per Stud: 20th C Women""","273","false","","3","""6/999""","""1/999""","""O""","19973","[""TTh 1145-0110PM""]","""Research""","1997"
"22460","1.0","492","[""FREN""]","14","""0/999""","","","[""Herve Pensec""]","""4/999""","300","[""M 26""]","30","""Top: Fr Caribbean""","372","false","","3","""11/999""","""1/999""","""O""","19973","[""TTh 0935-1100""]","""Topic""","1997"
"22461","1.0","498","[""GE""]","19","""17/999""","","","[""William Sonnega""]","""0/999""","100","[""SPT 216""]","19","""First Year Seminar""","111","false","""A""","3","""0/999""","""0/999""","""C""","19973","[""MWF 1045-1140""]","""Research""","1997"
"22462","1.0","498","[""GE""]","9","""18/999""","","","[""Lavern Rippley""]","""0/999""","100","[""M 31""]","19","""First Year Seminar""","111","false","""B""","3","""0/999""","""0/999""","""C""","19973","[""MWF 1150-1245PM""]","""Research""","1997"
"22463","1.0","498","[""GE""]","18","""18/999""","","","[""Mary Steen""]","""0/999""","100","[""L 525""]","19","""First Year Seminar""","111","false","""C""","3","""0/999""","""0/999""","""C""","19973","[""TTh 0800-0925""]","""Research""","1997"
"22464","1.0","498","[""GE""]","20","""19/999""","","","[""Jeanine Grenberg""]","""0/999""","100","[""H 514""]","19","""First Year Seminar""","111","false","""D""","3","""0/999""","""0/999""","""C""","19973","[""TTh 0800-0925""]","""Research""","1997"
"22466","1.0","498","[""GE""]","19","""18/999""","","","[""Mary Titus""]","""0/999""","100","[""L 420""]","19","""First Year Seminar""","111","false","""F""","3","""0/999""","""0/999""","""C""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22467","1.0","498","[""GE""]","20","""19/999""","","","[""Robert Weinstock-Collins""]","""0/999""","100","[""L 177""]","19","""First Year Seminar""","111","false","""G""","3","""0/999""","""0/999""","""C""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22468","1.0","498","[""GE""]","19","""18/999""","","","[""Mark Allister""]","""1/999""","100","[""MFH 230""]","19","""First Year Seminar""","111","false","""H""","3","""0/999""","""0/999""","""C""","19973","[""TTh 0935-1100""]","""Research""","1997"
"22469","1.0","498","[""GE""]","20","""20/999""","","","[""Olivia Frey""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""I""","3","""0/999""","""0/999""","""C""","19973","[""TTh 1145-0110PM""]","""Research""","1997"
"22470","1.0","498","[""GE""]","20","""19/999""","","","[""Joseph L. Mbele""]","""0/999""","100","[""L 277""]","19","""First Year Seminar""","111","false","""J""","3","""0/999""","""0/999""","""C""","19973","[""TTh 1145-0110PM""]","""Research""","1997"
"22471","1.0","498","[""GE""]","20","""18/999""","","","[""David Brunet""]","""1/999""","100","[""L 277""]","19","""First Year Seminar""","111","false","""K""","3","""0/999""","""0/999""","""C""","19973","[""TTh 0120-0245PM""]","""Research""","1997"
"22472","1.0","498","[""GE""]","20","""19/999""","","","[""Mary Steen""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""L""","3","""0/999""","""0/999""","""C""","19973","[""TTh 0120-0245PM""]","""Research""","1997"
"22473","1.0","499","[""GEOG""]","","","","","[""Richard Dunning""]","","200","[""M 20""]","","""Human Geography""","232","false","","3","","","""O""","19973","[""TTh 0120-0245PM""]","""Research""","1997"
"22474","1.0","504","[""GERM""]","9","""3/999""","","","[""Norman M. Watt""]","""3/999""","100","[""M 35""]","20","""Beginning German I""","111","false","","3","""1/999""","""0/999""","""O""","19973","[""MWF 0200-0255PM""]","""Research""","1997"
"22475","1.0","505","[""GERM""]","16","""10/999""","","","[""Karen R. Achberger""]","""3/999""","100","[""M 35""]","25","""Beginning German II""","112","false","""A""","3","""0/999""","""1/999""","""O""","19973","[""MWF 0800-0855""]","""Research""","1997"
"22476","1.0","505","[""GERM""]","11","""11/999""","","","[""Karen R. Achberger""]","""0/999""","100","[""M 31""]","25","""Beginning German II""","112","false","""B""","3","""0/999""","""1/999""","""O""","19973","[""MWF 0200-0255PM""]","""Research""","1997"
"22477","1.0","508","[""GERM""]","15","""7/999""","","","[""Lavern Rippley""]","""2/999""","200","[""M 21""]","25","""Intermed German I""","231","false","","3","""0/999""","""7/999""","""O""","19973","[""MWF 0800-0855""]","""Research""","1997"
"22478","1.0","509","[""GERM""]","20","""14/999""","","","[""Karl Fink""]","""1/999""","200","[""M 20""]","999","""Intermed German II""","232","false","""A""","3","""1/999""","""3/999""","""O""","19973","[""MWF 0800-0855""]","""Research""","1997"
"22479","1.0","509","[""GERM""]","18","""2/999""","","","[""Karl Fink""]","""5/999""","200","[""M 35""]","999","""Intermed German II""","232","false","""B""","3","""1/999""","""7/999""","""O""","19973","[""MWF 1045-1140""]","""Research""","1997"
"22480","1.0","1751","[""GERM""]","18","""9/999""","","","[""Norman M. Watt""]","""1/999""","200","[""M 35""]","999","""Int Germ II-Multicult""","234","false","","3","""3/999""","""5/999""","""O""","19973","[""MWF 1255-0150PM""]","""Research""","1997"
"22481","1.0","512","[""GERM""]","8","""2/999""","","","[""Karl Fink""]","""3/999""","200","[""M 30""]","35","""Age of Goethe-Tr""","246","false","","3","""2/999""","""4/999""","""O""","19973","[""MWF 0200-0255PM""]","""Research""","1997"
"22483","1.0","1761","[""GERM""]","19","""3/999""","","","[""Norman M. Watt""]","""4/999""","200","[""M 35""]","999","""Translation""","267","false","","3","""3/999""","""9/999""","""O""","19973","[""TTh 0120-0245PM""]","""Research""","1997"
"22484","1.0","523","[""GERM""]","1","""0/999""","","","[""Norman M. Watt""]","""0/999""","200","","999","""IS/Kafka's Shortprose""","298","false","","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22487","1.0","524","[""GERM""]","7","""0/999""","","","[""Lavern Rippley""]","""6/999""","300","[""M 35""]","999","""Sem: Cultrl Diversity""","340","false","","3","""0/999""","""0/999""","""O""","19973","[""TTh 0935-1100""]","""Seminar""","1997"
"22489","1.0","530","[""GERM""]","1","""0/999""","","","[""Karl Fink""]","""0/999""","300","","999","""IR/Computer Graphics""","398","false","","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22490","1.0","530","[""GERM""]","1","""0/999""","","","[""Karl Fink""]","""0/999""","300","","999","""IR/Goethe's Graphics""","398","false","""A""","3","""0/999""","""0/999""","""O""","19973","","""Research""","1997"
"22491","1.0","533","[""GCON""]","21","""25/999""","","","[""Rick A. Fairbanks""]","""0/999""","100","[""H 514"", ""H 501 PLENARY""]","23","""Medieval Synthesis""","116","false","""A""","3","""0/999""","""0/999""","""O""","19973","[""MWF 1255-0150PM"", ""MWF 1255-0150PM""]","""Research""","1997"
"22492","1.0","533","[""GCON""]","21","""19/999""","","","[""Edmund Santurri""]","""0/999""","100","[""H 515"", ""H 501 PLENARY""]","23","""Medieval Synthesis""","116","false","""B""","3","""0/999""","""0/999""","""O""","19973","[""MWF 1255-0150PM"", ""MWF 1255-0150PM""]","""Research""","1997"
"22493","1.0","533","[""GCON""]","22","""22/999""","","","[""Gary Stansell""]","""0/999""","100","[""H 516"", ""H 501 PLENARY""]","23","""Medieval Synthesis""","116","false","""C""","3","""0/999""","""1/999""","""O""","19973","[""MWF 1255-0150PM"", ""MWF 1255-0150PM""]","""Research""","1997"
"22494","1.0","535","[""GCON""]","20","""0/999""","","","[""David Booth""]","""0/999""","200","[""L 515""]","18","""Dissenters/Defenders""","218","false","""A""","3","""0/999""","""19/999""","""C""","19973","[""MWF 1150-1245PM""]","""Research""","1997"
