"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"23192","0.5","22","[""ART""]","10","""2/10""","","[""Irve Dell""]","""2/3""","100","[""FH 18""]","18","""Foundation Sculpture""","114","false","""B""","1","""2/2""","""4/9""","""O""","19981","[""TTh 0305-0430PM""]","""Research""","1998"
"23193","0.5","24","[""ART""]","15","""8/8""","","[""Ron Gallas""]","""2/3""","100","[""FH 19""]","18","""Found Ceramics: Hand""","116","false","","1","""2/2""","""3/11""","""O""","19981","[""TTh 0935-1100""]","""Research""","1998"
"23194","0.5","26","[""ART""]","14","""1/1""","","[""Ron Gallas""]","""4/3""","100","[""FH 19""]","14","""Found Ceramics: Wheel""","119","false","""A""","1","""2/2""","""7/7""","""C""","19981","[""TTh 1145-0110PM""]","""Research""","1998"
"23195","0.5","26","[""ART""]","15","""0/3""","","[""Ron Gallas""]","""3/3""","100","[""FH 19""]","14","""Found Ceramics: Wheel""","119","false","""B""","1","""2/2""","""9/8""","""C""","19981","[""TTh 0120-0245PM""]","""Research""","1998"
"23196","1.0","27","[""ART""]","16","""15/999""","","[""Jan Shoger""]","""0/999""","100","[""FH 42""]","999","""Honors Found Drawing""","120","false","","1","""0/999""","""1/999""","""C""","19981","[""MWF 0800-1000""]","""Research""","1998"
"23197","1.0","29","[""ART""]","19","""1/2""","","[""Margaret Ojala""]","""4/4""","100","[""FH 2""]","20","""Found Photography""","124","false","","1","""2/2""","""14/12""","""C""","19981","[""TTh 0800-1100""]","""Research""","1998"
"23198","1.0","31","[""ART""]","31","""7/25""","","[""Perette Michelli""]","""10/10""","100","[""FH 01""]","50","""Ancient--Medieval""","150","false","","1","""5/5""","""11/20""","""O""","19981","[""MWF 0200-0255PM""]","""Research""","1998"
"23199","1.0","33","[""ART""]","24","""0/1""","","[""Wendell Arneson""]","""10/10""","200","[""FH 40""]","20","""Oil/Acrylic Paintng""","231","false","""A""","1","""6/6""","""2/4""","""C""","19981","[""MWF 1255-0255PM""]","""Research""","1998"
"23201","1.0","35","[""ART""]","10","""0/999""","","[""Irve Dell""]","""5/6""","200","[""FH 18""]","10","""Sculpt: Metal Casting""","233","false","","1","""4/4""","""1/999""","""C""","19981","[""TTh 1145-0245PM""]","""Research""","1998"
"23202","1.0","37","[""ART""]","9","""0/999""","","[""Steven Edwins""]","""5/13""","200","[""FH AB""]","20","""Arch Drawing/Design I""","235","false","","1","""3/8""","""2/12""","""O""","19981","[""MWF 1255-0255PM""]","""Research""","1998"
"23203","1.0","38","[""ART""]","7","""0/999""","","[""Jan Shoger""]","""3/11""","200","[""FH 44""]","15","""Printmkg: Relief/Litho""","236","false","","1","""2/6""","""3/10""","""O""","19981","[""MWF 1045-1245PM""]","""Research""","1998"
"23205","1.0","46","[""ART""]","11","""1/999""","","[""Margaret Ojala""]","""6/6""","200","[""FH 2""]","15","""Photography""","248","false","","1","""6/6""","""2/3""","""O""","19981","[""TTh 1145-0245PM""]","""Research""","1998"
"23206","1.0","51","[""ART""]","37","""3/999""","","[""Matthew Rohn""]","""7/20""","200","[""FH 01""]","50","""High Modernism""","252","false","","1","""10/10""","""6/33""","""O""","19981","[""MWF 1045-1140""]","""Research""","1998"
"23207","1.0","53","[""ART""]","27","""2/999""","","[""Perette Michelli""]","""11/20""","200","[""FH 01""]","40","""Italian Renaissance""","254","false","","1","""10/10""","""12/19""","""O""","19981","[""MWF 0905-1000""]","""Research""","1998"
"23209","1.0","60","[""ART""]","18","""1/999""","","[""Perette Michelli""]","""5/21""","200","[""FH 01""]","30","""Medieval""","263","false","","1","""4/10""","""7/21""","""O""","19981","[""TTh 1145-0110PM""]","""Research""","1998"
"23210","1.0","64","[""ART""]","17","""1/999""","","[""Matthew Rohn""]","""8/8""","200","[""FH SEM""]","14","""Issues Art Criticism""","270","false","","1","""6/8""","""0/999""","""C""","19981","[""TTh 0120-0245PM""]","""Research""","1998"
"23212","1.0","69","[""ART""]","1","""0/999""","","[""Ron Gallas""]","""0/999""","200","","999","""IS/Primitive Ceramics""","298","false","""A""","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23213","1.0","69","[""ART""]","1","""0/999""","","[""Wendell Arneson""]","""0/999""","200","","999","""IS/Embroidered Art""","298","false","""B""","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23214","1.0","1512","[""ART""]","13","""0/999""","","[""Wendell Arneson""]","""1/999""","300","[""FH 40""]","999","""Painting II""","331","false","","1","""9/999""","""0/999""","""O""","19981","[""MWF 1255-0255PM""]","""Research""","1998"
"23215","1.0","1513","[""ART""]","4","""0/999""","","[""Irve Dell""]","""0/999""","300","[""FH 18""]","5","""Sculpture II""","333","false","","1","""5/999""","""0/999""","""O""","19981","[""TTh 1145-0245PM""]","""Research""","1998"
"23216","1.0","1516","[""ART""]","3","""0/999""","","[""Margaret Ojala""]","""0/999""","300","[""FH 2""]","5","""Photography II""","348","false","","1","""2/999""","""0/999""","""O""","19981","[""TTh 1145-0245PM""]","""Research""","1998"
"23217","1.0","75","[""ART""]","1","""0/999""","","[""Ron Gallas""]","""0/999""","300","","999","""IR/Utilitarian Pots""","398","false","","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23218","1.0","78","[""ASIAN""]","19","""6/999""","","[""Barbara Reed""]","""3/999""","100","[""CH 109""]","30","""Asian Cultures""","121","false","","1","""0/999""","""6/999""","""O""","19981","[""TTh 0120-0245PM""]","""Research""","1998"
"23219","1.0","98","[""ASIAN""]","11","""0/999""","","[""Richard Bodman""]","""0/999""","300","[""M 4""]","20","""Asia Seminar""","399","false","","1","""8/999""","""0/999""","""O""","19981","[""TTh 0120-0245PM""]","""Seminar""","1998"
"23220","1.0","102","[""BIO""]","23","""0/999""","","[""Michael Swift""]","""4/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""A""","1","""6/999""","""14/999""","""C""","19981","[""MWF 0905-1000"", ""W 0200-0400PM""]","""Research""","1998"
"23221","1.0","102","[""BIO""]","24","""1/999""","","[""Michael Swift""]","""4/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""B""","1","""4/999""","""16/999""","""C""","19981","[""MWF 0905-1000"", ""Th 0800-1000""]","""Research""","1998"
"23222","1.0","102","[""BIO""]","20","""0/999""","","[""Michael Swift""]","""4/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""C""","1","""4/999""","""17/999""","""C""","19981","[""MWF 0905-1000"", ""Th 1200-0200PM""]","""Research""","1998"
"23223","1.0","102","[""BIO""]","24","""0/999""","","[""Michael Swift""]","""5/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""D""","1","""5/999""","""14/999""","""C""","19981","[""MWF 0905-1000"", ""Th 0300-0500PM""]","""Research""","1998"
"23224","1.0","106","[""BIO""]","23","""14/999""","","[""Amy Jessen-Marshall""]","""1/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""A""","1","""0/999""","""12/999""","""O""","19981","[""MWF 0800-0855"", ""T 1145-0215PM""]","""Research""","1998"
"23225","1.0","106","[""BIO""]","18","""15/999""","","[""Amy Jessen-Marshall""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""B""","1","""0/999""","""3/999""","""O""","19981","[""MWF 0800-0855"", ""Th 1145-0215PM""]","""Research""","1998"
"23226","1.0","106","[""BIO""]","23","""19/999""","","[""Amy Jessen-Marshall""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""C""","1","""0/999""","""5/999""","""O""","19981","[""MWF 0800-0855"", ""Th 0800-1030""]","""Research""","1998"
"23227","1.0","106","[""BIO""]","18","""15/999""","","[""Paul Cabe""]","""2/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""D""","1","""1/999""","""7/999""","""O""","19981","[""MWF 0905-1000"", ""M 1255-0325PM""]","""Research""","1998"
"23228","1.0","106","[""BIO""]","27","""12/999""","","[""Paul Cabe""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""E""","1","""0/999""","""12/999""","""C""","19981","[""MWF 0905-1000"", ""T 0800-1030""]","""Research""","1998"
"23229","1.0","106","[""BIO""]","15","""5/999""","","[""Paul Cabe""]","""1/999""","100","[""SC 278"", ""SC 273""]","12","""Cellular Bio & Genetics""","125","false","""F""","1","""0/999""","""9/999""","""C""","19981","[""MWF 0905-1000"", ""T 0300-0530PM""]","""Research""","1998"
"23230","1.0","106","[""BIO""]","23","""1/999""","","[""John Giannini""]","""2/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""G""","1","""1/999""","""21/999""","""C""","19981","[""MWF 1045-1140"", ""W 1150-0220PM""]","""Research""","1998"
"23231","1.0","106","[""BIO""]","22","""0/999""","","[""John Giannini""]","""1/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""H""","1","""1/999""","""22/999""","""C""","19981","[""MWF 1045-1140"", ""W 0300-0530PM""]","""Research""","1998"
"23232","1.0","106","[""BIO""]","20","""8/999""","","[""John Giannini""]","""2/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""I""","1","""0/999""","""13/999""","""O""","19981","[""MWF 1045-1140"", ""F 0200-0430PM""]","""Research""","1998"
"23233","1.0","106","[""BIO""]","11","""0/999""","","[""Kristen Pritchard""]","""2/999""","100","[""SC 278"", ""SC 273""]","12","""Cellular Bio & Genetics""","125","false","""J""","1","""0/999""","""10/999""","""C""","19981","[""MWF 1150-1245PM"", ""T 0300-0530PM""]","""Research""","1998"
"23234","1.0","106","[""BIO""]","23","""1/999""","","[""Kristen Pritchard""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""K""","1","""0/999""","""22/999""","""O""","19981","[""MWF 1150-1245PM"", ""Th 0300-0530PM""]","""Research""","1998"
"23235","1.0","122","[""BIO""]","21","""0/999""","","[""Lauri Sammartano""]","""23/999""","200","[""SC 280"", ""SC 263""]","24","""Intermediate Genetics""","233","false","""A""","1","""1/999""","""0/999""","""C""","19981","[""MWF 1045-1140"", ""T 1145-0245PM""]","""Research""","1998"
"23236","1.0","122","[""BIO""]","24","""0/999""","","[""Lauri Sammartano""]","""18/999""","200","[""SC 280"", ""SC 263""]","24","""Intermediate Genetics""","233","false","""B""","1","""1/999""","""5/999""","""C""","19981","[""MWF 1045-1140"", ""W 0200-0500PM""]","""Research""","1998"
"23237","1.0","122","[""BIO""]","25","""1/999""","","[""Lauri Sammartano""]","""16/999""","200","[""SC 280"", ""SC 263""]","24","""Intermediate Genetics""","233","false","""C""","1","""1/999""","""7/999""","""C""","19981","[""MWF 1045-1140"", ""Th 0120-0420PM""]","""Research""","1998"
"23238","1.0","1535","[""BIO""]","8","""0/999""","","[""Anne Walter""]","""2/999""","200","[""SC 274"", ""SC 229""]","18","""Cell Physiology""","241","false","""A""","1","""2/999""","""4/999""","""O""","19981","[""MWF 1045-1140"", ""W 0200-0500PM""]","""Research""","1998"
"23239","1.0","1535","[""BIO""]","11","""1/999""","","[""Anne Walter""]","""5/999""","200","[""SC 274"", ""SC 229""]","18","""Cell Physiology""","241","false","""B""","1","""0/999""","""5/999""","""O""","19981","[""MWF 1045-1140"", ""Th 0120-0420PM""]","""Research""","1998"
"23240","1.0","126","[""BIO""]","24","""1/999""","","[""Louis Henry Kermott""]","""15/999""","200","[""SC 280"", ""SC 253""]","24","""Human Anatomy & Physiol""","243","false","""A""","1","""9/999""","""0/999""","""C""","19981","[""MWF 0800-0855"", ""M 1255-0355PM""]","""Research""","1998"
"23241","1.0","126","[""BIO""]","20","""0/999""","","[""Louis Henry Kermott""]","""8/999""","200","[""SC 280"", ""SC 253""]","24","""Human Anatomy & Physiol""","243","false","""B""","1","""10/999""","""6/999""","""C""","19981","[""MWF 0800-0855"", ""T 0800-1100""]","""Research""","1998"
"23242","1.0","126","[""BIO""]","21","""0/999""","","[""Louis Henry Kermott""]","""17/999""","200","[""SC 280"", ""SC 253""]","24","""Human Anatomy & Physiol""","243","false","""C""","1","""6/999""","""2/999""","""C""","19981","[""MWF 0800-0855"", ""T 0120-0420PM""]","""Research""","1998"
"23243","1.0","128","[""BIO""]","15","""0/999""","","[""Eugene Bakko""]","""4/999""","200","[""SC 278"", ""SC 269""]","12","""Animal Physiology""","247","false","""A""","1","""8/999""","""0/999""","""C""","19981","[""TTh 0800-0925"", ""T 0120-0420PM""]","""Research""","1998"
"23244","1.0","128","[""BIO""]","13","""0/999""","","[""Eugene Bakko""]","""6/999""","200","[""SC 278"", ""SC 269""]","12","""Animal Physiology""","247","false","""B""","1","""6/999""","""0/999""","""C""","19981","[""TTh 0800-0925"", ""W 1255-0355PM""]","""Research""","1998"
"23245","1.0","128","[""BIO""]","12","""1/999""","","[""Eugene Bakko""]","""5/999""","200","[""SC 278"", ""SC 269""]","12","""Animal Physiology""","247","false","""C""","1","""7/999""","""0/999""","""C""","19981","[""TTh 0800-0925"", ""Th 0120-0420PM""]","""Research""","1998"
"23246","1.0","130","[""BIO""]","8","""1/999""","","[""Eric Cole""]","""2/999""","200","[""SC 274"", ""SC 211""]","18","""Invertebrate Zoology""","248","false","""A""","1","""4/999""","""3/999""","""O""","19981","[""TTh 1145-0110PM"", ""W 1255-0355PM""]","""Research""","1998"
"23247","1.0","130","[""BIO""]","9","""0/999""","","[""Eric Cole""]","""5/999""","200","[""SC 274"", ""SC 211""]","18","""Invertebrate Zoology""","248","false","""B""","1","""3/999""","""2/999""","""O""","19981","[""TTh 1145-0110PM"", ""Th 0200-0500PM""]","""Research""","1998"
"23248","1.0","136","[""BIO""]","6","""0/999""","","[""Joel Olfelt""]","""1/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Morphology""","252","false","""A""","1","""0/999""","""3/999""","""O""","19981","[""TTh 0800-0925"", ""T 0120-0420PM""]","""Research""","1998"
"23249","1.0","136","[""BIO""]","7","""0/999""","","[""Joel Olfelt""]","""2/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Morphology""","252","false","""B""","1","""7/999""","""0/999""","""O""","19981","[""TTh 0800-0925"", ""W 1255-0355PM""]","""Research""","1998"
"23250","1.0","139","[""BIO""]","15","""0/999""","","[""Charles Jr. Umbanhowar""]","""10/999""","200","[""H 307"", ""SC 248""]","18","""Ecological Principles""","261","false","""A""","1","""2/999""","""6/999""","""C""","19981","[""MWF 0800-0855"", ""W 1255-0355PM""]","""Research""","1998"
"23251","1.0","139","[""BIO""]","16","""0/999""","","[""Charles Jr. Umbanhowar""]","""15/999""","200","[""H 307"", ""SC 248""]","18","""Ecological Principles""","261","false","""B""","1","""1/999""","""2/999""","""C""","19981","[""MWF 0800-0855"", ""Th 0800-1030""]","""Research""","1998"
"23252","1.0","139","[""BIO""]","17","""0/999""","","[""Charles Jr. Umbanhowar""]","""5/999""","200","[""H 307"", ""SC 248""]","18","""Ecological Principles""","261","false","""C""","1","""2/999""","""11/999""","""C""","19981","[""MWF 0800-0855"", ""Th 0120-0350PM""]","""Research""","1998"
"23253","1.0","144","[""BIO""]","8","""0/999""","","[""Staff""]","""0/999""","200","","9","""IS in India""","271","false","","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23254","1.0","145","[""BIO""]","6","""0/999""","","[""Staff""]","""0/999""","200","","7","""IS in India""","272","false","","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23255","1.0","153","[""BIO""]","1","""0/999""","","[""Eric Cole""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23256","1.0","154","[""BIO""]","7","""0/999""","","[""Louis Henry Kermott""]","""0/999""","200","","999","""IS/Humn Gross Anatomy""","298","false","","1","""4/999""","""0/999""","""O""","19981","","""Research""","1998"
"23257","1.0","154","[""BIO""]","1","""0/999""","","[""Lauri Sammartano""]","""0/999""","200","","999","""IS/Cadaver Dissection""","298","false","""A""","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23258","1.0","156","[""BIO""]","3","""0/999""","","[""Staff""]","""0/999""","300","","3","""IR in India""","321","false","","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23259","1.0","157","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","1","""IR in India""","322","false","","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23260","1.0","161","[""BIO""]","13","""0/999""","","[""Kathleen L. Shea""]","""0/999""","300","[""SC 210"", ""SC 248"", ""SC 210""]","12","""Field Ecology""","371","false","","1","""12/999""","""0/999""","""C""","19981","[""TTh 0120-0220PM"", ""T 0230-0530PM"", ""Th 0230-0330PM""]","""Research""","1998"
"23261","1.0","166","[""BIO""]","9","""1/999""","","[""Kristen Pritchard""]","""3/999""","300","[""SC 274"", ""SC 110""]","12","""Immunology""","382","false","""A""","1","""4/999""","""0/999""","""O""","19981","[""MWF 0905-1000"", ""T 0120-0220PM""]","""Research""","1998"
"23262","1.0","166","[""BIO""]","12","""0/999""","","[""Kristen Pritchard""]","""1/999""","300","[""SC 274"", ""SC 210""]","12","""Immunology""","382","false","""B""","1","""12/999""","""0/999""","""C""","19981","[""MWF 0905-1000"", ""W 1255-0155PM""]","""Research""","1998"
"23263","1.0","175","[""BIO""]","1","""0/999""","","[""Paul Cabe""]","""1/999""","300","","999","""IR/Tech for Mol Eco""","398","false","","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23264","1.0","175","[""BIO""]","1","""0/999""","","[""Michael Swift""]","""0/999""","300","","999","""IR/Mussel Sampling""","398","false","""A""","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23265","1.0","175","[""BIO""]","1","""0/999""","","[""Anne Walter""]","""0/999""","300","","999","""IR/Apoptosis""","398","false","""B""","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23266","1.0","175","[""BIO""]","1","""0/999""","","[""Eugene Bakko""]","""0/999""","300","","999","""IR/Forest Restoration""","398","false","""C""","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23267","1.0","175","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","300","","999","""IR/Big Woods Paleoeco""","398","false","""D""","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23268","1.0","175","[""BIO""]","1","""0/999""","","[""Anne Walter""]","""0/999""","300","","999","""IR/Afm & Bio Surfaces""","398","false","""E""","1","""0/999""","""0/999""","""O""","19981","","""Research""","1998"
"23269","1.0","187","[""CHEM""]","57","""42/999""","","[""Robert Hanson""]","""7/999""","100","[""SC 282""]","55","""General Chemistry""","121","false","""A""","1","""1/999""","""10/999""","""C""","19981","[""MWF 1045-1140""]","""Research""","1998"
"23270","0.0","188","[""CHEM""]","21","""13/999""","","[""Staff""]","""0/999""","100","[""SC 371""]","24","""General Chemistry/Lab""","121","false","""A""","1","""1/999""","""10/999""","""O""","19981","[""W 0200-0500PM""]","""Lab""","1998"
"23271","1.0","187","[""CHEM""]","37","""15/999""","","[""Robert Hanson""]","""2/999""","100","[""SC 282""]","999","""General Chemistry""","121","false","""B""","1","""3/999""","""22/999""","""O""","19981","[""MWF 1150-1245PM""]","""Research""","1998"
"23272","0.0","188","[""CHEM""]","28","""13/999""","","[""Staff""]","""5/999""","100","[""SC 371""]","24","""General Chemistry/Lab""","121","false","""B""","1","""1/999""","""8/999""","""C""","19981","[""Th 0800-1100""]","""Lab""","1998"
"23273","0.0","188","[""CHEM""]","22","""16/999""","","[""Staff""]","""4/999""","100","[""SC 371""]","24","""General Chemistry/Lab""","121","false","""C""","1","""1/999""","""8/999""","""O""","19981","[""Th 1145-0245PM""]","""Lab""","1998"
"23274","0.0","188","[""CHEM""]","23","""15/999""","","[""Staff""]","""0/999""","100","[""SC 371""]","24","""General Chemistry/Lab""","121","false","""D""","1","""1/999""","""6/999""","""O""","19981","[""Th 0300-0600PM""]","""Lab""","1998"
"23275","1.0","192","[""CHEM""]","54","""49/999""","","[""Staff""]","""1/999""","100","[""SC 378""]","60","""Struct Chem & Equilib""","125","false","""A""","1","""0/999""","""7/999""","""O""","19981","[""MWF 0800-0855""]","""Research""","1998"
"23276","0.0","193","[""CHEM""]","24","""18/999""","","[""Staff""]","""2/999""","100","[""SC 363/374""]","28","""Struct Chem & Equ/Lab""","125","false","""A""","1","""0/999""","""5/999""","""O""","19981","[""M 0200-0500PM""]","""Lab""","1998"
"23277","1.0","192","[""CHEM""]","38","""19/999""","","[""Staff""]","""6/999""","100","[""SC 378""]","45","""Struct Chem & Equilib""","125","false","""B""","1","""2/999""","""17/999""","""O""","19981","[""MWF 0905-1000""]","""Research""","1998"
"23278","0.0","193","[""CHEM""]","24","""14/999""","","[""Staff""]","""3/999""","100","[""SC 363/374""]","24","""Struct Chem & Equ/Lab""","125","false","""B""","1","""1/999""","""6/999""","""C""","19981","[""T 0800-1100""]","""Lab""","1998"
"23279","1.0","192","[""CHEM""]","46","""29/999""","","[""Staff""]","""3/999""","100","[""SC 378""]","45","""Struct Chem & Equilib""","125","false","""C""","1","""0/999""","""12/999""","""C""","19981","[""MWF 1045-1140""]","""Research""","1998"
"23280","0.0","193","[""CHEM""]","24","""9/999""","","[""Staff""]","""2/999""","100","[""SC 363/374""]","24","""Struct Chem & Equ/Lab""","125","false","""C""","1","""0/999""","""13/999""","""C""","19981","[""T 1145-0245PM""]","""Lab""","1998"
"23281","1.0","192","[""CHEM""]","56","""47/999""","","[""Staff""]","""3/999""","100","[""SC 378""]","60","""Struct Chem & Equilib""","125","false","""D""","1","""0/999""","""6/999""","""O""","19981","[""MWF 1150-1245PM""]","""Research""","1998"
"23282","0.0","193","[""CHEM""]","23","""18/999""","","[""Staff""]","""3/999""","100","[""SC 363/374""]","28","""Struct Chem & Equ/Lab""","125","false","""D""","1","""0/999""","""4/999""","""O""","19981","[""T 0300-0600PM""]","""Lab""","1998"
"23283","0.0","193","[""CHEM""]","25","""24/999""","","[""Staff""]","""1/999""","100","[""SC 363/374""]","28","""Struct Chem & Equ/Lab""","125","false","""E""","1","""0/999""","""3/999""","""O""","19981","[""W 0200-0500PM""]","""Lab""","1998"
"23284","0.0","193","[""CHEM""]","25","""17/999""","","[""Staff""]","""0/999""","100","[""SC 363/374""]","24","""Struct Chem & Equ/Lab""","125","false","""F""","1","""1/999""","""6/999""","""C""","19981","[""Th 0800-1100""]","""Lab""","1998"
"23285","0.0","193","[""CHEM""]","27","""19/999""","","[""Staff""]","""0/999""","100","[""SC 363/374""]","24","""Struct Chem & Equ/Lab""","125","false","""G""","1","""0/999""","""4/999""","""C""","19981","[""Th 1145-0245PM""]","""Lab""","1998"
"23286","0.0","193","[""CHEM""]","21","""25/999""","","[""Staff""]","""0/999""","100","[""SC 363/374""]","28","""Struct Chem & Equ/Lab""","125","false","""H""","1","""0/999""","""1/999""","""O""","19981","[""F 0200-0500PM""]","""Lab""","1998"
"23287","1.0","196","[""CHEM""]","62","""0/999""","","[""Gary O. Spessard""]","""7/999""","200","[""SC 282""]","999","""Organic Chemistry""","247","false","""A""","1","""4/999""","""62/999""","""C""","19981","[""MWF 0800-0855""]","""Research""","1998"
"23288","1.0","196","[""CHEM""]","47","""2/999""","","[""Wesley Pearson""]","""10/999""","200","[""SC 282""]","999","""Organic Chemistry""","247","false","""B""","1","""0/999""","""46/999""","""O""","19981","[""MWF 0905-1000""]","""Research""","1998"
"23289","0.25","199","[""CHEM""]","18","""0/999""","","[""Staff""]","""6/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","253","true","""A""","1","""3/999""","""11/999""","""O""","19981","[""M 0200-0500PM""]","""Lab""","1998"
"23290","0.25","199","[""CHEM""]","19","""2/999""","","[""Staff""]","""4/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","253","true","""B""","1","""1/999""","""17/999""","""O""","19981","[""T 0800-1100""]","""Lab""","1998"
"23291","0.25","199","[""CHEM""]","21","""0/999""","","[""Staff""]","""4/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","253","true","""C""","1","""0/999""","""20/999""","""C""","19981","[""T 0120-0420PM""]","""Lab""","1998"
"23292","0.25","199","[""CHEM""]","14","""0/999""","","[""Staff""]","""0/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","253","true","""D""","1","""0/999""","""12/999""","""O""","19981","[""W 0200-0500PM""]","""Lab""","1998"
"23293","0.25","199","[""CHEM""]","22","""0/999""","","[""Staff""]","""0/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","253","true","""E""","1","""0/999""","""20/999""","""O""","19981","[""Th 0800-1100""]","""Lab""","1998"
"23294","0.25","199","[""CHEM""]","20","""0/999""","","[""Staff""]","""3/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","253","true","""F""","1","""0/999""","""23/999""","""C""","19981","[""Th 1145-0245PM""]","""Lab""","1998"
"23295","1.0","201","[""CHEM""]","20","""0/999""","","[""Paul T. Jackson""]","""15/999""","200","[""SC 374""]","32","""Analytical Chem""","255","false","","1","""4/999""","""1/999""","""O""","19981","[""TTh 0935-1100""]","""Research""","1998"
