"clbid","credits","crsid","departments","enrolled","firsties","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"22037","1.0","735","[""MATH""]","21","""5/999""","[""Richard Allen""]","""10/999""","200","[""SC 184"", ""SC 184""]","30","""Principles of Math""","210","false","","2","""6/999""","""2/999""","""O""","19972","[""M-F 0830-1000"", ""M-F 1040-1150""]","""Research""","1997"
"22038","1.0","742","[""MATH""]","12","""10/999""","[""Clifton Corzatt""]","""1/999""","200","","999","""Struct of Higher Math""","234","false","","2","""0/999""","""0/999""","""C""","19972","","""Research""","1997"
"22039","1.0","1948","[""MATH""]","8","""1/999""","[""Laura Chihara""]","""3/999""","200","[""SC 130""]","15","""Masterpieces of Math""","260","false","","2","""4/999""","""0/999""","""O""","19972","[""M-F 1040-1240PM""]","""Research""","1997"
"22040","1.0","751","[""MATH""]","1","""1/999""","[""Theodore Vessey""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""O""","19972","","""Research""","1997"
"22041","1.0","758","[""MATH""]","14","""6/999""","[""Judith Cederberg""]","""2/999""","300","[""SC 188"", ""SC 188"", ""SC 188""]","15","""Geometry""","356","false","","2","""7/999""","""0/999""","""C""","19972","[""M-F 0830-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","""Research""","1997"
"22042","1.0","765","[""MATH""]","13","""10/999""","[""Bruce Hanson"", ""Michael Kahn""]","""0/999""","300","[""SC 186""]","15","""Mathematics Practicum""","390","false","","2","""3/999""","""0/999""","""O""","19972","[""M-F 0800-0100PM""]","""Research""","1997"
"22043","1.0","803","[""MUSIC""]","13","""4/5""","[""Linda Berger""]","""4/999""","100","[""L 250"", ""CHM 232""]","20","""The Music Spectrum""","130","false","","2","""1/1""","""3/999""","""O""","19972","[""M-F 0800-0850"", ""M-F 0900-1000""]","""Research""","1997"
"22044","1.0","1964","[""MUSIC""]","21","""5/7""","[""Alison Feldt""]","""6/19""","100","[""CHM 233""]","30","""Music & Poetry""","131","false","","2","""1/8""","""6/999""","""O""","19972","[""M-F 0100-0300PM""]","""Research""","1997"
"22045","1.0","805","[""MUSIC""]","16","""6/7""","[""David Carter""]","""7/14""","100","[""CHM 233""]","30","""Orchestral Music""","132","false","","2","""5/7""","""4/999""","""O""","19972","[""M-F 1040-1240PM""]","""Research""","1997"
"22046","1.0","824","[""MUSIC""]","24","""9/999""","[""Gerald Hoekstra""]","""10/999""","200","[""CHM 239""]","30","""History of Jazz""","231","false","","2","""8/999""","""3/999""","""O""","19972","[""M-F 0100-0300PM""]","""Research""","1997"
"22047","1.0","828","[""MUSIC""]","13","""3/999""","[""Gerald Hoekstra""]","""3/999""","200","[""CHM 224"", ""CHM 224"", ""CHM 224""]","30","""Music/Chr Worship""","235","false","","2","""6/999""","""1/999""","""O""","19972","[""M 0700-0900PM"", ""TThF 1040-1240PM"", ""TTh 0100-0300PM""]","""Research""","1997"
"22048","1.0","840","[""MUSIC""]","10","""3/999""","[""James McKeel""]","""2/999""","200","[""URNESS"", ""URNESS""]","15","""Opera Workshop""","269","false","","2","""1/999""","""3/999""","""O""","19972","[""M-Th 1000-1200PM"", ""M-Th 0100-0300PM""]","""Research""","1997"
"22049","1.0","846","[""MUSIC""]","1","""0/999""","[""John Ferguson""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22050","1.0","847","[""MUSIC""]","1","""1/999""","[""John Ferguson""]","""0/999""","200","","999","""IS/Organ Bldg & Care""","298","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22051","1.0","847","[""MUSIC""]","1","""0/999""","[""Peter S. Hamlin""]","""0/999""","200","","999","""IS/Bassoon Research""","298","false","""A""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22052","1.0","932","[""NORW""]","1","""0/999""","[""Margaret H. O'Leary""]","""0/999""","200","","999","""IS/Sigrid Undset""","298","false","","2","""0/999""","""1/999""","""O""","19972","","""Research""","1997"
"22053","1.0","937","[""NORW""]","1","""0/999""","[""Solveig Zempel""]","""0/999""","300","","999","""IR/N S Grundtvig""","398","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22054","1.0","942","[""NURS""]","1","""0/999""","[""Mary Johnson""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22055","1.0","961","[""NURS""]","1","""0/999""","[""Rita Glazebrook""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22056","1.0","2109","[""PARA""]","","","[""Barbara Reed""]","","200","[""CH 111""]","","""Sacred Myth & Ritual""","246","false","","2","","","""C""","19972","[""M-F 1040-1240PM""]","""Research""","1997"
"22057","1.0","966","[""PHIL""]","34","""0/0""","[""Vicki L. Harper""]","""5/5""","100","[""L 177""]","30","""Philosophy and Lit""","120","false","","2","""0/0""","""26/25""","""C""","19972","[""M-F 0100-0300PM""]","""Research""","1997"
"22058","1.0","2152","[""PHIL""]","30","""0/0""","[""Charles Taliaferro""]","""0/0""","100","[""H 307""]","30","""Vice""","153","false","","2","""0/0""","""30/999""","""C""","19972","[""M-Th 1030-1230PM""]","""Research""","1997"
"22059","1.0","2162","[""PHIL""]","25","""0/0""","[""John Poling""]","""0/0""","100","[""H 205"", ""H 302""]","25","""Art Georgia O'keeffe""","155","false","","2","""0/0""","""16/999""","""C""","19972","[""MTWF 1040-1200PM"", ""M-F 0100-0200PM""]","""Research""","1997"
"22060","1.0","977","[""PHIL""]","34","""5/999""","[""Karen Gervais"", ""Edward Langerak""]","""11/999""","200","[""MFH 232"", ""MFH 232""]","37","""Biomedical Ethics""","250","false","","2","""21/999""","""0/999""","""C""","19972","[""M-F 0900-1000"", ""M-F 1040-1200PM""]","""Research""","1997"
"22062","1.0","984","[""PHIL""]","30","""3/12""","[""Gordon D. Marino""]","""10/18""","200","[""H 413""]","30","""Freud/Human Behavior""","261","false","","2","""9/22""","""7/999""","""C""","19972","[""M-Th 0100-0300PM""]","""Research""","1997"
"22063","1.0","986","[""PHIL""]","1","""1/999""","[""Charles Taliaferro""]","""0/999""","200","","999","""IS/Philo of Religion""","298","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22064","1.0","2217","[""PETH""]","14","""0/999""","[""Gary Wicks""]","""6/999""","200","[""SAC 142""]","24","""Hist/Phil P Ed/Sport""","280","false","","2","""7/999""","""0/999""","""O""","19972","[""M-F 0900-1100""]","""Research""","1997"
"22065","1.0","1057","[""PETH""]","1","""0/999""","[""Gary Wicks""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22066","1.0","1058","[""PETH""]","1","""0/999""","[""Daniel Hagen""]","""0/999""","200","","999","""IS/Condition/Manual""","298","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22067","1.0","2219","[""PETH""]","5","""3/999""","[""Daniel Hagen""]","""1/999""","300","[""SAC 140""]","12","""Adv Sport Medicine""","355","false","","2","""1/999""","""2/999""","""O""","19972","[""M-F 1040-1240PM"", ""MTF 00-00""]","""Research""","1997"
"22068","1.0","1084","[""PHYS""]","14","""6/999""","[""David Nitz""]","""4/999""","200","[""SC 129""]","16","""Electronic Circuits""","246","false","","2","""6/999""","""0/999""","""C""","19972","[""M-F 1030-1200PM""]","""Research""","1997"
"22069","0.0","1085","[""PHYS""]","13","""6/999""","[""Staff""]","""4/999""","200","[""SC 125""]","16","""Electronic Circ/Lab""","246","false","","2","""4/999""","""0/999""","""O""","19972","[""M-F 0130-0400PM""]","""Lab""","1997"
"22070","1.0","1086","[""PHYS""]","33","""7/7""","[""Amy Larsen""]","""15/16""","200","[""SC 170"", ""SC 170""]","32","""Musical Acoustics""","252","false","","2","""7/7""","""3/3""","""C""","19972","[""M-F 0900-0955"", ""M-F 1040-1130""]","""Research""","1997"
"22071","0.0","1087","[""PHYS""]","33","""7/7""","[""Staff""]","""14/16""","200","[""SC 159""]","32","""Musical Acous/Lab""","252","false","","2","""7/7""","""3/4""","""C""","19972","[""M-F 0100-0330PM""]","""Lab""","1997"
"22072","1.0","1088","[""PHYS""]","15","""1/5""","[""James Cederberg""]","""7/10""","200","[""SC 110""]","18","""Origin Nuclear Weapon""","254","false","","2","""6/9""","""3/999""","""O""","19972","[""M-F 0800-1000""]","""Research""","1997"
"22073","0.0","1089","[""PHYS""]","15","""1/5""","[""Staff""]","""7/11""","200","[""SC 111""]","18","""Origin Nucl Wpns/Lab""","254","false","","2","""5/9""","""3/999""","""O""","19972","[""M-F 1230-0300PM""]","""Lab""","1997"
"22074","1.0","1090","[""PHYS""]","1","""0/999""","[""Amy Larsen""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""O""","19972","","""Research""","1997"
"22075","1.0","1109","[""PSCI""]","26","""2/2""","[""Kristina Thalhammer""]","""10/17""","100","[""H 317""]","30","""Politics Human Rights""","117","false","","2","""1/3""","""17/999""","""O""","19972","[""M-Th 0800-1000""]","""Research""","1997"
"22076","1.0","1114","[""PSCI""]","17","""5/999""","[""Charles E. Umbanhowar Sr""]","""5/999""","200","[""M 1""]","30","""Politics""","222","false","","2","""3/999""","""3/999""","""O""","19972","[""M-Th 0100-0300PM""]","""Research""","1997"
"22077","1.0","2251","[""PSCI""]","22","""9/999""","[""Michael Chambers""]","""5/999""","200","[""L 177""]","35","""East Asia & World Pol""","230","false","","2","""3/999""","""3/999""","""O""","19972","[""M-Th 0800-1000""]","""Research""","1997"
"22078","1.0","1133","[""PSCI""]","23","""13/999""","[""Jo M. Beld""]","""0/999""","200","[""H 403""]","999","""Family Values""","270","false","","2","""24/999""","""0/999""","""C""","19972","[""M-F 1040-1240PM""]","""Research""","1997"
"22079","1.0","1139","[""PSCI""]","9","""1/999""","[""Charles E. Umbanhowar Sr""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""O""","19972","","""Research""","1997"
"22080","1.0","1139","[""PSCI""]","1","""0/999""","[""Kathleen Edelmayer""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22081","1.0","1139","[""PSCI""]","2","""0/999""","[""Kristina Thalhammer""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22082","1.0","2281","[""PSYCH""]","13","""4/999""","[""Dana Gross""]","""4/999""","200","[""M 20""]","30","""Childhood in China""","226","false","","2","""2/999""","""0/999""","""O""","19972","[""MTThF 1040-1240PM""]","""Research""","1997"
"22083","1.0","2290","[""PSYCH""]","18","""1/999""","[""Gerald Ericksen""]","""10/999""","200","[""H 501"", ""L 577""]","30","""Freudian/Buddhist Psy""","257","false","","2","""2/999""","""6/999""","""O""","19972","[""M-F 0900-1000"", ""M-F 1040-1140""]","""Research""","1997"
"22084","1.0","2291","[""PSYCH""]","18","""5/999""","[""Bruce B. Roberts""]","""4/999""","200","[""H 301""]","999","""Cross-Cultural Psych""","259","false","","2","""4/999""","""5/999""","""O""","19972","[""M-F 1040-1240PM""]","""Research""","1997"
"22085","1.0","1178","[""PSYCH""]","2","""1/999""","[""Bruce B. Roberts""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22086","1.0","1178","[""PSYCH""]","2","""0/999""","[""Mary Ellen Ross""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22087","1.0","1178","[""PSYCH""]","1","""0/999""","[""Richard Senese""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22088","1.0","1178","[""PSYCH""]","3","""0/999""","[""Bonnie Sherman""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22089","1.0","1179","[""PSYCH""]","1","""0/999""","[""Dana Gross""]","""0/999""","200","","999","""IS/Hawaiian Schools""","298","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22090","1.0","2311","[""PSYCH""]","15","""11/999""","[""Mary Ellen Ross""]","""0/999""","300","","30","""Placement Applied Set""","393","true","","2","""1/999""","""0/999""","""O""","19972","","""Research""","1997"
"22091","1.0","1188","[""PSYCH""]","1","""0/999""","[""James Dickson Jr.""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22092","1.0","1188","[""PSYCH""]","1","""0/999""","[""Mary Ellen Ross""]","""0/999""","300","","999","""Academic Internship""","394","true","""A""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22093","1.0","1190","[""PSYCH""]","1","""1/999""","[""Bonnie Sherman""]","""1/999""","300","","999","""IR/Psychophysiology""","398","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22094","1.0","1194","[""REL""]","27","""2/999""","[""Mark A. Granquist""]","""18/999""","200","[""CH 110""]","25","""The Greats""","203","false","","2","""8/999""","""0/999""","""C""","19972","[""M-F 1045-1245PM""]","""Research""","1997"
"22095","1.0","2315","[""REL""]","25","""3/999""","[""James Hanson""]","""8/999""","200","[""CH 101""]","25","""Jesus""","220","false","","2","""17/999""","""0/999""","""C""","19972","[""M-F 0100-0300PM""]","""Research""","1997"
"22096","1.0","1206","[""REL""]","30","""2/999""","[""Margaret Odell""]","""23/999""","200","[""CH 111""]","25","""The Biblical God""","222","false","","2","""3/999""","""0/999""","""C""","19972","[""M-F 0100-0300PM""]","""Research""","1997"
"22098","1.0","1225","[""REL""]","23","""21/999""","[""Eric Lund""]","""0/999""","200","","999","""Rome and Wittenberg""","262","false","","2","""2/999""","""0/999""","""C""","19972","","""Research""","1997"
"22099","1.0","1231","[""REL""]","27","""27/999""","[""W. Bruce Benson""]","""0/999""","200","","999","""Histor Geograph Bible""","275","false","","2","""0/999""","""0/999""","""C""","19972","","""Research""","1997"
"22100","1.0","2341","[""REL""]","5","""2/999""","[""John Barbour""]","""4/999""","200","[""CH 102""]","25","""Rel Autobiographies""","281","false","","2","""1/999""","""1/999""","""O""","19972","[""M-F 1045-1245PM""]","""Research""","1997"
"22101","1.0","1236","[""REL""]","1","""2/999""","[""John Barbour""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22102","1.0","1236","[""REL""]","1","""0/999""","[""Douglas Schuurman""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22103","1.0","1237","[""REL""]","14","""2/999""","[""Anantanand Rambachan""]","""5/999""","200","[""CH 109""]","20","""Rel Pluralsm/Communit""","295","false","","2","""4/999""","""0/999""","""O""","19972","[""M-F 1045-1245PM""]","""Research""","1997"
"22104","1.0","1240","[""REL""]","19","""7/999""","[""Bruce Marshall""]","""9/999""","300","[""H 516""]","20","""Roman Catholic Theol""","301","false","","2","""4/999""","""0/999""","""O""","19972","[""M-F 0800-1000""]","""Research""","1997"
"22105","1.0","1253","[""REL""]","1","""0/999""","[""Gary Stansell""]","""1/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22106","1.0","1257","[""REL""]","1","""0/999""","[""Charles Wilson""]","""1/999""","300","","999","""IR/World Relegions""","398","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22107","1.0","1257","[""REL""]","1","""0/999""","[""William Poehlmann""]","""0/999""","300","","999","""IR/Genesis & Myth""","398","false","""A""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22108","1.0","1268","[""RUSSN""]","13","""0/15""","[""Marc Robinson""]","""2/24""","200","[""M 2""]","25","""Topics: God & Devil-Tr""","250","false","","2","""1/15""","""3/999""","""O""","19972","[""M-F 1045-1245PM""]","""Topic""","1997"
"22109","1.0","1276","[""RUSSN""]","1","""0/999""","[""Irina Walter""]","""0/999""","200","","999","""IS/Conversation & Com""","298","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22112","1.0","2416","[""SOAN""]","25","""3/2""","[""Carolyn Anderson""]","""7/12""","100","[""H 403"", ""H 403 ALL DAY""]","30","""Native America Today""","141","false","","2","""2/3""","""12/999""","""O""","19972","[""M-Th 0100-0330PM"", ""F 00-00""]","""Research""","1997"
"22113","1.0","2435","[""SOAN""]","16","""16/999""","[""Michael Leming""]","""0/999""","200","","999","""Karen of N. Thailand""","263","false","","2","""0/999""","""0/999""","""C""","19972","","""Research""","1997"
"22114","1.0","1316","[""SOAN""]","1","""0/999""","[""Carolyn Anderson""]","""0/999""","200","","999","""IS/Archaelogy/Culture""","298","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22115","1.0","1319","[""SOAN""]","1","""0/999""","[""Raymond DeVries""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22116","1.0","1325","[""SPAN""]","19","""1/999""","[""Thomas Waldemer""]","""3/999""","100","[""M 4""]","25","""Beginning Spanish II""","112","false","","2","""3/999""","""17/999""","""O""","19972","[""M-F 1040-1240PM""]","""Research""","1997"
"22117","1.0","1328","[""SPAN""]","21","""15/999""","[""James A. Dunlop""]","""0/999""","200","","18","""Ad Inter Span-Ecuador""","233","false","","2","""1/999""","""2/999""","""C""","19972","","""Research""","1997"
"22118","1.0","1329","[""SPAN""]","21","""18/999""","[""Sylvia Carullo""]","""1/999""","200","","20","""Ad Int Spa-Costa Rica""","234","false","","2","""0/999""","""1/999""","""C""","19972","","""Research""","1997"
"22119","1.0","1351","[""SPAN""]","22","""11/999""","[""Frank L. Odd""]","""4/999""","300","[""M 21"", ""M 21""]","25","""Oral/Written Express""","379","false","","2","""7/999""","""0/999""","""O""","19972","[""M-F 1000-1200PM"", ""M-F 0130-0230PM""]","""Research""","1997"
"22120","1.0","1357","[""SWRK""]","25","""1/0""","[""Naurine Lennox""]","""5/5""","100","[""L 277"", ""L 277"", ""L 277""]","30","""I Want to Help People""","120","false","","2","""-1/0""","""20/25""","""O""","19972","[""TWTh 0830-1000"", ""M-Th 1040-1200PM"", ""W 0100-0300PM""]","""Research""","1997"
"22121","1.0","1366","[""SWRK""]","1","""0/999""","[""Mary Carlsen""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22122","1.0","1366","[""SWRK""]","1","""0/999""","[""Naurine Lennox""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22123","1.0","1380","[""THEAT""]","10","""1/999""","[""Brian Bjorklund""]","""5/999""","100","[""KELSEY""]","30","""Prod Theater: Intro""","133","true","","2","""0/999""","""8/999""","""O""","19972","[""M-F 0900-0500PM"", ""M-F 0700-1000PM""]","""Research""","1997"
"22124","1.0","2462","[""THEAT""]","14","""2/999""","[""Lavinia Moyer"", ""Karen Wilson""]","""5/999""","100","[""KELSEY"", ""KELSEY""]","10","""Workshop: ID Theater""","134","true","","2","""3/999""","""0/999""","""C""","19972","[""M-F 1000-1200PM"", ""M-F 0100-0300PM""]","""Research""","1997"
"22125","1.0","2469","[""THEAT""]","12","""2/999""","[""Adrienne H. Daniels""]","""0/999""","200","[""SPT 227""]","20","""Advertising""","225","false","","2","""6/999""","""3/999""","""O""","19972","[""M-F 1100-0200PM""]","""Research""","1997"
"22126","1.0","1387","[""THEAT""]","11","""5/999""","[""Lavinia Moyer""]","""3/999""","200","[""KELSEY""]","25","""Prod Theater: Advanced""","234","true","","2","""1/999""","""0/999""","""O""","19972","[""M-F 0900-0500PM"", ""M-F 0700-1000PM""]","""Research""","1997"
"22127","1.0","2475","[""THEAT""]","6","""3/999""","[""Kathleen Edelmayer""]","""3/999""","200","[""SPT 216""]","25","""Communication & Law""","248","false","","2","""0/999""","""0/999""","""O""","19972","[""M-Th 1000-1230PM""]","""Research""","1997"
"22128","1.0","1394","[""THEAT""]","1","""3/999""","[""Kathleen Edelmayer""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22129","1.0","1394","[""THEAT""]","2","""0/999""","[""Adrienne H. Daniels""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22130","1.0","1394","[""THEAT""]","1","""0/999""","[""Larry Schnoor""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22131","1.0","1394","[""THEAT""]","1","""0/999""","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22132","1.0","1394","[""THEAT""]","1","""0/999""","[""Karen Wilson""]","""0/999""","200","","999","""Academic Internship""","294","true","""D""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22133","1.0","1400","[""THEAT""]","2","""1/999""","[""Adrienne H. Daniels""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22134","1.0","1401","[""THEAT""]","1","""2/999""","[""Brian Bjorklund""]","""0/999""","300","","999","""IR/Adv Thtr Design""","398","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22135","1.0","1401","[""THEAT""]","1","""0/999""","[""Adrienne H. Daniels""]","""0/999""","300","","999","""IR/The Ad/Written Wrd""","398","false","""A""","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22136","1.0","1409","[""STAT""]","1","""0/999""","[""Michael Kahn""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"
"22164","1.0","1478","[""WMNST""]","1","""0/999""","[""Mary Titus""]","""0/999""","200","","999","""IS/Australian Wmn Lit""","298","false","","2","""0/999""","""0/999""","""O""","19972","","""Research""","1997"

