"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"24258","1.0","69","[""ART""]","1","""0/999""","","[""Ron Gallas""]","""0/999""","200","","999","""IS/Wheel Ceramics""","298","false","""C""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24259","1.0","69","[""ART""]","1","""0/999""","","[""Ron Gallas""]","""0/999""","200","","999","""IS/Figurative Ceramic""","298","false","""D""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24260","1.0","69","[""ART""]","1","""0/999""","","[""Ron Gallas""]","""0/999""","200","","999","""IS/Stoneware Pottery""","298","false","""E""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24261","1.0","1513","[""ART""]","3","""0/999""","","[""Irve Dell""]","""0/999""","300","[""FH 18""]","5","""Sculpture II""","333","false","","3","""1/999""","""0/999""","""O""","19983","[""Th 1145-0245PM""]","""Research""","1998"
"24262","1.0","1514","[""ART""]","2","""0/999""","","[""John Saurer""]","""2/999""","300","[""FH 40""]","5","""Figure Drawing II""","342","false","","3","""1/999""","""1/999""","""O""","19983","[""MWF 0800-1000""]","""Research""","1998"
"24263","1.0","71","[""ART""]","42","""0/999""","","[""Staff""]","""1/999""","300","[""FH 01""]","999","""Senior Studies-Studio""","393","false","","3","""39/999""","""1/999""","""O""","19983","[""Th 0700-1000PM""]","""Research""","1998"
"24264","1.0","74","[""ART""]","7","""0/999""","","[""Matthew Rohn""]","""0/999""","300","[""FH SEM""]","20","""Sr Studies-Art Hist""","395","false","","3","""7/999""","""0/999""","""O""","19983","[""TTh 0120-0245PM""]","""Research""","1998"
"24265","1.0","75","[""ART""]","1","""0/999""","","[""Ron Gallas""]","""0/999""","300","","999","""IR/Japanese Ceramic V""","398","false","","3","""1/999""","""0/999""","""O""","19983","","""Research""","1998"
"24266","1.0","75","[""ART""]","1","""0/999""","","[""Irve Dell""]","""0/999""","300","","999","""IR/Video/Install/Docu""","398","false","""A""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24267","1.0","75","[""ART""]","1","""0/999""","","[""Irve Dell""]","""0/999""","300","","999","""IR/Steam Bending""","398","false","""B""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24268","1.0","78","[""ASIAN""]","27","""2/999""","","[""Bruce Dalgaard""]","""7/999""","100","[""L 577""]","999","""Asian Cultures""","121","false","","3","""8/999""","""3/999""","""O""","19983","[""TTh 0935-1100""]","""Research""","1998"
"24269","1.0","94","[""ASIAN""]","1","""0/999""","","[""Phyllis Hyland Larson""]","""0/999""","200","","999","""IS/Asia: Gendr & Media""","298","false","","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24270","1.0","97","[""ASIAN""]","1","""0/999""","","[""Robert Entenmann""]","""0/999""","300","","999","""IR/Japanese Americans""","398","false","","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24271","1.0","97","[""ASIAN""]","1","""0/999""","","[""Phyllis Hyland Larson""]","""0/999""","300","","999","""IR/Comp in Japn IDiom""","398","false","""A""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24272","1.0","100","[""BIO""]","23","""13/999""","","[""David Van Wylen""]","""3/999""","100","[""SC 280"", ""SC 273""]","24","""Biological Science""","121","false","""A""","3","""0/999""","""8/999""","""O""","19983","[""MWF 0905-1000"", ""T 0800-1000""]","""Research""","1998"
"24273","1.0","100","[""BIO""]","24","""13/999""","","[""David Van Wylen""]","""7/999""","100","[""SC 280"", ""SC 273""]","24","""Biological Science""","121","false","""B""","3","""1/999""","""3/999""","""C""","19983","[""MWF 0905-1000"", ""T 1145-0145PM""]","""Research""","1998"
"24274","1.0","100","[""BIO""]","23","""3/999""","","[""David Van Wylen""]","""9/999""","100","[""SC 280"", ""SC 273""]","24","""Biological Science""","121","false","""C""","3","""4/999""","""8/999""","""O""","19983","[""MWF 0905-1000"", ""T 0300-0500PM""]","""Research""","1998"
"24275","1.0","108","[""BIO""]","22","""15/999""","","[""Charles Jr. Umbanhowar""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""A""","3","""1/999""","""6/999""","""O""","19983","[""MWF 0800-0855"", ""M 1255-0325PM""]","""Research""","1998"
"24276","1.0","108","[""BIO""]","22","""11/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""B""","3","""2/999""","""11/999""","""O""","19983","[""MWF 0800-0855"", ""T 0300-0530PM""]","""Research""","1998"
"24277","1.0","108","[""BIO""]","20","""5/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""C""","3","""0/999""","""9/999""","""O""","19983","[""MWF 0800-0855"", ""Th 0300-0530PM""]","""Research""","1998"
"24278","1.0","108","[""BIO""]","25","""10/999""","","[""Michael Swift""]","""2/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""D""","3","""0/999""","""12/999""","""C""","19983","[""MWF 1045-1140"", ""T 0800-1030""]","""Research""","1998"
"24279","1.0","108","[""BIO""]","24","""7/999""","","[""Michael Swift""]","""2/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""E""","3","""0/999""","""15/999""","""C""","19983","[""MWF 1045-1140"", ""T 1145-0215PM""]","""Research""","1998"
"24280","1.0","108","[""BIO""]","22","""11/999""","","[""Michael Swift""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""F""","3","""0/999""","""8/999""","""O""","19983","[""MWF 1045-1140"", ""Th 0800-1030""]","""Research""","1998"
"24281","1.0","108","[""BIO""]","19","""2/999""","","[""Diane K. Angell""]","""2/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""G""","3","""0/999""","""20/999""","""O""","19983","[""MWF 1150-1245PM"", ""W 1255-0325PM""]","""Research""","1998"
"24282","1.0","108","[""BIO""]","25","""4/999""","","[""Diane K. Angell""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""H""","3","""0/999""","""19/999""","""C""","19983","[""MWF 1150-1245PM"", ""Th 1145-0215PM""]","""Research""","1998"
"24283","1.0","108","[""BIO""]","23","""4/999""","","[""Diane K. Angell""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""I""","3","""1/999""","""15/999""","""O""","19983","[""MWF 1150-1245PM"", ""F 0200-0430PM""]","""Research""","1998"
"24284","1.0","119","[""BIO""]","18","""0/999""","","[""Kristen Pritchard""]","""6/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""A""","3","""16/999""","""2/999""","""O""","19983","[""MWF 1150-1245PM"", ""T 1200-0300PM""]","""Research""","1998"
"24285","1.0","119","[""BIO""]","27","""2/999""","","[""Kristen Pritchard""]","""2/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""B""","3","""5/999""","""12/999""","""C""","19983","[""MWF 1150-1245PM"", ""W 0200-0500PM""]","""Research""","1998"
"24286","1.0","119","[""BIO""]","26","""0/999""","","[""Kristen Pritchard""]","""9/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""C""","3","""13/999""","""2/999""","""C""","19983","[""MWF 1150-1245PM"", ""Th 0120-0420PM""]","""Research""","1998"
"24287","1.0","122","[""BIO""]","12","""1/999""","","[""Paul Cabe""]","""6/999""","200","[""SC 280"", ""SC 229""]","24","""Intermediate Genetics""","233","false","""A""","3","""1/999""","""5/999""","""O""","19983","[""MWF 1045-1140"", ""W 1255-0355PM""]","""Research""","1998"
"24288","1.0","122","[""BIO""]","22","""0/999""","","[""Paul Cabe""]","""5/999""","200","[""SC 280"", ""SC 229""]","24","""Intermediate Genetics""","233","false","""B""","3","""2/999""","""14/999""","""O""","19983","[""MWF 1045-1140"", ""Th 0800-1100""]","""Research""","1998"
"24289","1.0","122","[""BIO""]","18","""0/999""","","[""Paul Cabe""]","""5/999""","200","[""SC 280"", ""SC 229""]","24","""Intermediate Genetics""","233","false","""C""","3","""4/999""","""12/999""","""O""","19983","[""MWF 1045-1140"", ""Th 0200-0500PM""]","""Research""","1998"
"24290","1.0","134","[""BIO""]","8","""0/999""","","[""John Giannini""]","""7/999""","200","[""SC 274"", ""SC 227""]","18","""Plant Physiology""","251","false","""A""","3","""1/999""","""1/999""","""O""","19983","[""MWF 1045-1140"", ""M 1255-0355PM""]","""Research""","1998"
"24291","1.0","134","[""BIO""]","10","""0/999""","","[""John Giannini""]","""4/999""","200","[""SC 274"", ""SC 227""]","18","""Plant Physiology""","251","false","""B""","3","""6/999""","""1/999""","""O""","19983","[""MWF 1045-1140"", ""T 0120-0420PM""]","""Research""","1998"
"24292","1.0","139","[""BIO""]","19","""0/999""","","[""Kathleen L. Shea""]","""9/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""A""","3","""4/999""","""5/999""","""C""","19983","[""MWF 0905-1000"", ""T 0800-1030""]","""Research""","1998"
"24293","1.0","139","[""BIO""]","18","""0/999""","","[""Kathleen L. Shea""]","""9/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""B""","3","""5/999""","""4/999""","""C""","19983","[""MWF 0905-1000"", ""T 0120-0350PM""]","""Research""","1998"
"24294","1.0","139","[""BIO""]","18","""0/999""","","[""Kathleen L. Shea""]","""12/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""C""","3","""6/999""","""0/999""","""C""","19983","[""MWF 0905-1000"", ""W 0200-0430PM""]","""Research""","1998"
"24295","1.0","142","[""BIO""]","21","""0/999""","","[""Louis Henry Kermott""]","""6/999""","200","[""SC 278"", ""SC 253""]","24","""Comp Vertebrate Anat""","266","false","""A""","3","""15/999""","""3/999""","""O""","19983","[""TTh 0800-0925"", ""T 0120-0420PM""]","""Research""","1998"
"24296","1.0","142","[""BIO""]","19","""0/999""","","[""Louis Henry Kermott""]","""6/999""","200","[""SC 278"", ""SC 253""]","24","""Comp Vertebrate Anat""","266","false","""B""","3","""13/999""","""4/999""","""O""","19983","[""TTh 0800-0925"", ""W 0200-0500PM""]","""Research""","1998"
"24297","1.0","142","[""BIO""]","22","""-1/999""","","[""Louis Henry Kermott""]","""9/999""","200","[""SC 278"", ""SC 253""]","24","""Comp Vertebrate Anat""","266","false","""C""","3","""12/999""","""1/999""","""O""","19983","[""TTh 0800-0925"", ""Th 0120-0420PM""]","""Research""","1998"
"24298","0.25","152","[""BIO""]","8","""0/999""","","[""Anne Walter""]","""0/999""","200","","12","""Rsch Top: Bio in India""","291","true","""A""","3","""5/999""","""0/999""","""O""","19983","","""Topic""","1998"
"24299","0.25","152","[""BIO""]","6","""0/999""","","[""Michael Swift""]","""1/999""","200","[""SC 210""]","12","""Rsch Top: Zooplankton""","291","false","""B""","3","""1/999""","""0/999""","""O""","19983","[""M 1255-0150PM""]","""Topic""","1998"
"24300","1.0","153","[""BIO""]","1","""0/999""","","[""Lauri Sammartano""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24301","1.0","154","[""BIO""]","1","""0/999""","","[""Kristen Pritchard""]","""1/999""","200","","999","""IS/Viruses and Cancer""","298","false","","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24302","1.0","154","[""BIO""]","1","""0/999""","","[""Lauri Sammartano""]","""0/999""","200","","999","""IS/Wmn Aids & Policy""","298","false","""A""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24303","1.0","159","[""BIO""]","14","""0/999""","","[""Lauri Sammartano""]","""1/999""","300","[""SC 274"", ""SC 229""]","12","""Molecular Biology""","364","false","","3","""12/999""","""0/999""","""C""","19983","[""TTh 0935-1100"", ""T 0120-0420PM""]","""Research""","1998"
"24304","1.0","164","[""BIO""]","10","""0/999""","","[""Eric Cole""]","""7/999""","300","[""SC 274"", ""SC 269""]","12","""Developmental Biology""","372","false","""A""","3","""3/999""","""0/999""","""O""","19983","[""TTh 1145-0110PM"", ""W 1255-0355PM""]","""Research""","1998"
"24305","1.0","164","[""BIO""]","11","""0/999""","","[""Eric Cole""]","""4/999""","300","[""SC 274"", ""SC 269""]","12","""Developmental Biology""","372","false","""B""","3","""8/999""","""0/999""","""O""","19983","[""TTh 1145-0110PM"", ""Th 0200-0500PM""]","""Research""","1998"
"24306","1.0","170","[""BIO""]","14","""0/999""","","[""Anne Walter""]","""0/999""","300","[""SC 130""]","12","""Neuroscience Seminar""","385","false","","3","""12/999""","""0/999""","""C""","19983","[""MW 0200-0400PM""]","""Research""","1998"
"24307","1.0","174","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""O""","19983","","""Research""","1998"
"24308","1.0","175","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","300","","999","""IR/P-Testing Lk Seds""","398","false","","3","""5/999""","""0/999""","""O""","19983","","""Research""","1998"
"24309","1.0","175","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","300","","999","""IR/Avian Song Behavr""","398","false","""A""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24310","1.0","175","[""BIO""]","1","""0/999""","","[""Lauri Sammartano""]","""0/999""","300","","999","""IR/Uvaintetrahymena""","398","false","""B""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24311","1.0","175","[""BIO""]","1","""0/999""","","[""John Giannini""]","""0/999""","300","","999","""IR/Fermentation""","398","false","""C""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24312","1.0","175","[""BIO""]","1","""0/999""","","[""Paul Cabe""]","""0/999""","300","","999","""IR/Adv Molec Tech""","398","false","""D""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24313","1.0","175","[""BIO""]","1","""0/999""","","[""Kathleen L. Shea""]","""0/999""","300","","999","""IR/Forest Ecology""","398","false","""E""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24314","1.0","175","[""BIO""]","1","""0/999""","","[""Anne Walter""]","""0/999""","300","","999","""IR/Surfaces Study""","398","false","""F""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24315","1.0","175","[""BIO""]","1","""0/999""","","[""Eric Cole""]","""0/999""","300","","999","""IR/Cytokenetics""","398","false","""G""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24316","1.0","175","[""BIO""]","1","""0/999""","","[""Eric Cole""]","""0/999""","300","","999","""IR/The Bcd Mutation""","398","false","""H""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24317","1.0","175","[""BIO""]","1","""0/999""","","[""John Giannini""]","""0/999""","300","","999","""IR/Stem Cell Charac""","398","false","""I""","3","""0/999""","""0/999""","""O""","19983","","""Research""","1998"
"24318","1.0","182","[""CHEM""]","24","""20/999""","","[""George L. Hardgrove""]","""0/999""","100","[""SC 378""]","24","""Fundamentls of Chem""","111","false","","3","""2/999""","""2/999""","""C""","19983","[""TTh 0935-1100""]","""Research""","1998"
"24319","0.0","183","[""CHEM""]","24","""20/999""","","[""Paul T. Jackson""]","""0/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""A""","3","""2/999""","""2/999""","""C""","19983","[""Th 1145-0245PM""]","""Lab""","1998"
"24320","1.0","194","[""CHEM""]","51","""32/999""","","[""Susan Green""]","""2/999""","100","[""SC 378""]","60","""Chemical Reactions""","126","false","""A""","3","""0/999""","""16/999""","""O""","19983","[""MWF 0800-0855""]","""Research""","1998"
"24321","0.0","195","[""CHEM""]","26","""10/999""","","[""Staff""]","""4/999""","100","[""SC 374/363""]","29","""Chem Reactions/Lab""","126","false","""A""","3","""0/999""","""16/999""","""O""","19983","[""M 0200-0500PM""]","""Lab""","1998"
"24322","1.0","194","[""CHEM""]","51","""30/999""","","[""Beth Abdella""]","""5/999""","100","[""SC 378""]","60","""Chemical Reactions""","126","false","""B""","3","""0/999""","""25/999""","""O""","19983","[""MWF 0905-1000""]","""Research""","1998"
"24323","0.0","195","[""CHEM""]","28","""19/999""","","[""Staff""]","""1/999""","100","[""SC 374/363""]","29","""Chem Reactions/Lab""","126","false","""B""","3","""0/999""","""9/999""","""O""","19983","[""T 0800-1100""]","""Lab""","1998"
"24324","1.0","194","[""CHEM""]","55","""46/999""","","[""Robert Hanson""]","""3/999""","100","[""SC 378""]","60","""Chemical Reactions""","126","false","""C""","3","""0/999""","""11/999""","""O""","19983","[""MWF 1045-1140""]","""Research""","1998"
"24325","0.0","195","[""CHEM""]","25","""22/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","29","""Chem Reactions/Lab""","126","false","""C""","3","""0/999""","""10/999""","""O""","19983","[""T 1145-0245PM""]","""Lab""","1998"
"24326","1.0","194","[""CHEM""]","41","""47/999""","","[""Robert Hanson""]","""3/999""","100","[""SC 378""]","60","""Chemical Reactions""","126","false","""D""","3","""0/999""","""11/999""","""O""","19983","[""MWF 1150-1245PM""]","""Research""","1998"
"24327","0.0","195","[""CHEM""]","26","""24/999""","","[""Staff""]","""3/999""","100","[""SC 374/363""]","29","""Chem Reactions/Lab""","126","false","""D""","3","""0/999""","""3/999""","""O""","19983","[""T 0300-0600PM""]","""Lab""","1998"
"24328","0.0","195","[""CHEM""]","24","""20/999""","","[""Staff""]","""1/999""","100","[""SC 374/363""]","29","""Chem Reactions/Lab""","126","false","""E""","3","""0/999""","""9/999""","""O""","19983","[""W 0200-0500PM""]","""Lab""","1998"
"24329","0.0","195","[""CHEM""]","22","""14/999""","","[""Staff""]","""2/999""","100","[""SC 374/363""]","29","""Chem Reactions/Lab""","126","false","""F""","3","""0/999""","""8/999""","""O""","19983","[""Th 0800-1100""]","""Lab""","1998"
"24330","0.0","195","[""CHEM""]","28","""20/999""","","[""Staff""]","""2/999""","100","[""SC 374/363""]","29","""Chem Reactions/Lab""","126","false","""G""","3","""0/999""","""8/999""","""O""","19983","[""Th 1145-0245PM""]","""Lab""","1998"
"24331","0.0","195","[""CHEM""]","19","""29/999""","","[""Staff""]","""0/999""","100","[""SC 374/363""]","29","""Chem Reactions/Lab""","126","false","""H""","3","""0/999""","""0/999""","""O""","19983","[""F 0200-0500PM""]","""Lab""","1998"
"24332","1.0","197","[""CHEM""]","61","""0/999""","","[""Wesley Pearson""]","""14/999""","200","[""SC 282""]","999","""Organic Chemistry""","248","false","""A""","3","""2/999""","""49/999""","""O""","19983","[""MWF 0800-0855""]","""Research""","1998"
"24333","1.0","197","[""CHEM""]","37","""1/999""","","[""Gary O. Spessard""]","""2/999""","200","[""SC 282""]","999","""Organic Chemistry""","248","false","""B""","3","""3/999""","""38/999""","""O""","19983","[""MWF 0905-1000""]","""Research""","1998"
"24334","0.25","200","[""CHEM""]","26","""0/999""","","[""Wesley Pearson""]","""3/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""A""","3","""2/999""","""20/999""","""C""","19983","[""M 0200-0500PM""]","""Lab""","1998"
"24335","0.25","200","[""CHEM""]","14","""0/999""","","[""Paul Fischer""]","""4/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""B""","3","""0/999""","""15/999""","""C""","19983","[""T 0800-1100""]","""Lab""","1998"
"24336","0.25","200","[""CHEM""]","23","""0/999""","","[""Wesley Pearson""]","""4/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""C""","3","""0/999""","""21/999""","""C""","19983","[""T 0120-0420PM""]","""Lab""","1998"
"24337","0.25","200","[""CHEM""]","14","""-1/999""","","[""Paul Fischer""]","""2/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""D""","3","""1/999""","""14/999""","""O""","19983","[""W 0200-0500PM""]","""Lab""","1998"
"24338","0.25","200","[""CHEM""]","22","""2/999""","","[""Wesley Pearson""]","""4/999""","200","[""SC 378/311""]","24","""Synthesis Lab""","254","true","""E""","3","""1/999""","""12/999""","""O""","19983","[""Th 0800-1100""]","""Lab""","1998"
"24339","1.0","201","[""CHEM""]","32","""0/999""","","[""John Walters""]","""25/999""","200","[""SC 374""]","32","""Analytical Chem""","255","false","","3","""5/999""","""2/999""","""C""","19983","[""TTh 0935-1100""]","""Research""","1998"
"24340","0.25","202","[""CHEM""]","17","""0/999""","","[""John Walters""]","""12/999""","200","[""SC 321""]","16","""Analytical Lab""","256","true","""A""","3","""4/999""","""0/999""","""C""","19983","[""T 0120-0520PM""]","""Lab""","1998"
"24341","0.25","202","[""CHEM""]","14","""0/999""","","[""John Walters""]","""7/999""","200","[""SC 321""]","16","""Analytical Lab""","256","true","""B""","3","""1/999""","""1/999""","""O""","19983","[""W 1255-0500PM""]","""Lab""","1998"
"24342","0.25","1554","[""CHEM""]","16","""0/999""","","[""George L. Hardgrove""]","""5/999""","200","[""SC 329""]","12","""Physical Lab""","257","true","""A""","3","""7/999""","""0/999""","""C""","19983","[""T 0120-0520PM""]","""Lab""","1998"
"24343","0.25","1554","[""CHEM""]","9","""0/999""","","[""George L. Hardgrove""]","""6/999""","200","[""SC 329""]","12","""Physical Lab""","257","true","""B""","3","""5/999""","""0/999""","""O""","19983","[""W 1255-0500PM""]","""Lab""","1998"
"24344","1.0","207","[""CHEM""]","21","""0/999""","","[""George L. Hardgrove""]","""13/999""","300","[""SC 374""]","999","""Physical Chemistry""","371","false","","3","""9/999""","""0/999""","""O""","19983","[""MWF 1045-1140""]","""Research""","1998"
"24345","0.25","209","[""CHEM""]","7","""0/999""","","[""Jeffrey Dahlseid""]","""2/999""","300","[""SC 310/371""]","12","""Experimental Biochem""","373","true","","3","""5/999""","""0/999""","""C""","19983","[""T 0120-0520PM""]","""Research""","1998"
"24346","0.25","210","[""CHEM""]","5","""0/999""","","[""Gary O. Spessard""]","""1/999""","300","[""SC 340""]","999","""Adv Synthesis Lab""","374","true","","3","""2/999""","""0/999""","""O""","19983","[""Th 0120-0420PM""]","""Lab""","1998"
