"clbid","credits","crsid","departments","enrolled","firsties","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"19113","0.5","335","[""EDUC""]","25","""0/999""","","""1""","[""Mark Schelske""]","""20/999""","300","[""FH 10""]","25","""Counsel/Comm in Schls""","372","false","""B""","1","""5/999""","""0/999""","""C""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19114","0.5","336","[""EDUC""]","28","""1/999""","","""2""","[""Ann A. Leming""]","""5/999""","300","[""YH 100""]","25","""The Exceptional Child""","375","false","""A""","1","""20/999""","""0/999""","""C""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19115","0.5","336","[""EDUC""]","26","""0/999""","","""2""","[""Ann A. Leming""]","""16/999""","300","[""YH 100""]","25","""The Exceptional Child""","375","false","""B""","1","""8/999""","""0/999""","""C""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19116","1.0","337","[""EDUC""]","2","""0/999""","","""2""","[""Ann A. Leming""]","""0/999""","300","[""L 177""]","3","""The Exceptional Child""","376","false","""B""","1","""0/999""","""0/999""","""O""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19117","0.5","340","[""EDUC""]","25","""0/999""","","""1""","[""Larry Zimmerman""]","""2/999""","300","[""FH 10L""]","999","""Senior Seminar Educ""","381","false","","1","""18/999""","""0/999""","""O""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19118","1.0","342","[""EDUC""]","25","""0/999""","","""2""","[""Myron L. Solid""]","""2/999""","300","[""FH 10""]","999","""Human ISSues in Educ""","385","false","","1","""18/999""","""0/999""","""O""","19961","[""M-F 1200-0400PM""]","""Research""","1996"
"19119","2.5","1638","[""EDUC""]","25","""0/999""","","","[""Larry Zimmerman""]","""2/999""","300","","999","""Student Teaching""","389","false","","1","""18/999""","""0/999""","""O""","19961","","""Research""","1996"
"19120","0.5","1639","[""DNCTE""]","15","""1/999""","","","[""Susan Bauer""]","""6/999""","100","[""CHM 140""]","18","""The Body Movable""","101","false","","1","""5/999""","""7/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19121","0.25","347","[""DNCTE""]","12","""1/999""","","","[""Ann (wagner) Wagner""]","""5/999""","100","[""SAC S GYM""]","20","""Ballroom I (Men)""","106","true","""A""","1","""4/999""","""2/999""","""O""","19961","[""TTh 1255-0150PM""]","""Research""","1996"
"19122","0.25","347","[""DNCTE""]","11","""0/999""","","","[""Ann (wagner) Wagner""]","""0/999""","100","[""SAC S GYM""]","12","""Ballroom I (Women)""","106","true","""B""","1","""12/999""","""0/999""","""C""","19961","[""TTh 1255-0150PM""]","""Research""","1996"
"19123","0.25","347","[""DNCTE""]","17","""4/999""","","","[""Anne von Bibra""]","""5/999""","100","[""SAC S GYM""]","20","""Ballroom I (Men)""","106","true","""C""","1","""3/999""","""5/999""","""O""","19961","[""TTh 0200-0255PM""]","""Research""","1996"
"19124","0.25","347","[""DNCTE""]","17","""0/999""","","","[""Anne von Bibra""]","""0/999""","100","[""SAC S GYM""]","12","""Ballroom I (Women)""","106","true","""D""","1","""12/999""","""0/999""","""C""","19961","[""TTh 0200-0255PM""]","""Research""","1996"
"19125","0.25","349","[""DNCTE""]","17","""1/999""","","","[""Anne von Bibra""]","""6/999""","100","[""CTR ST""]","18","""Int'l Dance I""","109","true","","1","""6/999""","""6/999""","""O""","19961","[""TTh 1150-1245PM""]","""Research""","1996"
"19126","0.25","351","[""DNCTE""]","14","""6/999""","","","[""Anthony Roberts""]","""0/999""","100","[""SPT RHT""]","16","""Modern Dance I""","111","true","""A""","1","""5/999""","""6/999""","""O""","19961","[""MW 1150-1245PM""]","""Research""","1996"
"19127","0.25","351","[""DNCTE""]","15","""7/999""","","","[""Anthony Roberts""]","""1/999""","100","[""CHM 140""]","16","""Modern Dance I""","111","true","""B""","1","""2/999""","""6/999""","""O""","19961","[""TTh 1150-1245PM""]","""Research""","1996"
"19130","0.5","357","[""DNCTE""]","12","""4/999""","","","[""Anthony Roberts""]","""3/999""","200","[""SPT RHT""]","16","""Modern Dance II""","210","false","","1","""1/999""","""3/999""","""C""","19961","[""MW 0200-0330PM""]","""Research""","1996"
"19131","0.25","358","[""DNCTE""]","11","""4/999""","","","[""Anthony Roberts""]","""3/999""","200","[""SPT RHT""]","16","""Modern Dance II""","211","true","","1","""2/999""","""2/999""","""C""","19961","[""MW 0200-0330PM""]","""Research""","1996"
"19132","0.5","359","[""DNCTE""]","6","""5/999""","","","[""Anthony Roberts""]","""0/999""","200","[""SPT RHT""]","16","""Ballet II""","220","false","","1","""1/999""","""1/999""","""O""","19961","[""MW 0800-1000""]","""Research""","1996"
"19133","0.25","360","[""DNCTE""]","4","""2/999""","","","[""Anthony Roberts""]","""1/999""","200","[""SPT RHT""]","16","""Ballet II""","221","true","","1","""3/999""","""0/999""","""O""","19961","[""MW 0800-1000""]","""Research""","1996"
"19134","0.5","362","[""DNCTE""]","4","""0/999""","","","[""Janice Roberts""]","""2/999""","300","[""SPT RHT""]","12","""Modern III""","310","false","","1","""1/999""","""2/999""","""O""","19961","[""MWF 0330-0500PM""]","""Research""","1996"
"19135","0.25","363","[""DNCTE""]","8","""0/999""","","","[""Janice Roberts""]","""1/999""","300","[""SPT RHT""]","12","""Modern III""","311","false","","1","""2/999""","""1/999""","""O""","19961","[""MWF 0330-0500PM""]","""Research""","1996"
"19136","0.5","364","[""DNCTE""]","5","""2/999""","","","[""Anthony Roberts""]","""1/999""","300","[""SPT RHT""]","12","""Ballet III""","320","false","","1","""1/999""","""1/999""","""C""","19961","[""TTh 0330-0500PM""]","""Research""","1996"
"19137","0.25","365","[""DNCTE""]","7","""1/999""","","","[""Anthony Roberts""]","""1/999""","300","[""SPT RHT""]","12","""Ballet III""","321","false","","1","""3/999""","""6/999""","""C""","19961","[""TTh 0330-0500PM""]","""Research""","1996"
"19138","1.0","369","[""DNCTH""]","","","","","[""Janice Roberts""]","","200","[""SPT RHT""]","","""Choreog & Improvisat""","231","false","","1","","","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19139","1.0","370","[""DNCTH""]","","","","","[""Susan Bauer""]","","200","[""SPT RHT""]","","""Movement Analysis""","232","false","","1","","","""O""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19140","1.0","371","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","200","[""SPT 227""]","","""Dance in America""","246","false","","1","","","""C""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19141","1.0","375","[""DNCTH""]","","","","","[""Anne von Bibra""]","","200","","","""IS/Russian Folk Dance""","298","false","","1","","","""O""","19961","","""Research""","1996"
"19142","1.0","375","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","200","","","""IS/Dance Criticism""","298","false","""A""","1","","","""O""","19961","","""Research""","1996"
"19143","1.0","378","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","300","","","""IR/Poetry in Motion""","398","false","","1","","","""O""","19961","","""Research""","1996"
"19144","1.0","378","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","300","","","""IR/Writng-About-Dance""","398","false","""A""","1","","","""O""","19961","","""Research""","1996"
"19145","1.0","381","[""ENGL""]","10","""10/999""","","","[""Fred Stoutland""]","""0/999""","100","[""YH 100""]","15","""Engl as Second Lang""","107","true","","1","""0/999""","""0/999""","""O""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19146","1.0","383","[""ENGL""]","9","""8/999""","","","[""Colin Wells""]","""0/999""","100","[""L 515""]","12","""Skills in Composition""","110","false","""A""","1","""0/999""","""0/999""","""O""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19148","1.0","1660","[""ENGL""]","16","""18/999""","","","[""Richard Buckstead""]","""0/999""","100","[""L 421""]","19","""College English""","111","false","""A""","1","""0/999""","""1/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19149","1.0","1660","[""ENGL""]","16","""16/999""","","","[""Joseph L. Mbele""]","""0/999""","100","[""L 525""]","19","""College English""","111","false","""B""","1","""0/999""","""0/999""","""O""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19150","1.0","1660","[""ENGL""]","19","""19/999""","","","[""Stephen O. Swanson""]","""0/999""","100","[""L 515""]","19","""College English""","111","false","""C""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19151","1.0","1660","[""ENGL""]","21","""19/999""","","","[""Jan C. Hill""]","""0/999""","100","[""M 1""]","19","""College English""","111","false","""D""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19152","1.0","1660","[""ENGL""]","19","""17/999""","","","[""Abby Werlock""]","""0/999""","100","[""L 177""]","19","""College English""","111","false","""E""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19153","1.0","1660","[""ENGL""]","20","""20/999""","","","[""James Heynen""]","""0/999""","100","[""L 177""]","19","""College English""","111","false","""F""","1","""0/999""","""0/999""","""C""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19154","1.0","1660","[""ENGL""]","20","""19/999""","","","[""Mark Allister""]","""0/999""","100","[""YH 100""]","19","""College English""","111","false","""G""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19155","1.0","1663","[""ENGL""]","30","""3/999""","","","[""Abby Werlock""]","""-2/999""","100","[""L 515""]","30","""Amer Short Stories""","114","false","","1","""2/999""","""29/999""","""C""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19156","1.0","1669","[""ENGL""]","23","""0/999""","","","[""John T. Day""]","""0/999""","100","[""L 515""]","25","""Intro to Literature""","125","false","""A""","1","""0/999""","""25/999""","""O""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19157","1.0","1669","[""ENGL""]","24","""1/999""","","","[""Ronald J. Lee""]","""0/999""","100","[""L 525""]","25","""Intro to Literature""","125","false","""B""","1","""0/999""","""22/999""","""O""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19158","1.0","1669","[""ENGL""]","28","""1/999""","","","[""Joan Hepburn""]","""0/999""","100","[""L 421""]","25","""Intro to Literature""","125","false","""C""","1","""0/999""","""25/999""","""C""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19159","1.0","1669","[""ENGL""]","23","""11/999""","","","[""Jonathan Hill""]","""0/999""","100","[""L 421""]","25","""Intro to Literature""","125","false","""D""","1","""0/999""","""0/999""","""O""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19160","1.0","397","[""ENGL""]","43","""3/999""","","","[""Karen Cherewatuk"", ""Ronald J. Lee""]","""3/999""","200","[""L 525""]","60","""Lit in Engl to 1650""","221","false","","1","""2/999""","""33/999""","""O""","19961","[""MW 0905-1000""]","""Research""","1996"
"19161","0.0","398","[""ENGL""]","13","""0/999""","","","[""Staff""]","""3/999""","200","[""L 525""]","15","""Lit Engl to 1650/Disc""","221","false","""A""","1","""1/999""","""11/999""","""O""","19961","[""F 0905-1000""]","""Discussion""","1996"
"19162","0.0","398","[""ENGL""]","16","""1/999""","","","[""Staff""]","""0/999""","200","[""YH 130""]","15","""Lit Engl to 1650/Disc""","221","false","""B""","1","""1/999""","""14/999""","""C""","19961","[""F 0905-1000""]","""Discussion""","1996"
"19163","0.0","398","[""ENGL""]","11","""0/999""","","","[""Staff""]","""0/999""","200","[""L 520""]","15","""Lit Engl to 1650/Disc""","221","false","""C""","1","""0/999""","""6/999""","""O""","19961","[""F 0800-0855""]","""Discussion""","1996"
"19164","0.0","398","[""ENGL""]","2","""0/999""","","","[""Staff""]","""0/999""","200","[""L 525""]","15","""Lit Engl to 1650/Disc""","221","false","""D""","1","""0/999""","""2/999""","""O""","19961","[""F 0800-0855""]","""Discussion""","1996"
"19165","1.0","399","[""ENGL""]","39","""1/999""","","","[""Jonathan Hill"", ""Colin Wells""]","""22/999""","200","[""L 525""]","60","""Lit in Engl 1650-1850""","222","false","","1","""7/999""","""8/999""","""O""","19961","[""MW 1045-1140""]","""Research""","1996"
"19166","0.0","400","[""ENGL""]","15","""0/999""","","","[""Staff""]","""10/999""","200","[""L 525""]","15","""Lit Eng 1650-1850/Dis""","222","false","""A""","1","""5/999""","""0/999""","""C""","19961","[""F 1045-1140""]","""Discussion""","1996"
"19167","0.0","400","[""ENGL""]","15","""0/999""","","","[""Staff""]","""9/999""","200","[""L 520""]","15","""Lit Eng 1650-1850/Dis""","222","false","""B""","1","""2/999""","""4/999""","""C""","19961","[""F 1045-1140""]","""Discussion""","1996"
"19168","0.0","400","[""ENGL""]","7","""0/999""","","","[""Staff""]","""2/999""","200","[""L 520""]","15","""Lit Eng 1650-1850/Dis""","222","false","""C""","1","""0/999""","""4/999""","""O""","19961","[""F 1255-0150PM""]","""Discussion""","1996"
"19169","0.0","400","[""ENGL""]","1","""0/999""","","","[""Staff""]","""1/999""","200","[""L 420""]","15","""Lit Eng 1650-1850/Dis""","222","false","""D""","1","""0/999""","""0/999""","""O""","19961","[""F 1255-0150PM""]","""Discussion""","1996"
"19170","1.0","401","[""ENGL""]","34","""0/999""","","","[""Jon Eric Nelson"", ""Abby Werlock""]","""14/999""","200","[""L 525""]","60","""Lit in Engl 1850-Pres""","223","false","","1","""19/999""","""2/999""","""O""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19171","0.0","402","[""ENGL""]","15","""0/999""","","","[""Staff""]","""0/999""","200","[""L 525""]","15","""Lit Eng 1850-Pres/Dis""","223","false","""A""","1","""15/999""","""0/999""","""C""","19961","[""Th 1145-0110PM""]","""Discussion""","1996"
"19172","0.0","402","[""ENGL""]","12","""0/999""","","","[""Staff""]","""13/999""","200","[""L 420""]","15","""Lit Eng 1850-Pres/Dis""","223","false","""B""","1","""2/999""","""0/999""","""O""","19961","[""Th 1145-0110PM""]","""Discussion""","1996"
"19173","0.0","402","[""ENGL""]","6","""0/999""","","","[""Staff""]","""0/999""","200","[""L 520""]","15","""Lit Eng 1850-Pres/Dis""","223","false","""C""","1","""2/999""","""2/999""","""O""","19961","[""Th 0800-0925""]","""Discussion""","1996"
"19174","0.0","402","[""ENGL""]","1","""0/999""","","","[""Staff""]","""1/999""","200","[""L 420""]","15","""Lit Eng 1850-Pres/Dis""","223","false","""D""","1","""0/999""","""0/999""","""O""","19961","[""Th 0800-0925""]","""Discussion""","1996"
"19175","1.0","1685","[""ENGL""]","15","""0/999""","","","[""Karen Cherewatuk""]","""1/999""","200","[""L 525""]","35","""The Middle Ages""","231","false","","1","""8/999""","""6/999""","""O""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19176","1.0","1687","[""ENGL""]","13","""1/999""","","","[""Richard DuRocher""]","""0/999""","200","[""L 515""]","35","""The 17th Century""","233","false","","1","""8/999""","""0/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19177","1.0","1697","[""ENGL""]","32","""1/999""","","","[""Richard Buckstead""]","""11/999""","200","[""L 515""]","35","""Amer Lit 1915-1945""","243","false","","1","""16/999""","""5/999""","""O""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19178","1.0","410","[""ENGL""]","31","""2/999""","","","[""Joan Hepburn""]","""10/999""","200","[""L 525""]","35","""Amer Racial/Multi Lit""","245","false","","1","""5/999""","""7/999""","""O""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19179","1.0","413","[""ENGL""]","16","""5/999""","","","[""Olivia Frey""]","""3/999""","200","[""YH 130""]","18","""Expository Writing""","251","false","""A""","1","""6/999""","""3/999""","""O""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19180","1.0","413","[""ENGL""]","10","""0/999""","","","[""Mary Steen""]","""4/999""","200","[""L 520""]","18","""Expository Writing""","251","false","""B""","1","""5/999""","""3/999""","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19181","1.0","418","[""ENGL""]","18","""1/999""","","","[""James Heynen""]","""10/999""","200","[""L 420""]","18","""Creative Writing I""","257","false","""A""","1","""7/999""","""1/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19182","1.0","418","[""ENGL""]","18","""2/999""","","","[""Stephen O. Swanson""]","""5/999""","200","[""L 420""]","18","""Creative Writing I""","257","false","""B""","1","""4/999""","""9/999""","""C""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19183","1.0","424","[""ENGL""]","21","""2/999""","","","[""Diana Postlethwaite""]","""5/999""","200","[""L 515"", ""FH 01""]","35","""Literature & Film""","275","false","","1","""10/999""","""6/999""","""O""","19961","[""TTh 0935-1100"", ""M 0630-0900PM""]","""Research""","1996"
"19184","1.0","433","[""ENGL""]","1","""0/999""","","","[""Jan C. Hill""]","""0/999""","200","","999","""Internship""","294","true","","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19185","1.0","434","[""ENGL""]","1","""0/999""","","","[""Stephen O. Swanson""]","""0/999""","200","","999","""IS/Memoir Writing""","298","false","","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19186","1.0","434","[""ENGL""]","1","""0/999""","","","[""Jon Eric Nelson""]","""0/999""","200","","999","""IS/Creation in Engl""","298","false","""A""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19187","1.0","434","[""ENGL""]","1","""0/999""","","","[""Mary Titus""]","""0/999""","200","","999","""IS/Slave Narratives""","298","false","""C""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19188","1.0","442","[""ENGL""]","16","""0/999""","","","[""James Heynen""]","""1/999""","300","[""L 525""]","18","""Cr Writ II: Nonfiction""","373","false","","1","""9/999""","""0/999""","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19189","1.0","1726","[""ENGL""]","14","""1/999""","","","[""Joseph L. Mbele""]","""4/999""","300","[""L 421""]","15","""Post-Col/3rd Wld Lit""","387","false","","1","""4/999""","""1/999""","""O""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19190","1.0","447","[""ENGL""]","13","""0/999""","","","[""Richard Buckstead""]","""2/999""","300","[""L 515""]","15","""Cather/Steinbeck""","392","false","","1","""11/999""","""0/999""","""O""","19961","[""MWF 0200-0255PM""]","""Seminar""","1996"
"19191","1.0","451","[""ENGL""]","1","""0/999""","","","[""Joan Hepburn""]","""0/999""","300","","999","""IR/Charles Dickens""","398","false","","1","""1/999""","""0/999""","""O""","19961","","""Research""","1996"
"19192","1.0","451","[""ENGL""]","1","""0/999""","","","[""Jon Eric Nelson""]","""0/999""","300","","999","""IR/Joyce's Narratives""","398","false","""A""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19193","1.0","451","[""ENGL""]","1","""0/999""","","","[""Stephen O. Swanson""]","""0/999""","300","","999","""IR/Adv Creative Wrtng""","398","false","""B""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19194","1.0","451","[""ENGL""]","1","""0/999""","","","[""Abby Werlock""]","""0/999""","300","","999","""IR/Faulkner's People""","398","false","""C""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19195","1.0","452","[""ENGL""]","15","""0/999""","","","[""Mark Allister""]","""0/999""","300","[""L 520""]","15","""Major Seminar""","399","false","""A""","1","""15/999""","""0/999""","""C""","19961","[""TTh 0935-1100""]","""Seminar""","1996"
"19196","1.0","452","[""ENGL""]","9","""2/999""","","","[""Mary Titus""]","""0/999""","300","[""L 520""]","15","""Major Seminar""","399","false","""B""","1","""7/999""","""0/999""","""O""","19961","[""TTh 1145-0110PM""]","""Seminar""","1996"
"19198","1.0","1729","[""ENVST""]","21","""0/999""","","","[""Paul Cabe""]","""14/999""","200","[""SC 129""]","24","""Intro: Enviro Studies""","237","false","""B""","1","""3/6""","""7/999""","""C""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19200","1.0","470","[""IDFA""]","","","","","[""Susan Bauer""]","","200","[""SPT RHT""]","","""Exploring the Arts""","274","false","","1","","","""O""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19201","1.0","476","[""FREN""]","27","""25/999""","","","[""Herve Pensec""]","""2/999""","100","[""M 11""]","999","""Beginning French I""","111","false","","1","""3/999""","""2/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19202","1.0","477","[""FREN""]","24","""17/999""","","","[""Wendy Allen""]","""3/999""","100","[""M 26""]","25","""Beginning French II""","112","false","""A""","1","""1/999""","""3/999""","""C""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19203","1.0","477","[""FREN""]","11","""12/999""","","","[""Herve Pensec""]","""1/999""","100","[""M 31""]","25","""Beginning French II""","112","false","""B""","1","""1/999""","""0/999""","""O""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19204","1.0","479","[""FREN""]","22","""16/999""","","","[""Jolene Barjasteh""]","""0/999""","200","[""M 26""]","25","""Intermed French I""","231","false","""A""","1","""2/999""","""6/999""","""O""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19205","1.0","479","[""FREN""]","13","""17/999""","","","[""Mary Cisar""]","""0/999""","200","[""M 26""]","25","""Intermed French I""","231","false","""B""","1","""1/999""","""0/999""","""O""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19206","1.0","479","[""FREN""]","17","""16/999""","","","[""Mary Cisar""]","""1/999""","200","[""M 26""]","25","""Intermed French I""","231","false","""C""","1","""1/999""","""0/999""","""O""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19207","1.0","479","[""FREN""]","20","""16/999""","","","[""Jolene Barjasteh""]","""0/999""","200","[""M 26""]","25","""Intermed French I""","231","false","""D""","1","""1/999""","""2/999""","""O""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19208","1.0","480","[""FREN""]","21","""18/999""","","","[""Wendy Allen""]","""1/999""","200","[""M 30""]","30","""Intermed French II""","232","false","""A""","1","""0/999""","""1/999""","""O""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19210","1.0","484","[""FREN""]","17","""0/999""","","","[""Mary Cisar""]","""2/999""","200","[""M 26""]","25","""Top: French Civilizatn""","252","false","","1","""0/999""","""16/999""","""O""","19961","[""TTh 0120-0245PM""]","""Topic""","1996"
"19211","1.0","485","[""FREN""]","12","""7/999""","","","[""Herve Pensec""]","""1/999""","200","[""M 26""]","25","""Intro Literary Analy""","253","false","","1","""0/999""","""7/999""","""O""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19212","1.0","487","[""FREN""]","11","""3/999""","","","[""Wendy Allen""]","""8/999""","200","[""M 26""]","25","""Contemporary France""","272","false","","1","""1/999""","""2/999""","""O""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19214","1.0","498","[""GE""]","20","""19/999""","","","[""Richard DuRocher""]","""0/999""","100","[""L 520""]","19","""First Year Seminar""","111","false","""A""","1","""0/999""","""0/999""","""C""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19215","1.0","498","[""GE""]","19","""19/999""","","","[""Mary Titus""]","""0/999""","100","[""L 525""]","19","""First Year Seminar""","111","false","""B""","1","""0/999""","""0/999""","""C""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19216","1.0","498","[""GE""]","18","""18/999""","","","[""Mary Titus""]","""0/999""","100","[""L 520""]","19","""First Year Seminar""","111","false","""C""","1","""0/999""","""1/999""","""O""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19217","1.0","498","[""GE""]","21","""20/999""","","","[""Mary Steen""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""D""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19218","1.0","498","[""GE""]","20","""20/999""","","","[""Kenneth S. Casey""]","""0/999""","100","[""H 515""]","19","""First Year Seminar""","111","false","""E""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19219","1.0","498","[""GE""]","19","""20/999""","","","[""Lavern Rippley""]","""0/999""","100","[""M 30""]","19","""First Year Seminar""","111","false","""F""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19220","1.0","498","[""GE""]","19","""20/999""","","","[""Diana Postlethwaite""]","""0/999""","100","[""L 515""]","19","""First Year Seminar""","111","false","""G""","1","""0/999""","""0/999""","""C""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19221","1.0","498","[""GE""]","20","""20/999""","","","[""Kathy C. Thomforde""]","""0/999""","100","[""L 577""]","19","""First Year Seminar""","111","false","""H""","1","""0/999""","""0/999""","""C""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19222","1.0","498","[""GE""]","20","""18/999""","","","[""Jon Eric Nelson""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""I""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19223","1.0","498","[""GE""]","20","""20/999""","","","[""Susan Bauer""]","""0/999""","100","[""SPT 216""]","19","""First Year Seminar""","111","false","""J""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19224","1.0","498","[""GE""]","20","""18/999""","","","[""David Brunet""]","""0/999""","100","[""L 177""]","19","""First Year Seminar""","111","false","""K""","1","""0/999""","""1/999""","""C""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19225","1.0","504","[""GERM""]","17","""22/999""","","","[""Karen R. Achberger""]","""1/999""","100","[""M 31""]","50","""Beginning German I""","111","false","","1","""0/999""","""3/999""","""C""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19226","1.0","504","[""GERM""]","17","""0/999""","","","[""Keith O. Anderson""]","""0/999""","100","[""M 20""]","999","""Beginning German I""","111","false","""A""","1","""0/999""","""0/999""","""O""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19227","1.0","505","[""GERM""]","25","""19/999""","","","[""Norman M. Watt""]","""2/999""","100","[""M 35""]","40","""Beginning German II""","112","false","","1","""2/999""","""5/999""","""O""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19228","1.0","508","[""GERM""]","19","""14/999""","","","[""Lavern Rippley""]","""1/999""","200","[""M 1""]","20","""Intermed German I""","231","false","""A""","1","""0/999""","""3/999""","""O""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19229","1.0","508","[""GERM""]","17","""7/999""","","","[""Lavern Rippley""]","""1/999""","200","[""M 4""]","20","""Intermed German I""","231","false","""B""","1","""0/999""","""8/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19230","1.0","508","[""GERM""]","16","""12/999""","","","[""Norman M. Watt""]","""2/999""","200","[""M 35""]","20","""Intermed German I""","231","false","""C""","1","""0/999""","""3/999""","""O""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19231","1.0","508","[""GERM""]","15","""13/999""","","","[""Karen R. Achberger""]","""1/999""","200","[""M 35""]","20","""Intermed German I""","231","false","""D""","1","""0/999""","""2/999""","""O""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19232","1.0","509","[""GERM""]","20","""3/999""","","","[""Norman M. Watt""]","""0/999""","200","[""M 35""]","20","""Intermed German II""","232","false","""A""","1","""0/999""","""16/999""","""C""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19233","1.0","509","[""GERM""]","8","""8/999""","","","[""Lavern Rippley""]","""0/999""","200","[""M 30""]","20","""Intermed German II""","232","false","""B""","1","""0/999""","""0/999""","""O""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19237","1.0","527","[""GERM""]","8","""0/999""","","","[""Karen R. Achberger""]","""4/999""","300","[""M 35""]","15","""Kurzgeschichte""","375","false","","1","""3/999""","""3/999""","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
