"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"15791","0.0","125","[""BIO""]","17","""0/999""","","[""Staff""]","""7/999""","200","[""SC 269""]","16","""Vertebrate Biol/Lab""","242","false","""B""","3","""9/999""","""0/999""","""C""","19943","[""Th 0120-0420PM""]","""Lab""","1994"
"15792","1.0","130","[""BIO""]","6","""0/999""","","[""Staff""]","""3/999""","200","[""SC 274""]","16","""Invertebrate Zoology""","248","false","","3","""4/999""","""2/999""","""O""","19943","[""TTh 0935-1100""]","""Research""","1994"
"15793","0.0","131","[""BIO""]","5","""0/999""","","[""Staff""]","""3/999""","200","[""SC 273""]","16","""Invertebrate Zool/Lab""","248","false","""A""","3","""4/999""","""2/999""","""O""","19943","[""T 0120-0420PM""]","""Lab""","1994"
"15794","1.0","139","[""BIO""]","53","""-1/999""","","[""Staff""]","""26/999""","200","[""SC 278""]","60","""Ecological Principles""","261","false","","3","""19/999""","""8/999""","""O""","19943","[""MWF 0905-1000""]","""Research""","1994"
"15795","0.0","140","[""BIO""]","9","""-1/999""","","[""Staff""]","""4/999""","200","[""SC 248""]","20","""Ecological Prin/Lab""","261","false","""A""","3","""5/999""","""3/999""","""O""","19943","[""T 0800-1030""]","""Lab""","1994"
"15796","0.0","140","[""BIO""]","29","""0/999""","","[""Staff""]","""10/999""","200","[""SC 248""]","20","""Ecological Prin/Lab""","261","false","""B""","3","""10/999""","""2/999""","""C""","19943","[""T 0120-0355PM""]","""Lab""","1994"
"15797","0.0","140","[""BIO""]","14","""0/999""","","[""Staff""]","""9/999""","200","[""SC 248""]","20","""Ecological Prin/Lab""","261","false","""C""","3","""4/999""","""3/999""","""O""","19943","[""W 1255-0325PM""]","""Lab""","1994"
"15798","1.0","154","[""BIO""]","6","""0/999""","","[""Staff""]","""0/999""","200","","999","""IS/Cell Cycle""","298","false","","3","""5/999""","""0/999""","""O""","19943","","""Research""","1994"
"15799","1.0","154","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","200","","999","""IS/Vet Med & Cancer""","298","false","""A""","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15800","1.0","154","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","200","","999","""IS/Human Genetics""","298","false","""B""","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15801","1.0","159","[""BIO""]","4","""0/999""","","[""Staff""]","""0/999""","300","[""SC 274""]","16","""Molecular Biology""","364","false","","3","""4/999""","""0/999""","""O""","19943","[""TTh 1145-0110PM""]","""Research""","1994"
"15802","0.0","160","[""BIO""]","4","""0/999""","","[""Staff""]","""0/999""","300","[""SC 229""]","16","""Molecular Biology/Lab""","364","false","""A""","3","""4/999""","""0/999""","""O""","19943","[""W 1255-0355PM""]","""Lab""","1994"
"15803","1.0","164","[""BIO""]","15","""0/999""","","[""Staff""]","""7/999""","300","[""SC 130""]","24","""Developmental Biology""","372","false","","3","""10/999""","""0/999""","""O""","19943","[""TTh 1145-0110PM""]","""Research""","1994"
"15804","0.0","165","[""BIO""]","7","""0/999""","","[""Staff""]","""4/999""","300","[""SC 253""]","12","""Developmental Bio/Lab""","372","false","""A""","3","""4/999""","""0/999""","""O""","19943","[""W 1255-0355PM""]","""Lab""","1994"
"15805","0.0","165","[""BIO""]","8","""0/999""","","[""Staff""]","""3/999""","300","[""SC 253""]","12","""Developmental Bio/Lab""","372","false","""B""","3","""6/999""","""0/999""","""O""","19943","[""Th 0120-0420PM""]","""Lab""","1994"
"15806","1.0","172","[""BIO""]","13","""0/999""","","[""Staff""]","""1/999""","300","[""SC 210""]","12","""Top: Cardiovasc Physio""","391","false","","3","""11/999""","""0/999""","""C""","19943","[""TTh 0120-0245PM""]","""Topic""","1994"
"15807","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Tetrahymenauvarps""","398","false","","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15808","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Wetland Ecology""","398","false","""A""","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15809","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Cardioprotection""","398","false","""B""","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15810","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Phagocytosis""","398","false","""C""","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15811","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Advanced Technique""","398","false","""D""","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15812","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Sustainable Agric""","398","false","""E""","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15813","1.0","175","[""BIO""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""IR/Myocardial ISchemi""","398","false","""F""","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15814","1.0","182","[""CHEM""]","29","""20/999""","","[""Staff""]","""1/999""","100","[""SC 278""]","24","""Fundamentls of Chem""","111","false","","3","""2/999""","""4/999""","""C""","19943","[""TTh 0935-1100""]","""Research""","1994"
"15815","0.0","183","[""CHEM""]","24","""20/999""","","[""Staff""]","""1/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""A""","3","""2/999""","""4/999""","""C""","19943","[""W 0200-0500PM""]","""Lab""","1994"
"15816","0.0","183","[""CHEM""]","5","""0/999""","","[""Staff""]","""0/999""","100","[""SC 371""]","999","""Fundamentls of Chem""","111","false","""B""","3","""0/999""","""0/999""","""O""","19943","[""T 1145-0245PM""]","""Lab""","1994"
"15817","1.0","1547","[""CHEM""]","9","""8/999""","","[""Staff""]","""0/999""","100","[""SC 274""]","25","""Materials Science""","112","false","","3","""2/999""","""0/999""","""O""","19943","[""TTh 0800-0925""]","""Research""","1994"
"15818","0.0","1548","[""CHEM""]","9","""8/999""","","[""Staff""]","""0/999""","100","[""SC 371""]","25","""Materials Science/Lab""","112","false","""A""","3","""2/999""","""0/999""","""O""","19943","[""Th 1145-0245PM""]","""Lab""","1994"
"15819","1.0","194","[""CHEM""]","44","""34/999""","","[""Staff""]","""5/999""","100","[""SC 378""]","55","""Chemical Reactions""","126","false","""A""","3","""1/999""","""8/999""","""O""","19943","[""MWF 0800-0855""]","""Research""","1994"
"15820","0.0","195","[""CHEM""]","27","""5/999""","","[""Staff""]","""4/999""","100","[""SC 363/374""]","28","""Chem Reactions/Lab""","126","false","""A""","3","""3/999""","""11/999""","""C""","19943","[""M 0200-0500PM""]","""Lab""","1994"
"15821","1.0","194","[""CHEM""]","56","""35/999""","","[""Staff""]","""3/999""","100","[""SC 378""]","55","""Chemical Reactions""","126","false","""B""","3","""4/999""","""18/999""","""C""","19943","[""MWF 0905-1000""]","""Research""","1994"
"15822","0.0","195","[""CHEM""]","27","""24/11""","","[""Staff""]","""1/999""","100","[""SC 363/374""]","28","""Chem Reactions/Lab""","126","false","""B""","3","""0/999""","""0/999""","""O""","19943","[""T 0800-1100""]","""Lab""","1994"
"15823","1.0","194","[""CHEM""]","54","""38/999""","","[""Staff""]","""2/999""","100","[""SC 378""]","55","""Chemical Reactions""","126","false","""C""","3","""1/999""","""14/999""","""C""","19943","[""MWF 1045-1140""]","""Research""","1994"
"15824","0.0","195","[""CHEM""]","26","""22/7""","","[""Staff""]","""1/999""","100","[""SC 363/374""]","28","""Chem Reactions/Lab""","126","false","""C""","3","""0/999""","""4/999""","""O""","19943","[""T 1145-0245PM""]","""Lab""","1994"
"15825","1.0","194","[""CHEM""]","33","""23/999""","","[""Staff""]","""5/999""","100","[""SC 378""]","55","""Chemical Reactions""","126","false","""D""","3","""0/999""","""11/999""","""O""","19943","[""MWF 1150-1245PM""]","""Research""","1994"
"15826","0.0","195","[""CHEM""]","22","""9/999""","","[""Staff""]","""3/999""","100","[""SC 363/374""]","28","""Chem Reactions/Lab""","126","false","""D""","3","""1/999""","""13/999""","""C""","19943","[""W 0200-0500PM""]","""Lab""","1994"
"15827","0.0","195","[""CHEM""]","24","""23/7""","","[""Staff""]","""0/999""","100","[""SC 363/374""]","28","""Chem Reactions/Lab""","126","false","""E""","3","""0/999""","""5/999""","""O""","19943","[""Th 0800-1100""]","""Lab""","1994"
"15828","0.0","195","[""CHEM""]","27","""16/7""","","[""Staff""]","""1/999""","100","[""SC 363/374""]","28","""Chem Reactions/Lab""","126","false","""F""","3","""0/999""","""4/999""","""O""","19943","[""Th 1145-0245PM""]","""Lab""","1994"
"15829","0.0","195","[""CHEM""]","11","""12/999""","","[""Staff""]","""2/999""","100","[""SC 363/374""]","28","""Chem Reactions/Lab""","126","false","""G""","3","""0/999""","""5/999""","""O""","19943","[""F 0200-0500PM""]","""Lab""","1994"
"15830","0.0","195","[""CHEM""]","23","""18/999""","","[""Staff""]","""3/999""","100","[""SC 363/374""]","28","""Chem Reactions/Lab""","126","false","""H""","3","""1/999""","""6/999""","""C""","19943","[""T 0300-0600PM""]","""Lab""","1994"
"15831","1.0","197","[""CHEM""]","31","""0/999""","","[""Staff""]","""5/999""","200","[""SC 282""]","60","""Organic Chemistry""","248","false","""A""","3","""2/999""","""28/999""","""O""","19943","[""MWF 0800-0855""]","""Research""","1994"
"15832","1.0","197","[""CHEM""]","65","""0/999""","","[""Staff""]","""13/999""","200","[""SC 282""]","70","""Organic Chemistry""","248","false","""B""","3","""1/999""","""52/999""","""O""","19943","[""MWF 0905-1000""]","""Research""","1994"
"15833","0.25","200","[""CHEM""]","20","""0/999""","","[""Staff""]","""5/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","254","true","""A""","3","""0/999""","""18/999""","""C""","19943","[""M 0200-0500PM""]","""Lab""","1994"
"15834","0.25","200","[""CHEM""]","14","""0/999""","","[""Staff""]","""1/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","254","true","""B""","3","""0/6""","""14/999""","""C""","19943","[""T 0800-1100""]","""Lab""","1994"
"15835","0.25","200","[""CHEM""]","21","""0/999""","","[""Staff""]","""7/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","254","true","""C""","3","""1/999""","""14/999""","""C""","19943","[""T 0120-0420PM""]","""Lab""","1994"
"15836","0.25","200","[""CHEM""]","20","""0/999""","","[""Staff""]","""1/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","254","true","""D""","3","""0/999""","""20/999""","""O""","19943","[""W 0200-0500PM""]","""Lab""","1994"
"15837","0.25","200","[""CHEM""]","18","""0/999""","","[""Staff""]","""3/999""","200","[""SC 311/378""]","24","""Synthesis Lab""","254","true","""E""","3","""1/6""","""12/999""","""C""","19943","[""Th 0800-1100""]","""Lab""","1994"
"15838","1.0","201","[""CHEM""]","24","""0/999""","","[""Staff""]","""24/999""","200","[""SC 282""]","48","""Analytical Chem""","255","false","","3","""5/999""","""1/999""","""O""","19943","[""TTh 0935-1100""]","""Research""","1994"
"15839","0.25","202","[""CHEM""]","12","""0/999""","","[""Staff""]","""10/999""","200","[""SC 310/321"", ""SC 310/321""]","16","""Analytical Lab""","256","true","""A""","3","""2/999""","""0/999""","""C""","19943","[""T 0120-0245PM"", ""T 0300-0530PM""]","""Lab""","1994"
"15840","0.25","202","[""CHEM""]","11","""0/999""","","[""Staff""]","""10/999""","200","[""SC 310/321"", ""SC 310/321""]","16","""Analytical Lab""","256","true","""B""","3","""2/999""","""1/999""","""C""","19943","[""W 1255-0150PM"", ""W 0200-0500PM""]","""Lab""","1994"
"15841","0.25","1554","[""CHEM""]","16","""-1/999""","","[""Staff""]","""5/999""","200","[""SC 329"", ""SC 329""]","16","""Physical Lab""","257","true","""A""","3","""10/999""","""1/999""","""C""","19943","[""T 0120-0245PM"", ""T 0300-0530PM""]","""Lab""","1994"
"15842","1.0","205","[""CHEM""]","1","""0/999""","","[""Staff""]","""0/999""","200","","999","""IS/Biochemistry""","298","false","","3","""0/999""","""0/999""","""O""","19943","","""Research""","1994"
"15843","1.0","207","[""CHEM""]","13","""-1/999""","","[""Staff""]","""5/999""","300","[""SC 374""]","35","""Chemical Dynamics""","371","false","","3","""6/999""","""1/999""","""O""","19943","[""MWF 1045-1140""]","""Research""","1994"
"15844","1.0","208","[""CHEM""]","3","""0/999""","","[""Staff""]","""0/999""","300","[""SC 310""]","12","""Molecular Structure""","372","false","","3","""4/999""","""0/999""","""O""","19943","[""MWF 0800-0855""]","""Research""","1994"
"15845","0.25","210","[""CHEM""]","3","""0/999""","","[""Staff""]","""0/999""","300","[""SC 344""]","8","""Adv Synthesis Lab""","374","true","","3","""4/999""","""0/999""","""O""","19943","[""Th 0120-0420PM""]","""Lab""","1994"
"15846","0.25","211","[""CHEM""]","1","""0/999""","","[""Staff""]","""0/999""","300","","999","""Advanced Lab""","375","true","","3","""1/999""","""0/999""","""O""","19943","","""Lab""","1994"
"15847","0.25","212","[""CHEM""]","4","""0/999""","","[""Staff""]","""0/999""","300","[""SC 321""]","12","""Spectro-Crystallo Lab""","376","true","","3","""4/999""","""0/999""","""O""","19943","[""W 1255-0355PM""]","""Lab""","1994"
"15848","1.0","218","[""CHEM""]","19","""0/999""","","[""Staff""]","""3/999""","300","[""SC 374""]","999","""Metabolic Biochem""","385","false","","3","""17/999""","""0/999""","""O""","19943","[""MWF 0905-1000""]","""Research""","1994"
