"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"108120","1.0","1165","[""PSYCH""]","0","""0/999""","[""IST""]","","","","[""Anna E. Johnson""]","""0/999""","200","[""RNS 290""]","28","""Biopsychology""","238","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""MWF 1045-1140""]","","""Research""","2016"
"108121","1.0","1165","[""PSYCH""]","0","""0/999""","[""IST""]","","","","[""Anna E. Johnson""]","""0/999""","200","[""RNS 290""]","28","""Biopsychology""","238","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","","""Research""","2016"
"108124","0.25","811","[""MUSIC""]","0","""0/999""","","","","","[""Larry J. Zimmerman""]","""0/999""","100","[""CHM 140""]","15","""Brass Techniques""","166","false","","3","""0/999""","""0/999""","""O""","20163","[""MWF 0905-1000""]","","""Research""","2016"
"108140","1.0","1222","[""ASIAN"", ""REL""]","0","""0/0""","[""MCG""]","","","","[""Ben Van Overmeire""]","""0/999""","200","[""OM 110""]","24","""Buddhism""","257","false","","3","""0/999""","""0/999""","""C""","20163","[""MWF 1045-1140""]","","""Research""","2016"
"108142","1.0","731","[""MATH""]","0","""0/999""","[""AQR""]","","","","[""Paul Zorn""]","""0/999""","100","[""TOH 184"", ""TOH 184""]","24","""Calculus I""","120","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2016"
"108143","1.0","731","[""MATH""]","0","""0/999""","[""AQR""]","","","","[""Adam H. Berliner""]","""0/999""","100","[""RNS 204""]","24","""Calculus I""","120","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""MWF 0905-1000""]","","""Research""","2016"
"108145","1.0","733","[""MATH""]","0","""0/999""","[""AQR""]","","","","[""Bruce E. Pell""]","""0/999""","100","[""RNS 204""]","24","""Calculus II""","126","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""MWF 1045-1140""]","","""Research""","2016"
"108146","1.0","733","[""MATH""]","0","""0/999""","[""AQR""]","","","","[""Matthew Wright""]","""0/999""","100","[""RNS 208""]","24","""Calculus II""","126","false","""C""","3","""0/999""","""0/999""","""C""","20163","[""MWF 0200-0255PM""]","","""Research""","2016"
"108147","1.0","733","[""MATH""]","0","""0/999""","[""AQR""]","","","","[""Bruce E. Pell""]","""0/999""","100","[""RNS 204""]","24","""Calculus II""","126","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""MWF 0800-0855""]","","""Research""","2016"
"108148","1.0","26714","[""BIO""]","0","""0/999""","","26714","","","[""Nicole Son""]","""0/999""","200","[""RNS 410""]","54","""Cell Biology""","227","false","","3","""0/999""","""0/999""","""O""","20163","[""MWF 1150-1245PM""]","","""Research""","2016"
"108149","0.0","26715","[""BIO""]","0","""0/999""","","26714","","","[""Nicole Son""]","""0/999""","200","[""RNS 394""]","18","""Cell Biology Lab""","227","false","""A""","3","""0/999""","""0/999""","""O""","20163","[""W 0100-0400PM""]","","""Lab""","2016"
"108150","0.0","26715","[""BIO""]","0","""0/999""","","26714","","","[""Nicole Son""]","""0/999""","200","[""RNS 394""]","18","""Cell Biology Lab""","227","false","""B""","3","""0/999""","""0/999""","""O""","20163","[""Th 0800-1100""]","","""Lab""","2016"
"108151","0.0","26715","[""BIO""]","0","""0/999""","","26714","","","[""Nicole Son""]","""0/999""","200","[""RNS 394""]","18","""Cell Biology Lab""","227","false","""C""","3","""0/999""","""0/999""","""O""","20163","[""Th 1245-0345PM""]","","""Lab""","2016"
"108152","0.0","22826","[""NEURO""]","0","""0/999""","","22782","","","[""James Demas""]","""0/999""","200","[""RNS 355""]","16","""Cell/Molec Neuro Lab""","239","false","""A""","3","""0/999""","""0/999""","""O""","20163","[""Th 0800-1100""]","","""Lab""","2016"
"108153","0.0","22826","[""NEURO""]","0","""0/999""","","22782","","","[""James Demas""]","""0/999""","200","[""RNS 355""]","16","""Cell/Molec Neuro Lab""","239","false","""B""","3","""0/999""","""0/999""","""O""","20163","[""Th 1245-0345PM""]","","""Lab""","2016"
"108154","1.0","22782","[""NEURO""]","0","""0/999""","[""IST"", ""SED""]","22782","","","[""James Demas""]","""0/999""","200","[""RNS 190""]","32","""Cell/Molec Neuroscience""","239","false","","3","""0/999""","""0/999""","""O""","20163","[""MWF 1045-1140""]","""Cellular and Molecular Neuroscience""","""Research""","2016"
"108157","1.0","1496","[""ART""]","0","""0/4""","[""ALS-A""]","","","","[""Paul S. Briggs""]","""0/5""","200","[""CAD 115""]","18","""Ceramics""","207","false","","3","""0/3""","""0/6""","""C""","20163","[""MWF 0800-1000""]","","""Research""","2016"
"108159","1.0","450","[""ENGL""]","0","""0/0""","[""EIN""]","","","","[""Karen Cherewatuk""]","""0/999""","300","[""RML 520"", ""RML 520""]","15","""Chaucer and Ethics""","395","false","","3","""0/999""","""0/0""","""C""","20163","[""T 0800-0925"", ""Th 0800-0920""]","""Chaucer from an Ethical Perspective""","""Research""","2016"
"108160","0.0","195","[""CHEM""]","0","""0/999""","","194","","","[""Elodie Marlier""]","""0/999""","100","[""RNS 350""]","25","""Chem Reactions/Lab""","126","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""M 0200-0500PM""]","","""Lab""","2016"
"108161","0.0","195","[""CHEM""]","0","""0/999""","","194","","","[""Rodrigo Sanchez-Gonzalez""]","""0/999""","100","[""RNS 350""]","25","""Chem Reactions/Lab""","126","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""T 0800-1100""]","","""Lab""","2016"
"108162","0.0","195","[""CHEM""]","0","""0/999""","","194","","","[""Gregory W. Muth""]","""0/999""","100","[""RNS 350""]","25","""Chem Reactions/Lab""","126","false","""C""","3","""0/999""","""0/999""","""C""","20163","[""T 1145-0245PM""]","","""Lab""","2016"
"108163","0.0","195","[""CHEM""]","0","""0/999""","","194","","","[""Beth Abdella""]","""0/999""","100","[""RNS 350""]","25","""Chem Reactions/Lab""","126","false","""D""","3","""0/999""","""0/999""","""C""","20163","[""T 0300-0600PM""]","","""Lab""","2016"
"108164","0.0","195","[""CHEM""]","0","""0/999""","","194","","","[""William C. Solomon""]","""0/999""","100","[""RNS 350""]","25","""Chem Reactions/Lab""","126","false","""F""","3","""0/999""","""0/999""","""C""","20163","[""Th 0800-1100""]","","""Lab""","2016"
"108165","0.0","195","[""CHEM""]","0","""0/999""","","194","","","[""Jeffrey J. Schwinefus""]","""0/999""","100","[""RNS 350""]","25","""Chem Reactions/Lab""","126","false","""G""","3","""0/999""","""0/999""","""C""","20163","[""Th 1250-0350PM""]","","""Lab""","2016"
"108166","1.0","194","[""CHEM""]","0","""0/999""","[""SED""]","194","","","[""Mary Walczak""]","""0/999""","100","[""RNS 390""]","36","""Chemical Reactions""","126","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""MWF 0800-0855""]","""Energies and Rates of Chemical Reactions""","""Research""","2016"
"108167","1.0","194","[""CHEM""]","0","""0/999""","[""SED""]","194","","","[""Elodie Marlier""]","""0/999""","100","[""RNS 390""]","36","""Chemical Reactions""","126","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""MWF 0905-1000""]","""Energies and Rates of Chemical Reactions""","""Research""","2016"
"108168","1.0","194","[""CHEM""]","0","""0/999""","[""SED""]","194","","","[""Elodie Marlier""]","""0/999""","100","[""RNS 390""]","36","""Chemical Reactions""","126","false","""C""","3","""0/999""","""0/999""","""C""","20163","[""MWF 1045-1140""]","""Energies and Rates of Chemical Reactions""","""Research""","2016"
"108169","1.0","194","[""CHEM""]","0","""0/999""","[""SED""]","194","","","[""Rodrigo Sanchez-Gonzalez""]","""0/999""","100","[""RNS 390""]","36","""Chemical Reactions""","126","false","""D""","3","""0/999""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","""Energies and Rates of Chemical Reactions""","""Research""","2016"
"108170","1.0","194","[""CHEM""]","0","""0/999""","[""SED""]","194","","","[""Rodrigo Sanchez-Gonzalez""]","""0/999""","100","[""RNS 390""]","36","""Chemical Reactions""","126","false","""E""","3","""0/999""","""0/999""","""C""","20163","[""MWF 1255-0150PM""]","""Energies and Rates of Chemical Reactions""","""Research""","2016"
"108171","0.0","195","[""CHEM""]","0","""0/999""","","194","","","[""Beth Abdella""]","""0/999""","100","[""RNS 350""]","25","""Chemical Reactions Lab""","126","false","""E""","3","""0/999""","""0/999""","""C""","20163","[""W 0200-0500PM""]","","""Lab""","2016"
"108175","1.0","406","[""ENGL""]","0","""0/999""","[""ALS-L""]","","","","[""Karen E. Marsalek""]","""0/999""","200","[""RML 515""]","30","""Children's & Young Adult Literature""","242","false","","3","""0/999""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","""Children's and Young Adult Literature""","""Research""","2016"
"108179","0.5","844","[""MUSIC""]","0","""0/999""","","","","","[""Therees Hibbard""]","""0/999""","200","[""CHM 232""]","15","""Choral Lit I""","287","false","","3","""0/999""","""0/999""","""O""","20163","[""MWF 1255-0150PM""]","""Choral Literature I""","""Research""","2016"
"108188","1.0","1181","[""PSYCH""]","0","""0/999""","","","","","[""Mark Sundby""]","""0/999""","300","[""RNS 124"", ""RNS 124""]","15","""Clinical/Counseling Psych""","375","false","","3","""0/999""","""0/999""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","""Clinical and Counseling Psychology""","""Research""","2016"
"108191","1.0","1163","[""PSYCH""]","0","""0/999""","[""SED""]","1163","","","[""Jessica R. Petok""]","""0/999""","200","[""RNS 190"", ""RNS 190""]","28","""Cognitive Psychology""","237","false","","3","""0/999""","""0/999""","""C""","20163","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2016"
"108192","0.0","1164","[""PSYCH""]","0","""0/999""","","1163","","","[""Jessica R. Petok""]","""0/999""","200","[""RNS 240""]","14","""Cognitive Psychology Lab""","237","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""M 1200-0300PM""]","","""Lab""","2016"
"108193","0.0","1164","[""PSYCH""]","0","""0/999""","","1163","","","[""Jessica R. Petok""]","""0/999""","200","[""RNS 240""]","14","""Cognitive Psychology Lab""","237","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""F 1045-0145PM""]","","""Lab""","2016"
"108199","1.0","24127","[""CSCI""]","0","""0/999""","[""AQR""]","","","","[""Janice L. Pearce""]","""0/999""","100","[""RNS 203""]","30","""Comp Sci for Science/Math""","125","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""MWF 0905-1000""]","""Computer Science for Scientists and Mathematicians""","""Research""","2016"
"108203","1.0","1104","[""PSCI""]","0","""0/999""","[""HBS"", ""MCG""]","","","","[""J. Patrick Dale""]","""0/999""","100","[""TOH 210""]","32","""Comparative Politics""","112","false","","3","""0/999""","""0/999""","""C""","20163","[""MWF 0905-1000""]","","""Research""","2016"
"108204","1.0","754","[""MATH""]","0","""0/999""","","","","","[""Bruce Hanson""]","""0/999""","300","[""TOH 186"", ""TOH 186""]","20","""Complex Analysis""","340","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2016"
"108205","1.0","822","[""MUSIC""]","0","""0/999""","","","","","[""Nathan A. Shields""]","""0/999""","200","[""CHM 239""]","19","""Composition I""","223","false","","3","""0/999""","""0/999""","""O""","20163","[""MWF 0800-0855""]","","""Research""","2016"
"108208","0.5","833","[""MUSIC""]","0","""0/999""","","","","","[""Robert W. Ouren""]","""0/999""","200","[""CHM 140"", ""CHM 140""]","25","""Conducting""","251","false","""A""","3","""0/999""","""0/999""","""O""","20163","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2016"
"108209","0.5","833","[""MUSIC""]","0","""0/999""","","","","","[""Anton Armstrong""]","""0/999""","200","[""CHM 233"", ""CHM 233""]","25","""Conducting""","251","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2016"
"108213","1.0","454","[""BIO"", ""ENVST""]","0","""0/999""","[""IST""]","","","","[""Sergey S. Berg""]","""0/999""","200","[""RNS 208""]","25","""Conservation Biology""","226","false","","3","""0/999""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","","""Research""","2016"
"108215","1.0","29259","[""PACON""]","0","""0/999""","[""EIN"", ""HBS""]","","","","[""Thomas Bernardin""]","""0/999""","200","[""OM 240"", ""OM 240""]","21","""Contemporary Controversies""","281","false","","3","""0/999""","""0/999""","""C""","20163","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Public Affairs II: Contemporary Controversies""","""Research""","2016"
"108219","0.5","335","[""EDUC""]","0","""0/0""","","","","","[""Anthony Taylor""]","""0/999""","300","[""TOH 212""]","24","""Counseling/Communication in Schools""","372","false","","3","""0/999""","""0/999""","""O""","20163","[""Th 1245-0205PM""]","""Counseling and Communication in Schools""","""Research""","2016"
"108220","1.0","21525","[""ENGL""]","0","""0/999""","[""WRI""]","","","","[""Jeremy Nagamatsu""]","""0/4""","100","[""RML 420"", ""RML 420""]","18","""Craft of Creative Writing""","150","false","","3","""0/4""","""0/999""","""C""","20163","[""T 0800-0925"", ""Th 0800-0920""]","""The Craft of Creative Writing""","""Research""","2016"
"108221","1.0","21602","[""SCICN""]","0","""0/999""","[""BTS-T"", ""HBS"", ""WRI""]","","","","[""Gregory A. Walter"", ""Joshua Anderson""]","""0/999""","200","[""OM 305"", ""OM 305""]","24","""Cultural Context""","217","false","","3","""0/999""","""0/999""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","""The Cultural Context: Science and Society""","""Research""","2016"
"108222","1.0","30095","[""PSYCH""]","0","""0/999""","[""HBS"", ""MCG""]","","","","[""Donna K. McMillan""]","""0/999""","200","[""RNS 124"", ""RNS 124""]","15","""Culture and Place in Psychology""","254","false","","3","""0/999""","""0/999""","""C""","20163","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2016"
"108223","1.0","371","[""DANCE""]","0","""0/999""","[""ALS-A"", ""MCD"", ""WRI""]","","","","[""Heather J. Klopchin""]","""0/999""","200","[""CAD 305""]","13","""Dance in United States""","246","false","","3","""0/999""","""0/999""","""C""","20163","[""MWF 1255-0150PM""]","""Dance in the United States""","""Research""","2016"
"108224","1.0","177","[""AMCON""]","0","""0/999""","[""FYW"", ""HWC""]","","","","[""Eric J. Fure-Slocum"", ""L. DeAne Lagerquist""]","""0/0""","100","[""TOH 210""]","19","""Democratic Vistas: 1800-1900""","102","false","""A""","3","""0/0""","""0/0""","""C""","20163","[""MWF 1255-0150PM""]","""Democratic Vistas, 1800-1900""","""Research""","2016"
"108225","1.0","177","[""AMCON""]","0","""0/999""","[""FYW"", ""HWC""]","","","","[""Eric J. Fure-Slocum"", ""L. DeAne Lagerquist""]","""0/0""","100","[""TOH 212""]","19","""Democratic Vistas: 1800-1900""","102","false","""B""","3","""0/0""","""0/0""","""C""","20163","[""MWF 1255-0150PM""]","""Democratic Vistas, 1800-1900""","""Research""","2016"
"108228","1.0","164","[""BIO""]","0","""0/0""","[""WRI""]","164","","","[""Eric Cole""]","""0/999""","300","[""RNS 435"", ""RNS 435""]","20","""Developmental Biology""","372","false","","3","""0/999""","""0/0""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2016"
"108229","0.0","165","[""BIO""]","0","""0/0""","","164","","","[""Eric Cole""]","""0/999""","300","[""RNS 246""]","10","""Developmental Biology Lab""","372","false","""B""","3","""0/999""","""0/0""","""C""","20163","[""W 0200-0500PM""]","","""Lab""","2016"
"108230","0.0","165","[""BIO""]","0","""0/0""","","164","","","[""Eric Cole""]","""0/999""","300","[""RNS 246""]","10","""Developmental Biology Lab""","372","false","""A""","3","""0/999""","""0/0""","""C""","20163","[""Th 1245-0345PM""]","","""Lab""","2016"
"108231","1.0","1168","[""PSYCH""]","0","""0/999""","[""HBS""]","","","","[""Daniel R. Nelson""]","""0/999""","200","[""RNS 190""]","25","""Developmental Psych""","241","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""MWF 0800-0855""]","""Developmental Psychology""","""Research""","2016"
"108232","1.0","1168","[""PSYCH""]","0","""0/999""","[""HBS""]","","","","[""Daniel R. Nelson""]","""0/999""","200","[""RNS 190""]","25","""Developmental Psych""","241","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""MWF 0905-1000""]","""Developmental Psychology""","""Research""","2016"
"108233","1.0","740","[""MATH""]","0","""0/999""","","","","","[""Joseph Benson""]","""0/999""","200","[""RNS 204"", ""RNS 204""]","24","""Differential Equations I""","230","false","""A""","3","""0/999""","""0/999""","""O""","20163","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2016"
"108234","1.0","740","[""MATH""]","0","""0/999""","","","","","[""Joseph Benson""]","""0/999""","200","[""RNS 208"", ""RNS 208""]","24","""Differential Equations I""","230","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2016"
"108235","0.5","336","[""EDUC""]","0","""0/0""","","","","","[""Heather Campbell""]","""0/999""","300","[""TOH 214""]","24","""Differentiated Instruct""","375","false","","3","""0/999""","""0/0""","""C""","20163","[""Th 0800-0920""]","""Differentiated Instruction for Exceptional Learners""","""Research""","2016"
"108237","1.0","535","[""GCON""]","0","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Anthony J. Rudd""]","""0/0""","200","[""OM 110""]","22","""Dissenters/Defenders""","218","false","""A""","3","""0/0""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2016"
"108238","1.0","535","[""GCON""]","0","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Jeanine Grenberg""]","""0/0""","200","[""OM 140""]","19","""Dissenters/Defenders""","218","false","""B""","3","""0/0""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2016"
"108239","1.0","535","[""GCON""]","0","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Bjorn Nordfjord""]","""0/0""","200","[""OM 210""]","19","""Dissenters/Defenders""","218","false","""C""","3","""0/0""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2016"
"108241","1.0","535","[""GCON""]","0","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Anne Groton""]","""0/0""","200","[""RML 421""]","19","""Dissenters/Defenders""","218","false","""E""","3","""0/0""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2016"
"108242","1.0","535","[""GCON""]","0","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""James Hanson""]","""0/0""","200","[""RML 525""]","19","""Dissenters/Defenders""","218","false","""F""","3","""0/0""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2016"
"108244","0.0","309","[""EDUC""]","0","""0/0""","","","","""1""","[""Sarah Shippy""]","""0/999""","200","[""TOH 210""]","30","""Drugs & Alcohol""","231","true","","3","""0/999""","""0/999""","""C""","20163","[""M 0700-0900PM""]","""Drugs and Alcohol""","""Research""","2016"
"108247","1.0","139","[""BIO""]","0","""0/10""","[""SED""]","139","","","[""Rachel C. Putnam""]","""0/999""","200","[""RNS 410""]","40","""Ecological Principles""","261","false","","3","""0/999""","""0/999""","""O""","20163","[""MWF 0905-1000""]","","""Research""","2016"
"108248","0.0","140","[""BIO""]","0","""0/999""","","139","","","[""Rachel C. Putnam""]","""0/999""","200","[""RNS 440""]","20","""Ecological Principles Lab""","261","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""W 0100-0400PM""]","","""Lab""","2016"
"108249","0.0","140","[""BIO""]","0","""0/999""","","139","","","[""Rachel C. Putnam""]","""0/999""","200","[""RNS 440""]","20","""Ecological Principles Lab""","261","false","""B""","3","""0/999""","""0/999""","""O""","20163","[""Th 0800-1100""]","","""Lab""","2016"
"108251","1.0","268","[""ECON""]","0","""0/999""","[""MCG"", ""WRI""]","","","","[""Seth Binder""]","""0/999""","200","[""RML 421""]","21","""Economic Development""","243","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""MWF 1255-0150PM""]","","""Research""","2016"
"108252","1.0","268","[""ECON""]","0","""0/999""","[""MCG"", ""WRI""]","","","","[""Seth Binder""]","""0/999""","200","[""RML 421""]","21","""Economic Development""","243","false","""B""","3","""0/999""","""0/999""","""C""","20163","[""MWF 0200-0255PM""]","","""Research""","2016"
"108254","1.0","311","[""EDUC""]","0","""0/0""","[""HBS""]","","","","[""Robert W. McClure""]","""0/999""","200","[""TOH 210"", ""TOH 210""]","50","""Educational Psychology""","290","false","","3","""0/999""","""0/999""","""O""","20163","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2016"
"108257","1.0","736","[""MATH""]","0","""0/999""","[""AQR""]","","","","[""Kristina Garrett""]","""0/999""","200","[""TOH 184"", ""TOH 184""]","24","""Elem Linear Algebra""","220","false","""C""","3","""0/999""","""0/999""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","""Elementary Linear Algebra""","""Research""","2016"
"108260","1.0","736","[""MATH""]","0","""0/999""","[""AQR""]","","","","[""Jill Dietz""]","""0/999""","200","[""TOH 186""]","22","""Elem Linear Algebra""","220","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""MWF 1045-1140""]","""Elementary Linear Algebra""","""Research""","2016"
"108261","1.0","423","[""LNGST""]","0","""0/999""","","","","","[""Kris A. Cropsey""]","""0/999""","200","[""TOH 186""]","22","""English Language and Linguistics""","250","false","","3","""0/999""","""0/999""","""C""","20163","[""MWF 0905-1000""]","","""Research""","2016"
"108262","1.0","982","[""PHIL""]","0","""0/0""","[""EIN"", ""WRI""]","","","","[""Charles Taliaferro""]","""0/10""","200","[""RNS 150"", ""RNS 150""]","40","""Environmental Ethics""","257","false","""A""","3","""0/30""","""0/0""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2016"
"108263","1.0","982","[""PHIL""]","0","""0/0""","[""EIN"", ""WRI""]","","","","[""Charles Taliaferro""]","""0/10""","200","[""RNS 410"", ""RNS 410""]","40","""Environmental Ethics""","257","false","""B""","3","""0/30""","""0/0""","""C""","20163","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2016"
"108266","1.0","295","[""CSCI""]","0","""0/0""","[""EIN"", ""ORC""]","","","","[""Charles Huff""]","""0/999""","200","[""RNS 203"", ""RNS 203""]","18","""Ethical Issues in Software Design""","263","false","","3","""0/999""","""0/999""","""C""","20163","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2016"
"108267","1.0","1318","[""SOAN""]","0","""0/0""","[""WRI""]","","","","[""Christopher L. Chiappari""]","""0/999""","300","[""TOH 200"", ""TOH 200""]","14","""Ethnograph Rsch Meth""","373","false","""B""","3","""0/999""","""0/999""","""O""","20163","[""T 0935-1100"", ""Th 0930-1050""]","""Ethnographic Research Methods""","""Research""","2016"
"108268","1.0","1318","[""SOAN""]","0","""0/0""","[""WRI""]","","","","[""Christopher L. Chiappari""]","""0/999""","300","[""TOH 200"", ""TOH 200""]","14","""Ethnograph Rsch Meth""","373","false","""A""","3","""0/999""","""0/999""","""C""","20163","[""T 0800-0925"", ""Th 0800-0920""]","""Ethnographic Research Methods""","""Research""","2016"
"108271","1.0","574","[""HIST""]","0","""0/999""","[""HWC""]","","","","[""Dolores Peters""]","""0/999""","100","[""RML 515"", ""RML 515""]","30","""Europe from Reformation to Modern""","191","false","","3","""0/999""","""0/999""","""C""","20163","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Europe from the Reformation to Modern Times""","""Research""","2016"
"108272","1.0","18785","[""PSCI""]","0","""0/999""","[""HBS"", ""HWC""]","","","","[""J. Patrick Dale""]","""0/999""","200","[""TOH 314""]","24","""European Social Democracy""","283","false","","3","""0/999""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","","""Research""","2016"
"108273","1.0","1066","[""ESTH""]","0","""0/0""","[""WRI""]","","","","[""Cynthia Book""]","""0/0""","300","[""SAC 103""]","14","""Exercise Science Seminar""","390","false","","3","""0/999""","""0/0""","""O""","20163","[""MWF 1255-0150PM""]","","""Research""","2016"
"108275","0.25","209","[""CHEM""]","0","""0/999""","","","","","[""William C. Solomon""]","""0/999""","300","[""RNS 393""]","10","""Experimental Biochem""","373","true","","3","""0/999""","""0/999""","""C""","20163","[""W 0100-0500PM""]","""Experimental Biochemistry""","""Research""","2016"
"108276","0.25","224","[""BMOLS""]","0","""0/999""","","","","","[""Eric Cole""]","""0/999""","200","[""RNS 400""]","30","""Expl Biomolecular Sci""","201","true","","3","""0/999""","""0/999""","""O""","20163","[""Th 0700-0900PM""]","""Explorations in Biomolecular Science""","""Research""","2016"
"108277","1.0","1339","[""SPAN""]","0","""0/999""","[""ALS-L""]","","","","[""Jonathan P. O'Conner""]","""0/999""","200","[""TOH 312"", ""TOH 312""]","16","""Exploring Hispanic Lit""","275","false","","3","""0/999""","""0/999""","""C""","20163","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Exploring Hispanic Literature""","""Research""","2016"
"108278","1.0","516","[""GERM""]","0","""0/999""","[""FOL-G"", ""ORC""]","","","","[""Karen R. Achberger""]","""0/999""","200","[""TOH 212""]","18","""Exploring Non-Fiction""","252","false","","3","""0/999""","""0/999""","""O""","20163","[""MWF 0200-0255PM""]","","""Research""","2016"
"108279","1.0","649","[""FAMST""]","0","""0/0""","","","","","[""Lisa L. Moore""]","""0/10""","200","[""OM 010"", ""OM 010""]","28","""Family Relationships""","242","false","","3","""0/12""","""0/6""","""O""","20163","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2016"
"108281","1.0","498","[""WRIT""]","0","""0/999""","[""FYW""]","","","","[""Juliet Patterson""]","""0/0""","100","[""OM 210"", ""OM 210""]","18","""First-Year Writing""","111","false","""M""","3","""0/0""","""0/999""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2016"
"108282","1.0","498","[""WRIT""]","0","""0/999""","[""FYW""]","","","","[""Matthew Rohn""]","""0/0""","100","[""CAD 202""]","18","""First-Year Writing""","111","false","""A""","3","""0/0""","""0/999""","""O""","20163","[""MWF 0800-0855""]","","""Research""","2016"
"108283","1.0","498","[""WRIT""]","0","""0/999""","[""FYW""]","","","","[""Kaethe Schwehn""]","""0/0""","100","[""RML 421"", ""RML 421""]","18","""First-Year Writing""","111","false","""Q""","3","""0/0""","""0/999""","""C""","20163","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2016"
"108284","1.0","498","[""WRIT""]","0","""0/999""","[""FYW""]","","","","[""Jeremy Nagamatsu""]","""0/0""","100","[""RML 420"", ""RML 420""]","18","""First-Year Writing""","111","false","""N""","3","""0/0""","""0/999""","""C""","20163","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2016"
"108285","1.0","498","[""WRIT""]","0","""0/999""","[""FYW""]","","","","[""Sean F. Ward""]","""0/0""","100","[""RML 520""]","18","""First-Year Writing""","111","false","""F""","3","""0/0""","""0/999""","""C""","20163","[""MWF 1150-1245PM""]","","""Research""","2016"
"108286","1.0","498","[""WRIT""]","0","""0/999""","[""FYW""]","","","","[""Kathryn Ananda-Owens""]","""0/0""","100","[""CHM 224"", ""CHM 224""]","18","""First-Year Writing""","111","false","""P""","3","""0/0""","""0/999""","""C""","20163","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2016"
