"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"68376","1.0","204","[""CHEM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68377","1.0","222","[""CHEM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68378","1.0","233","[""CLASS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68379","1.0","235","[""CLASS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68380","1.0","248","[""CHIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68381","1.0","251","[""CHIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68382","1.0","276","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68383","1.0","284","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68384","1.0","299","[""CSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68385","1.0","306","[""CSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68386","1.0","313","[""EDUC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68387","0.5","344","[""EDUC""]","1","""0/999""","","","","","[""Rosemary A. Pfarr-Baker""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68388","1.0","374","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68389","1.0","377","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68390","1.0","433","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68391","1.0","449","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68392","1.0","464","[""ENVST""]","0","""0/999""","","","","","[""Mark Allister""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68393","0.5","466","[""ENVST""]","1","""0/999""","","","","","[""John D. Schade""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68394","1.0","490","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68395","1.0","494","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68396","1.0","522","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68397","1.0","529","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68398","1.0","543","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68399","1.0","550","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Academic Inernship""","""Research""","2009"
"68400","1.0","624","[""HIST""]","1","""0/999""","","","","","[""Judy Kutulas""]","""1/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68401","1.0","640","[""HIST""]","1","""0/999""","","","","","[""Steven C. Hahn""]","""1/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68402","1.0","643","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68403","1.0","646","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68404","1.0","653","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68405","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68406","1.0","686","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68407","1.0","691","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68408","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68409","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68410","1.0","751","[""MATH""]","1","""0/999""","","","","","[""Steven McKelvey""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68411","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68412","1.0","784","[""MGMT""]","1","""0/999""","","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""1/999""","""C""","20093","","""Internship""","""Research""","2009"
"68413","1.0","788","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68414","0.5","795","[""MEDIA""]","2","""0/999""","","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""2/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68415","1.0","797","[""MEDIA""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68416","1.0","846","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68417","1.0","865","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68418","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68419","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68420","1.0","985","[""PHIL""]","1","""0/999""","","","","","[""Charles Taliaferro""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68421","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68422","1.0","1057","[""ESTH""]","1","""0/999""","","","","","[""Cynthia Book""]","""1/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68423","1.0","1067","[""ESTH""]","1","""0/999""","","","","","[""Matthew C. McDonald""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68424","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68425","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68426","1.0","1139","[""PSCI""]","0","""0/999""","","","","","[""Anthony Lott""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68427","1.0","1151","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68428","1.0","1178","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68429","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68430","1.0","1236","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68431","1.0","1253","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68432","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68433","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68434","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internships""","""Research""","2009"
"68435","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68436","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68437","1.0","1413","[""STAT""]","1","""0/999""","","","","","[""Julie M. Legler""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68438","1.0","471","[""IDFA""]","","","","","","","[""Staff""]","","200","","","""Academic Internship""","294","true","","3","","","""C""","20093","","","""Research""","2009"
"68439","1.0","14","[""AMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68440","1.0","1486","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68441","1.0","1488","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68442","1.0","474","[""IDFA""]","","","","","","","[""Staff""]","","300","","","""Academic Internship""","394","true","","3","","","""C""","20093","","","""Research""","2009"
"68443","1.0","668","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68444","1.0","670","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68445","1.0","917","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68446","1.0","919","[""NEURO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68447","1.0","942","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68448","1.0","961","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68449","1.0","1275","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68450","1.0","1279","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68451","1.0","1315","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68452","1.0","1319","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68453","1.0","1366","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internship""","""Research""","2009"
"68454","1.0","1372","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68455","1.0","1477","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","""Internships""","""Research""","2009"
"68456","1.0","1479","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","""Internships""","""Research""","2009"
"68457","1.0","707","[""ID""]","1","""0/999""","","","","","[""Sian E. Muir""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68458","1.0","709","[""ID""]","1","""0/999""","","","","","[""Sian E. Muir""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68459","1.0","18612","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68460","1.0","18614","[""AFAM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68461","1.0","18616","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68462","1.0","18618","[""BMOLS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""C""","20093","","","""Research""","2009"
"68470","1.0","1376","[""THEAT""]","20","""0/999""","[""ALS-A"", ""ORC""]","","","","[""Jeanne I. Willcoxon""]","""4/999""","100","[""TB Haugen""]","18","""Acting for Non-Majors""","115","false","","3","""16/999""","""0/999""","""C""","20093","[""MWF 0905-1000""]","""Acting for the Non-Major""","""Research""","2009"
"68472","1.0","1379","[""THEAT""]","21","""9/999""","[""ALS-A""]","","","","[""James McKeel"", ""Dona W. Freeman""]","""6/999""","100","[""TB Kelsey"", ""TB Kelsey""]","18","""Acting--Lyric Stage""","131","false","","3","""4/999""","""2/999""","""C""","20093","[""T 0935-1100"", ""Th 0930-1050""]","""Acting for the Lyric Stage""","""Research""","2009"
"68473","2.0","951","[""NURS""]","26","""0/999""","","","","","[""Carol H. Austin"", ""Neil MacNaughton""]","""18/999""","300","[""HH 301"", ""HH 301""]","26","""Adult Health II""","336","false","","3","""8/999""","""0/999""","""C""","20093","[""MWF 1150-1245PM"", ""MWF 1255-0150PM""]","","""Research""","2009"
"68474","1.0","219","[""CHEM""]","11","""0/999""","","","","","[""Gary Miessler""]","""7/999""","300","[""RNS 435""]","18","""Adv Inorganic Chem""","386","false","","3","""3/999""","""1/999""","""O""","20093","[""MWF 1150-1245PM""]","""Advanced Inorganic Chemistry""","""Research""","2009"
"68475","1.0","442","[""ENGL""]","13","""0/999""","[""WRI""]","","","","[""Diane C. LeBlanc""]","""4/999""","300","[""DC 204""]","15","""Adv Creative Nonfiction""","373","false","","3","""8/999""","""1/999""","""O""","20093","[""MWF 1255-0150PM""]","""Advanced Creative Nonfiction Writing Workshop""","""Research""","2009"
"68477","0.25","1097","[""PHYS""]","11","""0/999""","","","","","[""Brian Borovsky""]","""11/999""","300","[""RNS 298""]","12","""Adv Physics Lab (375)""","385","false","""A""","3","""0/999""","""0/999""","""C""","20093","[""Th 1245-0345PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2009"
"68478","0.25","1097","[""PHYS""]","12","""0/999""","","","","","[""Brian Borovsky""]","""12/999""","300","[""RNS 298""]","12","""Adv Physics Lab (375)""","385","false","""B""","3","""0/999""","""0/999""","""C""","20093","[""F 0200-0500PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2009"
"68479","1.0","1411","[""STAT""]","23","""0/999""","","","","","[""Julie M. Legler""]","""11/999""","300","[""RNS 160D""]","24","""Adv Statistical Model""","316","false","""B""","3","""10/999""","""2/999""","""C""","20093","[""MWF 0200-0255PM""]","""Advanced Statistical Modeling""","""Research""","2009"
"68482","1.0","246","[""CHIN""]","6","""0/999""","[""FOL-C""]","","","","[""Luying Chen""]","""3/999""","200","[""TB 227""]","18","""Advanced Chinese II""","252","false","","3","""0/999""","""3/999""","""O""","20093","[""MWF 1255-0150PM""]","","""Research""","2009"
"68483","1.0","667","[""JAPAN""]","7","""0/999""","[""FOL-J""]","","","","[""Hiroe Akimoto""]","""4/999""","200","[""OM 011""]","15","""Advanced Japanese II""","252","false","","3","""2/999""","""1/999""","""O""","20093","[""MWF 0200-0255PM""]","","""Research""","2009"
"68486","1.0","618","[""HIST""]","17","""1/999""","[""HWC"", ""MCD""]","","","","[""Michael Fitzgerald""]","""4/999""","200","[""RML 577"", ""RML 577""]","32","""African-American Hist""","277","false","","3","""4/999""","""8/999""","""O""","20093","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""African-American History""","""Research""","2009"
"68488","1.0","578","[""HIST""]","33","""8/999""","[""HWC"", ""MCD""]","","","","[""Eric J. Fure-Slocum""]","""5/999""","100","[""OM 001""]","30","""America After 1865""","199","false","","3","""9/999""","""11/999""","""C""","20093","[""MWF 1045-1140""]","""American History Since 1865""","""Research""","2009"
"68491","1.0","1103","[""PSCI""]","26","""10/999""","[""HBS"", ""MCD""]","","","","[""Christopher Galdieri""]","""4/6""","100","[""RML 525"", ""RML 525""]","30","""American Politics""","111","false","","3","""2/3""","""10/10""","""C""","20093","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2009"
"68493","1.0","201","[""CHEM""]","30","""0/999""","","201","","","[""Paul T. Jackson""]","""18/999""","200","[""RNS 310"", ""RNS 310""]","32","""Analytical Chem""","255","false","","3","""8/999""","""4/999""","""O""","20093","[""T 0935-1100"", ""Th 0930-1050""]","""Analytical Chemistry""","""Research""","2009"
"68494","1.0","1080","[""PHYS""]","27","""23/999""","[""IST"", ""SED""]","1080","","","[""Brian Borovsky""]","""0/999""","100","[""RNS 210""]","28","""Analytical II""","131","false","""A""","3","""0/999""","""4/999""","""C""","20093","[""MWF 1045-1140""]","""Analytical Physics II""","""Research""","2009"
"68495","0.0","17584","[""PHYS""]","16","""11/999""","","1080","","","[""Amy Kolan""]","""0/999""","100","[""RNS 293""]","18","""Analytical II Lab""","131","false","""A""","3","""0/999""","""5/999""","""C""","20093","[""M 1255-0325PM""]","","""Lab""","2009"
"68496","0.0","17584","[""PHYS""]","17","""16/999""","","1080","","","[""Brian Borovsky""]","""0/999""","100","[""RNS 293""]","18","""Analytical II Lab""","131","false","""B""","3","""0/999""","""1/999""","""C""","20093","[""T 1145-0215PM""]","","""Lab""","2009"
"68497","0.25","202","[""CHEM""]","14","""0/999""","","201","","","[""Paul T. Jackson""]","""9/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""A""","3","""3/999""","""2/999""","""O""","20093","[""T 0120-0520PM""]","""Analytical Laboratory""","""Lab""","2009"
"68498","0.25","202","[""CHEM""]","16","""0/999""","","201","","","[""Paul T. Jackson""]","""9/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""B""","3","""5/999""","""2/999""","""C""","20093","[""W 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2009"
"68499","1.0","1113","[""PSCI""]","18","""0/999""","","","","","[""Christopher B. Chapp""]","""4/999""","200","[""HH 516""]","18","""Analyzing Politics""","220","false","""A""","3","""0/999""","""14/999""","""C""","20093","[""MWF 1045-1140""]","""Analyzing Politics and Policies""","""Research""","2009"
"68500","1.0","1113","[""PSCI""]","17","""0/999""","","","","","[""Christopher B. Chapp""]","""2/999""","200","[""HH 307""]","18","""Analyzing Politics""","220","false","""B""","3","""0/999""","""15/999""","""C""","20093","[""MWF 1150-1245PM""]","""Analyzing Politics and Policies""","""Research""","2009"
"68503","0.25","996","[""ESAC""]","25","""0/999""","[""SPM""]","","","","[""Philip Lundin""]","""8/999""","100","[""SAC_FH""]","24","""Archery""","101","false","","3","""16/999""","""1/999""","""C""","20093","[""MWF 0800-0855""]","","""Research""","2009"
"68504","1.0","20159","[""BIO""]","16","""0/0""","","20159","","","[""John D. Schade""]","""7/999""","300","[""RNS 435"", ""RNS 435""]","18","""Arctic Ecology & Climate""","320","false","","3","""8/999""","""1/5""","""O""","20093","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Arctic Ecosystems: An Analysis of Global Change""","""Research""","2009"
"68506","1.0","18781","[""ASIAN""]","22","""0/999""","[""ALS-A"", ""ALS-L"", ""HBS"", ""MCG"", ""ORC"", ""WRI""]","","","","[""Luying Chen""]","""0/999""","200","[""OM 002"", ""OM 002""]","24","""AsiaCon3:InterpretJourney""","220","false","","3","""0/999""","""22/999""","""C""","20093","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Asian Conversations III: Interpreting Journeys""","""Research""","2009"
"68510","0.25","800","[""MUSIC""]","16","""14/999""","","","","","[""Justin W. Merritt""]","""0/999""","100","[""CHM 224""]","19","""Aural Skills II""","112","false","""A""","3","""0/999""","""2/999""","""C""","20093","[""MWF 0800-0855""]","","""Research""","2009"
"68511","0.25","800","[""MUSIC""]","13","""11/999""","","","","","[""Justin W. Merritt""]","""0/999""","100","[""CHM 224""]","19","""Aural Skills II""","112","false","""B""","3","""0/999""","""2/999""","""C""","20093","[""MWF 0905-1000""]","","""Research""","2009"
"68512","0.25","800","[""MUSIC""]","14","""14/999""","","","","","[""Margaret A. Rowland""]","""0/999""","100","[""CHM 224""]","19","""Aural Skills II""","112","false","""C""","3","""0/999""","""0/999""","""C""","20093","[""MWF 1045-1140""]","","""Research""","2009"
