"clbid","credits","crsid","departments","enrolled","firsties","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"21199","0.25","209","[""CHEM""]","11","""0/999""","","","[""Gail Carlson""]","""8/999""","300","[""SC 310/371""]","12","""Biochemistry Lab""","373","true","""B""","1","""4/999""","""0/999""","""C""","19971","[""M 0120-0520PM""]","""Research""","1997"
"21200","0.25","213","[""CHEM""]","2","""0/999""","","","[""John Walters""]","""1/999""","300","[""SC 321/326"", ""SC 310""]","4","""Instrum Analysis Lab""","378","true","""A""","1","""2/999""","""0/999""","""O""","19971","[""T 0120-0520PM"", ""M 0305-0400PM""]","""Lab""","1997"
"21201","0.25","213","[""CHEM""]","5","""0/999""","","","[""John Walters""]","""0/999""","300","[""SC 321/326"", ""SC 310""]","4","""Instrum Analysis Lab""","378","true","""B""","1","""4/999""","""0/999""","""C""","19971","[""W 1255-0500PM"", ""M 0305-0400PM""]","""Lab""","1997"
"21202","0.25","213","[""CHEM""]","4","""0/999""","","","[""John Walters""]","""0/999""","300","[""SC 321/326"", ""SC 310""]","4","""Instrum Analysis Lab""","378","true","""C""","1","""4/999""","""0/999""","""C""","19971","[""Th 0120-0520PM"", ""M 0305-0400PM""]","""Lab""","1997"
"21203","1.0","214","[""CHEM""]","48","""0/999""","","","[""Gail Carlson""]","""17/999""","300","[""SC 280""]","999","""Biochemistry""","379","false","","1","""30/999""","""0/999""","""O""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21204","1.0","217","[""CHEM""]","11","""0/999""","","","[""John Walters""]","""0/999""","300","[""SC 310"", ""SC 310""]","12","""Instrumental Analysis""","382","false","","1","""12/999""","""0/999""","""C""","19971","[""MWF 1045-1140"", ""M 0305-0400PM""]","""Research""","1997"
"21205","1.0","223","[""CHEM""]","1","""0/999""","","","[""Mary Walczak""]","""1/999""","300","","999","""IR/Surface Chemistry""","398","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21206","1.0","223","[""CHEM""]","1","""0/999""","","","[""Wesley Pearson""]","""0/999""","300","","999","""IR/Immunochemistry""","398","false","""A""","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21207","1.0","223","[""CHEM""]","1","""0/999""","","","[""Gary O. Spessard""]","""0/999""","300","","999","""IR/Wyrone Synthesis""","398","false","""B""","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21208","1.0","229","[""CLASS""]","20","""4/999""","","","[""Steve T. Reece""]","""2/999""","200","[""M 30""]","26","""Greek & Roman Myth-Tr""","241","false","","1","""5/999""","""4/999""","""O""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21209","1.0","236","[""CLASS""]","1","""0/999""","","","[""Steve T. Reece""]","""0/999""","300","","999","""IR/Nt Textual History""","398","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21210","1.0","237","[""CHIN""]","5","""3/999""","","","[""Richard Bodman""]","""1/999""","100","[""M 3""]","25","""Beginning Chinese I""","111","false","""A""","1","""0/999""","""2/999""","""O""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21211","0.0","238","[""CHIN""]","4","""3/999""","","","[""Staff""]","""1/999""","100","[""M 3""]","999","""Begin Chinese I/Lab""","111","false","""A""","1","""0/999""","""1/999""","""O""","19971","[""TTh 0800-0855""]","""Lab""","1997"
"21212","1.0","237","[""CHIN""]","7","""4/999""","","","[""Richard Bodman""]","""1/999""","100","[""M 3""]","25","""Beginning Chinese I""","111","false","""B""","1","""1/999""","""0/999""","""O""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21213","0.0","238","[""CHIN""]","8","""4/999""","","","[""Staff""]","""1/999""","100","[""M 3""]","999","""Begin Chinese I/Lab""","111","false","""B""","1","""1/999""","""1/999""","""O""","19971","[""TTh 1150-1245PM""]","""Lab""","1997"
"21214","1.0","241","[""CHIN""]","12","""4/999""","","","[""Pin Pin Wan""]","""2/999""","200","[""M 3""]","999","""Intermed Chinese I""","231","false","","1","""2/999""","""4/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21215","0.0","242","[""CHIN""]","12","""4/999""","","","[""Staff""]","""1/999""","200","[""M 3""]","999","""Interm Chinese I/Lab""","231","false","""A""","1","""2/999""","""4/999""","""O""","19971","[""TTh 1005-1100""]","""Lab""","1997"
"21216","1.0","250","[""CHIN""]","4","""0/999""","","","[""Pin Pin Wan""]","""0/999""","300","[""M 36""]","999","""Advanced Chinese""","371","false","","1","""4/999""","""0/999""","""O""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21217","1.0","259","[""ECON""]","25","""10/999""","","","[""Mark Pernecky""]","""2/999""","100","[""H 301""]","25","""Principles of Econ""","121","false","""A""","1","""3/999""","""8/999""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21218","1.0","259","[""ECON""]","15","""2/999""","","","[""Anthony Becker""]","""4/999""","100","[""H 413""]","25","""Principles of Econ""","121","false","""B""","1","""1/999""","""4/999""","""O""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21219","1.0","259","[""ECON""]","17","""4/999""","","","[""Anthony Becker""]","""1/999""","100","[""H 317""]","25","""Principles of Econ""","121","false","""C""","1","""2/999""","""6/999""","""O""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21220","1.0","259","[""ECON""]","24","""10/999""","","","[""Rebecca Judge""]","""3/999""","100","[""H 413""]","25","""Principles of Econ""","121","false","""D""","1","""1/999""","""13/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21221","1.0","259","[""ECON""]","28","""14/999""","","","[""Rebecca Judge""]","""1/999""","100","[""H 301""]","25","""Principles of Econ""","121","false","""E""","1","""0/999""","""10/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21222","1.0","1573","[""ECON""]","37","""0/999""","","","[""Mary Ann Emery""]","""17/999""","200","[""H 413""]","30","""Principles of Acct""","225","false","","1","""8/999""","""5/999""","""C""","19971","[""TTh 0120-0255PM""]","""Research""","1997"
"21223","1.0","1583","[""ECON""]","15","""3/999""","","","[""Rebecca Judge""]","""2/999""","200","[""SC 182""]","30","""Enviro Policy/Regulat""","232","false","","1","""7/999""","""3/999""","""O""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21224","1.0","264","[""ECON""]","12","""2/999""","","","[""Edward David Emery""]","""4/999""","200","[""M 35""]","25","""Economic Methods""","233","false","","1","""0/999""","""6/999""","""O""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21225","1.0","1586","[""ECON""]","10","""0/999""","","","[""Richard Goedde""]","""7/999""","200","[""M 30""]","25","""Managerial/Cost Acct""","237","false","","1","""4/999""","""0/999""","""O""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21226","1.0","269","[""ECON""]","28","""0/999""","","","[""Anthony Becker""]","""15/999""","200","[""L 277""]","25","""Bus, Govt & Marketpl""","244","false","","1","""7/999""","""3/999""","""C""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21227","1.0","270","[""ECON""]","21","""0/999""","","","[""Edward David Emery""]","""10/999""","200","[""M 15""]","25","""Health Care Econ""","245","false","","1","""3/999""","""6/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21228","1.0","1592","[""ECON""]","16","""1/999""","","","[""Kathy C. Thomforde""]","""8/999""","200","[""H 413""]","25","""Marketing""","250","false","","1","""3/999""","""3/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21229","1.0","1593","[""ECON""]","24","""0/999""","","","[""Kathy C. Thomforde""]","""4/999""","200","[""L 421""]","25","""Management""","251","false","","1","""12/999""","""4/999""","""O""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21231","1.0","1598","[""ECON""]","12","""0/999""","","","[""Mary Ann Emery""]","""5/999""","200","[""M 15""]","20","""Intermed Acct Theory""","259","false","","1","""7/999""","""0/999""","""O""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21232","1.0","274","[""ECON""]","22","""0/999""","","","[""Paul Wojick""]","""13/999""","200","[""M 31""]","25","""Macroeconomic Theory""","261","false","""A""","1","""4/999""","""8/999""","""C""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21233","1.0","274","[""ECON""]","18","""1/999""","","","[""Paul Wojick""]","""3/999""","200","[""H 413""]","25","""Macroeconomic Theory""","261","false","""B""","1","""2/999""","""14/999""","""O""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21234","1.0","275","[""ECON""]","26","""0/999""","","","[""Xun Pomponio""]","""8/999""","200","[""SC 188""]","25","""Microeconomic Theory""","262","false","""A""","1","""2/999""","""15/999""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21235","1.0","275","[""ECON""]","26","""0/999""","","","[""Xun Pomponio""]","""12/999""","200","[""SC 188""]","25","""Microeconomic Theory""","262","false","""B""","1","""3/999""","""10/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21236","1.0","276","[""ECON""]","1","""0/999""","","","[""Kathy C. Thomforde""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21238","1.0","279","[""ECON""]","31","""0/999""","","","[""Paul Wojick""]","""9/999""","300","[""H 302""]","25","""Money and Banking""","374","false","","1","""16/999""","""0/999""","""C""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21239","1.0","1606","[""ECON""]","23","""0/999""","","","[""Richard Goedde""]","""1/999""","300","[""SC 130""]","25","""Investments""","380","false","","1","""17/999""","""2/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21240","1.0","281","[""ECON""]","10","""1/999""","","","[""Xun Pomponio""]","""1/999""","300","[""H 301""]","20","""International Econ""","382","false","","1","""8/999""","""0/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21241","1.0","282","[""ECON""]","12","""0/999""","","","[""William L. Carlson""]","""0/999""","300","[""H 515""]","25","""Intro to Econometrics""","385","false","","1","""13/999""","""1/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21242","1.0","283","[""ECON""]","12","""0/999""","","","[""Richard Goedde""]","""2/999""","300","[""H 516""]","999","""Senior Project""","389","false","""A""","1","""13/999""","""0/999""","""O""","19971","[""M 0700-0900PM""]","""Research""","1997"
"21243","1.0","283","[""ECON""]","13","""0/999""","","","[""Edward David Emery""]","""0/999""","300","[""H 515""]","999","""Senior Project""","389","false","""B""","1","""14/999""","""0/999""","""O""","19971","[""M 0700-0900PM""]","""Research""","1997"
"21244","1.0","1611","[""ECON""]","9","""0/999""","","","[""Mark Pernecky""]","""0/999""","300","[""H 413""]","25","""Economic Justice""","393","false","","1","""8/999""","""2/999""","""O""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21245","1.0","1612","[""CSCI""]","21","""3/999""","","","[""Richard Brown""]","""3/999""","100","[""SC 188""]","20","""Principles Comp Sci""","172","false","""A""","1","""6/999""","""10/999""","""C""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21246","1.0","1612","[""CSCI""]","19","""5/999""","","","[""Richard Allen""]","""5/999""","100","[""SC 182""]","20","""Principles Comp Sci""","172","false","""B""","1","""2/999""","""11/999""","""O""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21247","1.0","1617","[""CSCI""]","31","""1/999""","","","[""Richard Brown""]","""18/999""","200","[""SC 184""]","999","""Computer Organization""","274","false","","1","""5/999""","""10/999""","""O""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21248","1.0","1614","[""CSCI""]","9","""0/999""","","","[""Matthew Richey""]","""1/999""","300","[""SC 186""]","999","""Data Structures""","372","false","","1","""4/999""","""1/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21249","1.0","307","[""CSCI""]","3","""0/999""","","","[""Matthew Richey""]","""1/999""","300","","999","""IR/Software Design 2""","398","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21250","1.0","311","[""EDUC""]","27","""2/0""","","","[""Mark Schelske""]","""15/18""","200","[""FH 10""]","25","""Educ Psychology""","290","false","""A""","1","""7/20""","""0/0""","""C""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21253","1.0","321","[""EDUC""]","20","""1/0""","","","[""Jim Holden""]","""11/12""","300","[""FH 10""]","20","""Prin Secondary Educ""","330","false","""A""","1","""8/15""","""0/0""","""C""","19971","[""MWF 0800-0855""]","""Research""","1997"
"21254","1.0","321","[""EDUC""]","21","""0/0""","","","[""Jim Holden""]","""5/5""","300","[""FH 10""]","20","""Prin Secondary Educ""","330","false","""B""","1","""15/15""","""0/0""","""C""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21256","1.0","328","[""EDUC""]","6","""0/0""","","","[""Mary Cisar""]","""2/10""","300","[""FH LAB""]","15","""Tchg of Modern Lang""","353","false","","1","""5/5""","""0/0""","""C""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21257","0.5","330","[""EDUC""]","17","""0/0""","","""1""","[""Linda Berger""]","""3/11""","300","[""CHM 233""]","25","""Tchg Music-Mid/High S""","356","false","","1","""14/15""","""0/0""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21258","0.5","1630","[""EDUC""]","5","""0/0""","","""2""","[""Linda Berger""]","""1/7""","300","[""CHM 233""]","15","""Special ISSus Music E""","357","false","","1","""8/10""","""0/0""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21260","0.5","332","[""EDUC""]","8","""0/0""","","","[""Timothy Mahr""]","""1/17""","300","[""CHM 233""]","25","""Tchg of Instru Music""","359","false","","1","""8/15""","""0/0""","""C""","19971","[""TTh 0800-0925""]","""Research""","1997"
"21261","0.5","333","[""EDUC""]","5","""0/0""","","","[""Char Anne Bezanson""]","""1/20""","300","[""SC 210""]","25","""Tchg of Science""","364","false","","1","""5/15""","""0/0""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21262","0.5","1633","[""EDUC""]","2","""0/999""","","""1""","[""Patrick Quade""]","""0/999""","300","","999","""Tchg of Speech-Theatr""","367","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21263","0.5","335","[""EDUC""]","26","""0/0""","","""2""","[""Larry Zimmerman""]","""16/16""","300","[""FH 10""]","25","""Counsel/Comm in Schls""","372","false","""A""","1","""9/10""","""0/0""","""C""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21264","0.5","335","[""EDUC""]","25","""1/0""","","""2""","[""Larry Zimmerman""]","""19/21""","300","[""FH 10""]","25","""Counsel/Comm in Schls""","372","false","""B""","1","""4/10""","""0/0""","""C""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21265","0.5","336","[""EDUC""]","26","""0/0""","","""1""","[""Ann A. Leming""]","""15/16""","300","[""FH 10""]","25","""The Exceptional Child""","375","false","""A""","1","""9/10""","""0/0""","""C""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21266","0.5","336","[""EDUC""]","25","""0/0""","","""1""","[""Ann A. Leming""]","""15/15""","300","[""FH 10""]","25","""The Exceptional Child""","375","false","""B""","1","""10/10""","""0/0""","""C""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21267","1.0","337","[""EDUC""]","3","""0/0""","","""1""","[""Ann A. Leming""]","""2/2""","300","[""FH 10""]","3","""The Exceptional Child""","376","false","""A""","1","""1/3""","""0/0""","""C""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21268","0.5","340","[""EDUC""]","36","""0/0""","","""1""","[""Larry Zimmerman""]","""4/999""","300","[""FH 10""]","999","""Senior Seminar Educ""","381","false","","1","""17/999""","""1/0""","""C""","19971","[""M-F 1150-1245PM""]","""Research""","1997"
"21270","3.0","343","[""EDUC""]","36","""0/0""","","","[""Larry Zimmerman""]","""4/999""","300","","999","""Student Teaching""","389","false","","1","""17/999""","""1/0""","""C""","19971","","""Research""","1997"
"21271","0.5","1639","[""DNCTE""]","22","""4/999""","","","[""Sheryl Saterstrom""]","""14/999""","100","[""SAC S GYM""]","24","""The Body Movable""","101","false","","1","""4/999""","""0/999""","""O""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21272","0.25","347","[""DNCTE""]","23","""0/999""","","","[""Ann (wagner) Wagner""]","""7/999""","100","[""SAC S GYM""]","20","""Ballroom I (Men)""","106","true","""A""","1","""13/999""","""0/999""","""C""","19971","[""TTh 0200-0255PM""]","""Research""","1997"
"21273","0.25","347","[""DNCTE""]","26","""0/999""","","","[""Ann (wagner) Wagner""]","""0/999""","100","[""SAC S GYM""]","12","""Ballroom I (Women)""","106","true","""B""","1","""12/999""","""0/999""","""C""","19971","[""TTh 0200-0255PM""]","""Research""","1997"
"21274","0.25","349","[""DNCTE""]","12","""6/999""","","","[""Anne von Bibra""]","""4/999""","100","[""CTR ST""]","18","""Int'l Dance I""","109","true","","1","""1/999""","""1/999""","""O""","19971","[""TTh 0200-0255PM""]","""Research""","1997"
"21275","0.25","351","[""DNCTE""]","14","""3/999""","","","[""Anthony Roberts""]","""5/999""","100","[""SPT RHT""]","16","""Modern Dance I""","111","true","""A""","1","""6/999""","""5/999""","""C""","19971","[""MW 1150-1245PM""]","""Research""","1997"
"21276","0.25","351","[""DNCTE""]","13","""1/999""","","","[""Sheryl Saterstrom""]","""3/999""","100","[""CHM 140""]","16","""Modern Dance I""","111","true","""B""","1","""7/999""","""6/999""","""C""","19971","[""MW 0200-0255PM""]","""Research""","1997"
"21277","0.25","351","[""DNCTE""]","14","""9/999""","","","[""Anthony Roberts""]","""0/999""","100","[""CTR ST""]","12","""Modern Dance I""","111","true","""C""","1","""0/999""","""0/999""","""C""","19971","[""TTh 1005-1100""]","""Research""","1997"
"21280","0.5","357","[""DNCTE""]","6","""2/999""","","","[""Anthony Roberts""]","""1/999""","200","[""SPT RHT""]","6","""Modern Dance II""","210","false","""A""","1","""2/999""","""2/999""","""C""","19971","[""MW 0200-0330PM""]","""Research""","1997"
"21281","0.5","357","[""DNCTE""]","4","""2/999""","","","[""Sheryl Saterstrom""]","""0/999""","200","[""CHM 140""]","16","""Modern Dance II""","210","false","""B""","1","""1/999""","""0/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21282","0.25","358","[""DNCTE""]","10","""0/999""","","","[""Anthony Roberts""]","""3/999""","200","[""SPT RHT""]","12","""Modern Dance II""","211","false","""A""","1","""5/999""","""4/999""","""C""","19971","[""MW 0200-0330PM""]","""Research""","1997"
"21283","0.25","358","[""DNCTE""]","8","""2/999""","","","[""Sheryl Saterstrom""]","""0/999""","200","[""CHM 140""]","16","""Modern Dance II""","211","false","""B""","1","""3/999""","""3/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21284","0.5","359","[""DNCTE""]","2","""2/999""","","","[""Anthony Roberts""]","""0/999""","200","[""SPT RHT""]","16","""Ballet II""","220","false","","1","""1/999""","""1/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21285","0.25","360","[""DNCTE""]","13","""3/999""","","","[""Anthony Roberts""]","""2/999""","200","[""SPT RHT""]","16","""Ballet II""","221","false","","1","""1/999""","""4/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21286","0.25","363","[""DNCTE""]","15","""1/999""","","","[""Janice Roberts""]","""6/999""","300","[""SPT RHT""]","12","""Modern III""","311","false","","1","""5/999""","""1/999""","""C""","19971","[""MWF 0330-0500PM""]","""Research""","1997"
"21287","0.5","364","[""DNCTE""]","3","""2/999""","","","[""Anthony Roberts""]","""0/999""","300","[""SPT RHT""]","12","""Ballet III""","320","false","","1","""0/999""","""1/999""","""O""","19971","[""TTh 0330-0500PM""]","""Research""","1997"
"21288","0.25","365","[""DNCTE""]","14","""1/999""","","","[""Anthony Roberts""]","""7/999""","300","[""SPT RHT""]","12","""Ballet III""","321","false","","1","""4/999""","""1/999""","""C""","19971","[""TTh 0330-0500PM""]","""Research""","1997"
"21289","1.0","369","[""DNCTH""]","","","","","[""Janice Roberts""]","","200","[""SPT RHT""]","","""Choreog & Improvisat""","231","false","","1","","","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21290","1.0","371","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","200","[""SPT 216""]","","""Dance in America""","246","false","","1","","","""O""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21291","1.0","1651","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","200","[""SPT GREEN RM"", ""CTR ST""]","","""Dance/Big Band Era""","251","false","""A""","1","","","""O""","19971","[""MW 1150-1245PM"", ""TTh 1150-1245PM""]","""Research""","1997"
"21292","1.0","1651","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","200","[""SPT GREEN RM"", ""CTR ST""]","","""Dance/Big Band Era""","251","false","""B""","1","","","""C""","19971","[""MW 1150-1245PM"", ""TTh 1150-1245PM""]","""Research""","1997"
"21293","1.0","372","[""DNCTH""]","","","","","[""Sheryl Saterstrom""]","","200","[""SPT RHT""]","","""Articulate Body""","260","false","","1","","","""O""","19971","[""TTh 0800-0925""]","""Research""","1997"
"21294","1.0","375","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","200","","","""IS/Morality of Dance""","298","false","","1","","","""O""","19971","","""Research""","1997"
"21295","1.0","378","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","300","","","""IR/Dance & Wellness""","398","false","","1","","","""O""","19971","","""Research""","1997"
"21298","1.0","383","[""ENGL""]","10","""13/999""","","","[""Jan C. Hill""]","""0/999""","100","[""L 420""]","13","""Skills in Composition""","110","false","""B""","1","""0/999""","""0/999""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21299","1.0","1660","[""ENGL""]","19","""18/999""","","","[""David Wee""]","""0/999""","100","[""L 525""]","19","""College English""","111","false","""A""","1","""0/999""","""0/999""","""C""","19971","[""MWF 0800-0855""]","""Research""","1997"
"21300","1.0","1660","[""ENGL""]","18","""18/999""","","","[""Richard Buckstead""]","""0/999""","100","[""L 421""]","19","""College English""","111","false","""B""","1","""0/999""","""0/999""","""C""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21301","1.0","1660","[""ENGL""]","20","""17/999""","","","[""Jan C. Hill""]","""0/999""","100","[""SC 130""]","19","""College English""","111","false","""C""","1","""0/999""","""3/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21302","1.0","1660","[""ENGL""]","18","""19/999""","","","[""James Heynen""]","""0/999""","100","[""L 177""]","19","""College English""","111","false","""D""","1","""0/999""","""0/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21303","1.0","1660","[""ENGL""]","20","""19/999""","","","[""James Heynen""]","""0/999""","100","[""L 277""]","19","""College English""","111","false","""E""","1","""0/999""","""0/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21304","1.0","1660","[""ENGL""]","19","""19/999""","","","[""Mark Allister""]","""0/999""","100","[""L 525""]","19","""College English""","111","false","""F""","1","""0/999""","""0/999""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21305","1.0","1667","[""ENGL""]","7","""3/999""","","","[""Karen Cherewatuk""]","""0/999""","100","[""L 525""]","25","""Backgrounds to Lit""","121","false","","1","""0/999""","""5/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21306","1.0","1669","[""ENGL""]","23","""0/999""","","","[""Lowell E. Johnson""]","""0/999""","100","[""L 525""]","20","""Intr/Literary Studies""","125","false","""A""","1","""0/999""","""20/999""","""C""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21307","1.0","1669","[""ENGL""]","20","""0/999""","","","[""Joan Hepburn""]","""0/999""","100","[""L 525""]","20","""Intr/Literary Studies""","125","false","""B""","1","""0/999""","""20/999""","""C""","19971","[""TTh 0800-0925""]","""Research""","1997"
"21308","1.0","1669","[""ENGL""]","20","""1/999""","","","[""Abby Werlock""]","""0/999""","100","[""L 515""]","20","""Intr/Literary Studies""","125","false","""C""","1","""0/999""","""20/999""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21309","1.0","1669","[""ENGL""]","23","""9/999""","","","[""Richard DuRocher""]","""0/999""","100","[""L 421""]","20","""Intr/Literary Studies""","125","false","""D""","1","""0/999""","""0/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21310","1.0","1683","[""ENGL""]","29","""2/999""","","","[""Abby Werlock""]","""8/999""","200","[""L 515""]","30","""Immigrant Literature""","212","false","","1","""10/999""","""4/999""","""C""","19971","[""M 0700-1000PM""]","""Research""","1997"
"21311","1.0","397","[""ENGL""]","62","""4/999""","","","[""Karen Cherewatuk"", ""Ronald J. Lee""]","""17/999""","200","[""L 525""]","70","""Lit in Engl to 1650""","221","false","","1","""1/999""","""46/999""","""C""","19971","[""MW 0905-1000""]","""Research""","1997"
"21312","0.0","398","[""ENGL""]","15","""3/999""","","","[""Staff""]","""14/999""","200","[""L 525""]","20","""Lit Engl to 1650/Disc""","221","false","""A""","1","""0/999""","""3/999""","""C""","19971","[""F 0905-1000""]","""Discussion""","1997"
"21313","0.0","398","[""ENGL""]","15","""1/999""","","","[""Staff""]","""3/999""","200","[""L 520""]","20","""Lit Engl to 1650/Disc""","221","false","""B""","1","""1/999""","""12/999""","""C""","19971","[""F 0905-1000""]","""Discussion""","1997"
"21314","0.0","398","[""ENGL""]","18","""0/999""","","","[""Staff""]","""0/999""","200","[""L 515""]","20","""Lit Engl to 1650/Disc""","221","false","""C""","1","""0/999""","""15/999""","""C""","19971","[""F 0800-0855""]","""Discussion""","1997"
"21315","0.0","398","[""ENGL""]","9","""0/999""","","","[""Staff""]","""0/999""","200","[""L 520""]","20","""Lit Engl to 1650/Disc""","221","false","""D""","1","""0/999""","""8/999""","""C""","19971","[""F 0800-0855""]","""Discussion""","1997"
"21316","1.0","399","[""ENGL""]","35","""2/999""","","","[""Richard DuRocher"", ""Mary Titus""]","""26/999""","200","[""L 515""]","60","""Lit in Engl 1650-1850""","222","false","","1","""5/999""","""8/999""","""C""","19971","[""MW 1045-1140""]","""Research""","1997"
"21317","0.0","400","[""ENGL""]","15","""0/999""","","","[""Staff""]","""12/999""","200","[""L 515""]","15","""Lit Eng 1650-1850/Dis""","222","false","""A""","1","""3/999""","""0/999""","""C""","19971","[""F 1045-1140""]","""Discussion""","1997"
"21318","0.0","400","[""ENGL""]","14","""0/999""","","","[""Staff""]","""11/999""","200","[""H 514""]","15","""Lit Eng 1650-1850/Dis""","222","false","""B""","1","""1/999""","""3/999""","""C""","19971","[""F 1045-1140""]","""Discussion""","1997"
"21319","0.0","400","[""ENGL""]","3","""2/999""","","","[""Staff""]","""1/999""","200","[""L 420""]","15","""Lit Eng 1650-1850/Dis""","222","false","""C""","1","""1/999""","""2/999""","""O""","19971","[""F 0905-1000""]","""Discussion""","1997"
"21320","0.0","400","[""ENGL""]","3","""0/999""","","","[""Staff""]","""1/999""","200","[""L 421""]","15","""Lit Eng 1650-1850/Dis""","222","false","""D""","1","""0/999""","""2/999""","""C""","19971","[""F 0905-1000""]","""Discussion""","1997"
"21321","1.0","401","[""ENGL""]","44","""1/999""","","","[""Mark Allister"", ""Diana Postlethwaite""]","""24/999""","200","[""L 515""]","60","""Lit in Engl 1850-Pres""","223","false","","1","""18/999""","""3/999""","""C""","19971","[""MF 1255-0150PM""]","""Research""","1997"
"21322","0.0","402","[""ENGL""]","14","""0/999""","","","[""Staff""]","""1/999""","200","[""L 515""]","15","""Lit Eng 1850-Pres/Dis""","223","false","""A""","1","""14/999""","""0/999""","""C""","19971","[""W 1255-0150PM""]","""Discussion""","1997"
