"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"5817","0.5","336","[""EDUC""]","31","""0/999""","""1""","[""Ann A. Leming""]","""17/999""","300","[""FH 10"", ""FH 10""]","30","""The Exceptional Child""","375","false","""A""","1","""14/999""","""0/999""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5818","0.5","336","[""EDUC""]","23","""0/999""","""1""","[""Ann A. Leming""]","""8/999""","300","[""FH 10"", ""FH 10""]","30","""The Exceptional Child""","375","false","""B""","1","""12/999""","""0/999""","""C""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5819","1.0","337","[""EDUC""]","2","""0/999""","","[""Ann A. Leming""]","""1/999""","300","[""FH 10"", ""FH 10""]","3","""The Exceptional Child""","376","false","""A""","1","""0/999""","""0/999""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5820","1.0","337","[""EDUC""]","1","""0/999""","","[""Ann A. Leming""]","""0/999""","300","[""FH 10"", ""FH 10""]","3","""The Exceptional Child""","376","false","""B""","1","""1/999""","""0/999""","""C""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5821","0.5","340","[""EDUC""]","38","""0/999""","","[""John Welckle""]","""0/999""","300","[""TBA""]","30","""Senior Seminar Educ""","381","false","","1","""6/999""","""3/999""","""C""","20031","[""M-F 0800-0400PM""]","""Research""","2003"
"5822","0.0","341","[""EDUC""]","38","""0/999""","","[""Rosemary A. Pfarr-Baker""]","""0/999""","300","","30","""Human Relations""","382","true","","1","""6/999""","""3/999""","""C""","20031","","""Research""","2003"
"5823","0.5","342","[""EDUC""]","38","""0/999""","","[""Myron L. Solid""]","""0/999""","300","[""TBA""]","30","""Issues in Education""","385","false","","1","""6/999""","""3/999""","""C""","20031","[""M-F 0800-0400PM""]","""Research""","2003"
"5824","3.0","343","[""EDUC""]","37","""0/999""","","[""Rosemary A. Pfarr-Baker""]","""0/999""","300","","30","""Student Teaching""","389","false","","1","""6/999""","""3/999""","""C""","20031","","""Research""","2003"
"5825","1.0","345","[""EDUC""]","1","""0/999""","","[""John Welckle""]","""0/999""","300","","999","""IR/Critical Pedagogy""","398","false","","1","""0/999""","""0/999""","""O""","20031","","""Research""","2003"
"5826","0.5","1639","[""DNCTE""]","20","""0/999""","","[""Sheryl Saterstrom""]","""1/999""","100","[""DC _STUDIO_3""]","15","""The Body Movable""","101","false","","1","""13/999""","""0/999""","""C""","20031","[""MWF 0905-1000""]","""Research""","2003"
"5827","0.25","347","[""DNCTE""]","20","""0/999""","","[""Anne von Bibra""]","""7/999""","100","[""DC _STUDIO_1"", ""DC _STUDIO_1""]","20","""Ballroom I (Men)""","106","true","""A""","1","""5/999""","""8/999""","""C""","20031","[""T 1005-1100"", ""Th 0955-1050""]","""Research""","2003"
"5828","0.25","347","[""DNCTE""]","20","""0/999""","","[""Anne von Bibra""]","""0/999""","100","[""DC _STUDIO_1"", ""DC _STUDIO_1""]","12","""Ballroom I (Women)""","106","true","""B""","1","""9/999""","""0/999""","""C""","20031","[""T 1005-1100"", ""Th 0955-1050""]","""Research""","2003"
"5829","0.25","349","[""DNCTE""]","24","""1/999""","","[""Anne von Bibra""]","""7/999""","100","[""DC _STUDIO_1"", ""DC _STUDIO_1""]","25","""Int'l Dance I""","109","true","","1","""7/999""","""5/999""","""O""","20031","[""T 0200-0255PM"", ""Th 0240-0335PM""]","""Research""","2003"
"5830","0.25","351","[""DNCTE""]","18","""4/2""","","[""Sheryl Saterstrom""]","""5/5""","100","[""DC _STUDIO_2""]","15","""Modern Dance I""","111","true","""A""","1","""5/5""","""5/5""","""C""","20031","[""MW 1150-1245PM""]","""Research""","2003"
"5831","0.25","351","[""DNCTE""]","18","""3/1""","","[""Anthony Roberts""]","""6/9""","100","[""DC _STUDIO_1""]","15","""Modern Dance I""","111","true","""B""","1","""1/5""","""8/8""","""C""","20031","[""MW 1255-0150PM""]","""Research""","2003"
"5832","0.25","351","[""DNCTE""]","15","""2/2""","","[""Sheryl Saterstrom""]","""5/5""","100","[""DC _STUDIO_1"", ""DC _STUDIO_1""]","15","""Modern Dance I""","111","true","""C""","1","""5/5""","""3/5""","""C""","20031","[""T 0905-1000"", ""Th 0855-0950""]","""Research""","2003"
"5833","0.5","352","[""DNCTE""]","15","""3/999""","","[""Susan Bauer""]","""2/999""","100","[""DC _STUDIO_1""]","20","""Movement/Perf Artist""","115","false","","1","""0/999""","""5/999""","""O""","20031","[""MWF 0905-1000""]","""Research""","2003"
"5834","0.25","353","[""DNCTE""]","19","""3/0""","","[""Heather J. Klopchin""]","""5/5""","100","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","15","""Ballet I""","121","true","","1","""5/5""","""5/5""","""C""","20031","[""T 1150-1245PM"", ""Th 1245-0140PM""]","""Research""","2003"
"5835","0.5","357","[""DNCTE""]","1","""2/999""","","[""Sheryl Saterstrom""]","""0/999""","200","[""DC _STUDIO_3""]","4","""Modern Dance II""","210","false","""A""","1","""1/999""","""0/999""","""O""","20031","[""MW 0200-0330PM""]","""Research""","2003"
"5836","0.5","357","[""DNCTE""]","2","""1/999""","","[""Anthony Roberts""]","""2/999""","200","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","4","""Modern Dance II""","210","false","""B""","1","""0/999""","""1/999""","""O""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5837","0.25","358","[""DNCTE""]","7","""2/6""","","[""Sheryl Saterstrom""]","""1/3""","200","[""DC _STUDIO_3""]","10","""Modern Dance II""","211","false","""A""","1","""3/3""","""0/5""","""O""","20031","[""MW 0200-0330PM""]","""Research""","2003"
"5838","0.25","358","[""DNCTE""]","10","""3/4""","","[""Anthony Roberts""]","""2/3""","200","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","12","""Modern Dance II""","211","false","""B""","1","""3/3""","""0/4""","""O""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5839","0.5","359","[""DNCTE""]","1","""1/999""","","[""Heather J. Klopchin""]","""0/999""","200","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","4","""Ballet II""","220","false","","1","""0/999""","""4/999""","""C""","20031","[""T 0800-0925"", ""Th 0800-0920""]","""Research""","2003"
"5840","0.25","360","[""DNCTE""]","15","""6/999""","","[""Heather J. Klopchin""]","""0/999""","200","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","12","""Ballet II""","221","false","","1","""2/999""","""0/999""","""C""","20031","[""T 0800-0925"", ""Th 0800-0920""]","""Research""","2003"
"5841","0.25","363","[""DNCTE""]","14","""0/999""","","[""Janice Roberts""]","""2/999""","300","[""DC _STUDIO_1""]","10","""Modern III""","311","false","","1","""1/999""","""0/999""","""C""","20031","[""MWF 0200-0330PM""]","""Research""","2003"
"5842","0.5","364","[""DNCTE""]","1","""1/999""","","[""Jennifer Bader""]","""0/999""","300","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","4","""Ballet III""","320","false","","1","""1/999""","""0/999""","""O""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5843","0.25","365","[""DNCTE""]","10","""1/999""","","[""Jennifer Bader""]","""1/999""","300","[""DC _STUDIO_2"", ""DC _STUDIO_2""]","12","""Ballet III""","321","false","","1","""1/999""","""0/999""","""O""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5844","1.0","369","[""DNCTH""]","","","","[""Janice Roberts""]","","200","[""DC _STUDIO_1"", ""DC _STUDIO_1""]","","""Choreog & Improvisat""","231","false","","1","","","""O""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5845","1.0","371","[""DNCTH""]","","","","[""Heather J. Klopchin""]","","200","[""DC 305""]","","""Dance in America""","246","false","","1","","","""C""","20031","[""MWF 1255-0150PM""]","""Research""","2003"
"5846","1.0","373","[""DNCTH""]","","","","[""Susan Bauer""]","","200","[""TB 216"", ""TB 216""]","","""Move/Dance Cultur/Exp""","264","false","","1","","","""O""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5847","1.0","375","[""DNCTH""]","","","","[""Sheryl Saterstrom""]","","200","","","""IS/Effort in Movement""","298","false","","1","","","""O""","20031","","""Research""","2003"
"5848","1.0","379","[""DNCTH""]","","","","[""Heather J. Klopchin""]","","300","[""DC 204"", ""DC 204""]","","""Senior Dance Seminar""","399","false","","1","","","""O""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Seminar""","2003"
"5849","1.0","381","[""ENGL""]","7","""7/999""","","[""Gene Bauer""]","""0/999""","100","[""RML 520"", ""RML 520""]","15","""Intro/Academic Wri""","107","false","","1","""0/999""","""0/999""","""C""","20031","[""T 0800-0925"", ""Th 0800-0920""]","""Research""","2003"
"5850","1.0","383","[""ENGL""]","8","""7/999""","","[""Staff""]","""0/999""","100","[""BMC 109""]","15","""Skills in Composition""","110","false","""A""","1","""0/999""","""0/999""","""C""","20031","[""MWF 1045-1140""]","""Research""","2003"
"5851","1.0","383","[""ENGL""]","11","""12/999""","","[""Staff""]","""0/999""","100","[""RML 420"", ""RML 420""]","15","""Skills in Composition""","110","false","""B""","1","""0/999""","""0/999""","""C""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5852","1.0","392","[""ENGL""]","25","""0/999""","","[""Karen Cherewatuk""]","""0/0""","100","[""RML 525"", ""RML 525""]","22","""Literary Studies""","185","false","""A""","1","""0/0""","""13/999""","""C""","20031","[""T 0800-0925"", ""Th 0800-0920""]","""Research""","2003"
"5853","1.0","392","[""ENGL""]","23","""0/999""","","[""Jonathan Hill""]","""0/0""","100","[""RML 525"", ""RML 525""]","22","""Literary Studies""","185","false","""B""","1","""0/0""","""9/999""","""C""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5854","1.0","392","[""ENGL""]","22","""0/999""","","[""David Wee""]","""3/0""","100","[""RML 525"", ""RML 525""]","22","""Literary Studies""","185","false","""C""","1","""0/0""","""4/999""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5855","1.0","395","[""ENGL""]","30","""0/999""","","[""Joseph L. Mbele""]","""0/999""","200","[""RML 515"", ""RML 515""]","30","""Folklore""","203","false","","1","""30/999""","""0/999""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5856","1.0","397","[""ENGL""]","39","""0/999""","","[""Karen E. Marsalek"", ""Mary E. Trull""]","""11/999""","200","[""RML 525""]","55","""Lit in Engl to 1650""","221","false","""A""","1","""0/999""","""29/999""","""C""","20031","[""MWF 0905-1000""]","""Research""","2003"
"5857","1.0","399","[""ENGL""]","42","""0/999""","","[""Richard DuRocher"", ""Colin Wells""]","""41/999""","200","[""RML 525""]","55","""Lit in Engl 1650-1850""","222","false","""A""","1","""1/999""","""2/999""","""C""","20031","[""MWF 1150-1245PM""]","""Research""","2003"
"5858","1.0","401","[""ENGL""]","53","""0/999""","","[""Jonathan Hill"", ""Jon Eric Nelson""]","""29/999""","200","[""RML 525""]","55","""Lit in Engl 1850-Pres""","223","false","""A""","1","""21/999""","""0/999""","""C""","20031","[""MWF 1045-1140""]","""Research""","2003"
"5859","1.0","405","[""ENGL""]","29","""0/999""","","[""Karen Cherewatuk""]","""9/999""","200","[""RML 515""]","30","""Lit Eras: Middle Ages""","230","false","""A""","1","""17/999""","""4/999""","""C""","20031","[""MWF 0905-1000""]","""Research""","2003"
"5860","1.0","405","[""ENGL""]","25","""0/999""","","[""Jonathan Hill""]","""16/999""","200","[""RML 525""]","29","""Lit Eras: Romantic Per""","230","false","""B""","1","""9/999""","""4/999""","""C""","20031","[""MWF 0200-0255PM""]","""Research""","2003"
"5861","1.0","409","[""ENGL""]","33","""0/999""","","[""Richard Buckstead""]","""18/999""","200","[""RML 515""]","30","""Amer Lit 1915-1945""","240","false","","1","""7/999""","""5/999""","""C""","20031","[""MWF 1255-0150PM""]","""Research""","2003"
"5862","1.0","413","[""ENGL""]","18","""0/0""","","[""Eliot K. Wilson""]","""6/5""","200","[""RML 520""]","12","""Creative Nonfiction""","251","false","","1","""5/5""","""1/1""","""C""","20031","[""MWF 1255-0150PM""]","""Research""","2003"
"5863","1.0","418","[""ENGL""]","18","""0/0""","","[""James Heynen""]","""0/0""","200","[""RML 525"", ""RML 525""]","14","""Creative Writing I""","257","false","","1","""1/999""","""2/2""","""C""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5864","1.0","425","[""ENGL""]","30","""0/999""","","[""Mark Allister""]","""13/999""","200","[""RML 515"", ""RML 515""]","30","""Lit & the Environment""","276","false","","1","""12/999""","""5/999""","""C""","20031","[""T 0800-0925"", ""Th 0800-0920""]","""Research""","2003"
"5865","1.0","431","[""ENGL""]","25","""0/999""","","[""Richard Buckstead""]","""8/999""","200","[""RML 515""]","30","""Women & Literature""","286","false","","1","""6/999""","""12/999""","""C""","20031","[""MWF 0200-0255PM""]","""Research""","2003"
"5866","1.0","441","[""ENGL""]","16","""0/999""","","[""James Heynen""]","""0/999""","300","[""RML 520""]","15","""Creative Writing II""","372","false","","1","""7/999""","""0/999""","""C""","20031","[""T 0700-1000PM""]","""Research""","2003"
"5867","1.0","444","[""ENGL""]","16","""0/999""","","[""Karen E. Marsalek""]","""0/999""","300","[""RML 515""]","15","""Shakespeare""","380","false","","1","""15/999""","""0/999""","""C""","20031","[""MWF 1150-1245PM""]","""Research""","2003"
"5868","1.0","449","[""ENGL""]","1","""0/999""","","[""Jan C. Hill""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20031","","""Research""","2003"
"5869","1.0","451","[""ENGL""]","5","""0/999""","","[""Jonathan Hill""]","""0/999""","300","","999","""IR/Lit From Abroad""","398","false","","1","""0/999""","""0/999""","""O""","20031","","""Research""","2003"
"5870","1.0","451","[""ENGL""]","2","""0/999""","","[""James Heynen""]","""0/999""","300","","999","""IR/Telling of Rwanda""","398","false","""A""","1","""0/999""","""0/999""","""O""","20031","","""Research""","2003"
"5871","1.0","451","[""ENGL""]","1","""0/999""","","[""Richard Buckstead""]","""0/999""","300","","999","""IR/Hemingway & Fitz""","398","false","""B""","1","""0/999""","""0/999""","""O""","20031","","""Research""","2003"
"5872","1.0","452","[""ENGL""]","11","""0/999""","","[""Diana Postlethwaite""]","""0/999""","300","[""RML 520"", ""RML 520""]","15","""Major Seminar""","399","false","""A""","1","""1/999""","""0/999""","""C""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Seminar""","2003"
"5873","1.0","452","[""ENGL""]","14","""0/999""","","[""Jon Eric Nelson""]","""0/999""","300","[""RML 520"", ""RML 520""]","15","""Major Seminar""","399","false","""B""","1","""-1/999""","""0/999""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Seminar""","2003"
"5874","1.0","452","[""ENGL""]","13","""0/999""","","[""Joan Hepburn""]","""0/999""","300","[""RML 520"", ""RML 520""]","15","""Major Seminar""","399","false","""C""","1","""2/999""","""0/999""","""C""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Seminar""","2003"
"5875","1.0","453","[""ENVST""]","28","""0/999""","","[""Mark Allister""]","""5/999""","100","[""SC 130"", ""SC 130""]","30","""Culture of Nature""","101","false","","1","""8/999""","""17/999""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5876","1.0","454","[""ENVST""]","24","""0/0""","","[""Kathleen L. Shea""]","""5/8""","100","[""SC 130"", ""SC 130""]","26","""Conservation Biology""","125","false","","1","""5/5""","""14/14""","""C""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5877","1.0","455","[""ENVST""]","26","""2/0""","","[""Michael Swift""]","""8/8""","100","[""SC 129""]","26","""Intro: Enviro Studies""","137","false","""A""","1","""6/6""","""12/12""","""C""","20031","[""MWF 0800-0855""]","""Research""","2003"
"5878","1.0","455","[""ENVST""]","28","""0/0""","","[""Jason D. Hill""]","""7/7""","100","[""SC 129"", ""SC 129""]","26","""Intro: Enviro Studies""","137","false","""B""","1","""6/6""","""9/9""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5879","1.0","456","[""ENVST""]","26","""10/999""","","[""Anthony Lott""]","""3/999""","200","[""SC 129"", ""SC 129""]","30","""Global Env Politics""","201","false","","1","""4/999""","""9/999""","""C""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5880","1.0","459","[""ENVST""]","24","""1/999""","","[""Rebecca Judge""]","""6/999""","200","[""BMC 111""]","30","""Enviro Policy/Regulat""","232","false","","1","""6/999""","""6/999""","""O""","20031","[""MWF 1045-1140""]","""Research""","2003"
"5881","1.0","460","[""ENVST""]","8","""0/999""","","[""Brian C. Welch""]","""0/999""","200","[""SC 129"", ""SC 129""]","30","""Global Climate Change""","245","false","","1","""6/999""","""4/999""","""O""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5882","1.0","461","[""ENVST""]","13","""0/999""","","[""Charles Jr. Umbanhowar""]","""3/999""","200","[""RML 477"", ""RML 477"", ""RML 477""]","18","""Remote Sensing & Gis""","255","false","","1","""11/999""","""1/999""","""O""","20031","[""T 0935-1100"", ""Th 0930-1050"", ""W 0120-0320PM""]","""Research""","2003"
"5883","1.0","469","[""IDFA""]","","","","[""Susan Bauer""]","","100","[""CHM 233"", ""CHM 233""]","","""Exploring the Arts""","174","false","","1","","","""O""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5884","1.0","472","[""IDFA""]","","","","[""Susan Bauer""]","","200","","","""IS/Int Arts Education""","298","false","","1","","","""O""","20031","","""Research""","2003"
"5885","1.0","472","[""IDFA""]","","","","[""Susan Bauer""]","","200","","","""IS/Mtv Culture/Media""","298","false","""A""","1","","","""O""","20031","","""Research""","2003"
"5886","1.0","476","[""FREN""]","25","""20/999""","","[""Herve Pensec""]","""0/999""","100","[""OM 026""]","30","""Beginning French I""","111","false","","1","""0/999""","""3/999""","""O""","20031","[""MWF 1150-1245PM""]","""Research""","2003"
"5887","1.0","477","[""FREN""]","20","""11/999""","","[""Herve Pensec""]","""2/999""","100","[""OM 026""]","25","""Beginning French II""","112","false","""A""","1","""1/999""","""6/999""","""O""","20031","[""MWF 1045-1140""]","""Research""","2003"
"5888","1.0","477","[""FREN""]","18","""13/999""","","[""Alexander Hertich""]","""1/999""","100","[""OM 030""]","25","""Beginning French II""","112","false","""B""","1","""0/999""","""4/999""","""O""","20031","[""MWF 1150-1245PM""]","""Research""","2003"
"5889","1.0","479","[""FREN""]","17","""12/999""","","[""Wendy Allen""]","""0/999""","200","[""OM 026""]","25","""Intermed French I""","231","false","""A""","1","""0/999""","""2/999""","""O""","20031","[""MWF 0800-0855""]","""Research""","2003"
"5890","1.0","479","[""FREN""]","26","""7/999""","","[""Scott Homler""]","""2/999""","200","[""OM 011""]","25","""Intermed French I""","231","false","""B""","1","""1/999""","""15/999""","""C""","20031","[""MWF 1045-1140""]","""Research""","2003"
"5891","1.0","479","[""FREN""]","23","""13/999""","","[""Scott Homler""]","""1/999""","200","[""OM 026""]","25","""Intermed French I""","231","false","""C""","1","""0/999""","""9/999""","""O""","20031","[""MWF 0200-0255PM""]","""Research""","2003"
"5892","1.0","480","[""FREN""]","29","""24/999""","","[""Wendy Allen""]","""1/999""","200","[""OM 026""]","25","""Intermed French II""","232","false","""A""","1","""0/999""","""3/999""","""C""","20031","[""MWF 0905-1000""]","""Research""","2003"
"5893","1.0","480","[""FREN""]","24","""17/999""","","[""Jolene Barjasteh""]","""2/999""","200","[""OM 026""]","25","""Intermed French II""","232","false","""B""","1","""1/999""","""8/999""","""O""","20031","[""MWF 1255-0150PM""]","""Research""","2003"
"5894","1.0","483","[""FREN""]","19","""4/999""","","[""Scott Homler""]","""2/999""","200","[""OM 026"", ""OM 026""]","20","""Writing French""","251","false","","1","""3/999""","""9/999""","""O""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5895","1.0","484","[""FREN""]","18","""2/999""","","[""Jolene Barjasteh""]","""4/999""","200","[""OM 026"", ""OM 026""]","20","""Top: French Civilizatn""","252","false","","1","""2/999""","""9/999""","""O""","20031","[""T 0800-0925"", ""Th 0800-0920""]","""Topic""","2003"
"5896","1.0","487","[""FREN""]","9","""2/999""","","[""Wendy Allen""]","""1/999""","200","[""OM 026"", ""OM 026""]","20","""Contemporary France""","272","false","","1","""3/999""","""4/999""","""O""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5897","1.0","492","[""FREN""]","14","""0/999""","","[""Herve Pensec""]","""5/999""","300","[""OM 026"", ""OM 026""]","20","""Top: Lit Love & Death""","372","false","","1","""8/999""","""1/999""","""O""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Topic""","2003"
"5898","1.0","498","[""GE""]","16","""2/999""","","[""Richard DuRocher""]","""0/999""","100","[""RML 421""]","20","""First Year Writing""","111","false","""A""","1","""0/999""","""0/999""","""C""","20031","[""MWF 0905-1000""]","""Research""","2003"
"5899","1.0","498","[""GE""]","14","""-4/999""","","[""Richard Buckstead""]","""0/999""","100","[""RML 420""]","20","""First Year Writing""","111","false","""B""","1","""0/999""","""1/999""","""C""","20031","[""MWF 1045-1140""]","""Research""","2003"
"5900","1.0","498","[""GE""]","16","""1/999""","","[""Mary E. Trull""]","""0/999""","100","[""TB 227""]","20","""First Year Writing""","111","false","""C""","1","""0/999""","""0/999""","""C""","20031","[""MWF 1150-1245PM""]","""Research""","2003"
"5901","1.0","498","[""GE""]","15","""-1/999""","","[""Diane C. LeBlanc""]","""0/999""","100","[""RML 525""]","20","""First Year Writing""","111","false","""D""","1","""0/999""","""0/999""","""C""","20031","[""MWF 1255-0150PM""]","""Research""","2003"
"5902","1.0","498","[""GE""]","16","""-3/999""","","[""Eliot K. Wilson""]","""0/999""","100","[""RML 421""]","20","""First Year Writing""","111","false","""E""","1","""0/999""","""0/999""","""C""","20031","[""MWF 0200-0255PM""]","""Research""","2003"
"5903","1.0","498","[""GE""]","19","""2/999""","","[""David Wee""]","""0/999""","100","[""RML 421"", ""RML 421""]","20","""First Year Writing""","111","false","""F""","1","""0/999""","""0/999""","""C""","20031","[""T 0800-0925"", ""Th 0800-0920""]","""Research""","2003"
"5904","1.0","498","[""GE""]","16","""1/999""","","[""Gary Wicks""]","""0/999""","100","[""RML 577"", ""RML 577""]","20","""First Year Writing""","111","false","""G""","1","""0/999""","""0/999""","""C""","20031","[""T 0800-0925"", ""Th 0800-0920""]","""Research""","2003"
"5905","1.0","498","[""GE""]","16","""2/999""","","[""David Lesniaski""]","""0/999""","100","[""RML 420"", ""RML 420""]","20","""First Year Writing""","111","false","""H""","1","""0/999""","""0/999""","""C""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5906","1.0","498","[""GE""]","18","""0/999""","","[""David Wee""]","""0/999""","100","[""RML 515"", ""RML 515""]","20","""First Year Writing""","111","false","""I""","1","""0/999""","""0/999""","""C""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5907","1.0","498","[""GE""]","18","""0/999""","","[""Joan Hepburn""]","""0/999""","100","[""RML 421"", ""RML 421""]","20","""First Year Writing""","111","false","""J""","1","""0/999""","""1/999""","""C""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5908","1.0","498","[""GE""]","18","""2/999""","","[""Anantanand Rambachan""]","""0/999""","100","[""BMC 110"", ""BMC 110""]","20","""First Year Writing""","111","false","""K""","1","""0/999""","""0/999""","""C""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2003"
"5909","1.0","498","[""GE""]","18","""1/999""","","[""James Heynen""]","""0/999""","100","[""RML 420"", ""RML 420""]","20","""First Year Writing""","111","false","""L""","1","""0/999""","""1/999""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5910","1.0","498","[""GE""]","18","""1/999""","","[""Jan C. Hill""]","""0/999""","100","[""RML 421"", ""RML 421""]","20","""First Year Writing""","111","false","""M""","1","""0/999""","""2/999""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5911","1.0","498","[""GE""]","19","""3/999""","","[""Mary V. Winstead""]","""0/999""","100","[""BMC 109"", ""BMC 109""]","20","""First Year Writing""","111","false","""N""","1","""0/999""","""0/999""","""C""","20031","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2003"
"5912","1.0","498","[""GE""]","18","""0/999""","","[""Joseph L. Mbele""]","""0/999""","100","[""RML 421"", ""RML 421""]","20","""First Year Writing""","111","false","""O""","1","""0/999""","""0/999""","""C""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5913","1.0","498","[""GE""]","17","""1/999""","","[""Jon Eric Nelson""]","""0/999""","100","[""RML 515"", ""RML 515""]","20","""First Year Writing""","111","false","""P""","1","""0/999""","""0/999""","""C""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5914","1.0","498","[""GE""]","12","""-2/999""","","[""Mary V. Winstead""]","""0/999""","100","[""BMC 109"", ""BMC 109""]","20","""First Year Writing""","111","false","""Q""","1","""0/999""","""0/999""","""C""","20031","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2003"
"5915","1.0","504","[""GERM""]","20","""14/999""","","[""Lavern Rippley""]","""0/999""","100","[""OM 035"", ""OM 035""]","30","""Beginning German I""","111","false","""B""","1","""1/999""","""2/999""","""O""","20031","[""T 0800-0925"", ""Th 0800-0920""]","""Research""","2003"
"5916","1.0","505","[""GERM""]","20","""9/999""","","[""Frederike Von Schwerin-High""]","""4/999""","100","[""OM 035""]","30","""Beginning German II""","112","false","","1","""1/999""","""4/999""","""O""","20031","[""MWF 0905-1000""]","""Research""","2003"
"5917","1.0","508","[""GERM""]","27","""17/999""","","[""Karl Fink""]","""0/999""","200","[""OM 002""]","50","""Intermed German I""","231","false","""A""","1","""0/999""","""12/999""","""O""","20031","[""MWF 0800-0855""]","""Research""","2003"
"5918","1.0","508","[""GERM""]","22","""11/999""","","[""Frederike Von Schwerin-High""]","""4/999""","200","[""OM 035""]","50","""Intermed German I""","231","false","""B""","1","""3/999""","""13/999""","""O""","20031","[""MWF 1045-1140""]","""Research""","2003"
"5919","1.0","508","[""GERM""]","11","""0/999""","","[""Lavern Rippley""]","""0/999""","200","[""YH 50""]","25","""Intermed German I""","231","false","""C""","1","""0/999""","""0/999""","""O""","20031","[""MWF 1045-1140""]","""Research""","2003"
"5920","1.0","509","[""GERM""]","27","""16/999""","","[""Karl Fink""]","""0/999""","200","[""OM 004""]","30","""Intermed German II""","232","false","","1","""0/999""","""0/999""","""O""","20031","[""MWF 1045-1140""]","""Research""","2003"
"5921","1.0","515","[""GERM""]","13","""4/999""","","[""Frederike Von Schwerin-High""]","""2/999""","200","[""OM 035""]","30","""Understand Narratives""","251","false","","1","""1/999""","""9/999""","""O""","20031","[""MWF 1255-0150PM""]","""Research""","2003"
"5922","1.0","520","[""GERM""]","14","""1/999""","","[""Lavern Rippley""]","""5/999""","200","[""OM 035"", ""OM 035""]","20","""Top: Revolution 1848""","272","false","","1","""2/999""","""8/999""","""O""","20031","[""T 0935-1100"", ""Th 0930-1050""]","""Topic""","2003"
