"clbid","credits","crsid","departments","enrolled","firsties","gereqs","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"26072","1.0","824","[""MUSIC""]","24","""6/7""","","[""Gerald Hoekstra""]","""8/10""","200","[""CHM 239""]","30","""History of Jazz""","231","false","","2","""6/8""","""10/999""","""C""","19992","[""M-F 0100-0300PM""]","""Research""","1999"
"26073","1.0","825","[""MUSIC""]","25","""4/7""","","[""Alice Hanson""]","""5/14""","200","[""CHM 239"", ""CHM 239""]","30","""America's Hit Parade""","232","false","","2","""4/10""","""10/999""","""O""","19992","[""M-Th 0900-1000"", ""M-Th 1045-1200PM""]","""Research""","1999"
"26074","1.0","828","[""MUSIC""]","14","""5/9""","","[""Alice Hanson""]","""7/19""","200","[""CHM 224"", ""CHM 224""]","30","""Music/Chr Worship""","235","false","","2","""2/13""","""3/999""","""O""","19992","[""MTTh 1040-1240PM"", ""MTTh 0130-0300PM""]","""Research""","1999"
"26075","1.0","1970","[""MUSIC""]","10","""4/7""","","[""Dan Dressen""]","""5/6""","200","[""CHM URNESS"", ""CHM URNESS""]","20","""The Singer's Art""","268","false","","2","""3/10""","""0/999""","""O""","19992","[""M-F 1040-1200PM"", ""M-F 0900-1000""]","""Research""","1999"
"26076","1.0","866","[""MUSIC""]","1","""1/999""","","[""David Hagedorn""]","""0/999""","300","","999","""IR/Jazz Improvisation""","398","false","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26077","1.0","939","[""NURS""]","41","""5/5""","","[""Mary Kuehn""]","""0/0""","100","[""H 317""]","40","""Nutrition & Wellness""","110","false","","2","""8/8""","""5/5""","""C""","19992","[""M-F 1040-1240PM""]","""Research""","1999"
"26078","1.0","943","[""NURS""]","1","""0/999""","","[""Rita Glazebrook""]","""0/999""","200","","999","""IS/Nursing in Austral""","298","false","","2","""0/999""","""1/999""","""O""","19992","","""Research""","1999"
"26079","1.0","961","[""NURS""]","1","""0/999""","","[""Rita Glazebrook""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26080","1.0","966","[""PHIL""]","32","""0/0""","","[""Vicki L. Harper""]","""4/12""","100","[""M 15""]","30","""Philosophy and Lit""","120","false","","2","""0/0""","""26/999""","""C""","19992","[""M-F 0100-0300PM""]","""Research""","1999"
"26081","1.0","2159","[""PHIL""]","20","""4/999""","","[""Corliss Swain""]","""2/999""","100","[""M 4""]","30","""Friendship/Love/Life""","131","false","","2","""1/999""","""19/999""","""O""","19992","[""M-F 0100-0300PM""]","""Research""","1999"
"26082","1.0","967","[""PHIL""]","26","""0/0""","","[""Edward Langerak""]","""3/999""","100","[""H 516""]","30","""Death/Meaning of Life""","147","false","","2","""0/0""","""12/999""","""O""","19992","[""M-F 1040-1240PM""]","""Research""","1999"
"26083","1.0","977","[""PHIL""]","20","""4/999""","","[""Karen Gervais""]","""5/999""","200","[""H 317"", ""L 421""]","25","""Biomedical Ethics""","250","false","","2","""14/999""","""1/999""","""O""","19992","[""M-F 0830-1000"", ""M-F 1040-1140""]","""Research""","1999"
"26084","1.0","983","[""PHIL""]","24","""4/20""","","[""John Poling""]","""9/999""","200","[""M 2""]","25","""Vices and Virtues""","258","false","","2","""12/999""","""0/999""","""C""","19992","[""M-F 1040-1240PM""]","""Research""","1999"
"26085","1.0","993","[""PHIL""]","1","""0/999""","","[""Karen Gervais""]","""0/999""","300","","999","""IR/Intl Bioethics""","398","false","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26086","1.0","2217","[""PETH""]","8","""4/999""","","[""Gary Wicks""]","""1/999""","200","[""SAC 142""]","24","""Hist/Phil P Ed/Sport""","280","false","","2","""2/999""","""3/999""","""O""","19992","[""M-F 1040-1240PM""]","""Research""","1999"
"26087","1.0","2219","[""PETH""]","10","""3/999""","","[""Daniel Hagen""]","""3/999""","300","","24","""Adv Sport Medicine""","355","false","","2","""1/999""","""3/999""","""O""","19992","","""Research""","1999"
"26088","1.0","1067","[""PETH""]","1","""0/999""","","[""Daniel Hagen""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26089","1.0","1086","[""PHYS""]","33","""1/8""","","[""Stephen Hill""]","""8/21""","200","[""SC 170"", ""SC 159""]","32","""Musical Acoustics""","252","false","","2","""6/17""","""17/999""","""C""","19992","[""M-F 0830-1000"", ""M-F 0100-0330PM""]","""Research""","1999"
"26090","1.0","1107","[""PSCI""]","25","""1/999""","","[""Daniel Hofrenning""]","""4/999""","100","[""H 301""]","27","""Politics of Religion""","115","false","","2","""1/999""","""19/999""","""O""","19992","[""MTThF 0800-1000""]","""Research""","1999"
"26091","1.0","2246","[""PSCI""]","27","""4/999""","","[""J. Patrick Dale""]","""12/999""","200","[""L 177""]","27","""Marxisms""","210","false","","2","""4/999""","""3/999""","""C""","19992","[""MTThF 1040-1240PM""]","""Research""","1999"
"26092","1.0","1139","[""PSCI""]","3","""0/999""","","[""Daniel Hofrenning""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""O""","19992","","""Research""","1999"
"26093","1.0","1141","[""PSCI""]","1","""0/999""","","[""J. Patrick Dale""]","""0/999""","200","","999","""IS/Eur Integration""","298","false","","2","""1/999""","""0/999""","""O""","19992","","""Research""","1999"
"26094","1.0","2280","[""PSYCH""]","27","""12/12""","","[""McMillan Donna K.""]","""6/6""","200","[""H 307""]","25","""Sleep and Dreaming""","224","false","","2","""5/5""","""2/2""","""C""","19992","[""M-F 1040-1240PM""]","""Research""","1999"
"26095","1.0","1157","[""PSYCH""]","11","""6/999""","","[""Howard Thorsheim""]","""8/999""","200","[""H 319""]","15","""Psychophysiology""","225","false","","2","""1/999""","""0/999""","""C""","19992","[""M-F 1040-1240PM""]","""Research""","1999"
"26096","1.0","2281","[""PSYCH""]","18","""5/999""","","[""Dana Gross""]","""3/999""","200","[""M 20""]","20","""Childhood in China""","226","false","","2","""11/999""","""1/999""","""C""","19992","[""MTThF 1040-1240PM""]","""Research""","1999"
"26097","1.0","1175","[""PSYCH""]","16","""4/999""","","[""Mary Ellen Ross""]","""6/999""","200","[""H 403""]","18","""Knowing/Caring/Commun""","258","false","","2","""3/999""","""5/999""","""O""","19992","[""MTThF 1040-1240PM""]","""Research""","1999"
"26098","1.0","2291","[""PSYCH""]","23","""2/999""","","[""Bruce B. Roberts""]","""8/999""","200","[""H 301""]","30","""Cross-Cultural Psych""","259","false","","2","""7/999""","""8/999""","""O""","19992","[""M-F 1040-1240PM""]","""Research""","1999"
"26099","1.0","1178","[""PSYCH""]","2","""0/999""","","[""McMillan Donna K.""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26100","1.0","1178","[""PSYCH""]","1","""0/999""","","[""Richard Senese""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26101","1.0","1190","[""PSYCH""]","1","""0/999""","","[""McMillan Donna K.""]","""0/999""","300","","999","""IR/Dream Cognition""","398","false","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26102","1.0","1194","[""REL""]","28","""0/999""","","[""Mark A. Granquist""]","""15/999""","200","[""CH 102""]","25","""The Greats""","203","false","","2","""11/999""","""0/999""","""C""","19992","[""M-F 0800-1000""]","""Research""","1999"
"26103","1.0","1195","[""REL""]","25","""2/999""","","[""Douglas Schuurman""]","""7/999""","200","[""CH 102""]","25","""Chri Theol/Moral Life""","207","false","","2","""18/999""","""0/999""","""C""","19992","[""M-F 0100-0300PM""]","""Research""","1999"
"26104","1.0","1200","[""REL""]","25","""3/999""","","[""Patricia Beckman""]","""21/999""","200","[""CH 101""]","25","""Reformation Theology""","214","false","","2","""2/999""","""0/999""","""C""","19992","[""M-F 0100-0300PM""]","""Research""","1999"
"26105","1.0","1206","[""REL""]","26","""5/999""","","[""Margaret Odell""]","""9/999""","200","[""CH 111""]","25","""The Biblical God""","222","false","","2","""12/999""","""1/999""","""C""","19992","[""M-F 0100-0300PM""]","""Research""","1999"
"26106","1.0","1209","[""REL""]","33","""11/999""","","[""Daniel Malotky""]","""2/999""","200","[""CH 110""]","25","""God & Human Suffering""","225","false","","2","""14/999""","""0/999""","""C""","19992","[""M-F 0100-0300PM""]","""Research""","1999"
"26107","1.0","1225","[""REL""]","23","""2/999""","","[""Eric Lund""]","""1/999""","200","","25","""Rome and Wittenberg""","262","false","","2","""2/999""","""0/999""","""C""","19992","","""Research""","1999"
"26108","1.0","1235","[""REL""]","20","""11/999""","","[""John Barbour""]","""2/999""","200","[""CH 111""]","19","""Virtue""","293","false","","2","""6/999""","""0/999""","""C""","19992","[""M-F 1045-1245PM""]","""Research""","1999"
"26109","1.0","1237","[""REL""]","22","""3/999""","","[""Anantanand Rambachan""]","""2/999""","200","[""CH 102""]","20","""Rel Pluralsm/Communit""","295","false","","2","""10/999""","""0/999""","""C""","19992","[""M-F 1045-1245PM""]","""Research""","1999"
"26110","1.0","1239","[""REL""]","1","""1/999""","","[""David Booth""]","""0/999""","200","","999","""IS/Pendle Witches""","298","false","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26111","1.0","1246","[""REL""]","15","""6/999""","","[""Susan Lindley""]","""4/999""","300","[""CH 109""]","20","""Feminist/Christ Ethic""","344","false","","2","""5/999""","""0/999""","""O""","19992","[""M-F 1045-1245PM""]","""Research""","1999"
"26112","1.0","1234","[""REL""]","23","""20/999""","","[""Barbara Reed""]","""0/999""","300","[""CH 101""]","20","""Buddhism,Peace,Justic""","351","false","","2","""0/999""","""0/999""","""C""","19992","[""M-F 1045-1245PM""]","""Research""","1999"
"26113","1.0","1268","[""RUSSN""]","11","""2/999""","","[""Marc Robinson""]","""4/999""","200","[""M 21""]","999","""Top: God & the Devil""","250","false","","2","""1/999""","""2/999""","""O""","19992","[""M-F 1045-1245PM""]","""Topic""","1999"
"26116","1.0","2417","[""SOAN""]","26","""5/999""","","[""Carolyn Anderson""]","""12/999""","100","[""H 403""]","25","""Museums in America""","142","false","","2","""2/999""","""6/999""","""C""","19992","[""T-F 0100-0300PM""]","""Research""","1999"
"26117","1.0","2435","[""SOAN""]","16","""5/999""","","[""Michael Leming""]","""0/999""","200","","15","""Karen of N. Thailand""","263","false","","2","""1/999""","""0/999""","""C""","19992","","""Research""","1999"
"26118","1.0","2436","[""SOAN""]","33","""13/999""","","[""Kare Rorhus""]","""6/999""","200","[""M 15""]","30","""Media, Youth, Society""","264","false","","2","""11/999""","""0/999""","""C""","19992","[""M-F 1040-1240PM""]","""Research""","1999"
"26119","1.0","1319","[""SOAN""]","1","""1/999""","","[""James Tallon""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26120","1.0","1319","[""SOAN""]","1","""0/999""","","[""Raymond DeVries""]","""0/999""","300","","999","""Academic Internship""","394","true","""A""","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26121","1.0","1320","[""SOAN""]","1","""0/999""","","[""Staff""]","""0/999""","300","","1","""IR/Amer Nurse Midwife""","398","false","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26123","1.0","1328","[""SPAN""]","14","""0/999""","[""MCG""]","[""Frank L. Odd""]","""0/999""","200","","999","""Ad Inter Span-Ecuador""","233","false","","2","""0/999""","""0/999""","""C""","19992","","""Research""","1999"
"26124","1.0","1329","[""SPAN""]","22","""0/999""","","[""James A. Dunlop""]","""0/999""","200","","999","""Ad Int Spa-Costa Rica""","234","false","","2","""0/999""","""0/999""","""C""","19992","","""Research""","1999"
"26125","1.0","1351","[""SPAN""]","21","""15/999""","","[""Gwendolyn Barnes-Karol""]","""3/999""","300","[""M 30"", ""M 30""]","999","""Oral/Written Express""","379","false","","2","""4/999""","""0/999""","""O""","19992","[""M-F 0900-1000"", ""M-F 1040-1240PM""]","""Research""","1999"
"26126","1.0","1357","[""SWRK""]","36","""1/0""","","[""Matthew Ringenberg""]","""0/5""","100","[""SC 186"", ""SC 186"", ""L 177""]","25","""I Want to Help People""","120","false","","2","""-1/0""","""25/999""","""C""","19992","[""MTTh 1040-1230PM"", ""MTTh 0130-0300PM"", ""W 0900-0300PM""]","""Research""","1999"
"26127","1.0","2447","[""SWRK""]","17","""3/10""","","[""Mary Carlsen""]","""8/22""","200","[""M 31"", ""M 31""]","30","""Soc Welfare/Glob Comm""","231","false","","2","""5/17""","""0/0""","""C""","19992","[""M-F 0830-1000"", ""TTh 0100-0200PM""]","""Research""","1999"
"26128","1.0","1366","[""SWRK""]","2","""0/999""","","[""Mary Carlsen""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26129","1.0","1380","[""THEAT""]","20","""1/999""","","[""Brian Bjorklund""]","""5/999""","100","[""KELSEY"", ""KELSEY""]","999","""Prod Theater: Intro""","133","true","","2","""1/999""","""15/999""","""O""","19992","[""M-F 0900-0500PM"", ""M-F 0700-1000PM""]","""Research""","1999"
"26130","1.0","1387","[""THEAT""]","16","""8/999""","","[""Patrick Quade""]","""4/999""","200","[""KELSEY"", ""KELSEY""]","999","""Prod Theater: Advanced""","234","true","","2","""4/999""","""4/999""","""O""","19992","[""M-F 0900-0500PM"", ""M-F 0700-1000PM""]","""Research""","1999"
"26131","1.0","1394","[""THEAT""]","4","""0/999""","","[""Karen Wilson""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26132","1.0","1395","[""THEAT""]","1","""0/999""","","[""Karen Wilson""]","""0/999""","200","","999","""IS/Play Writing""","298","false","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26133","1.0","1395","[""THEAT""]","1","""0/999""","","[""Karen Wilson""]","""0/999""","200","","999","""IS/Advanced Voice""","298","false","""A""","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26134","1.0","1395","[""THEAT""]","1","""0/999""","","[""Carl Isaacson""]","""0/999""","200","","999","""IS/Speech: Creative Ex""","298","false","""B""","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26135","1.0","1400","[""THEAT""]","1","""0/999""","","[""Gary C. Gisselman""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"
"26136","1.0","1401","[""THEAT""]","1","""1/999""","","[""Karen Wilson""]","""0/999""","300","","999","""IR/Conflict/Res in Fr""","398","false","","2","""0/999""","""0/999""","""O""","19992","","""Research""","1999"

