"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"4731","1.0","59","[""ART""]","42","""4/999""","","[""Karil J. Kucera""]","""3/999""","200","[""DC 305""]","40","""World Architecture""","261","false","","3","""7/999""","""16/999""","""C""","20023","[""MWF 0200-0255PM""]","""Research""","2002"
"4732","1.0","62","[""ART""]","26","""4/999""","","[""Kristi Holden""]","""1/999""","200","[""DC 305""]","35","""Arts of Scandinavia""","266","false","","3","""3/999""","""3/999""","""O""","20023","[""MWF 0905-1000""]","""Research""","2002"
"4733","1.0","63","[""ART""]","29","""0/999""","","[""Heather M. Brooks-Shirey""]","""0/999""","200","[""DC 305"", ""DC 305""]","999","""African Art History""","269","false","","3","""0/999""","""0/999""","""O""","20023","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2002"
"4734","1.0","68","[""ART""]","1","""0/999""","","[""Wendell Arneson""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4735","1.0","69","[""ART""]","1","""0/999""","","[""Jan Shoger""]","""0/999""","200","","999","""IS/Illustration""","298","false","","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4736","1.0","69","[""ART""]","1","""0/999""","","[""Monica Rudquist""]","""0/999""","200","","999","""IS/Wheel Ceramics""","298","false","""A""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4737","1.0","69","[""ART""]","1","""0/999""","","[""Matthew Rohn""]","""0/999""","200","","999","""IS/Reflective Wrt/Art""","298","false","""B""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4738","1.0","69","[""ART""]","2","""0/999""","","[""Wendell Arneson""]","""0/999""","200","","999","""IS/Advanced Painting""","298","false","""C""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4739","1.0","69","[""ART""]","1","""0/999""","","[""Wendell Arneson""]","""0/999""","200","","999","""IS/Interactive Draw""","298","false","""D""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4740","1.0","69","[""ART""]","1","""0/999""","","[""David E. Ryan""]","""0/999""","200","","999","""IS/Ind Video Product""","298","false","""E""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4741","1.0","69","[""ART""]","1","""0/999""","","[""Wendell Arneson""]","""0/999""","200","","999","""IS/Adv Oil Painting""","298","false","""F""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4742","1.0","69","[""ART""]","1","""0/999""","","[""Justin Newhall""]","""0/999""","200","","999","""IS/Photography""","298","false","""G""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4743","1.0","71","[""ART""]","37","""0/999""","","[""John Saurer""]","""0/999""","300","[""DC 305""]","55","""Sr Studies/Studio Art""","343","false","","3","""10/999""","""0/999""","""O""","20023","[""Th 0700-1000PM""]","""Research""","2002"
"4744","1.0","72","[""ART""]","9","""0/999""","","[""Matthew Rohn""]","""1/999""","300","[""DC 204"", ""DC 204""]","15","""Methods of Art Hist""","350","false","","3","""2/999""","""0/999""","""O""","20023","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2002"
"4745","1.0","74","[""ART""]","7","""0/999""","","[""Matthew Rohn""]","""0/999""","300","[""DC 204"", ""DC 204""]","10","""Sr Studies-Art Hist""","395","false","","3","""1/999""","""0/999""","""O""","20023","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2002"
"4746","1.0","75","[""ART""]","1","""0/999""","","[""Monica Rudquist""]","""0/999""","300","","999","""IR/Vessels Uniformed""","398","false","","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4747","1.0","77","[""ASIAN""]","22","""0/999""","","[""Robert Entenmann""]","""-1/999""","100","[""HH 515"", ""HH 515""]","20","""East Asia & the West""","112","false","","3","""0/999""","""1/999""","""C""","20023","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2002"
"4748","1.0","78","[""ASIAN""]","41","""12/12""","","[""Karil J. Kucera""]","""3/5""","100","[""SC 184"", ""SC 184""]","35","""Asian Cultures""","121","false","","3","""9/999""","""9/11""","""C""","20023","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2002"
"4749","1.0","87","[""ASIAN""]","31","""0/999""","","[""Phyllis Hyland Larson""]","""15/999""","200","[""BMC 102""]","25","""Modrn Japanese Lit-Tr""","235","false","","3","""10/999""","""0/999""","""C""","20023","[""MWF 1150-1245PM""]","""Research""","2002"
"4750","1.0","94","[""ASIAN""]","1","""0/999""","","[""Rika Ito""]","""1/999""","200","","999","""IS/Japanese Dialects""","298","false","","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4751","1.0","94","[""ASIAN""]","1","""0/999""","","[""Richard Bodman""]","""0/999""","200","","999","""IS/China's Environmnt""","298","false","""A""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4752","1.0","94","[""ASIAN""]","1","""0/999""","","[""Rika Ito""]","""0/999""","200","","999","""IS/Reading in Japan""","298","false","""B""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4753","1.0","95","[""ASIAN""]","8","""0/999""","","[""Karil J. Kucera""]","""2/999""","300","[""DC 204"", ""DC 204""]","20","""Buddhism: Text-Image""","310","false","","3","""3/999""","""5/999""","""O""","20023","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2002"
"4754","1.0","97","[""ASIAN""]","2","""0/999""","","[""Phyllis Hyland Larson""]","""0/999""","300","","999","""IR/Bushido Initiative""","398","false","","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4755","1.0","100","[""BIO""]","21","""0/999""","","[""Robert Rutherford""]","""6/999""","100","[""SC 280"", ""SC 253""]","24","""Biological Science""","121","false","""A""","3","""2/999""","""16/999""","""C""","20023","[""MWF 0905-1000"", ""T 0800-1000""]","""Research""","2002"
"4756","1.0","100","[""BIO""]","22","""0/999""","","[""Robert Rutherford""]","""7/999""","100","[""SC 280"", ""SC 253""]","24","""Biological Science""","121","false","""B""","3","""4/999""","""13/999""","""C""","20023","[""MWF 0905-1000"", ""T 1145-0145PM""]","""Research""","2002"
"4757","1.0","100","[""BIO""]","23","""0/999""","","[""Robert Rutherford""]","""16/999""","100","[""SC 280"", ""SC 253""]","24","""Biological Science""","121","false","""C""","3","""4/999""","""4/999""","""C""","20023","[""MWF 0905-1000"", ""T 0300-0500PM""]","""Research""","2002"
"4758","1.0","108","[""BIO""]","20","""9/999""","","[""Jean C. Porterfield""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""A""","3","""0/999""","""9/999""","""O""","20023","[""MWF 0800-0855"", ""W 1040-0110PM""]","""Research""","2002"
"4759","1.0","108","[""BIO""]","27","""13/999""","","[""Jean C. Porterfield""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""B""","3","""1/999""","""10/999""","""C""","20023","[""MWF 0800-0855"", ""T 1145-0215PM""]","""Research""","2002"
"4760","1.0","108","[""BIO""]","30","""8/999""","","[""Jean C. Porterfield""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""C""","3","""0/999""","""18/999""","""C""","20023","[""MWF 0800-0855"", ""T 0300-0530PM""]","""Research""","2002"
"4761","1.0","108","[""BIO""]","13","""8/999""","","[""Michael Swift""]","""2/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""D""","3","""0/999""","""8/999""","""O""","20023","[""MWF 1045-1140"", ""T 0800-1030""]","""Research""","2002"
"4762","1.0","108","[""BIO""]","12","""3/999""","","[""Michael Swift""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""E""","3","""0/999""","""5/999""","""O""","20023","[""MWF 1045-1140"", ""Th 0800-1030""]","""Research""","2002"
"4763","1.0","108","[""BIO""]","20","""14/999""","","[""Michael Swift""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""F""","3","""1/999""","""3/999""","""O""","20023","[""MWF 1045-1140"", ""M 1255-0325PM""]","""Research""","2002"
"4764","1.0","108","[""BIO""]","23","""9/999""","","[""Diane K. Angell""]","""0/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""G""","3","""3/999""","""12/999""","""O""","20023","[""MWF 1150-1245PM"", ""W 0130-0400PM""]","""Research""","2002"
"4765","1.0","108","[""BIO""]","22","""6/999""","","[""Diane K. Angell""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""H""","3","""0/999""","""18/999""","""C""","20023","[""MWF 1150-1245PM"", ""Th 0120-0350PM""]","""Research""","2002"
"4766","1.0","108","[""BIO""]","18","""12/999""","","[""Diane K. Angell""]","""1/999""","100","[""SC 278"", ""SC 211""]","24","""Organismic Biology""","126","false","""I""","3","""0/999""","""4/999""","""O""","20023","[""MWF 1150-1245PM"", ""F 0200-0430PM""]","""Research""","2002"
"4767","1.0","119","[""BIO""]","25","""0/999""","","[""Theodore Johnson""]","""4/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""A""","3","""10/999""","""1/999""","""C""","20023","[""MWF 1045-1140"", ""T 1145-0245PM""]","""Research""","2002"
"4768","1.0","119","[""BIO""]","27","""0/999""","","[""Theodore Johnson""]","""0/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""B""","3","""16/999""","""-1/999""","""C""","20023","[""MWF 1045-1140"", ""W 0200-0500PM""]","""Research""","2002"
"4769","1.0","119","[""BIO""]","27","""0/999""","","[""Theodore Johnson""]","""4/999""","200","[""SC 280"", ""SC 263""]","24","""Microbiology""","231","false","""C""","3","""7/999""","""6/999""","""C""","20023","[""MWF 1045-1140"", ""Th 0120-0420PM""]","""Research""","2002"
"4770","1.0","122","[""BIO""]","10","""0/999""","","[""Barbara May""]","""6/999""","200","[""SC 280"", ""SC 229""]","24","""Intermediate Genetics""","233","false","""A""","3","""5/999""","""3/999""","""O""","20023","[""MWF 1150-1245PM"", ""W 0200-0500PM""]","""Research""","2002"
"4771","1.0","122","[""BIO""]","16","""0/999""","","[""Barbara May""]","""2/999""","200","[""SC 280"", ""SC 229""]","24","""Intermediate Genetics""","233","false","""B""","3","""3/999""","""11/999""","""O""","20023","[""MWF 1150-1245PM"", ""Th 0800-1100""]","""Research""","2002"
"4772","1.0","122","[""BIO""]","18","""0/999""","","[""Barbara May""]","""7/999""","200","[""SC 280"", ""SC 229""]","24","""Intermediate Genetics""","233","false","""C""","3","""6/999""","""5/999""","""O""","20023","[""MWF 1150-1245PM"", ""Th 0200-0500PM""]","""Research""","2002"
"4773","1.0","124","[""BIO""]","16","""0/999""","","[""Eugene Bakko""]","""2/999""","200","[""SC 278"", ""SC 278"", ""SC 269""]","18","""Vertebrate Biology""","242","false","""A""","3","""16/999""","""0/999""","""C""","20023","[""T 0800-0925"", ""Th 0800-0920"", ""T 0120-0420PM""]","""Research""","2002"
"4774","1.0","124","[""BIO""]","14","""0/999""","","[""Eugene Bakko""]","""7/999""","200","[""SC 278"", ""SC 278"", ""SC 269""]","18","""Vertebrate Biology""","242","false","""B""","3","""6/999""","""5/999""","""C""","20023","[""T 0800-0925"", ""Th 0800-0920"", ""Th 0120-0420PM""]","""Research""","2002"
"4775","1.0","126","[""BIO""]","26","""0/999""","","[""Louis Henry Kermott""]","""12/999""","200","[""SC 278"", ""SC 253""]","24","""Human Anatomy & Physiol""","243","false","""A""","3","""8/999""","""0/999""","""C""","20023","[""MWF 0800-0855"", ""W 1255-0355PM""]","""Research""","2002"
"4776","1.0","126","[""BIO""]","23","""0/999""","","[""Louis Henry Kermott""]","""9/999""","200","[""SC 278"", ""SC 253""]","24","""Human Anatomy & Physiol""","243","false","""B""","3","""13/999""","""1/999""","""C""","20023","[""MWF 0800-0855"", ""Th 0800-1100""]","""Research""","2002"
"4777","1.0","134","[""BIO""]","12","""0/999""","","[""John Giannini""]","""2/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Physiology""","251","false","""A""","3","""8/999""","""2/999""","""C""","20023","[""MWF 1045-1140"", ""M 1255-0355PM""]","""Research""","2002"
"4778","1.0","134","[""BIO""]","13","""0/999""","","[""John Giannini""]","""2/999""","200","[""SC 274"", ""SC 227""]","12","""Plant Physiology""","251","false","""B""","3","""8/999""","""2/999""","""C""","20023","[""MWF 1045-1140"", ""T 0120-0420PM""]","""Research""","2002"
"4779","1.0","139","[""BIO""]","19","""0/999""","","[""Kathleen L. Shea""]","""6/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""A""","3","""12/999""","""0/999""","""C""","20023","[""MWF 0905-1000"", ""T 1145-0245PM""]","""Research""","2002"
"4780","1.0","139","[""BIO""]","16","""0/999""","","[""Kathleen L. Shea""]","""6/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""B""","3","""9/999""","""3/999""","""C""","20023","[""MWF 0905-1000"", ""W 0200-0500PM""]","""Research""","2002"
"4781","1.0","139","[""BIO""]","9","""0/999""","","[""Kathleen L. Shea""]","""2/999""","200","[""SC 278"", ""SC 248""]","18","""Ecological Principles""","261","false","""C""","3","""3/999""","""4/999""","""O""","20023","[""MWF 0905-1000"", ""Th 0120-0420PM""]","""Research""","2002"
"4782","0.25","152","[""BIO""]","6","""0/999""","","[""Anne Walter""]","""0/999""","200","","10","""Rsch Top: Bio in India""","291","false","""A""","3","""3/999""","""0/999""","""O""","20023","","""Topic""","2002"
"4783","0.25","152","[""BIO""]","4","""0/999""","","[""Mary C. Henry""]","""0/999""","200","[""SC 273""]","10","""Rsch Top: Neuro Lab""","291","false","""B""","3","""2/999""","""2/999""","""O""","20023","[""F 0200-0500PM""]","""Topic""","2002"
"4784","0.25","152","[""BIO""]","6","""0/999""","","[""Theodore Johnson""]","""0/999""","200","[""SC 140B""]","12","""Rsch Top: Medical Term""","291","false","""C""","3","""0/999""","""0/999""","""C""","20023","[""F 0200-0500PM""]","""Topic""","2002"
"4785","1.0","154","[""BIO""]","4","""0/999""","","[""Louis Henry Kermott""]","""0/999""","200","","999","""IS/Hmn Gross Anatomy""","298","false","","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4786","1.0","154","[""BIO""]","1","""0/999""","","[""Eugene Bakko""]","""0/999""","200","","999","""IS/Nat Hist Education""","298","false","""A""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4787","1.0","154","[""BIO""]","1","""0/999""","","[""Anne Walter""]","""0/999""","200","","999","""IS/Alternative Med""","298","false","""B""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4788","1.0","159","[""BIO""]","11","""0/999""","","[""Kimberly A. Kandl""]","""1/999""","300","[""SC 274"", ""SC 274"", ""SC 229""]","12","""Molecular Biology""","364","false","""A""","3","""9/999""","""0/999""","""O""","20023","[""T 0935-1100"", ""Th 0930-1050"", ""M 1255-0355PM""]","""Research""","2002"
"4789","1.0","159","[""BIO""]","5","""0/999""","","[""Kimberly A. Kandl""]","""0/999""","300","[""SC 274"", ""SC 274"", ""SC 229""]","12","""Molecular Biology""","364","false","""B""","3","""4/999""","""0/999""","""O""","20023","[""T 0935-1100"", ""Th 0930-1050"", ""T 0120-0420PM""]","""Research""","2002"
"4790","1.0","164","[""BIO""]","5","""0/999""","","[""Eric Cole""]","""1/999""","300","[""SC 274"", ""SC 274"", ""SC 273""]","12","""Developmental Biology""","372","false","""A""","3","""1/999""","""0/999""","""O""","20023","[""T 0800-0925"", ""Th 0800-0920"", ""W 0200-0500PM""]","""Research""","2002"
"4791","1.0","164","[""BIO""]","2","""0/999""","","[""Eric Cole""]","""0/999""","300","[""SC 274"", ""SC 274"", ""SC 273""]","12","""Developmental Biology""","372","false","""B""","3","""1/999""","""0/999""","""O""","20023","[""TTh 0800-0925"", ""Th 0800-0920"", ""Th 1250-0350PM""]","""Research""","2002"
"4792","1.0","169","[""BIO""]","16","""0/999""","","[""Louis Henry Kermott""]","""4/999""","300","[""SC 210""]","18","""Evolutionary Biology""","383","false","","3","""6/999""","""0/999""","""O""","20023","[""MWF 1045-1140""]","""Research""","2002"
"4793","1.0","170","[""BIO""]","10","""0/999""","","[""Anne Walter""]","""5/999""","300","[""SC 274""]","18","""Neuroscience Seminar""","385","false","","3","""9/999""","""0/999""","""O""","20023","[""MW 0100-0300PM""]","""Research""","2002"
"4794","1.0","172","[""BIO""]","5","""0/999""","","[""Charles Jr. Umbanhowar""]","""3/999""","300","[""SC 210"", ""SC 210"", ""SC 227""]","18","""Top: Paleoenviro Hist""","391","false","","3","""1/999""","""0/999""","""O""","20023","[""T 1145-1250PM"", ""Th 1245-0140PM"", ""Th 0140-0440PM""]","""Topic""","2002"
"4795","1.0","175","[""BIO""]","1","""0/999""","","[""Michael Swift""]","""0/999""","300","","999","""IR/Aquatic Toxicology""","398","false","","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4796","1.0","175","[""BIO""]","1","""0/999""","","[""Jean C. Porterfield""]","""0/999""","300","","999","""IR/Populatn Genetics""","398","false","""A""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4797","1.0","175","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","300","","999","""IR/Lake Sedimentation""","398","false","""B""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4798","1.0","175","[""BIO""]","1","""0/999""","","[""Kimberly A. Kandl""]","""0/999""","300","","999","""IR/Actin and Ef3""","398","false","""C""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4799","1.0","175","[""BIO""]","1","""0/999""","","[""Kimberly A. Kandl""]","""0/999""","300","","999","""IR/Ef1a/Actin Cloning""","398","false","""D""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4800","1.0","175","[""BIO""]","1","""0/999""","","[""Diane K. Angell""]","""0/999""","300","","999","""IR/Fluctuating Asymm""","398","false","""E""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4801","1.0","175","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","300","","999","""IR/Wren Research""","398","false","""F""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4802","1.0","175","[""BIO""]","1","""0/999""","","[""Anne Walter""]","""0/999""","300","","999","""IR/Phytoalexins""","398","false","""G""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4803","1.0","175","[""BIO""]","1","""0/999""","","[""Jean C. Porterfield""]","""0/999""","300","","999","""IR/Gene Flow of Fish""","398","false","""H""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4804","1.0","175","[""BIO""]","1","""0/999""","","[""Mary C. Henry""]","""0/999""","300","","999","""IR/Fly Learning""","398","false","""I""","3","""0/999""","""0/999""","""O""","20023","","""Research""","2002"
"4805","1.0","177","[""AMCON""]","22","""0/999""","","[""James Farrell""]","""0/999""","100","[""HH 514""]","999","""Dem Vistas: 1800-1900""","102","false","""A""","3","""0/999""","""0/999""","""C""","20023","[""MWF 1045-1140""]","""Research""","2002"
"4806","1.0","177","[""AMCON""]","22","""0/999""","","[""Charles E. Umbanhowar Sr""]","""0/999""","100","[""HH 317""]","999","""Dem Vistas: 1800-1900""","102","false","""B""","3","""0/999""","""0/999""","""C""","20023","[""MWF 1045-1140""]","""Research""","2002"
"4807","1.0","179","[""AMCON""]","16","""0/999""","","[""Carol Holly""]","""1/999""","200","[""RML 515""]","999","""Pur/Happiness: 1920-00""","202","false","""A""","3","""0/999""","""0/999""","""C""","20023","[""MWF 0200-0255PM""]","""Research""","2002"
"4808","1.0","179","[""AMCON""]","13","""0/999""","","[""Judy Kutulas""]","""0/999""","200","[""RML 421""]","999","""Pur/Happiness: 1920-00""","202","false","""B""","3","""0/999""","""-1/999""","""C""","20023","[""MWF 0200-0255PM""]","""Research""","2002"
"4809","1.0","182","[""CHEM""]","42","""17/999""","","[""Beth Abdella""]","""2/999""","100","[""SC 378"", ""SC 378""]","48","""Fundamentls of Chem""","111","false","","3","""3/999""","""10/999""","""C""","20023","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2002"
"4810","0.0","183","[""CHEM""]","24","""9/999""","","[""Beth Abdella""]","""1/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""A""","3","""2/999""","""5/999""","""C""","20023","[""T 1145-0245PM""]","""Lab""","2002"
"4811","0.0","183","[""CHEM""]","18","""8/999""","","[""Beth Abdella""]","""1/999""","100","[""SC 371""]","24","""Fundamentls Chem/Lab""","111","false","""B""","3","""1/999""","""5/999""","""C""","20023","[""W 0200-0500PM""]","""Lab""","2002"
"4812","1.0","194","[""CHEM""]","58","""34/999""","","[""Patrick N. Riley""]","""2/999""","100","[""SC 378""]","55","""Chemical Reactions""","126","false","""A""","3","""1/999""","""19/999""","""C""","20023","[""MWF 0800-0855""]","""Research""","2002"
"4813","0.0","195","[""CHEM""]","23","""16/999""","","[""Robert Hanson""]","""2/999""","100","[""SC 374/363""]","25","""Chem Reactions/Lab""","126","false","""A""","3","""1/999""","""8/999""","""C""","20023","[""M 0200-0500PM""]","""Lab""","2002"
"4814","1.0","194","[""CHEM""]","54","""37/999""","","[""Robert Hanson""]","""4/999""","100","[""SC 378""]","55","""Chemical Reactions""","126","false","""B""","3","""2/999""","""13/999""","""C""","20023","[""MWF 0905-1000""]","""Research""","2002"
"4815","0.0","195","[""CHEM""]","26","""18/999""","","[""Gary Miessler""]","""2/999""","100","[""SC 374/363""]","25","""Chem Reactions/Lab""","126","false","""B""","3","""0/999""","""6/999""","""C""","20023","[""T 0800-1100""]","""Lab""","2002"
"4816","1.0","194","[""CHEM""]","51","""41/999""","","[""Jeffrey J. Schwinefus""]","""2/999""","100","[""SC 378""]","55","""Chemical Reactions""","126","false","""C""","3","""0/999""","""7/999""","""O""","20023","[""MWF 1045-1140""]","""Research""","2002"
"4817","0.0","195","[""CHEM""]","25","""15/999""","","[""Mary Walczak""]","""1/999""","100","[""SC 374/363""]","25","""Chem Reactions/Lab""","126","false","""C""","3","""2/999""","""7/999""","""C""","20023","[""T 1145-0245PM""]","""Lab""","2002"
