"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"3698","0.5","24","[""ART""]","17","""7/7""","","[""Monica Rudquist""]","""2/2""","100","[""DC 115C"", ""DC 115C""]","20","""Found Ceramics: Hand""","116","false","","1","""2/2""","""1/1""","""C""","20021","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2002"
"3699","0.5","26","[""ART""]","19","""5/5""","","[""Monica Rudquist""]","""2/2""","100","[""DC 115E"", ""DC 115E""]","20","""Found Ceramics: Wheel""","119","false","","1","""1/1""","""2/2""","""C""","20021","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2002"
"3700","1.0","27","[""ART""]","11","""10/17""","","[""Jil Evans""]","""0/0""","100","[""DC 216""]","18","""Honors Found Drawing""","120","false","","1","""0/0""","""0/0""","""C""","20021","[""MWF 0800-1000""]","""Research""","2002"
"3701","1.0","29","[""ART""]","18","""13/999""","","[""Linda Gammell""]","""0/999""","100","[""DC 102"", ""DC 102""]","18","""Found Photography""","124","false","","1","""0/999""","""0/999""","""C""","20021","[""T 1145-0245PM"", ""Th 1245-0345PM""]","""Research""","2002"
"3702","1.0","31","[""ART""]","38","""6/5""","","[""Nancy M. Thompson""]","""7/7""","100","[""DC 305""]","40","""Ancient--Medieval""","150","false","","1","""6/6""","""7/7""","""C""","20021","[""MWF 1045-1140""]","""Research""","2002"
"3703","1.0","33","[""ART""]","31","""0/999""","","[""Wendell Arneson""]","""0/999""","200","[""DC 214""]","22","""Oil/Acrylic Painting""","221","false","","1","""2/999""","""0/999""","""C""","20021","[""MWF 1255-0255PM""]","""Research""","2002"
"3704","1.0","35","[""ART""]","8","""0/6""","","[""Irve Dell""]","""0/4""","200","[""DC 105"", ""DC 105""]","15","""Sculpt: Metal Casting""","223","false","","1","""2/3""","""1/7""","""O""","20021","[""T 1145-0245PM"", ""Th 1245-0345PM""]","""Research""","2002"
"3705","1.0","39","[""ART""]","12","""0/0""","","[""John Saurer""]","""4/4""","200","[""DC 212""]","16","""Printmkg: Intaglio/Mono""","227","false","","1","""3/3""","""3/4""","""C""","20021","[""MWF 1045-1245PM""]","""Research""","2002"
"3706","1.0","42","[""ART""]","11","""1/0""","","[""Patrick T. Kelley""]","""3/5""","200","[""DC 100"", ""DC 100""]","15","""Motion Graphics""","230","false","","1","""3/4""","""0/6""","""C""","20021","[""T 1145-0245PM"", ""Th 1245-0345PM""]","""Research""","2002"
"3707","1.0","46","[""ART""]","2","""0/0""","","[""Linda Gammell""]","""0/8""","200","[""DC 102"", ""DC 102""]","15","""Photography""","238","false","","1","""1/4""","""0/13""","""C""","20021","[""T 1145-0245PM"", ""Th 1245-0345PM""]","""Research""","2002"
"3708","1.0","47","[""ART""]","8","""1/0""","","[""David E. Ryan""]","""2/7""","200","[""DC 101"", ""DC 101""]","14","""Video Art Production""","239","false","","1","""2/4""","""3/9""","""O""","20021","[""T 0800-1100"", ""Th 0800-1050""]","""Research""","2002"
"3709","1.0","51","[""ART""]","38","""6/7""","","[""Matthew Rohn""]","""6/6""","200","[""DC 305""]","40","""Art 1880-1950""","252","false","","1","""6/6""","""6/6""","""C""","20021","[""MWF 0905-1000""]","""Research""","2002"
"3710","1.0","52","[""ART""]","39","""6/7""","","[""Randall Van Schepen""]","""5/8""","200","[""DC 305"", ""DC 305""]","40","""Art Since 1950""","253","false","","1","""5/6""","""6/6""","""O""","20021","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2002"
"3711","1.0","53","[""ART""]","28","""6/6""","","[""Nancy M. Thompson""]","""7/8""","200","[""DC 305"", ""DC 305""]","30","""Italian Renaissance""","254","false","","1","""6/7""","""9/9""","""C""","20021","[""T 0935-1100"", ""Th 0930-1050""]","""Research""","2002"
"3712","1.0","57","[""ART""]","29","""9/15""","","[""Karil J. Kucera""]","""7/18""","200","[""DC 305""]","40","""Art of China/Japan""","259","false","","1","""1/9""","""8/20""","""O""","20021","[""MWF 0200-0255PM""]","""Research""","2002"
"3713","1.0","61","[""ART""]","30","""4/10""","","[""Karil J. Kucera""]","""3/16""","200","[""DC 305""]","40","""Art of India/SE Asia""","265","false","","1","""1/8""","""6/22""","""O""","20021","[""MWF 1150-1245PM""]","""Research""","2002"
"3714","1.0","67","[""ART""]","15","""0/0""","","[""Nancy M. Thompson""]","""1/3""","200","[""DC 204"", ""DC 204""]","15","""Women in Art""","277","false","","1","""2/3""","""4/4""","""C""","20021","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2002"
"3715","1.0","69","[""ART""]","1","""0/999""","","[""Wendell Arneson""]","""0/999""","200","","999","""IS/Advanced Painting""","298","false","","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3716","1.0","69","[""ART""]","1","""0/999""","","[""Monica Rudquist""]","""0/999""","200","","999","""IS/Advanced Ceramics""","298","false","""A""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3717","1.0","69","[""ART""]","1","""0/999""","","[""Monica Rudquist""]","""0/999""","200","","999","""IS/Vessel Studies""","298","false","""B""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3718","1.0","69","[""ART""]","1","""0/999""","","[""Monica Rudquist""]","""0/999""","200","","999","""IS/Exploring Ceramics""","298","false","""C""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3719","1.0","69","[""ART""]","1","""0/999""","","[""Monica Rudquist""]","""0/999""","200","","999","""IS/Independ Ceramic""","298","false","""D""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3720","1.0","70","[""ART""]","19","""0/999""","","[""John Saurer""]","""0/999""","300","[""DC 204""]","18","""Topics Sem/Studio Art""","340","false","","1","""3/999""","""0/999""","""C""","20021","[""MWF 0800-1000""]","""Topic""","2002"
"3721","1.0","75","[""ART""]","1","""0/999""","","[""David E. Ryan""]","""0/999""","300","","999","""IR/Intro to Video Art""","398","false","","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3722","1.0","75","[""ART""]","1","""0/999""","","[""Matthew Rohn""]","""0/999""","300","","999","""IR/Independent Thesis""","398","false","""A""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3723","1.0","75","[""ART""]","1","""0/999""","","[""Irve Dell""]","""0/999""","300","","999","""IR/Public Installatn""","398","false","""B""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3724","1.0","75","[""ART""]","1","""0/999""","","[""Matthew Rohn""]","""0/999""","300","","999","""IR/Corbusier: A Vision""","398","false","""C""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3725","1.0","76","[""ASIAN""]","20","""0/999""","","[""Phyllis Hyland Larson""]","""0/999""","100","[""M 15"", ""M 15""]","20","""Family & Self/E Asia""","111","false","","1","""0/999""","""0/999""","""C""","20021","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research""","2002"
"3726","1.0","83","[""ASIAN""]","28","""0/999""","","[""Pin Pin Wan""]","""10/999""","100","[""M 1""]","30","""Cont China Thru Film""","156","false","","1","""12/999""","""7/999""","""C""","20021","[""MWF 1045-1140""]","""Research""","2002"
"3727","1.0","84","[""ASIAN""]","17","""0/999""","","[""Bruce Dalgaard""]","""-1/999""","200","[""M 30"", ""M 30""]","20","""Rice & Society/E Asia""","211","false","","1","""1/999""","""-1/999""","""C""","20021","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research""","2002"
"3728","1.0","97","[""ASIAN""]","1","""0/999""","","[""Robert Entenmann""]","""0/999""","300","","999","""IR/Cambodian Refugees""","398","false","","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3729","1.0","98","[""ASIAN""]","21","""1/999""","","[""Robert Entenmann""]","""4/999""","300","[""H 301"", ""H 301""]","20","""Asia Seminar""","399","false","","1","""16/999""","""0/999""","""C""","20021","[""T 0935-1100"", ""Th 0930-1050""]","""Seminar""","2002"
"3730","1.0","102","[""BIO""]","28","""0/999""","","[""Daniel Meinhardt""]","""9/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""A""","1","""9/999""","""-1/999""","""C""","20021","[""MWF 0905-1000"", ""W 0200-0400PM""]","""Research""","2002"
"3731","1.0","102","[""BIO""]","21","""0/999""","","[""Daniel Meinhardt""]","""11/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""B""","1","""7/999""","""3/999""","""C""","20021","[""MWF 0905-1000"", ""Th 0800-1000""]","""Research""","2002"
"3732","1.0","102","[""BIO""]","24","""0/999""","","[""Daniel Meinhardt""]","""10/999""","100","[""SC 280"", ""SC 253""]","24","""Human Biology""","123","false","""C""","1","""4/999""","""5/999""","""C""","20021","[""MWF 0905-1000"", ""Th 0100-0300PM""]","""Research""","2002"
"3733","1.0","106","[""BIO""]","18","""19/999""","","[""Nathan Hellyer""]","""1/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""A""","1","""0/999""","""4/999""","""C""","20021","[""MWF 0800-0855"", ""W 1045-0115PM""]","""Research""","2002"
"3734","1.0","106","[""BIO""]","29","""20/999""","","[""Nathan Hellyer""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""B""","1","""0/999""","""12/999""","""C""","20021","[""MWF 0800-0855"", ""Th 0800-1030""]","""Research""","2002"
"3735","1.0","106","[""BIO""]","13","""6/999""","","[""Nathan Hellyer""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""C""","1","""0/999""","""0/999""","""O""","20021","[""MWF 0800-0855"", ""F 1045-0115PM""]","""Research""","2002"
"3736","1.0","106","[""BIO""]","24","""8/999""","","[""John Giannini""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""D""","1","""1/999""","""18/999""","""C""","20021","[""MWF 0905-1000"", ""M 1200-0230PM""]","""Research""","2002"
"3737","1.0","106","[""BIO""]","25","""9/999""","","[""John Giannini""]","""7/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""E""","1","""3/999""","""9/999""","""C""","20021","[""MWF 0905-1000"", ""M 0300-0530PM""]","""Research""","2002"
"3738","1.0","106","[""BIO""]","24","""9/999""","","[""Eric Cole""]","""2/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""F""","1","""0/999""","""16/999""","""C""","20021","[""MWF 1045-1140"", ""T 0800-1030""]","""Research""","2002"
"3739","1.0","106","[""BIO""]","26","""8/999""","","[""Eric Cole""]","""0/999""","100","[""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""G""","1","""1/999""","""17/999""","""C""","20021","[""MWF 1045-1140"", ""T 1145-0215PM""]","""Research""","2002"
"3740","1.0","106","[""BIO""]","26","""8/999""","","[""Barbara May""]","""2/999""","100","[""SC 278"", ""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""H""","1","""0/999""","""16/999""","""C""","20021","[""T 0935-1100"", ""Th 0930-1050"", ""T 0300-0530PM""]","""Research""","2002"
"3741","1.0","106","[""BIO""]","19","""8/999""","","[""Barbara May""]","""2/999""","100","[""SC 278"", ""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""I""","1","""1/999""","""12/999""","""O""","20021","[""T 0935-1100"", ""Th 0930-1050"", ""W 0200-0430PM""]","""Research""","2002"
"3742","1.0","106","[""BIO""]","24","""9/999""","","[""Barbara May""]","""2/999""","100","[""SC 278"", ""SC 278"", ""SC 273""]","24","""Cellular Bio & Genetics""","125","false","""J""","1","""1/999""","""10/999""","""C""","20021","[""T 0935-1100"", ""Th 0930-1050"", ""Th 0110-0340PM""]","""Research""","2002"
"3743","1.0","122","[""BIO""]","24","""1/999""","","[""Kimberly A. Kandl""]","""8/999""","200","[""SC 280"", ""SC 263""]","22","""Intermediate Genetics""","233","false","""A""","1","""2/999""","""6/999""","""C""","20021","[""MWF 1045-1140"", ""T 0800-1100""]","""Research""","2002"
"3744","1.0","122","[""BIO""]","20","""2/999""","","[""Kimberly A. Kandl""]","""14/999""","200","[""SC 280"", ""SC 263""]","22","""Intermediate Genetics""","233","false","""B""","1","""2/999""","""6/999""","""C""","20021","[""MWF 1045-1140"", ""T 0120-0420PM""]","""Research""","2002"
"3745","1.0","122","[""BIO""]","19","""2/999""","","[""Jean C. Porterfield""]","""10/999""","200","[""SC 280"", ""SC 280"", ""SC 263""]","22","""Intermediate Genetics""","233","false","""C""","1","""4/999""","""5/999""","""O""","20021","[""T 0935-1100"", ""Th 0930-1050"", ""W 0200-0500PM""]","""Research""","2002"
"3746","1.0","122","[""BIO""]","22","""0/999""","","[""Jean C. Porterfield""]","""11/999""","200","[""SC 280"", ""SC 280"", ""SC 263""]","22","""Intermediate Genetics""","233","false","""D""","1","""7/999""","""4/999""","""C""","20021","[""T 0935-1100"", ""Th 0930-1050"", ""Th 0120-0420PM""]","""Research""","2002"
"3747","1.0","126","[""BIO""]","23","""0/999""","","[""Louis Henry Kermott""]","""0/999""","200","[""SC 280"", ""SC 253""]","22","""Human Anatomy & Physiol""","243","false","""A""","1","""10/999""","""0/999""","""C""","20021","[""MWF 0800-0855"", ""M 1255-0355PM""]","""Research""","2002"
"3748","1.0","126","[""BIO""]","28","""0/999""","","[""Louis Henry Kermott""]","""11/999""","200","[""SC 280"", ""SC 253""]","22","""Human Anatomy & Physiol""","243","false","""B""","1","""6/999""","""0/999""","""C""","20021","[""MWF 0800-0855"", ""T 0800-1100""]","""Research""","2002"
"3749","1.0","126","[""BIO""]","25","""0/999""","","[""Louis Henry Kermott""]","""6/999""","200","[""SC 280"", ""SC 253""]","22","""Human Anatomy & Physiol""","243","false","""C""","1","""11/999""","""-1/999""","""C""","20021","[""MWF 0800-0855"", ""T 0120-0420PM""]","""Research""","2002"
"3750","1.0","128","[""BIO""]","9","""0/999""","","[""Mary C. Henry""]","""1/999""","200","[""SC 278"", ""SC 278"", ""SC 269""]","12","""Animal Physiology""","247","false","""A""","1","""10/999""","""1/999""","""C""","20021","[""T 0800-0925"", ""Th 0800-0920"", ""T 0120-0420PM""]","""Research""","2002"
"3751","1.0","128","[""BIO""]","10","""0/999""","","[""Mary C. Henry""]","""4/999""","200","[""SC 278"", ""SC 278"", ""SC 269""]","12","""Animal Physiology""","247","false","""B""","1","""8/999""","""0/999""","""C""","20021","[""T 0800-0925"", ""Th 0800-0920"", ""W 1255-0355PM""]","""Research""","2002"
"3752","1.0","128","[""BIO""]","11","""0/999""","","[""Mary C. Henry""]","""3/999""","200","[""SC 278"", ""SC 278"", ""SC 269""]","12","""Animal Physiology""","247","false","""C""","1","""9/999""","""0/999""","""C""","20021","[""T 0800-0925"", ""Th 0800-0920"", ""Th 0120-0420PM""]","""Research""","2002"
"3753","1.0","130","[""BIO""]","6","""0/999""","","[""Michael Swift""]","""0/999""","200","[""SC 274"", ""SC 274"", ""SC 211""]","16","""Invertebrate Zoology""","248","false","""A""","1","""2/999""","""2/999""","""O""","20021","[""T 0935-1100"", ""Th 0930-1050"", ""W 1255-0355PM""]","""Research""","2002"
"3754","1.0","130","[""BIO""]","5","""1/999""","","[""Michael Swift""]","""1/999""","200","[""SC 274"", ""SC 274"", ""SC 211""]","16","""Invertebrate Zoology""","248","false","""B""","1","""1/999""","""0/999""","""O""","20021","[""T 0935-1100"", ""Th 0930-1050"", ""Th 0200-0500PM""]","""Research""","2002"
"3755","1.0","136","[""BIO""]","9","""0/999""","","[""Charles Jr. Umbanhowar""]","""3/999""","200","[""SC 274"", ""SC 274"", ""SC 227""]","20","""Plant Morphology""","252","false","","1","""3/999""","""2/999""","""O""","20021","[""T 0800-0925"", ""Th 0800-0920"", ""T 0120-0420PM""]","""Research""","2002"
"3756","1.0","139","[""BIO""]","16","""0/999""","","[""Diane K. Angell""]","""8/999""","200","[""H 307"", ""SC 248""]","18","""Ecological Principles""","261","false","""A""","1","""10/999""","""0/999""","""C""","20021","[""MWF 0800-0855"", ""M 1255-0355PM""]","""Research""","2002"
"3757","1.0","139","[""BIO""]","16","""1/999""","","[""Diane K. Angell""]","""2/999""","200","[""H 307"", ""SC 248""]","18","""Ecological Principles""","261","false","""B""","1","""2/999""","""7/999""","""O""","20021","[""MWF 0800-0855"", ""W 1255-0355PM""]","""Research""","2002"
"3758","1.0","139","[""BIO""]","13","""0/999""","","[""Diane K. Angell""]","""4/999""","200","[""H 307"", ""SC 248""]","18","""Ecological Principles""","261","false","""C""","1","""3/999""","""11/999""","""C""","20021","[""MWF 0800-0855"", ""Th 0800-1100""]","""Research""","2002"
"3759","1.0","144","[""BIO""]","7","""0/999""","","[""Staff""]","""0/999""","200","","8","""IS in India""","271","false","","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3760","1.0","145","[""BIO""]","4","""0/999""","","[""Staff""]","""0/999""","200","","4","""IS in India""","272","false","","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3761","1.0","153","[""BIO""]","1","""0/999""","","[""Louis Henry Kermott""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""1/999""","""0/999""","""O""","20021","","""Research""","2002"
"3762","1.0","154","[""BIO""]","8","""0/999""","","[""Louis Henry Kermott""]","""2/999""","200","","999","""IS/Human Gross Anat""","298","false","","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3763","1.0","156","[""BIO""]","4","""0/999""","","[""Staff""]","""0/999""","300","","4","""IR in India""","321","false","","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3764","1.0","158","[""BIO""]","13","""1/999""","","[""Anne Walter""]","""2/999""","300","[""SC 274"", ""SC 229""]","15","""Cell Physiology""","341","false","""A""","1","""10/999""","""1/999""","""C""","20021","[""MWF 0905-1000"", ""T 0800-1100""]","""Research""","2002"
"3765","1.0","161","[""BIO""]","11","""0/999""","","[""Kathleen L. Shea""]","""2/999""","300","[""SC 110"", ""SC 248"", ""SC 210""]","12","""Field Ecology""","371","false","","1","""7/999""","""0/999""","""O""","20021","[""T 0120-0220PM"", ""Th 0215-0310PM"", ""Th 0320-0415PM""]","""Research""","2002"
"3766","1.0","166","[""BIO""]","19","""0/999""","","[""Theodore Johnson""]","""1/999""","300","[""SC 274"", ""SC 210""]","12","""Immunology""","382","false","""A""","1","""12/999""","""0/999""","""C""","20021","[""MWF 1045-1140"", ""T 0120-0245PM""]","""Research""","2002"
"3767","1.0","166","[""BIO""]","16","""0/999""","","[""Theodore Johnson""]","""-1/999""","300","[""SC 274"", ""SC 210""]","12","""Immunology""","382","false","""B""","1","""12/999""","""0/999""","""C""","20021","[""MWF 1045-1140"", ""W 0200-0325PM""]","""Research""","2002"
"3768","1.0","172","[""BIO""]","11","""0/999""","","[""Nathan Hellyer""]","""0/999""","300","[""SC 129""]","12","""Top: Pharmacology""","391","false","","1","""8/999""","""0/999""","""O""","20021","[""MW 0130-0300PM""]","""Topic""","2002"
"3769","1.0","175","[""BIO""]","1","""0/999""","","[""Charles Jr. Umbanhowar""]","""0/999""","300","","999","""IR/Sediment Analysis""","398","false","","1","""2/999""","""0/999""","""O""","20021","","""Research""","2002"
"3770","1.0","175","[""BIO""]","1","""0/999""","","[""Kathleen L. Shea""]","""0/999""","300","","999","""IR/Forest Ecology""","398","false","""A""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3771","1.0","175","[""BIO""]","1","""0/999""","","[""Anne Walter""]","""0/999""","300","","999","""IR/Lipid Domain Study""","398","false","""C""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3772","1.0","175","[""BIO""]","1","""0/999""","","[""Kathleen L. Shea""]","""0/999""","300","","999","""IR/Fir Forest Ecology""","398","false","""D""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3773","1.0","175","[""BIO""]","1","""0/999""","","[""David Van Wylen""]","""0/999""","300","","999","""IR/Cardiac Research""","398","false","""E""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3774","1.0","175","[""BIO""]","1","""0/999""","","[""Kimberly A. Kandl""]","""0/999""","300","","999","""IR/Actin-Ef1a Trnsltn""","398","false","""F""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3775","1.0","175","[""BIO""]","1","""0/999""","","[""Diane K. Angell""]","""0/999""","300","","999","""IR/Quality Cannon Riv""","398","false","""G""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3776","1.0","175","[""BIO""]","1","""0/999""","","[""Anne Walter""]","""0/999""","300","","999","""IR/Phospholipase""","398","false","""H""","1","""0/999""","""0/999""","""O""","20021","","""Research""","2002"
"3777","1.0","176","[""AMCON""]","24","""2/999""","","[""James Farrell""]","""0/999""","100","[""L 515""]","999","""Freedoms: 1620-1865""","101","false","""A""","1","""0/999""","""0/999""","""C""","20021","[""MWF 1045-1140""]","""Research""","2002"
"3778","1.0","176","[""AMCON""]","22","""1/999""","","[""Colin Wells""]","""0/999""","100","[""L 421""]","999","""Freedoms: 1620-1865""","101","false","""B""","1","""0/999""","""0/999""","""C""","20021","[""MWF 1045-1140""]","""Research""","2002"
"3779","1.0","178","[""AMCON""]","14","""1/999""","","[""Carol Holly""]","""0/999""","200","[""L 515""]","999","""Remaking Am: 1845-1945""","201","false","""A""","1","""0/999""","""0/999""","""C""","20021","[""MWF 0200-0255PM""]","""Research""","2002"
"3780","1.0","178","[""AMCON""]","14","""0/999""","","[""Bruce Nordstrom-Loeb""]","""0/999""","200","[""L 420""]","999","""Remaking Am: 1845-1945""","201","false","""B""","1","""0/999""","""0/999""","""C""","20021","[""MWF 0200-0255PM""]","""Research""","2002"
"3781","1.0","187","[""CHEM""]","57","""27/999""","","[""Patrick N. Riley""]","""2/999""","100","[""SC 282""]","78","""General Chemistry""","121","false","""A""","1","""4/999""","""19/999""","""O""","20021","[""MWF 1045-1140""]","""Research""","2002"
"3782","0.0","188","[""CHEM""]","14","""7/999""","","[""Beth Abdella""]","""0/999""","100","[""SC 371""]","26","""Gen Chemistry/Lab""","121","false","""A""","1","""1/999""","""5/999""","""O""","20021","[""M 0200-0500PM""]","""Lab""","2002"
"3783","0.0","188","[""CHEM""]","21","""9/999""","","[""Patrick N. Riley""]","""1/999""","100","[""SC 371""]","20","""Gen Chemistry/Lab""","121","false","""C""","1","""2/999""","""8/999""","""C""","20021","[""T 1145-0245PM""]","""Lab""","2002"
"3784","0.0","188","[""CHEM""]","22","""11/999""","","[""Patrick N. Riley""]","""1/999""","100","[""SC 371""]","20","""Gen Chemistry/Lab""","121","false","""D""","1","""1/999""","""6/999""","""C""","20021","[""T 0300-0600PM""]","""Lab""","2002"
"3785","1.0","192","[""CHEM""]","53","""47/999""","","[""Wesley Pearson""]","""0/999""","100","[""SC 378""]","55","""Struct Chem & Equilib""","125","false","""A""","1","""0/999""","""7/999""","""O""","20021","[""MWF 0800-0855""]","""Research""","2002"
"3786","0.0","193","[""CHEM""]","20","""17/999""","","[""Gary Miessler""]","""2/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""A""","1","""0/999""","""8/999""","""C""","20021","[""M 0200-0500PM""]","""Lab""","2002"
"3787","1.0","192","[""CHEM""]","49","""43/999""","","[""Gregory W. Muth""]","""4/999""","100","[""SC 378""]","55","""Struct Chem & Equilib""","125","false","""B""","1","""1/999""","""6/999""","""O""","20021","[""MWF 0905-1000""]","""Research""","2002"
"3788","0.0","193","[""CHEM""]","29","""14/999""","","[""Beth Abdella""]","""3/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""B""","1","""0/999""","""9/999""","""C""","20021","[""T 0800-1100""]","""Lab""","2002"
"3789","1.0","192","[""CHEM""]","53","""38/999""","","[""Beth Abdella""]","""3/999""","100","[""SC 378""]","55","""Struct Chem & Equilib""","125","false","""C""","1","""0/999""","""13/999""","""O""","20021","[""MWF 1045-1140""]","""Research""","2002"
"3790","0.0","193","[""CHEM""]","26","""12/999""","","[""Beth Abdella""]","""2/999""","100","[""SC 374/363""]","18","""Struct Chem/Lab""","125","false","""C""","1","""0/999""","""17/999""","""C""","20021","[""T 1145-0245PM""]","""Lab""","2002"
"3791","1.0","192","[""CHEM""]","53","""23/999""","","[""Gary Miessler""]","""5/999""","100","[""SC 378""]","55","""Struct Chem & Equilib""","125","false","""D""","1","""0/999""","""29/999""","""C""","20021","[""MWF 1150-1245PM""]","""Research""","2002"
"3792","0.0","193","[""CHEM""]","30","""19/999""","","[""Gary Miessler""]","""1/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""D""","1","""0/999""","""9/999""","""C""","20021","[""T 0300-0600PM""]","""Lab""","2002"
"3793","0.0","193","[""CHEM""]","24","""27/999""","","[""Gregory W. Muth""]","""1/999""","100","[""SC 374/363""]","26","""Struct Chem/Lab""","125","false","""E""","1","""0/999""","""1/999""","""C""","20021","[""W 0200-0500PM""]","""Lab""","2002"
