"","clbid","credits","crsid","departments","halfcredit","instructors","level","locations","name","number","pn","prerequisites","section","semester","status","term","times","type","year","enrolled"
"20",3707,1,46,"['ART']",NA,"['Linda Gammell']",200,"['DC 102', 'DC 102']","Photography",238,"False","False","",1,"C",20021,"['T 1145-0245PM', 'Th 1245-0345PM']","Research",2002,2
"21",3708,1,47,"['ART']",NA,"['David E. Ryan']",200,"['DC 101', 'DC 101']","Video Art Production",239,"False","False","",1,"O",20021,"['T 0800-1100', 'Th 0800-1050']","Research",2002,8
"22",3709,1,51,"['ART']",NA,"['Matthew Rohn']",200,"['DC 305']","Art 1880-1950",252,"False","False","",1,"C",20021,"['MWF 0905-1000']","Research",2002,38
"23",3710,1,52,"['ART']",NA,"['Randall Van Schepen']",200,"['DC 305', 'DC 305']","Art Since 1950",253,"False","False","",1,"O",20021,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,39
"24",3711,1,53,"['ART']",NA,"['Nancy M. Thompson']",200,"['DC 305', 'DC 305']","Italian Renaissance",254,"False","False","",1,"C",20021,"['T 0935-1100', 'Th 0930-1050']","Research",2002,28
"25",3712,1,57,"['ART']",NA,"['Karil J. Kucera']",200,"['DC 305']","Art of China/Japan",259,"False","False","",1,"O",20021,"['MWF 0200-0255PM']","Research",2002,29
"26",3713,1,61,"['ART']",NA,"['Karil J. Kucera']",200,"['DC 305']","Art of India/SE Asia",265,"False","False","",1,"O",20021,"['MWF 1150-1245PM']","Research",2002,30
"27",3714,1,67,"['ART']",NA,"['Nancy M. Thompson']",200,"['DC 204', 'DC 204']","Women in Art",277,"False","False","",1,"C",20021,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2002,15
"28",3715,1,69,"['ART']",NA,"['Wendell Arneson']",200,"","IS/Advanced Painting",298,"False","False","",1,"O",20021,"","Research",2002,1
"29",3716,1,69,"['ART']",NA,"['Monica Rudquist']",200,"","IS/Advanced Ceramics",298,"False","False","A",1,"O",20021,"","Research",2002,1
"30",3717,1,69,"['ART']",NA,"['Monica Rudquist']",200,"","IS/Vessel Studies",298,"False","False","B",1,"O",20021,"","Research",2002,1
"31",3718,1,69,"['ART']",NA,"['Monica Rudquist']",200,"","IS/Exploring Ceramics",298,"False","False","C",1,"O",20021,"","Research",2002,1
"32",3719,1,69,"['ART']",NA,"['Monica Rudquist']",200,"","IS/Independ Ceramic",298,"False","False","D",1,"O",20021,"","Research",2002,1
"33",3720,1,70,"['ART']",NA,"['John Saurer']",300,"['DC 204']","Topics Sem/Studio Art",340,"False","False","",1,"C",20021,"['MWF 0800-1000']","Topic",2002,19
"34",3721,1,75,"['ART']",NA,"['David E. Ryan']",300,"","IR/Intro to Video Art",398,"False","False","",1,"O",20021,"","Research",2002,1
"35",3722,1,75,"['ART']",NA,"['Matthew Rohn']",300,"","IR/Independent Thesis",398,"False","False","A",1,"O",20021,"","Research",2002,1
"36",3723,1,75,"['ART']",NA,"['Irve Dell']",300,"","IR/Public Installatn",398,"False","False","B",1,"O",20021,"","Research",2002,1
"37",3724,1,75,"['ART']",NA,"['Matthew Rohn']",300,"","IR/Corbusier: A Vision",398,"False","False","C",1,"O",20021,"","Research",2002,1
"38",3725,1,76,"['ASIAN']",NA,"['Phyllis Hyland Larson']",100,"['M 15', 'M 15']","Family & Self/E Asia",111,"False","False","",1,"C",20021,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,20
"39",3726,1,83,"['ASIAN']",NA,"['Pin Pin Wan']",100,"['M 1']","Cont China Thru Film",156,"False","False","",1,"C",20021,"['MWF 1045-1140']","Research",2002,28
"40",3727,1,84,"['ASIAN']",NA,"['Bruce Dalgaard']",200,"['M 30', 'M 30']","Rice & Society/E Asia",211,"False","False","",1,"C",20021,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2002,17
"41",3728,1,97,"['ASIAN']",NA,"['Robert Entenmann']",300,"","IR/Cambodian Refugees",398,"False","False","",1,"O",20021,"","Research",2002,1
"42",3729,1,98,"['ASIAN']",NA,"['Robert Entenmann']",300,"['H 301', 'H 301']","Asia Seminar",399,"False","False","",1,"C",20021,"['T 0935-1100', 'Th 0930-1050']","Seminar",2002,21
"43",3730,1,102,"['BIO']",NA,"['Daniel Meinhardt']",100,"['SC 280', 'SC 253']","Human Biology",123,"False","False","A",1,"C",20021,"['MWF 0905-1000', 'W 0200-0400PM']","Research",2002,28
"44",3731,1,102,"['BIO']",NA,"['Daniel Meinhardt']",100,"['SC 280', 'SC 253']","Human Biology",123,"False","False","B",1,"C",20021,"['MWF 0905-1000', 'Th 0800-1000']","Research",2002,21
"45",3732,1,102,"['BIO']",NA,"['Daniel Meinhardt']",100,"['SC 280', 'SC 253']","Human Biology",123,"False","False","C",1,"C",20021,"['MWF 0905-1000', 'Th 0100-0300PM']","Research",2002,24
"46",3733,1,106,"['BIO']",NA,"['Nathan Hellyer']",100,"['SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","A",1,"C",20021,"['MWF 0800-0855', 'W 1045-0115PM']","Research",2002,18
"47",3734,1,106,"['BIO']",NA,"['Nathan Hellyer']",100,"['SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","B",1,"C",20021,"['MWF 0800-0855', 'Th 0800-1030']","Research",2002,29
"48",3735,1,106,"['BIO']",NA,"['Nathan Hellyer']",100,"['SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","C",1,"O",20021,"['MWF 0800-0855', 'F 1045-0115PM']","Research",2002,13
"49",3736,1,106,"['BIO']",NA,"['John Giannini']",100,"['SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","D",1,"C",20021,"['MWF 0905-1000', 'M 1200-0230PM']","Research",2002,24
"50",3737,1,106,"['BIO']",NA,"['John Giannini']",100,"['SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","E",1,"C",20021,"['MWF 0905-1000', 'M 0300-0530PM']","Research",2002,25
"51",3738,1,106,"['BIO']",NA,"['Eric Cole']",100,"['SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","F",1,"C",20021,"['MWF 1045-1140', 'T 0800-1030']","Research",2002,24
"52",3739,1,106,"['BIO']",NA,"['Eric Cole']",100,"['SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","G",1,"C",20021,"['MWF 1045-1140', 'T 1145-0215PM']","Research",2002,26
"53",3740,1,106,"['BIO']",NA,"['Barbara May']",100,"['SC 278', 'SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","H",1,"C",20021,"['T 0935-1100', 'Th 0930-1050', 'T 0300-0530PM']","Research",2002,26
"54",3741,1,106,"['BIO']",NA,"['Barbara May']",100,"['SC 278', 'SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","I",1,"O",20021,"['T 0935-1100', 'Th 0930-1050', 'W 0200-0430PM']","Research",2002,19
"55",3742,1,106,"['BIO']",NA,"['Barbara May']",100,"['SC 278', 'SC 278', 'SC 273']","Cellular Bio & Genetics",125,"False","False","J",1,"C",20021,"['T 0935-1100', 'Th 0930-1050', 'Th 0110-0340PM']","Research",2002,24
"56",3743,1,122,"['BIO']",NA,"['Kimberly A. Kandl']",200,"['SC 280', 'SC 263']","Intermediate Genetics",233,"False","False","A",1,"C",20021,"['MWF 1045-1140', 'T 0800-1100']","Research",2002,24
"57",3744,1,122,"['BIO']",NA,"['Kimberly A. Kandl']",200,"['SC 280', 'SC 263']","Intermediate Genetics",233,"False","False","B",1,"C",20021,"['MWF 1045-1140', 'T 0120-0420PM']","Research",2002,20
"58",3745,1,122,"['BIO']",NA,"['Jean C. Porterfield']",200,"['SC 280', 'SC 280', 'SC 263']","Intermediate Genetics",233,"False","False","C",1,"O",20021,"['T 0935-1100', 'Th 0930-1050', 'W 0200-0500PM']","Research",2002,19
"59",3746,1,122,"['BIO']",NA,"['Jean C. Porterfield']",200,"['SC 280', 'SC 280', 'SC 263']","Intermediate Genetics",233,"False","False","D",1,"C",20021,"['T 0935-1100', 'Th 0930-1050', 'Th 0120-0420PM']","Research",2002,22
"60",3747,1,126,"['BIO']",NA,"['Louis Henry Kermott']",200,"['SC 280', 'SC 253']","Human Anatomy & Physiol",243,"False","False","A",1,"C",20021,"['MWF 0800-0855', 'M 1255-0355PM']","Research",2002,23
"61",3748,1,126,"['BIO']",NA,"['Louis Henry Kermott']",200,"['SC 280', 'SC 253']","Human Anatomy & Physiol",243,"False","False","B",1,"C",20021,"['MWF 0800-0855', 'T 0800-1100']","Research",2002,28
"62",3749,1,126,"['BIO']",NA,"['Louis Henry Kermott']",200,"['SC 280', 'SC 253']","Human Anatomy & Physiol",243,"False","False","C",1,"C",20021,"['MWF 0800-0855', 'T 0120-0420PM']","Research",2002,25
"63",3750,1,128,"['BIO']",NA,"['Mary C. Henry']",200,"['SC 278', 'SC 278', 'SC 269']","Animal Physiology",247,"False","False","A",1,"C",20021,"['T 0800-0925', 'Th 0800-0920', 'T 0120-0420PM']","Research",2002,9
"64",3751,1,128,"['BIO']",NA,"['Mary C. Henry']",200,"['SC 278', 'SC 278', 'SC 269']","Animal Physiology",247,"False","False","B",1,"C",20021,"['T 0800-0925', 'Th 0800-0920', 'W 1255-0355PM']","Research",2002,10
"65",3752,1,128,"['BIO']",NA,"['Mary C. Henry']",200,"['SC 278', 'SC 278', 'SC 269']","Animal Physiology",247,"False","False","C",1,"C",20021,"['T 0800-0925', 'Th 0800-0920', 'Th 0120-0420PM']","Research",2002,11
"66",3753,1,130,"['BIO']",NA,"['Michael Swift']",200,"['SC 274', 'SC 274', 'SC 211']","Invertebrate Zoology",248,"False","False","A",1,"O",20021,"['T 0935-1100', 'Th 0930-1050', 'W 1255-0355PM']","Research",2002,6
"67",3754,1,130,"['BIO']",NA,"['Michael Swift']",200,"['SC 274', 'SC 274', 'SC 211']","Invertebrate Zoology",248,"False","False","B",1,"O",20021,"['T 0935-1100', 'Th 0930-1050', 'Th 0200-0500PM']","Research",2002,5
"68",3755,1,136,"['BIO']",NA,"['Charles Jr. Umbanhowar']",200,"['SC 274', 'SC 274', 'SC 227']","Plant Morphology",252,"False","False","",1,"O",20021,"['T 0800-0925', 'Th 0800-0920', 'T 0120-0420PM']","Research",2002,9
"69",3756,1,139,"['BIO']",NA,"['Diane K. Angell']",200,"['H 307', 'SC 248']","Ecological Principles",261,"False","False","A",1,"C",20021,"['MWF 0800-0855', 'M 1255-0355PM']","Research",2002,16
"70",3757,1,139,"['BIO']",NA,"['Diane K. Angell']",200,"['H 307', 'SC 248']","Ecological Principles",261,"False","False","B",1,"O",20021,"['MWF 0800-0855', 'W 1255-0355PM']","Research",2002,16
"71",3758,1,139,"['BIO']",NA,"['Diane K. Angell']",200,"['H 307', 'SC 248']","Ecological Principles",261,"False","False","C",1,"C",20021,"['MWF 0800-0855', 'Th 0800-1100']","Research",2002,13
"72",3759,1,144,"['BIO']",NA,"['Staff']",200,"","IS in India",271,"False","False","",1,"O",20021,"","Research",2002,7
"73",3760,1,145,"['BIO']",NA,"['Staff']",200,"","IS in India",272,"False","False","",1,"O",20021,"","Research",2002,4
"74",3761,1,153,"['BIO']",NA,"['Louis Henry Kermott']",200,"","Academic Internship",294,"True","False","",1,"O",20021,"","Research",2002,1
"75",3762,1,154,"['BIO']",NA,"['Louis Henry Kermott']",200,"","IS/Human Gross Anat",298,"False","False","",1,"O",20021,"","Research",2002,8
"76",3763,1,156,"['BIO']",NA,"['Staff']",300,"","IR in India",321,"False","False","",1,"O",20021,"","Research",2002,4
"77",3764,1,158,"['BIO']",NA,"['Anne Walter']",300,"['SC 274', 'SC 229']","Cell Physiology",341,"False","False","A",1,"C",20021,"['MWF 0905-1000', 'T 0800-1100']","Research",2002,13
"78",3765,1,161,"['BIO']",NA,"['Kathleen L. Shea']",300,"['SC 110', 'SC 248', 'SC 210']","Field Ecology",371,"False","False","",1,"O",20021,"['T 0120-0220PM', 'Th 0215-0310PM', 'Th 0320-0415PM']","Research",2002,11
"79",3766,1,166,"['BIO']",NA,"['Theodore Johnson']",300,"['SC 274', 'SC 210']","Immunology",382,"False","False","A",1,"C",20021,"['MWF 1045-1140', 'T 0120-0245PM']","Research",2002,19
"80",3767,1,166,"['BIO']",NA,"['Theodore Johnson']",300,"['SC 274', 'SC 210']","Immunology",382,"False","False","B",1,"C",20021,"['MWF 1045-1140', 'W 0200-0325PM']","Research",2002,16
"81",3768,1,172,"['BIO']",NA,"['Nathan Hellyer']",300,"['SC 129']","Top: Pharmacology",391,"False","False","",1,"O",20021,"['MW 0130-0300PM']","Topic",2002,11
"82",3769,1,175,"['BIO']",NA,"['Charles Jr. Umbanhowar']",300,"","IR/Sediment Analysis",398,"False","False","",1,"O",20021,"","Research",2002,1
"83",3770,1,175,"['BIO']",NA,"['Kathleen L. Shea']",300,"","IR/Forest Ecology",398,"False","False","A",1,"O",20021,"","Research",2002,1
"84",3771,1,175,"['BIO']",NA,"['Anne Walter']",300,"","IR/Lipid Domain Study",398,"False","False","C",1,"O",20021,"","Research",2002,1
"85",3772,1,175,"['BIO']",NA,"['Kathleen L. Shea']",300,"","IR/Fir Forest Ecology",398,"False","False","D",1,"O",20021,"","Research",2002,1
"86",3773,1,175,"['BIO']",NA,"['David Van Wylen']",300,"","IR/Cardiac Research",398,"False","False","E",1,"O",20021,"","Research",2002,1
"87",3774,1,175,"['BIO']",NA,"['Kimberly A. Kandl']",300,"","IR/Actin-Ef1a Trnsltn",398,"False","False","F",1,"O",20021,"","Research",2002,1
"88",3775,1,175,"['BIO']",NA,"['Diane K. Angell']",300,"","IR/Quality Cannon Riv",398,"False","False","G",1,"O",20021,"","Research",2002,1
"89",3776,1,175,"['BIO']",NA,"['Anne Walter']",300,"","IR/Phospholipase",398,"False","False","H",1,"O",20021,"","Research",2002,1
"90",3777,1,176,"['AMCON']",NA,"['James Farrell']",100,"['L 515']","Freedoms: 1620-1865",101,"False","False","A",1,"C",20021,"['MWF 1045-1140']","Research",2002,24
"91",3778,1,176,"['AMCON']",NA,"['Colin Wells']",100,"['L 421']","Freedoms: 1620-1865",101,"False","False","B",1,"C",20021,"['MWF 1045-1140']","Research",2002,22
"92",3779,1,178,"['AMCON']",NA,"['Carol Holly']",200,"['L 515']","Remaking Am: 1845-1945",201,"False","False","A",1,"C",20021,"['MWF 0200-0255PM']","Research",2002,14
"93",3780,1,178,"['AMCON']",NA,"['Bruce Nordstrom-Loeb']",200,"['L 420']","Remaking Am: 1845-1945",201,"False","False","B",1,"C",20021,"['MWF 0200-0255PM']","Research",2002,14
"94",3781,1,187,"['CHEM']",NA,"['Patrick N. Riley']",100,"['SC 282']","General Chemistry",121,"False","False","A",1,"O",20021,"['MWF 1045-1140']","Research",2002,57
"98",3785,1,192,"['CHEM']",NA,"['Wesley Pearson']",100,"['SC 378']","Struct Chem & Equilib",125,"False","False","A",1,"O",20021,"['MWF 0800-0855']","Research",2002,53
"100",3787,1,192,"['CHEM']",NA,"['Gregory W. Muth']",100,"['SC 378']","Struct Chem & Equilib",125,"False","False","B",1,"O",20021,"['MWF 0905-1000']","Research",2002,49
"102",3789,1,192,"['CHEM']",NA,"['Beth Abdella']",100,"['SC 378']","Struct Chem & Equilib",125,"False","False","C",1,"O",20021,"['MWF 1045-1140']","Research",2002,53
"104",3791,1,192,"['CHEM']",NA,"['Gary Miessler']",100,"['SC 378']","Struct Chem & Equilib",125,"False","False","D",1,"C",20021,"['MWF 1150-1245PM']","Research",2002,53
"110",3797,1,196,"['CHEM']",NA,"['Gary O. Spessard']",200,"['SC 282']","Organic Chemistry",247,"False","False","A",1,"O",20021,"['MWF 0800-0855']","Research",2002,59
"111",3798,1,196,"['CHEM']",NA,"['Robert Hanson']",200,"['SC 282']","Organic Chemistry",247,"False","False","B",1,"O",20021,"['MWF 0905-1000']","Research",2002,40
"118",3805,1,201,"['CHEM']",NA,"['Mary Walczak']",200,"['SC 374', 'SC 374']","Analytical Chem",255,"False","False","",1,"O",20021,"['T 0935-1100', 'Th 0930-1050']","Research",2002,8
"122",3809,1,207,"['CHEM']",NA,"['Jeffrey J. Schwinefus']",300,"['SC 374']","Physical Chemistry",371,"False","False","",1,"O",20021,"['MWF 0800-0855']","Research",2002,15
"128",3815,1,214,"['CHEM']",NA,"['Tom Detwiler']",300,"['SC 280']","Biochemistry I",379,"False","False","",1,"O",20021,"['MWF 1150-1245PM']","Research",2002,55
"129",3816,1,217,"['CHEM']",NA,"['John Walters']",300,"['SC 310']","Instrumental Analysis",382,"False","False","",1,"C",20021,"['MWF 1045-1140']","Research",2002,10
"130",3817,1,223,"['CHEM']",NA,"['Patrick N. Riley']",300,"","IR/Organometallic Syn",398,"False","False","",1,"O",20021,"","Research",2002,1
"131",3818,1,223,"['CHEM']",NA,"['Mary Walczak']",300,"","IR/Sa Monolayers",398,"False","False","A",1,"O",20021,"","Research",2002,1
"132",3819,1,223,"['CHEM']",NA,"['Gary O. Spessard']",300,"","IR/Phytoalexins",398,"False","False","B",1,"O",20021,"","Research",2002,1
"133",3820,1,229,"['CLASS']",NA,"['Christopher M. Brunelle']",200,"['H 501', 'H 501']","Greek & Roman Myth-Tr",241,"False","False","",1,"C",20021,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,58
"134",3821,1,236,"['CLASS']",NA,"['Jon Bruss']",300,"","IR/Sallust and Cicero",398,"False","False","",1,"O",20021,"","Research",2002,1
"135",3822,1,237,"['CHIN']",NA,"['Richard Bodman']",100,"['M 1', 'M 2']","Beginning Chinese I",111,"False","False","A",1,"O",20021,"['MWF 0905-1000', 'T 0800-0925']","Research",2002,5
"136",3823,1,237,"['CHIN']",NA,"['Richard Bodman']",100,"['M 1', 'M 1']","Beginning Chinese I",111,"False","False","B",1,"O",20021,"['MWF 1150-1245PM', 'T 0935-1100']","Research",2002,9
"137",3824,1,237,"['CHIN']",NA,"['Richard Bodman']",100,"['M 1', 'M 1']","Beginning Chinese I",111,"False","False","C",1,"O",20021,"['MWF 0905-1000', 'T 0935-1100']","Research",2002,3
"138",3825,1,237,"['CHIN']",NA,"['Richard Bodman']",100,"['M 1', 'M 2']","Beginning Chinese I",111,"False","False","D",1,"O",20021,"['MWF 1150-1245PM', 'T 0800-0925']","Research",2002,8
"139",3826,1,241,"['CHIN']",NA,"['Pin Pin Wan']",200,"['M 3', 'M 11', 'M 11']","Intermed Chinese I",231,"False","False","",1,"O",20021,"['MWF 1150-1245PM', 'T 1005-1100', 'Th 0955-1050']","Research",2002,19
"140",3827,1,245,"['CHIN']",NA,"['Pin Pin Wan']",200,"['M 36']","Advanced Chinese I",251,"False","False","",1,"O",20021,"['MWF 0200-0255PM']","Research",2002,3
"141",3828,1,259,"['ECON']",NA,"['Anthony Becker']",100,"['L 577']","Principles of Econ",121,"False","False","A",1,"C",20021,"['MWF 0800-0855']","Research",2002,32
"142",3829,1,259,"['ECON']",NA,"['Anthony Becker']",100,"['L 577']","Principles of Econ",121,"False","False","B",1,"C",20021,"['MWF 0905-1000']","Research",2002,31
"143",3830,1,259,"['ECON']",NA,"['Mark Pernecky']",100,"['H 403']","Principles of Econ",121,"False","False","C",1,"O",20021,"['MWF 1255-0150PM']","Research",2002,29
"144",3831,1,259,"['ECON']",NA,"['Xun Pomponio']",100,"['H 413', 'H 413']","Principles of Econ",121,"False","False","D",1,"C",20021,"['T 0935-1100', 'Th 0930-1050']","Research",2002,32
"145",3832,1,259,"['ECON']",NA,"['Mark Pernecky']",100,"['H 403']","Principles of Econ",121,"False","False","E",1,"O",20021,"['MWF 0200-0255PM']","Research",2002,25
"146",3833,1,259,"['ECON']",NA,"['Rebecca Judge']",100,"['H 317', 'H 317']","Principles of Econ",121,"False","False","F",1,"C",20021,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,28
"147",3834,1,264,"['ECON']",NA,"['Edward David Emery']",200,"['H 317', 'H 317']","Economic Methods",233,"False","False","",1,"O",20021,"['T 0800-0925', 'Th 0800-0920']","Research",2002,16
"148",3835,1,265,"['ECON']",NA,"['Bruce Dalgaard']",200,"['M 4', 'M 4']","Econ & Business Hist",234,"False","False","",1,"O",20021,"['T 0935-1100', 'Th 0930-1050']","Research",2002,10
"149",3836,1,267,"['ECON']",NA,"['Rebecca Judge']",200,"['M 4', 'M 4']","Environmental Econ",242,"False","False","",1,"O",20021,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2002,11
"150",3837,1,270,"['ECON']",NA,"['Edward David Emery']",200,"['M 4', 'M 4']","Health Care Econ",245,"False","False","",1,"O",20021,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,11
"151",3838,1,274,"['ECON']",NA,"['Paul Wojick']",200,"['L 420']","Macroeconomic Theory",261,"False","False","A",1,"C",20021,"['MWF 0800-0855']","Research",2002,30
"152",3839,1,274,"['ECON']",NA,"['Paul Wojick']",200,"['SC 374']","Macroeconomic Theory",261,"False","False","B",1,"C",20021,"['MWF 0905-1000']","Research",2002,30
"153",3840,1,275,"['ECON']",NA,"['David Schodt']",200,"['SC 188', 'SC 188']","Microeconomic Theory",262,"False","False","A",1,"C",20021,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,24
"154",3841,1,275,"['ECON']",NA,"['David Schodt']",200,"['SC 188', 'SC 188']","Microeconomic Theory",262,"False","False","B",1,"O",20021,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2002,18
"155",3842,1,276,"['ECON']",NA,"['Bruce Dalgaard']",200,"","Academic Internship",294,"True","False","",1,"O",20021,"","Research",2002,1
"156",3843,1,279,"['ECON']",NA,"['Paul Wojick']",300,"['H 302']","Money and Banking",374,"False","False","",1,"C",20021,"['MWF 1255-0150PM']","Research",2002,21
"157",3844,1,280,"['ECON']",NA,"['Mark Pernecky']",300,"['H 515']","Labor Econ/Employ Rel",376,"False","False","",1,"O",20021,"['MWF 1045-1140']","Lab",2002,14
"158",3845,1,281,"['ECON']",NA,"['Xun Pomponio']",300,"['H 301', 'H 301']","International Econ",382,"False","False","",1,"O",20021,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,6
"159",3846,1,282,"['ECON']",NA,"['Anthony Becker']",300,"['H 302']","Intro to Econometrics",385,"False","False","",1,"O",20021,"['MWF 1045-1140']","Research",2002,10
"160",3847,1,283,"['ECON']",NA,"['Terry J. Fitzgerald']",300,"","Senior Project",389,"False","False","",1,"O",20021,"","Research",2002,1
"161",3848,1,286,"['ECON']",NA,"['Terry J. Fitzgerald']",300,"['H 514']","Seminar",399,"False","False","",1,"O",20021,"['MWF 1150-1245PM']","Seminar",2002,12
"162",3849,1,1612,"['CSCI']",NA,"['Richard Brown']",100,"['SC 170']","Principles Comp Sci",172,"False","False","",1,"O",20021,"['MWF 1045-1140']","Research",2002,36
"163",3850,1,1617,"['CSCI']",NA,"['Richard Brown']",200,"['SC 182', 'SC 182']","Computer Organization",274,"False","False","",1,"O",20021,"['T 0935-1100', 'Th 0930-1050']","Research",2002,14
"164",3851,1,299,"['CSCI']",NA,"['Richard Brown']",200,"","Academic Internship",294,"True","False","",1,"O",20021,"","Research",2002,1
"165",3852,1,1614,"['CSCI']",NA,"['Steven McKelvey']",300,"['SC 182', 'SC 182']","Data Structures",372,"False","False","",1,"O",20021,"['T 0800-0925', 'Th 0800-0920']","Research",2002,8
"166",3853,1,307,"['CSCI']",NA,"['Matthew Richey']",300,"","IR/Genetic Algorithms",398,"False","False","",1,"O",20021,"","Research",2002,2
"168",3855,1,311,"['EDUC']",NA,"['John Welckle']",200,"['FH 10']","Educ Psychology",290,"False","False","A",1,"C",20021,"['MWF 1045-1140']","Research",2002,29
"175",3862,1,321,"['EDUC']",NA,"['Maria L. Kelly']",300,"['FH 10']","Principles of Educ",330,"False","False","A",1,"C",20021,"['MWF 0800-0855']","Research",2002,21
"176",3863,1,321,"['EDUC']",NA,"['Maria L. Kelly']",300,"['FH 10']","Principles of Educ",330,"False","False","B",1,"C",20021,"['MWF 0905-1000']","Research",2002,25
"177",3864,1,321,"['EDUC']",NA,"['Martha Harris']",300,"['FH 10', 'FH 10']","Principles of Educ",330,"False","False","C",1,"C",20021,"['T 0935-1100', 'Th 0930-1050']","Research",2002,18
"184",3872,1,337,"['EDUC']",NA,"['Ann A. Leming']",300,"['FH 10']","The Exceptional Child",376,"False","False","A",1,"C",20021,"['MWF 1255-0150PM']","Research",2002,1
"213",3901,1,381,"['ENGL']",NA,"['Gene Bauer']",100,"['L 520', 'L 520']","Intro/Academic Wri",107,"False","False","",1,"O",20021,"['T 0800-0925', 'Th 0800-0920']","Research",2002,9
"214",3902,1,383,"['ENGL']",NA,"['Jan C. Hill']",100,"['L 420', 'L 420']","Skills in Composition",110,"False","False","A",1,"C",20021,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2002,14
"215",3904,1,392,"['ENGL']",NA,"['Colin Wells']",100,"['L 515']","Literary Studies",185,"False","False","A",1,"C",20021,"['MWF 0905-1000']","Research",2002,23
"216",3905,1,392,"['ENGL']",NA,"['Richard Buckstead']",100,"['L 515']","Literary Studies",185,"False","False","B",1,"C",20021,"['MWF 1255-0150PM']","Research",2002,22
"217",3906,1,392,"['ENGL']",NA,"['Joan Hepburn']",100,"['L 525', 'L 525']","Literary Studies",185,"False","False","C",1,"C",20021,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,24
"218",3907,1,397,"['ENGL']",NA,"['Karen E. Marsalek', 'Linda Shenk']",200,"['L 525']","Lit in Engl to 1650",221,"False","False","A",1,"C",20021,"['MWF 0905-1000']","Research",2002,30
"219",3908,1,397,"['ENGL']",NA,"['Karen E. Marsalek', 'Linda Shenk']",200,"['L 525', 'L 520']","Lit in Engl to 1650",221,"False","False","B",1,"C",20021,"['MW 0905-1000', 'F 0905-1000']","Research",2002,10
