"","clbid","credits","crsid","departments","halfcredit","instructors","level","locations","name","number","pn","prerequisites","section","semester","status","term","times","type","year","enrolled"
"327",2196,1,658,"['JAPAN']",NA,"['Marnie Jorenby']",100,"['M 2', 'M 2']","Beginning Japanese I",111,"False","False","C",1,"O",20011,"['MWF 1045-1140', 'T 0305-0400PM']","Research",2001,9
"328",2197,1,658,"['JAPAN']",NA,"['Marnie Jorenby']",100,"['M 4', 'M 2']","Beginning Japanese I",111,"False","False","D",1,"O",20011,"['MWF 1150-1245PM', 'T 0200-0255PM']","Research",2001,1
"329",2198,1,662,"['JAPAN']",NA,"['Phyllis Hyland Larson']",200,"['M 1']","Intermed Japanese I",231,"False","False","",1,"O",20011,"['MWF 1255-0150PM']","Research",2001,19
"330",2199,1,666,"['JAPAN']",NA,"['Marnie Jorenby']",200,"['M 3']","Advanced Japanese I",251,"False","False","",1,"O",20011,"['MWF 0200-0255PM']","Research",2001,5
"331",2200,1,669,"['JAPAN']",NA,"['Phyllis Hyland Larson']",200,"","IS/4th Year Japanese",298,"False","False","",1,"O",20011,"","Research",2001,2
"332",2201,1,669,"['JAPAN']",NA,"['Kjersten Larson']",200,"","IS/Japanese Study",298,"False","False","A",1,"O",20011,"","Research",2001,1
"333",2202,1,669,"['JAPAN']",NA,"['Phyllis Hyland Larson']",200,"","IS/Japanese",298,"False","False","B",1,"O",20011,"","Research",2001,1
"334",2203,1,677,"['IS']",NA,"['J. L. Carrington']",200,"['SPT 216']","Top: Media Revs/Hist",206,"False","False","",1,"O",20011,"['TTh 1145-0110PM']","Topic",2001,13
"336",2205,1,689,"['IS']",NA,"['Staff']",300,"","Senior Project I",391,"True","False","",1,"O",20011,"","Research",2001,9
"337",2206,1,692,"['IS']",NA,"['Karen E. Marsalek']",300,"","IR/Phonetics and L2",398,"False","False","",1,"O",20011,"","Research",2001,1
"338",2207,1,692,"['IS']",NA,"['Marc Robinson']",300,"","IR/Film Criticism",398,"False","False","A",1,"O",20011,"","Research",2001,1
"339",2208,1,1908,"['ID']",NA,"['Richard Allen']",200,"","Geo Frms/Images ISlam",224,"False","False","",1,"O",20011,"","Research",2001,15
"340",2209,1,697,"['ID']",NA,"['Charles Taliaferro', 'J. L. Carrington']",200,"['H 307']","War and Peace",238,"False","False","",1,"C",20011,"['TTh 0120-0245PM']","Research",2001,40
"341",2211,1,711,"['LATIN']",NA,"['James May']",100,"['M 31']","Beginning Latin I",111,"False","False","A",1,"O",20011,"['MWF 0800-0855']","Research",2001,27
"342",2212,1,711,"['LATIN']",NA,"['Steve T. Reece']",100,"['M 15']","Beginning Latin I",111,"False","False","B",1,"O",20011,"['MWF 1045-1140']","Research",2001,25
"343",2213,1,713,"['LATIN']",NA,"['Gwendolyn Compton-Engle']",200,"['M 31']","Intermediate Latin",231,"False","False","A",1,"O",20011,"['MWF 1150-1245PM']","Research",2001,21
"344",2214,1,713,"['LATIN']",NA,"['Gwendolyn Compton-Engle']",200,"['M 31']","Intermediate Latin",231,"False","False","B",1,"O",20011,"['MWF 1255-0150PM']","Research",2001,17
"345",2215,1,723,"['LATIN']",NA,"['Anne Groton']",300,"['M 36']","Roman Drama",375,"False","False","",1,"O",20011,"['TTh 0120-0245PM']","Research",2001,7
"382",2252,1,768,"['MGMT']",NA,"['Mary Ann Emery']",200,"['H 302']","Principles of Acct",225,"False","False","A",1,"O",20011,"['MWF 1150-1245PM']","Research",2001,28
"383",2253,1,768,"['MGMT']",NA,"['Mary Ann Emery']",200,"['H 413']","Principles of Acct",225,"False","False","B",1,"O",20011,"['MWF 1045-1140']","Research",2001,31
"384",2254,1,774,"['MGMT']",NA,"['Mary Ann Emery']",200,"['H 317']","Managerial/Cost Acct",237,"False","False","",1,"O",20011,"['MWF 0905-1000']","Research",2001,19
"385",2255,1,777,"['MGMT']",NA,"['Murray Wolf']",200,"['H 403']","Marketing",250,"False","False","",1,"C",20011,"['M 0700-1000PM']","Research",2001,30
"386",2256,1,778,"['MGMT']",NA,"['Lisa Lindley']",200,"['M 30']","Management",251,"False","False","A",1,"O",20011,"['TTh 0935-1100']","Research",2001,28
"387",2257,1,778,"['MGMT']",NA,"['Lisa Lindley']",200,"['H 413']","Management",251,"False","False","B",1,"O",20011,"['TTh 1145-0110PM']","Research",2001,20
"388",2258,1,779,"['MGMT']",NA,"['John M. Ophaug']",200,"['CH 109']","Legal Aspects of Bus",252,"False","False","",1,"O",20011,"['TTh 0935-1100']","Research",2001,10
"389",2259,1,783,"['MGMT']",NA,"['Richard Goedde']",200,"['SC 278']","Corporate Finance",281,"False","False","",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,26
"390",2260,1,786,"['MGMT']",NA,"['Richard Goedde']",300,"['SC 182']","Investments",380,"False","False","",1,"C",20011,"['TTh 0120-0245PM']","Research",2001,30
"391",2261,1,792,"['MEDIA']",NA,"['William Sonnega']",100,"['SPT 216']","Mass Media",160,"False","False","",1,"C",20011,"['TTh 0935-1100']","Research",2001,32
"416",2286,1,821,"['MUSIC']",NA,"['Peter S. Hamlin']",200,"['CHM 239']","Counterpoint",222,"False","False","",1,"O",20011,"['TTh 0120-0245PM']","Research",2001,6
"417",2287,1,822,"['MUSIC']",NA,"['Peter S. Hamlin']",200,"['CHM 239']","Composition I",223,"False","False","",1,"C",20011,"['MWF 0905-1000']","Research",2001,19
"418",2288,1,1974,"['MUSIC']",NA,"['David Carter']",200,"['CHM 233']","The Art of Music",230,"False","False","",1,"O",20011,"['MWF 0200-0255PM']","Research",2001,6
"419",2289,1,829,"['MUSIC']",NA,"['David Hagedorn']",200,"['CHM 233']","World Music",237,"False","False","",1,"O",20011,"['MWF 0905-1000']","Research",2001,41
"420",2290,1,831,"['MUSIC']",NA,"['Gerald Hoekstra']",200,"['CHM 239']","Hist & Lit of Music I",241,"False","False","A",1,"O",20011,"['MWF 1255-0150PM']","Research",2001,33
"421",2291,1,831,"['MUSIC']",NA,"['Gerald Hoekstra']",200,"['CHM 239']","Hist & Lit of Music I",241,"False","False","B",1,"O",20011,"['MWF 0200-0255PM']","Research",2001,32
"427",2297,1,851,"['MUSIC']",NA,"['Timothy Mahr']",300,"['CHM 239']","Composition II",324,"False","False","",1,"O",20011,"['MWF 1045-1140']","Research",2001,4
"428",2298,1,852,"['MUSIC']",NA,"['Timothy Mahr']",300,"['CHM 239']","Composition III",325,"False","False","",1,"C",20011,"['MWF 1045-1140']","Research",2001,1
"429",2299,1,855,"['MUSIC']",NA,"['Alice Hanson']",300,"['CHM 232']","Class & Romantic Eras",343,"False","False","",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,31
"430",2300,1,857,"['MUSIC']",NA,"['Alice Hanson']",300,"['CHM 239']","American Music",345,"False","False","",1,"O",20011,"['MWF 0800-0855']","Topic",2001,27
"436",2306,1,866,"['MUSIC']",NA,"['Jo Ann Polley']",300,"","IR/Clarinet Ped & Lit",398,"False","False","",1,"O",20011,"","Research",2001,1
"437",2307,1,921,"['NORW']",NA,"['Anne G. Sabo']",100,"['M 11']","Beginning Norwegian I",111,"False","False","A",1,"O",20011,"['MWF 0800-0855']","Research",2001,15
"438",2308,1,921,"['NORW']",NA,"['Dorer Kari L.']",100,"['M 11']","Beginning Norwegian I",111,"False","False","B",1,"C",20011,"['MWF 0905-1000']","Research",2001,20
"439",2309,1,921,"['NORW']",NA,"['Dorer Kari L.']",100,"['M 11']","Beginning Norwegian I",111,"False","False","C",1,"O",20011,"['MWF 1045-1140']","Research",2001,19
"440",2310,1,921,"['NORW']",NA,"['Dorer Kari L.']",100,"['M 11']","Beginning Norwegian I",111,"False","False","D",1,"O",20011,"['MWF 1150-1245PM']","Research",2001,18
"441",2311,1,922,"['NORW']",NA,"['Nancy Aarsvold']",100,"['M 15']","Begin Norwegian II",112,"False","False","",1,"O",20011,"['MWF 0905-1000']","Research",2001,15
"442",2312,1,926,"['NORW']",NA,"['Torild Homstad']",200,"['M 15']","Intermed Norwegian I",231,"False","False","A",1,"O",20011,"['MWF 0800-0855']","Research",2001,22
"443",2313,1,926,"['NORW']",NA,"['Nancy Aarsvold']",200,"['M 15']","Intermed Norwegian I",231,"False","False","B",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,26
"444",2314,1,926,"['NORW']",NA,"['Nancy Aarsvold']",200,"['M 15']","Intermed Norwegian I",231,"False","False","C",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,27
"445",2315,1,930,"['NORW']",NA,"['Anne G. Sabo']",200,"['M 11']","Advanced Conv & Comp",253,"False","False","",1,"O",20011,"['TTh 0120-0245PM']","Research",2001,7
"446",2316,1,933,"['NORW']",NA,"['Anne G. Sabo']",300,"['M 11']","Norsk Lit Til 1890",371,"False","False","",1,"O",20011,"['MWF 0200-0255PM']","Research",2001,6
"448",2318,1,949,"['NURS']",NA,"['Diana Neal']",300,"['H 215', 'H 215']","Application/Nurs Conc",320,"False","False","",1,"O",20011,"['MWF 0800-0855', 'TTh 0730-0100PM']","Research",2001,16
"450",2320,1,964,"['PHIL']",NA,"['Anthony J. Rudd']",100,"['M 30']","Making of Modern Mind",118,"False","False","",1,"O",20011,"['MWF 1045-1140']","Research",2001,27
"451",2321,1,970,"['PHIL']",NA,"['Vicki L. Harper']",200,"['H 516']","Ancient & Medieval",235,"False","False","",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,28
"452",2322,1,973,"['PHIL']",NA,"['Charles Taliaferro']",200,"['SC 110']","Phil of Theology",241,"False","False","A",1,"C",20011,"['TTh 0935-1100']","Research",2001,37
"453",2323,1,973,"['PHIL']",NA,"['Charles Taliaferro']",200,"['H 516']","Phil of Theology",241,"False","False","B",1,"C",20011,"['TTh 1145-0110PM']","Research",2001,34
"454",2324,1,975,"['PHIL']",NA,"['Corliss Swain']",200,"['H 302']","Philosophy & Science",244,"False","False","A",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,21
"455",2325,1,975,"['PHIL']",NA,"['Corliss Swain']",200,"['H 302']","Philosophy & Science",244,"False","False","B",1,"C",20011,"['MWF 0200-0255PM']","Research",2001,22
"456",2326,1,977,"['PHIL']",NA,"['Karen Gervais']",200,"['H 413']","Biomedical Ethics",250,"False","False","",1,"C",20011,"['M 0700-1000PM']","Research",2001,22
"457",2327,1,979,"['PHIL']",NA,"['Vicki L. Harper']",200,"['H 302']","Ethics/The Good Life",252,"False","False","A",1,"C",20011,"['TTh 1145-0110PM']","Research",2001,28
"458",2328,1,979,"['PHIL']",NA,"['Vicki L. Harper']",200,"['L 420']","Ethics/The Good Life",252,"False","False","B",1,"C",20011,"['MWF 0200-0255PM']","Research",2001,28
"459",2329,1,980,"['PHIL']",NA,"['Anthony J. Rudd']",200,"['H 515']","Law,Politics,Morality",254,"False","False","",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,23
"460",2330,1,986,"['PHIL']",NA,"['Charles Taliaferro']",200,"","IS/Oppress & Liberati",298,"False","False","",1,"O",20011,"","Research",2001,1
"461",2331,1,988,"['PHIL']",NA,"['Corliss Swain']",300,"['H 515']","Studies: Metaphysics",372,"False","False","",1,"C",20011,"['TTh 0120-0245PM']","Research",2001,15
"462",2332,1,993,"['PHIL']",NA,"['Rick A. Fairbanks']",300,"","IR/Machiavelli",398,"False","False","",1,"O",20011,"","Research",2001,1
"463",2333,1,993,"['PHIL']",NA,"['Gordon D. Marino']",300,"","IR/Kierkegaard",398,"False","False","A",1,"O",20011,"","Research",2001,1
"464",2334,1,993,"['PHIL']",NA,"['Charles Taliaferro']",300,"","IR/Modern Thought",398,"False","False","B",1,"O",20011,"","Research",2001,1
"465",2335,1,993,"['PHIL']",NA,"['Vicki L. Harper']",300,"","IR/Modal Logic",398,"False","False","C",1,"O",20011,"","Research",2001,1
"466",2336,1,993,"['PHIL']",NA,"['Rick A. Fairbanks']",300,"","IR/Nature in L Superi",398,"False","False","D",1,"O",20011,"","Research",2001,1
"467",2337,1,993,"['PHIL']",NA,"['Charles Taliaferro']",300,"","IR/Phil and Theology",398,"False","False","E",1,"O",20011,"","Research",2001,1
"468",2338,1,993,"['PHIL']",NA,"['Jeanine Grenberg']",300,"","IR/Philosophical Lit",398,"False","False","F",1,"O",20011,"","Research",2001,1
"469",2339,1,993,"['PHIL']",NA,"['Rick A. Fairbanks']",300,"","IR/Freedom & the Self",398,"False","False","G",1,"O",20011,"","Research",2001,1
"470",2340,1,993,"['PHIL']",NA,"['Charles Taliaferro']",300,"","IR/Art Theory",398,"False","False","H",1,"O",20011,"","Research",2001,1
"471",2341,1,993,"['PHIL']",NA,"['Charles Taliaferro']",300,"","IR/Modern Thought",398,"False","False","I",1,"O",20011,"","Research",2001,1
"509",2379,1,1060,"['PETH']",NA,"['Gary Wicks']",300,"['SAC 142', 'SAC 142']","Motor Learning",373,"False","False","",1,"O",20011,"['MWF 1255-0150PM', 'Th 1255-0255PM']","Research",2001,8
"531",2401,1,1103,"['PSCI']",NA,"['Daniel Hofrenning']",100,"['H 301']","American Politics",111,"False","False","A",1,"O",20011,"['MWF 0800-0855']","Research",2001,22
"532",2402,1,1103,"['PSCI']",NA,"['Daniel Hofrenning']",100,"['H 301']","American Politics",111,"False","False","B",1,"O",20011,"['MWF 0905-1000']","Research",2001,23
"533",2403,1,1104,"['PSCI']",NA,"['D Christopher Brooks']",100,"['SC 129']","Comparative Politics",112,"False","False","A",1,"C",20011,"['TTh 1145-0110PM']","Research",2001,28
"534",2404,1,1104,"['PSCI']",NA,"['D Christopher Brooks']",100,"['SC 129']","Comparative Politics",112,"False","False","B",1,"C",20011,"['TTh 0120-0245PM']","Research",2001,25
"535",2405,1,1110,"['PSCI']",NA,"['Kurt Burch']",100,"['L 577']","Int'l Relations",121,"False","False","A",1,"C",20011,"['MWF 1045-1140']","Research",2001,25
"536",2406,1,1110,"['PSCI']",NA,"['Kurt Burch']",100,"['L 577']","Int'l Relations",121,"False","False","B",1,"O",20011,"['MWF 1150-1245PM']","Research",2001,24
"537",2407,1,1113,"['PSCI']",NA,"['Sheryl D. Breen']",200,"['L 177']","Analyzing Politics",220,"False","False","A",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,23
"538",2408,1,1113,"['PSCI']",NA,"['Sheryl D. Breen']",200,"['L 577']","Analyzing Politics",220,"False","False","B",1,"O",20011,"['MWF 0200-0255PM']","Research",2001,22
"539",2409,1,1117,"['PSCI']",NA,"['Daniel Hofrenning']",200,"['BC 144']","Intro to Publ Policy",246,"False","False","",1,"C",20011,"['M 0700-1000PM']","Research",2001,17
"540",2410,1,1122,"['PSCI']",NA,"['Kristina Thalhammer']",200,"['H 516']","Politics & Developmnt",252,"False","False","",1,"C",20011,"['TTh 0935-1100']","Research",2001,24
"541",2411,1,1129,"['PSCI']",NA,"['D Christopher Brooks']",200,"['H 307']","Hist Class Pol Thght",259,"False","False","",1,"C",20011,"['MWF 0200-0255PM']","Research",2001,14
"542",2412,1,1134,"['PSCI']",NA,"['Charles E. Umbanhowar Sr']",200,"['H 515']","Amer Const: Law",272,"False","False","",1,"O",20011,"['TTh 0935-1100']","Research",2001,24
"543",2413,1,1139,"['PSCI']",NA,"['Sheryl D. Breen']",200,"","Academic Internship",294,"True","False","",1,"O",20011,"","Research",2001,1
"544",2414,1,1118,"['PSCI']",NA,"['Sheryl D. Breen']",300,"['H 516']","Ethics/Public Policy",346,"False","False","",1,"C",20011,"['MWF 0905-1000']","Research",2001,17
"545",2415,1,1145,"['PSCI']",NA,"['Kristina Thalhammer']",300,"['H 516']","Sem: Latin Am Politics",367,"False","False","",1,"O",20011,"['M 0700-1000PM']","Seminar",2001,13
"546",2416,1,1152,"['PSCI']",NA,"['Kristina Thalhammer']",300,"","IR/Fundamentalist Sta",398,"False","False","",1,"O",20011,"","Research",2001,1
"547",2417,1,1153,"['PSCI']",NA,"['Charles E. Umbanhowar Sr']",300,"['H 516']","Sem: International Law",399,"False","False","",1,"C",20011,"['TTh 0120-0245PM']","Seminar",2001,18
"578",2450,1,1191,"['REL']",NA,"['David Booth']",100,"['CH 102']","Bible/Culture/Commun",121,"False","False","A",1,"O",20011,"['MWF 0200-0255PM']","Research",2001,21
"579",2451,1,1191,"['REL']",NA,"['James Hanson']",100,"['L 177']","Bible/Culture/Commun",121,"False","False","B",1,"C",20011,"['MWF 1045-1140']","Research",2001,27
"580",2452,1,1191,"['REL']",NA,"['James Hanson']",100,"['CH 110']","Bible/Culture/Commun",121,"False","False","C",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,25
"581",2453,1,1191,"['REL']",NA,"['Philip E. Stoltzfus']",100,"['CH 101']","Bible/Culture/Commun",121,"False","False","D",1,"C",20011,"['TTh 0800-0925']","Research",2001,26
"582",2454,1,1191,"['REL']",NA,"['Philip E. Stoltzfus']",100,"['CH 101']","Bible/Culture/Commun",121,"False","False","E",1,"C",20011,"['TTh 1145-0110PM']","Research",2001,30
"583",2455,1,1191,"['REL']",NA,"['Margaret Odell']",100,"['CH 110']","Bible/Culture/Commun",121,"False","False","F",1,"C",20011,"['TTh 0800-0925']","Research",2001,28
"584",2456,1,1191,"['REL']",NA,"['Margaret Odell']",100,"['CH 110']","Bible/Culture/Commun",121,"False","False","G",1,"C",20011,"['TTh 0935-1100']","Research",2001,26
"585",2457,1,1191,"['REL']",NA,"['William Poehlmann']",100,"['CH 101']","Bible/Culture/Commun",121,"False","False","H",1,"C",20011,"['TTh 0935-1100']","Research",2001,30
"586",2458,1,1191,"['REL']",NA,"['Gary Stansell']",100,"['CH 102']","Bible/Culture/Commun",121,"False","False","I",1,"C",20011,"['TTh 1145-0110PM']","Research",2001,27
"587",2459,1,1191,"['REL']",NA,"['Gary Stansell']",100,"['CH 102']","Bible/Culture/Commun",121,"False","False","J",1,"O",20011,"['TTh 0120-0245PM']","Research",2001,24
"588",2460,1,1191,"['REL']",NA,"['Charles Wilson']",100,"['CH 101']","Bible/Culture/Commun",121,"False","False","K",1,"O",20011,"['MWF 0905-1000']","Research",2001,21
"589",2461,1,1191,"['REL']",NA,"['Charles Wilson']",100,"['CH 101']","Bible/Culture/Commun",121,"False","False","L",1,"O",20011,"['MWF 1045-1140']","Research",2001,22
"590",2462,1,1191,"['REL']",NA,"['Daniel Malotky']",100,"['CH 102']","Bible/Culture/Commun",121,"False","False","M",1,"C",20011,"['TTh 0935-1100']","Research",2001,28
"591",2463,1,1191,"['REL']",NA,"['Daniel Malotky']",100,"['CH 110']","Bible/Culture/Commun",121,"False","False","N",1,"C",20011,"['TTh 0120-0245PM']","Research",2001,27
"592",2464,1,1192,"['REL']",NA,"['Tatha Wiley']",200,"['CH 111']","Essentials Chr Theol",201,"False","False","A",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,25
"593",2465,1,1192,"['REL']",NA,"['Tatha Wiley']",200,"['CH 111']","Essentials Chr Theol",201,"False","False","B",1,"C",20011,"['MWF 0200-0255PM']","Research",2001,25
"594",2466,1,1196,"['REL']",NA,"['Edmund Santurri']",200,"['CH 111']","Chr Theol/Human Exist",208,"False","False","A",1,"C",20011,"['MWF 1045-1140']","Research",2001,38
"595",2467,1,1196,"['REL']",NA,"['Edmund Santurri']",200,"['CH 111']","Chr Theol/Human Exist",208,"False","False","B",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,32
"596",2468,1,1197,"['REL']",NA,"['David Booth']",200,"['CH 101']","Intro Feminist Theol",209,"False","False","A",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,35
"597",2469,1,1198,"['REL']",NA,"['Philip E. Stoltzfus']",200,"['CH 101']","Chr Theol in History",212,"False","False","",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,26
"598",2470,1,1201,"['REL']",NA,"['Susan Lindley']",200,"['CH 110']","Types Protestantism",215,"False","False","A",1,"C",20011,"['MWF 0905-1000']","Research",2001,24
"599",2471,1,1201,"['REL']",NA,"['Susan Lindley']",200,"['CH 110']","Types Protestantism",215,"False","False","B",1,"C",20011,"['MWF 1045-1140']","Research",2001,27
"600",2472,1,1206,"['REL']",NA,"['Margaret Odell']",200,"['CH 110']","The Biblical God",222,"False","False","",1,"C",20011,"['MWF 0200-0255PM']","Research",2001,22
"601",2473,1,1207,"['REL']",NA,"['James Hanson']",200,"['CH 101']","St.Paul/Letter/Gospel",223,"False","False","",1,"C",20011,"['MWF 0200-0255PM']","Research",2001,31
"602",2474,1,1212,"['REL']",NA,"['William Poehlmann']",200,"['CH 102']","Worship and Theology",228,"False","False","",1,"C",20011,"['MWF 1045-1140']","Research",2001,33
"603",2475,1,1215,"['REL']",NA,"['Anantanand Rambachan']",200,"['CH 111']","Understand Rel Trad",240,"False","False","",1,"C",20011,"['TTh 0935-1100']","Research",2001,26
"604",2476,1,1222,"['REL']",NA,"['Barbara Reed']",200,"['CH 102']","Buddhism",257,"False","False","",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,29
"605",2477,1,1224,"['REL']",NA,"['Susan Lindley']",200,"['CH 110']","Religion in America",260,"False","False","",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,23
"606",2478,1,1227,"['REL']",NA,"['Gary Stansell']",200,"['CH 102']","Old Test/Hebrew Bible",270,"False","False","",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,26
"608",2480,1,1250,"['REL']",NA,"['William Poehlmann']",300,"['CH 109']","Bib Sem: Fourth Gospel",391,"False","False","",1,"O",20011,"['TTh 0120-0245PM']","Seminar",2001,5
"609",2481,1,1257,"['REL']",NA,"['Margaret Odell']",300,"","IR/The Prophetic Role",398,"False","False","",1,"O",20011,"","Research",2001,1
"610",2482,1,1257,"['REL']",NA,"['William Poehlmann']",300,"","IR/Jewish IDentity",398,"False","False","A",1,"O",20011,"","Research",2001,1
"611",2483,1,1257,"['REL']",NA,"['Margaret Odell']",300,"","IR/Nature of the Soul",398,"False","False","B",1,"O",20011,"","Research",2001,1
"612",2484,1,1257,"['REL']",NA,"['Gary Stansell']",300,"","IR/Paul & Hebrew Bibl",398,"False","False","C",1,"O",20011,"","Research",2001,1
"613",2485,1,1258,"['REL']",NA,"['Charles Wilson']",300,"['CH 109']","Them: New Jesus",399,"False","False","A",1,"O",20011,"['TTh 1145-0110PM']","Research",2001,8
"614",2486,1,1258,"['REL']",NA,"['Daniel Malotky']",300,"['CH 109']","Them: Rel Peace & Viol",399,"False","False","B",1,"O",20011,"['MWF 1045-1140']","Research",2001,13
"615",2487,1,1259,"['RUSSN']",NA,"['Irina Walter']",100,"['M 30', 'M 1']","Beginning Russian I",111,"False","False","A",1,"O",20011,"['MWF 1150-1245PM', 'T 1150-1245PM']","Research",2001,10
"616",2488,1,1259,"['RUSSN']",NA,"['Irina Walter']",100,"['M 2', 'M 1']","Beginning Russian I",111,"False","False","B",1,"O",20011,"['MWF 0200-0255PM', 'T 1150-1245PM']","Research",2001,2
"617",2489,1,1259,"['RUSSN']",NA,"['Irina Walter']",100,"['M 30', 'M 1']","Beginning Russian I",111,"False","False","C",1,"O",20011,"['MWF 1150-1245PM', 'T 0200-0255PM']","Research",2001,3
"618",2490,1,1259,"['RUSSN']",NA,"['Irina Walter']",100,"['M 2', 'M 1']","Beginning Russian I",111,"False","False","D",1,"O",20011,"['MWF 0200-0255PM', 'T 0200-0255PM']","Research",2001,6
"619",2491,1,1264,"['RUSSN']",NA,"['Marc Robinson']",200,"['M 2', 'M 11']","Intermed Russian I",231,"False","False","",1,"O",20011,"['MWF 0800-0855', 'T 0800-0855']","Research",2001,17
"620",2492,1,1269,"['RUSSN']",NA,"['Irina Walter']",200,"['M 30']","Conversation & Comp",251,"False","False","",1,"O",20011,"['MWF 1255-0150PM']","Research",2001,7
"621",2493,1,1273,"['RUSSN']",NA,"['Marc Robinson']",200,"['M 31']","20th C Russian Lit-Tr",262,"False","False","",1,"O",20011,"['MWF 1045-1140']","Research",2001,17
"622",2494,1,1276,"['RUSSN']",NA,"['Irina Walter']",200,"","IS/Wm in Russian Sho",298,"False","False","",1,"O",20011,"","Research",2001,1
"623",2495,1,1289,"['SOAN']",NA,"['Michael Leming']",100,"['H 403']","Intro to Sociology",121,"False","False","A",1,"C",20011,"['TTh 0800-0925']","Research",2001,33
"624",2496,1,1289,"['SOAN']",NA,"['Michael Leming']",100,"['H 403']","Intro to Sociology",121,"False","False","B",1,"C",20011,"['TTh 0935-1100']","Research",2001,29
"625",2497,1,1289,"['SOAN']",NA,"['Deborah Engelen-Eigles']",100,"['L 577']","Intro to Sociology",121,"False","False","C",1,"O",20011,"['MWF 1255-0150PM']","Research",2001,21
"626",2498,1,1294,"['SOAN']",NA,"['Christopher L. Chiappari']",100,"['SC 188']","Int/Cult Anthropology",128,"False","False","A",1,"C",20011,"['TTh 0935-1100']","Research",2001,27
"627",2499,1,1294,"['SOAN']",NA,"['Thomas A. Williamson']",100,"['CH 111']","Int/Cult Anthropology",128,"False","False","B",1,"C",20011,"['MWF 0905-1000']","Research",2001,30
"628",2500,1,1300,"['SOAN']",NA,"['Carolyn Anderson']",200,"['H 403']","Contemp Native Amer",235,"False","False","A",1,"C",20011,"['MWF 1045-1140']","Research",2001,21
"629",2501,1,1300,"['SOAN']",NA,"['Carolyn Anderson']",200,"['H 403']","Contemp Native Amer",235,"False","False","B",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,21
"630",2502,1,1302,"['SOAN']",NA,"['Christopher L. Chiappari']",200,"['M 4']","Latin Amer Culture",237,"False","False","",1,"O",20011,"['TTh 0120-0245PM']","Research",2001,20
"631",2503,1,1304,"['SOAN']",NA,"['Thomas A. Williamson']",200,"['CH 110']","Global Interdepend",241,"False","False","",1,"O",20011,"['TTh 1145-0110PM']","Research",2001,24
"632",2504,1,1306,"['SOAN']",NA,"['Bruce Nordstrom-Loeb']",200,"['M 2']","Race/Class-Amer Cult",244,"False","False","A",1,"C",20011,"['TTh 0935-1100']","Research",2001,23
"633",2505,1,1306,"['SOAN']",NA,"['Bruce Nordstrom-Loeb']",200,"['M 2']","Race/Class-Amer Cult",244,"False","False","B",1,"C",20011,"['TTh 1145-0110PM']","Research",2001,26
"634",2506,1,1308,"['SOAN']",NA,"['Michael Leming']",200,"['H 403']","Dying,Death,Bereave",248,"False","False","",1,"C",20011,"['TTh 0120-0245PM']","Research",2001,24
"635",2507,1,1309,"['SOAN']",NA,"['Carolyn Anderson']",200,"['H 301']","Endangered Cultures",249,"False","False","",1,"C",20011,"['MWF 0200-0255PM']","Research",2001,25
"636",2508,1,1310,"['SOAN']",NA,"['Phyllis G. Myers']",200,"['H 501']","Marriage & the Family",260,"False","False","A",1,"C",20011,"['MWF 1045-1140']","Research",2001,36
"637",2509,1,1310,"['SOAN']",NA,"['Phyllis G. Myers']",200,"['H 501']","Marriage & the Family",260,"False","False","B",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,34
"638",2510,1,1316,"['SOAN']",NA,"['Samiha Peterson']",200,"","IS/Study of Moro Soci",298,"False","False","",1,"O",20011,"","Research",2001,1
"639",2511,1,1317,"['SOAN']",NA,"['Deborah Engelen-Eigles']",300,"['H 514']","Found Soc Sci Resrch",371,"False","False","",1,"O",20011,"['MWF 1150-1245PM']","Research",2001,16
"640",2512,1,1320,"['SOAN']",NA,"['Michael Leming']",300,"","IR/Stats Analysis",398,"False","False","",1,"O",20011,"","Research",2001,1
"641",2513,1,1324,"['SPAN']",NA,"['Marisol Galicia']",100,"['M 20']","Beginning Spanish I",111,"False","False","A",1,"C",20011,"['MWF 0800-0855']","Research",2001,26
"642",2514,1,1324,"['SPAN']",NA,"['Marisol Galicia']",100,"['M 21']","Beginning Spanish I",111,"False","False","B",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,28
"643",2515,1,1324,"['SPAN']",NA,"['Kris A. Cropsey']",100,"['M 31']","Beginning Spanish I",111,"False","False","C",1,"C",20011,"['MWF 0200-0255PM']","Research",2001,27
