"","clbid","credits","crsid","departments","halfcredit","instructors","level","locations","name","number","pn","prerequisites","section","semester","status","term","times","type","year","enrolled"
"29",6699,1,69,"['ART']",NA,"['Margaret Ojala']",200,"","IS/Alternate Photo",298,"False","False","D",3,"O",20033,"","Research",2003,1
"30",6700,1,69,"['ART']",NA,"['Wendell Arneson']",200,"","IS/Exploring Ceramics",298,"False","False","E",3,"O",20033,"","Research",2003,1
"31",6701,1,71,"['ART']",NA,"['John Saurer']",300,"['DC 305']","Sr Studies/Studio Art",343,"False","False","",3,"O",20033,"['M 0700-1000PM']","Research",2003,39
"32",6702,1,72,"['ART']",NA,"['Nancy M. Thompson']",300,"['DC 204', 'DC 204']","Methods of Art Hist",350,"False","False","",3,"O",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2003,13
"33",6703,1,75,"['ART']",NA,"['Margaret Ojala']",300,"","IR/Photo N' Such",398,"False","False","",3,"O",20033,"","Research",2003,1
"34",6704,1,77,"['ASIAN']",NA,"['Joseph Dennis']",100,"['HH 515', 'HH 515']","East Asia & the West",112,"False","False","",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,19
"35",6705,1,78,"['ASIAN']",NA,"['Barbara Reed']",100,"['BMC 111', 'BMC 111']","Asian Cultures",121,"False","False","",3,"O",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,34
"36",6706,1,87,"['ASIAN']",NA,"['Phyllis Hyland Larson']",200,"['RML 515']","Modrn Japanese Lit-Tr",235,"False","False","",3,"C",20033,"['MWF 1150-1245PM']","Research",2003,32
"37",6707,1,88,"['ASIAN']",NA,"['Shannon Cannella']",200,"['OM 020']","Chinese Lit--Tr",236,"False","False","",3,"O",20033,"['MWF 0200-0255PM']","Research",2003,13
"38",6708,1,91,"['ASIAN']",NA,"['Karil J. Kucera']",200,"['DC 204']","Vis Cult/Modern China",270,"False","False","",3,"O",20033,"['MWF 1150-1245PM']","Research",2003,18
"39",6709,1,94,"['ASIAN']",NA,"['Phyllis Hyland Larson']",200,"","IS/4th Year Japanese",298,"False","False","",3,"O",20033,"","Research",2003,1
"40",6710,1,94,"['ASIAN']",NA,"['Karil J. Kucera']",200,"","IS/Hindu Architecture",298,"False","False","A",3,"O",20033,"","Research",2003,1
"41",6711,1,94,"['ASIAN']",NA,"['Barbara Reed']",200,"","IS/Asian Am. IDentity",298,"False","False","B",3,"O",20033,"","Research",2003,1
"42",6712,1,95,"['ASIAN']",NA,"['Karil J. Kucera']",300,"['DC 204']","Buddhism: Text-Image",310,"False","False","",3,"O",20033,"['M 0700-1000PM']","Research",2003,7
"43",6713,1,97,"['ASIAN']",NA,"['Barbara Reed']",300,"","IR/Women in Buddhism",398,"False","False","",3,"O",20033,"","Research",2003,1
"91",6761,1,177,"['AMCON']",NA,"['Matthew Rohn']",100,"['STEENSLAND']","Dem Vistas: 1800-1900",102,"False","False","A",3,"C",20033,"['MWF 1255-0150PM']","Research",2003,18
"92",6762,1,177,"['AMCON']",NA,"['Eric J. Fure-Slocum']",100,"['STEENSLAND']","Dem Vistas: 1800-1900",102,"False","False","B",3,"C",20033,"['MWF 1255-0150PM']","Research",2003,20
"93",6763,1,179,"['AMCON']",NA,"['James Farrell']",200,"['HH 317']","Pur/Happiness: 1920-00",202,"False","False","A",3,"C",20033,"['MWF 0200-0255PM']","Research",2003,19
"94",6764,1,179,"['AMCON']",NA,"['William A. Gorton']",200,"['HH 514']","Pur/Happiness: 1920-00",202,"False","False","B",3,"C",20033,"['MWF 0200-0255PM']","Research",2003,16
"132",6802,1,230,"['CLASS']",NA,"['Christopher M. Brunelle']",200,"['HH 501', 'HH 501']","Golden Age Greece-Tr",243,"False","False","",3,"O",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,41
"133",6803,1,239,"['CHIN']",NA,"['Shannon Cannella']",100,"['OM 001', 'OM 001']","Beginning Chinese II",112,"False","False","A",3,"O",20033,"['MWF 0905-1000', 'T 0800-0925']","Research",2003,8
"134",6804,1,239,"['CHIN']",NA,"['Shannon Cannella']",100,"['RML 577', 'OM 001']","Beginning Chinese II",112,"False","False","B",3,"O",20033,"['MWF 1150-1245PM', 'T 0935-1100']","Research",2003,6
"135",6805,1,239,"['CHIN']",NA,"['Shannon Cannella']",100,"['OM 001', 'OM 001']","Beginning Chinese II",112,"False","False","C",3,"O",20033,"['MWF 0905-1000', 'T 0935-1100']","Research",2003,7
"136",6806,1,239,"['CHIN']",NA,"['Shannon Cannella']",100,"['RML 577', 'OM 001']","Beginning Chinese II",112,"False","False","D",3,"O",20033,"['MWF 1150-1245PM', 'T 0800-0925']","Research",2003,3
"137",6807,1,243,"['CHIN']",NA,"['Pin Pin Wan']",200,"['OM 001', 'OM 003', 'OM 003']","Intermed Chinese II",232,"False","False","",3,"O",20033,"['MWF 1150-1245PM', 'T 1005-1100', 'Th 0955-1050']","Research",2003,14
"138",6808,1,246,"['CHIN']",NA,"['Pin Pin Wan']",200,"['OM 011']","Advanced Chinese II",252,"False","False","",3,"O",20033,"['MWF 0905-1000']","Research",2003,5
"139",6809,1,259,"['ECON']",NA,"['Edward David Emery']",100,"['OM 002']","Principles of Econ",121,"False","False","A",3,"O",20033,"['MWF 0800-0855']","Research",2003,18
"140",6810,1,259,"['ECON']",NA,"['Edward David Emery']",100,"['OM 002']","Principles of Econ",121,"False","False","B",3,"O",20033,"['MWF 0905-1000']","Research",2003,22
"141",6811,1,259,"['ECON']",NA,"['Daniel B. Kramer']",100,"['HH 501']","Principles of Econ",121,"False","False","C",3,"C",20033,"['MWF 1255-0150PM']","Research",2003,28
"142",6812,1,259,"['ECON']",NA,"['Daniel B. Kramer']",100,"['HH 501']","Principles of Econ",121,"False","False","D",3,"O",20033,"['MWF 0200-0255PM']","Research",2003,19
"143",6813,1,259,"['ECON']",NA,"['Xun Pomponio']",100,"['HH 403', 'HH 403']","Principles of Econ",121,"False","False","E",3,"O",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,22
"144",6814,1,259,"['ECON']",NA,"['Xun Pomponio']",100,"['HH 301', 'HH 301']","Principles of Econ",121,"False","False","F",3,"O",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,21
"145",6815,1,263,"['ECON']",NA,"['Daniel B. Kramer']",200,"['HH 501']","Intro to Game Theory",222,"False","False","",3,"C",20033,"['MWF 1150-1245PM']","Research",2003,26
"146",6816,1,264,"['ECON']",NA,"['Edward David Emery']",200,"['HH 516']","Economic Methods",233,"False","False","",3,"O",20033,"['MWF 1150-1245PM']","Research",2003,17
"147",6817,1,268,"['ECON']",NA,"['David Schodt']",200,"['SC 184', 'SC 184']","Economic Development",243,"False","False","",3,"C",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2003,27
"148",6818,1,269,"['ECON']",NA,"['Anthony Becker']",200,"['HH 301', 'HH 301']","Bus, Govt & Marketpl",244,"False","False","",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,26
"149",6819,1,274,"['ECON']",NA,"['Paul Wojick']",200,"['HH 413']","Macroeconomic Theory",261,"False","False","A",3,"O",20033,"['MWF 0800-0855']","Research",2003,21
"150",6820,1,274,"['ECON']",NA,"['Paul Wojick']",200,"['OM 030']","Macroeconomic Theory",261,"False","False","B",3,"C",20033,"['MWF 0905-1000']","Research",2003,30
"151",6821,1,275,"['ECON']",NA,"['Anthony Becker']",200,"['SC 129', 'SC 129']","Microeconomic Theory",262,"False","False","A",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,32
"152",6822,1,275,"['ECON']",NA,"['Anthony Becker']",200,"['SC 129', 'SC 129']","Microeconomic Theory",262,"False","False","B",3,"O",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2003,15
"153",6823,1,277,"['ECON']",NA,"['Rhonda H. Rekstad']",200,"","IS/Career Outlook",298,"False","False","",3,"O",20033,"","Research",2003,1
"154",6824,1,278,"['ECON']",NA,"['Rebecca Judge']",300,"['HH 302']","Econ of Public Policy",371,"False","False","",3,"C",20033,"['MWF 1255-0150PM']","Research",2003,21
"155",6825,1,279,"['ECON']",NA,"['Terry J. Fitzgerald']",300,"['HH 514']","Money and Banking",374,"False","False","",3,"O",20033,"['MWF 1045-1140']","Research",2003,14
"156",6826,1,281,"['ECON']",NA,"['Xun Pomponio']",300,"['OM 030', 'OM 030']","International Econ",382,"False","False","",3,"C",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2003,23
"157",6827,1,285,"['ECON']",NA,"['Terry J. Fitzgerald']",300,"","IR/Analysis Us Wealth",398,"False","False","",3,"O",20033,"","Research",2003,1
"158",6828,1,286,"['ECON']",NA,"['Steve Soderlind']",300,"['HH 516']","Seminar",399,"False","False","",3,"O",20033,"['MWF 0800-0855']","Seminar",2003,15
"168",6838,1,311,"['EDUC']",NA,"['John Welckle']",200,"['FH 10']","Educ Psychology",290,"False","False","A",3,"C",20033,"['MWF 0905-1000']","Research",2003,22
"169",6839,1,311,"['EDUC']",NA,"['John Welckle']",200,"['FH 10']","Educ Psychology",290,"False","False","B",3,"C",20033,"['MWF 1045-1140']","Research",2003,28
"170",6840,1,311,"['EDUC']",NA,"['Daniel R. Forstner']",200,"['FH 10', 'FH 10']","Educ Psychology",290,"False","False","D",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,21
"177",6847,1,321,"['EDUC']",NA,"['Maria L. Kelly']",300,"['FH 10L']","Prin Secondary Educ",330,"False","False","A",3,"C",20033,"['MWF 0905-1000']","Research",2003,21
"178",6848,1,321,"['EDUC']",NA,"['Martha Harris']",300,"['FH 10L', 'FH 10L']","Prin Secondary Educ",330,"False","False","B",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,15
"179",6849,1,322,"['EDUC']",NA,"['John Welckle']",300,"['FH 10']","Social Studies Persp",334,"False","False","",3,"C",20033,"['MWF 0200-0255PM']","Research",2003,18
"180",6850,1,323,"['EDUC']",NA,"['Karna E. Hauck']",300,"['DC 204']","Teaching of Art, K-12",341,"False","False","",3,"C",20033,"['Th 0600-0900PM']","Research",2003,3
"181",6851,1,324,"['EDUC']",NA,"['Sheryl Saterstrom', 'Dona W. Freeman']",300,"","Tchng of Dance & Thtr",343,"False","False","",3,"C",20033,"","Research",2003,4
"182",6852,1,325,"['EDUC']",NA,"['Martha Harris']",300,"['FH 10L', 'FH 10L']","Teaching of Comm/Lit",345,"False","False","",3,"C",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2003,11
"183",6853,1,327,"['EDUC']",NA,"['Martha Wallace']",300,"['SC 184']","Tchg of Mathematics",350,"False","False","",3,"C",20033,"['MWF 0800-0855']","Research",2003,11
"184",6854,1,328,"['EDUC']",NA,"['Maggie Broner']",300,"['FH 10L', 'FH 10L']","Tchg of World Lang",353,"False","False","",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,6
"185",6855,1,329,"['EDUC']",NA,"['Linda Berger']",300,"['CHM 233', 'CHM 233']","Tchg Music-Elem Schls",355,"False","False","",3,"C",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2003,31
"186",6856,1,333,"['EDUC']",NA,"['Char Anne Bezanson']",300,"['FH 10L']","Tchg of Science",364,"False","False","",3,"C",20033,"['T 0700-1000PM']","Research",2003,1
"187",6857,1,334,"['EDUC']",NA,"['Maria L. Kelly', 'Larry Fowler']",300,"['FH 10', 'FH 10L']","Tchg of Soc Studies",365,"False","False","",3,"C",20033,"['MTh 0600-0730PM', 'MWF 0800-0855']","Research",2003,17
"192",6862,1,337,"['EDUC']",NA,"['Mark Schelske']",300,"['FH 10', 'FH 10']","The Exceptional Child",376,"False","False","A",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,1
"193",6863,1,337,"['EDUC']",NA,"['Mark Schelske']",300,"['FH 10', 'FH 10']","The Exceptional Child",376,"False","False","B",3,"C",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2003,1
"198",6868,1,345,"['EDUC']",NA,"['John Welckle']",300,"","IR/Social Studies Sem",398,"False","False","",3,"O",20033,"","Research",2003,1
"224",6894,1,392,"['ENGL']",NA,"['Eliot K. Wilson']",100,"['RML 515']","Literary Studies",185,"False","False","A",3,"C",20033,"['MWF 1045-1140']","Research",2003,25
"225",6895,1,392,"['ENGL']",NA,"['Joseph L. Mbele']",100,"['RML 515']","Literary Studies",185,"False","False","B",3,"C",20033,"['MWF 1255-0150PM']","Research",2003,25
"226",6896,1,392,"['ENGL']",NA,"['Diana Postlethwaite']",100,"['RML 525', 'RML 525']","Literary Studies",185,"False","False","C",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,21
"227",6897,1,397,"['ENGL']",NA,"['Karen E. Marsalek', 'Mary E. Trull']",200,"['RML 525']","Lit in Engl to 1650",221,"False","False","A",3,"C",20033,"['MWF 0905-1000']","Research",2003,48
"228",6898,1,399,"['ENGL']",NA,"['Richard DuRocher', 'Colin Wells']",200,"['RML 525']","Lit in Engl 1650-1850",222,"False","False","A",3,"C",20033,"['MWF 1150-1245PM']","Research",2003,38
"229",6899,1,401,"['ENGL']",NA,"['Mark Allister']",200,"['RML 525']","Lit in Engl 1850-Pres",223,"False","False","A",3,"C",20033,"['MWF 1255-0150PM']","Research",2003,35
"230",6900,1,405,"['ENGL']",NA,"['Mary E. Trull']",200,"['RML 525']","Literary Eras: British",230,"False","False","",3,"C",20033,"['MWF 1045-1140']","Research",2003,25
"231",6901,1,406,"['ENGL']",NA,"['Jan C. Hill']",200,"['RML 515', 'RML 515']","Children's Literature",233,"False","False","",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,30
"232",6902,1,407,"['ENGL']",NA,"['Colin Wells']",200,"['RML 515']","Top: Historical/Lit",238,"False","False","",3,"C",20033,"['MWF 0905-1000']","Topic",2003,29
"233",6903,1,410,"['ENGL']",NA,"['Joan Hepburn']",200,"['RML 525', 'RML 525']","Amer Racial/Multi Lit",245,"False","False","",3,"C",20033,"['T 0800-0925', 'Th 0800-0920']","Research",2003,56
"234",6904,1,413,"['ENGL']",NA,"['Mary Steen']",200,"['RML 515', 'RML 515']","Creative Nonfiction",251,"False","False","",3,"C",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2003,18
"235",6905,1,416,"['ENGL']",NA,"['Paul Zorn']",200,"['SC 186']","Science Writing",254,"False","False","",3,"C",20033,"['MWF 1150-1245PM']","Research",2003,12
"236",6906,1,417,"['ENGL']",NA,"['Jan C. Hill']",200,"['RML 420', 'RML 420']","Journalistic Writing",255,"False","False","",3,"C",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2003,18
"237",6907,1,418,"['ENGL']",NA,"['Diane C. LeBlanc']",200,"['RML 420']","Creative Writing I",257,"False","False","A",3,"C",20033,"['MWF 1255-0150PM']","Research",2003,15
"238",6908,1,418,"['ENGL']",NA,"['James Heynen']",200,"['RML 515', 'RML 515']","Creative Writing I",257,"False","False","B",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,21
"239",6909,1,423,"['ENGL']",NA,"['Karen E. Marsalek']",200,"['RML 525']","Eng Lang/Linguistics",274,"False","False","",3,"C",20033,"['MWF 0200-0255PM']","Research",2003,30
"240",6910,1,434,"['ENGL']",NA,"['James Heynen']",200,"","IS/Ideas in Creat Wri",298,"False","False","",3,"O",20033,"","Research",2003,1
"241",6911,1,434,"['ENGL']",NA,"['Katarzyna Gonnerman']",200,"","IS/Russian Child Lit",298,"False","False","A",3,"O",20033,"","Research",2003,1
"242",6912,1,434,"['ENGL']",NA,"['James Heynen']",200,"","IS/Creative Writing",298,"False","False","B",3,"O",20033,"","Research",2003,1
"243",6913,1,442,"['ENGL']",NA,"['Eliot K. Wilson']",300,"['RML 520']","Adv Creative Nonfict",373,"False","False","",3,"C",20033,"['MWF 0200-0255PM']","Research",2003,15
"244",6914,1,448,"['ENGL']",NA,"['Richard DuRocher']",300,"['RML 520', 'RML 520']","Br Auth-Milton/Ethics",393,"False","False","",3,"C",20033,"['T 0120-0245PM', 'Th 0215-0335PM']","Seminar",2003,15
"245",6915,1,451,"['ENGL']",NA,"['Eliot K. Wilson']",300,"","IR/Award Winner Novel",398,"False","False","",3,"O",20033,"","Research",2003,6
"246",6916,1,451,"['ENGL']",NA,"['Richard DuRocher']",300,"","IR/Contemp Lit Theory",398,"False","False","A",3,"O",20033,"","Research",2003,2
"247",6917,1,451,"['ENGL']",NA,"['Elizabeth Hutchins']",300,"","IR/Themes Youth Lit",398,"False","False","B",3,"O",20033,"","Research",2003,1
"248",6918,1,451,"['ENGL']",NA,"['Diana Postlethwaite']",300,"","IR/Novel Writing",398,"False","False","C",3,"O",20033,"","Research",2003,1
"249",6919,1,451,"['ENGL']",NA,"['Richard DuRocher']",300,"","IR/Critical Theory",398,"False","False","D",3,"O",20033,"","Research",2003,1
"250",6920,1,451,"['ENGL']",NA,"['Eliot K. Wilson']",300,"","IR/Publishing Poetry",398,"False","False","E",3,"O",20033,"","Research",2003,1
"251",6921,1,451,"['ENGL']",NA,"['Jan C. Hill']",300,"","IR/Freelance Writing",398,"False","False","F",3,"O",20033,"","Research",2003,1
"252",6922,1,451,"['ENGL']",NA,"['Eliot K. Wilson']",300,"","IR/Poetry and Fiction",398,"False","False","G",3,"O",20033,"","Research",2003,1
"253",6923,1,451,"['ENGL']",NA,"['Paul Zorn']",300,"","IR/Biomedical Writing",398,"False","False","H",3,"O",20033,"","Research",2003,1
"254",6924,1,451,"['ENGL']",NA,"['Jennifer Koenig']",300,"","IR/Fict Faith 20th C",398,"False","False","I",3,"O",20033,"","Research",2003,1
"255",6925,1,452,"['ENGL']",NA,"['Karen Cherewatuk']",300,"['RML 520']","Major Seminar",399,"False","False","A",3,"C",20033,"['MWF 1255-0150PM']","Seminar",2003,15
"256",6926,1,452,"['ENGL']",NA,"['Joseph L. Mbele']",300,"['RML 520', 'RML 520']","Major Seminar",399,"False","False","B",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Seminar",2003,18
"257",6927,1,452,"['ENGL']",NA,"['James Heynen']",300,"['RML 520']","Major Seminar",399,"False","False","C",3,"C",20033,"['T 0700-1000PM']","Seminar",2003,14
"258",6928,1,454,"['ENVST']",NA,"['Eugene Bakko']",100,"['SC 129']","Conservation Biology",125,"False","False","",3,"C",20033,"['MW 0100-0300PM']","Research",2003,21
"259",6929,1,455,"['ENVST']",NA,"['Brian C. Welch']",100,"['SC 129', 'SC 129']","Intro: Enviro Studies",137,"False","False","A",3,"C",20033,"['T 0800-0925', 'Th 0800-0920']","Research",2003,21
"260",6930,1,455,"['ENVST']",NA,"['Brian C. Welch']",100,"['SC 129', 'SC 129']","Intro: Enviro Studies",137,"False","False","B",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,23
"261",6931,1,455,"['ENVST']",NA,"['Paul T. Jackson']",100,"['SC 130']","Intro: Enviro Studies",137,"False","False","C",3,"C",20033,"['MWF 0800-0855']","Research",2003,21
"262",6932,1,456,"['ENVST']",NA,"['Anthony Lott']",200,"['SC 130']","Global Env Politics",201,"False","False","",3,"C",20033,"['MWF 1150-1245PM']","Research",2003,29
"263",6933,1,459,"['ENVST']",NA,"['Rebecca Judge']",200,"['HH 307']","Enviro Policy/Regulat",232,"False","False","",3,"O",20033,"['MWF 0905-1000']","Research",2003,17
"264",6934,1,462,"['ENVST']",NA,"['Kendra Smith']",200,"['SC 188', 'SC 188']","Saving Wild Places",259,"False","False","",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,23
"265",6935,1,463,"['ENVST']",NA,"['Heather M. Brooks-Shirey']",200,"['DC 305', 'DC 305']","Nature & Am Landscape",270,"False","False","",3,"O",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,28
"266",6936,1,464,"['ENVST']",NA,"['Charles Jr. Umbanhowar']",200,"","Academic Internship",294,"True","False","",3,"O",20033,"","Research",2003,1
"267",6937,1,467,"['ENVST']",NA,"['Charles Jr. Umbanhowar']",300,"","IR/Palaeoclimatology",398,"False","False","",3,"O",20033,"","Research",2003,1
"268",6938,1,468,"['ENVST']",NA,"['Sheryl D. Breen']",300,"['BMC 109']","Sem: Environ Studies",399,"False","False","",3,"C",20033,"['MW 0100-0230PM']","Seminar",2003,19
"274",6944,1,477,"['FREN']",NA,"['Alexander Hertich']",100,"['OM 026']","Beginning French II",112,"False","False","",3,"O",20033,"['MWF 1150-1245PM']","Research",2003,26
"275",6945,1,479,"['FREN']",NA,"['Alexander Hertich']",200,"['OM 026']","Intermed French I",231,"False","False","",3,"O",20033,"['MWF 0905-1000']","Research",2003,29
"276",6946,1,480,"['FREN']",NA,"['Wendy Allen']",200,"['OM 026']","Intermed French II",232,"False","False","A",3,"O",20033,"['MWF 0800-0855']","Research",2003,16
"277",6947,1,480,"['FREN']",NA,"['Alexander Hertich']",200,"['OM 026']","Intermed French II",232,"False","False","B",3,"C",20033,"['MWF 1045-1140']","Research",2003,28
"278",6948,1,480,"['FREN']",NA,"['Jolene Barjasteh']",200,"['OM 026']","Intermed French II",232,"False","False","C",3,"C",20033,"['MWF 0200-0255PM']","Research",2003,22
"279",6949,1,485,"['FREN']",NA,"['Wendy Allen']",200,"['OM 026', 'OM 026']","Intro Literary Analy",253,"False","False","",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,24
"280",6950,1,488,"['FREN']",NA,"['Jolene Barjasteh']",200,"['OM 026', 'OM 026']","Per Stud: 19 Cent Lit",273,"False","False","",3,"O",20033,"['T 0800-0925', 'Th 0800-0920']","Research",2003,11
"281",6951,1,493,"['FREN']",NA,"['Scott Homler']",300,"['OM 026', 'OM 026']","Genre: French Cinema",373,"False","False","",3,"O",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,10
"282",6952,1,496,"['FREN']",NA,"['Wendy Allen']",300,"","IR/North African Lit",398,"False","False","",3,"O",20033,"","Research",2003,1
"283",6953,1,498,"['GE']",NA,"['Karen Cherewatuk']",100,"['RML 421']","First-Year Writing",111,"False","False","A",3,"C",20033,"['MWF 1045-1140']","Research",2003,17
"284",6954,1,498,"['GE']",NA,"['Karen E. Marsalek']",100,"['RML 420']","First-Year Writing",111,"False","False","B",3,"C",20033,"['MWF 1150-1245PM']","Research",2003,17
"285",6955,1,498,"['GE']",NA,"['Richard DuRocher']",100,"['RML 421', 'RML 421']","First-Year Writing",111,"False","False","C",3,"C",20033,"['T 0800-0925', 'Th 0800-0920']","Research",2003,16
"286",6956,1,498,"['GE']",NA,"['Mary Steen']",100,"['RML 515', 'RML 515']","First-Year Writing",111,"False","False","D",3,"C",20033,"['T 0800-0925', 'Th 0800-0920']","Research",2003,16
"287",6957,1,498,"['GE']",NA,"['William A. Gorton']",100,"['OM 004', 'OM 004']","First-Year Writing",111,"False","False","E",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,19
"288",6958,1,498,"['GE']",NA,"['Joan Hepburn']",100,"['RML 420', 'RML 420']","First-Year Writing",111,"False","False","F",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,18
"289",6959,1,498,"['GE']",NA,"['Mary V. Winstead']",100,"['RML 577', 'RML 577']","First-Year Writing",111,"False","False","G",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,17
"290",6960,1,498,"['GE']",NA,"['Diana Postlethwaite']",100,"['RML 525', 'RML 525']","First-Year Writing",111,"False","False","H",3,"C",20033,"['T 0935-1100', 'Th 0930-1050']","Research",2003,20
"291",6961,1,498,"['GE']",NA,"['Susan Bauer']",100,"['TB 216', 'TB 216']","First-Year Writing",111,"False","False","I",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,18
"292",6962,1,498,"['GE']",NA,"['Joseph L. Mbele']",100,"['RML 420', 'RML 420']","First-Year Writing",111,"False","False","J",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,19
"293",6963,1,498,"['GE']",NA,"['Mary Steen']",100,"['RML 520', 'RML 520']","First-Year Writing",111,"False","False","K",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,17
"294",6964,1,498,"['GE']",NA,"['Anne G. Sabo']",100,"['OM 015', 'OM 015']","First-Year Writing",111,"False","False","L",3,"C",20033,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2003,17
