"","clbid","credits","crsid","departments","halfcredit","instructors","level","locations","name","number","pn","prerequisites","section","semester","status","term","times","type","year","enrolled"
"218",23409,1,399,"['ENGL']",NA,"['Richard DuRocher', 'Mary Titus']",200,"['L 525']","Lit in Engl 1650-1850",222,"False","False","",1,"O",19981,"['MW 1045-1140']","Research",1998,34
"223",23414,1,401,"['ENGL']",NA,"['Diana Postlethwaite', 'Abby Werlock']",200,"['L 525']","Lit in Engl 1850-Pres",223,"False","False","",1,"O",19981,"['MF 1255-0150PM']","Research",1998,59
"228",23419,1,388,"['ENGL']",NA,"['Jonathan Hill']",200,"['H 516']","The Romantic Period",230,"False","False","",1,"O",19981,"['TTh 0935-1100']","Research",1998,16
"229",23420,1,407,"['ENGL']",NA,"['Colin Wells']",200,"['L 421']","Writing America",238,"False","False","",1,"O",19981,"['MWF 1045-1140']","Topic",1998,28
"230",23421,1,409,"['ENGL']",NA,"['Richard Buckstead']",200,"['L 515']","Amer Lit 1915-1945",240,"False","False","",1,"O",19981,"['MWF 1255-0150PM']","Research",1998,21
"231",23422,1,411,"['ENGL']",NA,"['Joseph L. Mbele']",200,"['L 515']","Post-Colonial Lit",247,"False","False","",1,"C",19981,"['MWF 1045-1140']","Research",1998,33
"232",23423,1,413,"['ENGL']",NA,"['James Heynen']",200,"['L 421']","Creative Nonfiction",251,"False","False","A",1,"C",19981,"['TTh 0935-1100']","Research",1998,16
"233",23424,1,413,"['ENGL']",NA,"['Mary Steen']",200,"['L 520']","Creative Nonfiction",251,"False","False","B",1,"O",19981,"['TTh 1145-0110PM']","Research",1998,14
"234",23425,1,418,"['ENGL']",NA,"['Jon Eric Nelson']",200,"['L 420']","Creative Writing I",257,"False","False","A",1,"C",19981,"['TTh 0935-1100']","Research",1998,17
"235",23426,1,418,"['ENGL']",NA,"['James Heynen']",200,"['L 520']","Creative Writing I",257,"False","False","B",1,"C",19981,"['TTh 0120-0245PM']","Research",1998,16
"236",23427,1,424,"['ENGL']",NA,"['Diana Postlethwaite']",200,"['L 525', 'FH 01']","Literature & Film",275,"False","False","",1,"C",19981,"['TTh 1145-0110PM', 'M 0700-1000PM']","Research",1998,33
"237",23428,1,426,"['ENGL']",NA,"['Ronald J. Lee']",200,"['L 515']","Intro to Shakespeare",280,"False","False","",1,"O",19981,"['MWF 0905-1000']","Research",1998,24
"238",23429,1,431,"['ENGL']",NA,"['Carol Holly']",200,"['L 515']","Women and Literature",286,"False","False","",1,"O",19981,"['TTh 0935-1100']","Research",1998,23
"239",23430,1,432,"['ENGL']",NA,"['Richard Buckstead']",200,"['L 515']","Hemingway",290,"False","False","",1,"O",19981,"['MWF 0200-0255PM']","Research",1998,21
"240",23431,1,433,"['ENGL']",NA,"['Gene Bauer']",200,"","Academic Internship",294,"True","False","",1,"O",19981,"","Research",1998,1
"241",23432,1,434,"['ENGL']",NA,"['Carol Holly']",200,"","IS/Henry James",298,"False","False","",1,"O",19981,"","Research",1998,1
"242",23433,1,434,"['ENGL']",NA,"['Jon Eric Nelson']",200,"","IS/Creat Wri Fic/Poet",298,"False","False","A",1,"O",19981,"","Research",1998,1
"243",23434,1,434,"['ENGL']",NA,"['James Heynen']",200,"","IS/Poetry in Series",298,"False","False","B",1,"O",19981,"","Research",1998,1
"244",23435,1,435,"['ENGL']",NA,"['Richard DuRocher']",300,"['H 515']","17th-C Lit & Revolutn",330,"False","False","",1,"O",19981,"['TTh 1145-0110PM']","Topic",1998,13
"245",23436,1,1716,"['ENGL']",NA,"['Colin Wells']",300,"['L 515']","Comedy",331,"False","False","",1,"C",19981,"['TTh 0120-0245PM']","Research",1998,12
"246",23437,1,442,"['ENGL']",NA,"['Olivia Frey']",300,"['L 520']","Cr Writ II: Nonfiction",373,"False","False","",1,"C",19981,"['TTh 0800-0925']","Research",1998,15
"247",23438,1,451,"['ENGL']",NA,"['Colin Wells']",300,"","IR/Writing America",398,"False","False","",1,"O",19981,"","Research",1998,2
"248",23439,1,451,"['ENGL']",NA,"['Staff']",300,"","IR/Works of Hemingway",398,"False","False","A",1,"O",19981,"","Research",1998,1
"249",23440,1,452,"['ENGL']",NA,"['Joan Hepburn']",300,"['L 520']","Major Seminar",399,"False","False","A",1,"O",19981,"['TTh 0935-1100']","Seminar",1998,9
"250",23441,1,452,"['ENGL']",NA,"['Abby Werlock']",300,"['L 520']","Major Seminar",399,"False","False","B",1,"C",19981,"['Th 0700-1000PM']","Seminar",1998,17
"251",23442,1,1729,"['ENVST']",NA,"['Gary Deason']",200,"['SC 280 PLEN', 'SC 130']","Intro: Enviro Studies",237,"False","False","A",1,"C",19981,"['T 0935-1100', 'Th 0935-1100']","Research",1998,18
"252",23443,1,1729,"['ENVST']",NA,"['Robert Jacobel']",200,"['SC 280 PLEN', 'SC 129']","Intro: Enviro Studies",237,"False","False","B",1,"C",19981,"['T 0935-1100', 'Th 0935-1100']","Research",1998,16
"253",23444,1,1729,"['ENVST']",NA,"['Staff']",200,"['SC 280 PLEN', 'SC 188']","Intro: Enviro Studies",237,"False","False","C",1,"C",19981,"['T 0935-1100', 'Th 0935-1100']","Research",1998,19
"254",23445,1,1729,"['ENVST']",NA,"['Robert Jacobel']",200,"['SC 280 PLEN', 'SC 129']","Intro: Enviro Studies",237,"False","False","D",1,"C",19981,"['T 0935-1100', 'Th 1145-0110PM']","Research",1998,15
"255",23446,1,1729,"['ENVST']",NA,"['Staff']",200,"['SC 280 PLEN', 'SC 110']","Intro: Enviro Studies",237,"False","False","E",1,"C",19981,"['T 0935-1100', 'Th 1145-0110PM']","Research",1998,16
"256",23447,1,1729,"['ENVST']",NA,"['Gary Deason']",200,"['SC 280 PLEN', 'SC 110']","Intro: Enviro Studies",237,"False","False","F",1,"C",19981,"['T 0935-1100', 'Th 0120-0245PM']","Research",1998,19
"257",23448,1,465,"['ENVST']",NA,"['Charles Jr. Umbanhowar']",200,"","IS/Hist Environ Attit",298,"False","False","",1,"O",19981,"","Research",1998,1
"258",23449,1,467,"['ENVST']",NA,"['Gary Deason']",300,"","IR/Cannon Rvr Rec Dev",398,"False","False","",1,"O",19981,"","Research",1998,1
"260",23451,1,476,"['FREN']",NA,"['Herve Pensec']",100,"['M 26']","Beginning French I",111,"False","False","",1,"O",19981,"['MWF 1045-1140']","Research",1998,24
"261",23452,1,477,"['FREN']",NA,"['Mary Cisar']",100,"['M 26']","Beginning French II",112,"False","False","",1,"O",19981,"['MWF 1150-1245PM']","Research",1998,11
"262",23453,1,479,"['FREN']",NA,"['Scott Homler']",200,"['M 26']","Intermed French I",231,"False","False","A",1,"O",19981,"['MWF 0800-0855']","Research",1998,18
"263",23454,1,479,"['FREN']",NA,"['Jolene Barjasteh']",200,"['M 2']","Intermed French I",231,"False","False","B",1,"O",19981,"['MWF 1150-1245PM']","Research",1998,31
"264",23455,1,479,"['FREN']",NA,"['Jolene Barjasteh']",200,"['M 2']","Intermed French I",231,"False","False","C",1,"C",19981,"['MWF 1255-0150PM']","Research",1998,25
"265",23456,1,480,"['FREN']",NA,"['Scott Homler']",200,"['M 26']","Intermed French II",232,"False","False","A",1,"O",19981,"['MWF 0905-1000']","Research",1998,22
"266",23457,1,480,"['FREN']",NA,"['Scott Homler']",200,"['M 26']","Intermed French II",232,"False","False","B",1,"C",19981,"['MWF 1255-0150PM']","Research",1998,28
"267",23458,1,483,"['FREN']",NA,"['Jolene Barjasteh']",200,"['M 26']","Writing French",251,"False","False","",1,"O",19981,"['TTh 1145-0110PM']","Research",1998,19
"268",23459,1,484,"['FREN']",NA,"['Mary Cisar']",200,"['M 26']","Top in Fr Civilizatin",252,"False","False","",1,"O",19981,"['TTh 0800-0925']","Topic",1998,15
"269",23460,1,486,"['FREN']",NA,"['M. Clare Mather']",200,"['M 26']","Fr World: Quebec",271,"False","False","",1,"O",19981,"['TTh 0120-0245PM']","Research",1998,9
"270",23461,1,493,"['FREN']",NA,"['Herve Pensec']",300,"['M 26']","Genre: 17th C Theater",373,"False","False","",1,"O",19981,"['TTh 0935-1100']","Research",1998,6
"271",23462,1,498,"['GE']",NA,"['William Sonnega']",100,"['SPT 216']","First Year Seminar",111,"False","False","A",1,"O",19981,"['MWF 0800-0855']","Research",1998,16
"272",23463,1,498,"['GE']",NA,"['Richard Buckstead']",100,"['L 420']","First Year Seminar",111,"False","False","C",1,"C",19981,"['MWF 1045-1140']","Research",1998,19
"273",23464,1,498,"['GE']",NA,"['Abby Werlock']",100,"['L 525']","First Year Seminar",111,"False","False","D",1,"C",19981,"['MWF 1150-1245PM']","Research",1998,19
"274",23465,1,498,"['GE']",NA,"['David Wee']",100,"['L 515']","First Year Seminar",111,"False","False","E",1,"C",19981,"['TTh 0800-0925']","Research",1998,21
"275",23466,1,498,"['GE']",NA,"['Mary Steen']",100,"['L 525']","First Year Seminar",111,"False","False","F",1,"C",19981,"['TTh 0800-0925']","Research",1998,20
"276",23467,1,498,"['GE']",NA,"['Karen Cherewatuk']",100,"['L 277']","First Year Seminar",111,"False","False","G",1,"C",19981,"['TTh 0935-1100']","Research",1998,19
"277",23469,1,498,"['GE']",NA,"['John Poling']",100,"['L 177']","First Year Seminar",111,"False","False","I",1,"C",19981,"['TTh 0935-1100']","Research",1998,21
"278",23470,1,498,"['GE']",NA,"['Carol Holly']",100,"['L 420']","First Year Seminar",111,"False","False","J",1,"C",19981,"['TTh 1145-0110PM']","Research",1998,20
"279",23471,1,498,"['GE']",NA,"['Jonathan Hill']",100,"['L 421']","First Year Seminar",111,"False","False","K",1,"C",19981,"['TTh 1145-0110PM']","Research",1998,20
"280",23472,1,498,"['GE']",NA,"['Jon Eric Nelson']",100,"['CHM 232']","First Year Seminar",111,"False","False","L",1,"C",19981,"['TTh 1145-0110PM']","Research",1998,19
"281",23473,1,498,"['GE']",NA,"['Barbara Reed']",100,"['CH 109']","First Year Seminar",111,"False","False","M",1,"O",19981,"['TTh 1145-0110PM']","Research",1998,15
"282",23474,1,498,"['GE']",NA,"['Karen Cherewatuk']",100,"['L 420']","First Year Seminar",111,"False","False","N",1,"C",19981,"['TTh 0120-0245PM']","Research",1998,20
"283",23475,1,498,"['GE']",NA,"['Susan Bauer']",100,"['SPT 216']","First Year Seminar",111,"False","False","P",1,"O",19981,"['TTh 0120-0245PM']","Research",1998,18
"284",23476,1,504,"['GERM']",NA,"['Karen R. Achberger']",100,"['M 35']","Beginning German I",111,"False","False","A",1,"O",19981,"['MWF 0800-0855']","Research",1998,25
"285",23477,1,504,"['GERM']",NA,"['Karen R. Achberger']",100,"['M 35']","Beginning German I",111,"False","False","B",1,"O",19981,"['MWF 1255-0150PM']","Research",1998,23
"286",23478,1,505,"['GERM']",NA,"['Lavern Rippley']",100,"['M 11']","Beginning German II",112,"False","False","",1,"O",19981,"['MWF 0905-1000']","Research",1998,18
"287",23479,1,508,"['GERM']",NA,"['Karl Fink']",200,"['M 2']","Intermed German I",231,"False","False","A",1,"O",19981,"['MWF 0905-1000']","Research",1998,27
"288",23480,1,508,"['GERM']",NA,"['Lavern Rippley']",200,"['M 35']","Intermed German I",231,"False","False","B",1,"O",19981,"['MWF 1045-1140']","Research",1998,24
"289",23481,1,509,"['GERM']",NA,"['Karl Fink']",200,"['M 30']","Intermed German II",232,"False","False","",1,"O",19981,"['MWF 1045-1140']","Research",1998,19
"290",23482,1,1751,"['GERM']",NA,"['Norman M. Watt']",200,"['M 35']","Int Germ II-Multicult",234,"False","False","",1,"O",19981,"['MWF 0905-1000']","Research",1998,11
"291",23483,1,1757,"['GERM']",NA,"['Frederike Von Schwerin-High']",200,"['M 30']","Writing German",251,"False","False","",1,"O",19981,"['MWF 1150-1245PM']","Research",1998,14
"292",23484,1,1759,"['GERM']",NA,"['Lavern Rippley']",200,"['M 35']","German History",265,"False","False","",1,"O",19981,"['TTh 0935-1100']","Research",1998,10
"293",23485,1,524,"['GERM']",NA,"['Karl Fink']",300,"['M 4']","Sem: Technical German",340,"False","False","",1,"C",19981,"['MWF 0200-0255PM']","Seminar",1998,15
"294",23486,1,529,"['GERM']",NA,"['Karl Fink']",300,"","Academic Internship",394,"True","False","",1,"O",19981,"","Research",1998,2
"295",23487,1,530,"['GERM']",NA,"['Karen R. Achberger']",300,"","IR/Pwar German Wm Wri",398,"False","False","",1,"O",19981,"","Research",1998,1
"296",23488,1,530,"['GERM']",NA,"['Karl Fink']",300,"","IR/German Biology",398,"False","False","A",1,"O",19981,"","Research",1998,1
"297",23489,1,530,"['GERM']",NA,"['Lavern Rippley']",300,"","IR/German Economics",398,"False","False","B",1,"O",19981,"","Research",1998,1
"298",23490,1,531,"['GCON']",NA,"['Jeanine Grenberg']",100,"['H 514', 'H 501 PLENARY']","Greeks and Hebrews",113,"False","False","A",1,"C",19981,"['MWF 0200-0255PM', 'MWF 0200-0255PM']","Research",1998,23
"299",23491,1,531,"['GCON']",NA,"['Norman M. Watt']",100,"['H 515', 'H 501 PLENARY']","Greeks and Hebrews",113,"False","False","B",1,"C",19981,"['MWF 0200-0255PM', 'MWF 0200-0255PM']","Research",1998,23
"300",23493,1,531,"['GCON']",NA,"['Rick A. Fairbanks']",100,"['H 514', 'H 501 PLENARY']","Greeks and Hebrews",113,"False","False","D",1,"C",19981,"['MWF 1255-0150PM', 'MWF 1255-0150PM']","Research",1998,24
"301",23494,1,531,"['GCON']",NA,"['Edmund Santurri']",100,"['H 515', 'H 501 PLENARY']","Greeks and Hebrews",113,"False","False","E",1,"C",19981,"['MWF 1255-0150PM', 'MWF 1255-0150PM']","Research",1998,23
"302",23495,1,531,"['GCON']",NA,"['Gary Stansell']",100,"['H 516', 'H 501 PLENARY']","Greeks and Hebrews",113,"False","False","F",1,"C",19981,"['MWF 1255-0150PM', 'MWF 1255-0150PM']","Research",1998,25
"303",23496,1,534,"['GCON']",NA,"['Rick A. Fairbanks']",200,"['H 514', 'H 501 PLENARY']","New Forces of Secular",217,"False","False","A",1,"O",19981,"['MWF 1045-1140', 'MWF 1045-1140']","Research",1998,20
"304",23497,1,534,"['GCON']",NA,"['Edmund Santurri']",200,"['H 515', 'H 501 PLENARY']","New Forces of Secular",217,"False","False","B",1,"O",19981,"['MWF 1045-1140', 'MWF 1045-1140']","Research",1998,21
"305",23498,1,534,"['GCON']",NA,"['Gary Stansell']",200,"['H 516', 'H 501 PLENARY']","New Forces of Secular",217,"False","False","C",1,"O",19981,"['MWF 1045-1140', 'MWF 1045-1140']","Research",1998,20
"306",23499,1,539,"['GREEK']",NA,"['Steve T. Reece']",100,"['M 30']","Beginning Greek I",111,"False","False","A",1,"O",19981,"['MWF 0800-0855']","Research",1998,8
"307",23500,1,539,"['GREEK']",NA,"['Steve T. Reece']",100,"['M 30']","Beginning Greek I",111,"False","False","B",1,"O",19981,"['MWF 0905-1000']","Research",1998,11
"308",23501,1,541,"['GREEK']",NA,"['Gwendolyn Compton-Engle']",200,"['M 1']","Intermediate Greek",231,"False","False","",1,"O",19981,"['MWF 1255-0150PM']","Research",1998,16
"309",23502,1,548,"['GREEK']",NA,"['James May']",300,"['M 36']","Greek Drama",374,"False","False","",1,"O",19981,"['TTh 0120-0245PM']","Research",1998,3
"310",23503,1,1769,"['HIST']",NA,"['Richard A. Olson']",100,"['H 515']","Athens & Rome",101,"False","False","",1,"O",19981,"['MWF 0800-0855']","Research",1998,18
"311",23504,1,556,"['HIST']",NA,"['Robert Nichols']",100,"['H 514']","Fall Russian Monarchy",108,"False","False","",1,"O",19981,"['TTh 1145-0110PM']","Research",1998,24
"312",23505,1,1780,"['HIST']",NA,"['Stephen Blake']",100,"['M 30']","Mahatma Gandhi",122,"False","False","",1,"O",19981,"['TTh 0935-1100']","Research",1998,22
"313",23506,1,570,"['HIST']",NA,"['Judy Kutulas']",100,"['L 577']","America Since 1945",140,"False","False","",1,"C",19981,"['MWF 1045-1140']","Research",1998,24
"314",23507,1,573,"['HIST']",NA,"['J. L. Carrington']",100,"['H 317']","Ancient/Med Europe",190,"False","False","",1,"O",19981,"['MWF 1255-0150PM']","Research",1998,39
"315",23508,1,575,"['HIST']",NA,"['Stephen Blake']",100,"['M 1']","Global Hist to 1500",195,"False","False","",1,"O",19981,"['TTh 0120-0245PM']","Research",1998,30
"316",23509,1,1816,"['HIST']",NA,"['Christopher D. Grasso']",200,"['H 307']","America 1490-1865",205,"False","False","A",1,"C",19981,"['MWF 1045-1140']","Research",1998,30
"317",23510,1,1816,"['HIST']",NA,"['Christopher D. Grasso']",200,"['H 307']","America 1490-1865",205,"False","False","B",1,"O",19981,"['MWF 0200-0255PM']","Research",1998,26
"318",23511,1,1813,"['HIST']",NA,"['Richard A. Olson']",200,"['H 307']","Ancient: Mid E/Greece",210,"False","False","",1,"C",19981,"['TTh 0800-0925']","Research",1998,53
