"","clbid","credits","crsid","departments","halfcredit","instructors","level","locations","name","number","pn","prerequisites","section","semester","status","term","times","type","year","enrolled"
"43",4753,1,95,"['ASIAN']",NA,"['Karil J. Kucera']",300,"['DC 204', 'DC 204']","Buddhism: Text-Image",310,"False","False","",3,"O",20023,"['T 0935-1100', 'Th 0930-1050']","Research",2002,8
"44",4754,1,97,"['ASIAN']",NA,"['Phyllis Hyland Larson']",300,"","IR/Bushido Initiative",398,"False","False","",3,"O",20023,"","Research",2002,2
"45",4755,1,100,"['BIO']",NA,"['Robert Rutherford']",100,"['SC 280', 'SC 253']","Biological Science",121,"False","False","A",3,"C",20023,"['MWF 0905-1000', 'T 0800-1000']","Research",2002,21
"46",4756,1,100,"['BIO']",NA,"['Robert Rutherford']",100,"['SC 280', 'SC 253']","Biological Science",121,"False","False","B",3,"C",20023,"['MWF 0905-1000', 'T 1145-0145PM']","Research",2002,22
"47",4757,1,100,"['BIO']",NA,"['Robert Rutherford']",100,"['SC 280', 'SC 253']","Biological Science",121,"False","False","C",3,"C",20023,"['MWF 0905-1000', 'T 0300-0500PM']","Research",2002,23
"48",4758,1,108,"['BIO']",NA,"['Jean C. Porterfield']",100,"['SC 278', 'SC 211']","Organismic Biology",126,"False","False","A",3,"O",20023,"['MWF 0800-0855', 'W 1040-0110PM']","Research",2002,20
"49",4759,1,108,"['BIO']",NA,"['Jean C. Porterfield']",100,"['SC 278', 'SC 211']","Organismic Biology",126,"False","False","B",3,"C",20023,"['MWF 0800-0855', 'T 1145-0215PM']","Research",2002,27
"50",4760,1,108,"['BIO']",NA,"['Jean C. Porterfield']",100,"['SC 278', 'SC 211']","Organismic Biology",126,"False","False","C",3,"C",20023,"['MWF 0800-0855', 'T 0300-0530PM']","Research",2002,30
"51",4761,1,108,"['BIO']",NA,"['Michael Swift']",100,"['SC 278', 'SC 211']","Organismic Biology",126,"False","False","D",3,"O",20023,"['MWF 1045-1140', 'T 0800-1030']","Research",2002,13
"52",4762,1,108,"['BIO']",NA,"['Michael Swift']",100,"['SC 278', 'SC 211']","Organismic Biology",126,"False","False","E",3,"O",20023,"['MWF 1045-1140', 'Th 0800-1030']","Research",2002,12
"53",4763,1,108,"['BIO']",NA,"['Michael Swift']",100,"['SC 278', 'SC 211']","Organismic Biology",126,"False","False","F",3,"O",20023,"['MWF 1045-1140', 'M 1255-0325PM']","Research",2002,20
"54",4764,1,108,"['BIO']",NA,"['Diane K. Angell']",100,"['SC 278', 'SC 211']","Organismic Biology",126,"False","False","G",3,"O",20023,"['MWF 1150-1245PM', 'W 0130-0400PM']","Research",2002,23
"55",4765,1,108,"['BIO']",NA,"['Diane K. Angell']",100,"['SC 278', 'SC 211']","Organismic Biology",126,"False","False","H",3,"C",20023,"['MWF 1150-1245PM', 'Th 0120-0350PM']","Research",2002,22
"56",4766,1,108,"['BIO']",NA,"['Diane K. Angell']",100,"['SC 278', 'SC 211']","Organismic Biology",126,"False","False","I",3,"O",20023,"['MWF 1150-1245PM', 'F 0200-0430PM']","Research",2002,18
"57",4767,1,119,"['BIO']",NA,"['Theodore Johnson']",200,"['SC 280', 'SC 263']","Microbiology",231,"False","False","A",3,"C",20023,"['MWF 1045-1140', 'T 1145-0245PM']","Research",2002,25
"58",4768,1,119,"['BIO']",NA,"['Theodore Johnson']",200,"['SC 280', 'SC 263']","Microbiology",231,"False","False","B",3,"C",20023,"['MWF 1045-1140', 'W 0200-0500PM']","Research",2002,27
"59",4769,1,119,"['BIO']",NA,"['Theodore Johnson']",200,"['SC 280', 'SC 263']","Microbiology",231,"False","False","C",3,"C",20023,"['MWF 1045-1140', 'Th 0120-0420PM']","Research",2002,27
"60",4770,1,122,"['BIO']",NA,"['Barbara May']",200,"['SC 280', 'SC 229']","Intermediate Genetics",233,"False","False","A",3,"O",20023,"['MWF 1150-1245PM', 'W 0200-0500PM']","Research",2002,10
"61",4771,1,122,"['BIO']",NA,"['Barbara May']",200,"['SC 280', 'SC 229']","Intermediate Genetics",233,"False","False","B",3,"O",20023,"['MWF 1150-1245PM', 'Th 0800-1100']","Research",2002,16
"62",4772,1,122,"['BIO']",NA,"['Barbara May']",200,"['SC 280', 'SC 229']","Intermediate Genetics",233,"False","False","C",3,"O",20023,"['MWF 1150-1245PM', 'Th 0200-0500PM']","Research",2002,18
"63",4773,1,124,"['BIO']",NA,"['Eugene Bakko']",200,"['SC 278', 'SC 278', 'SC 269']","Vertebrate Biology",242,"False","False","A",3,"C",20023,"['T 0800-0925', 'Th 0800-0920', 'T 0120-0420PM']","Research",2002,16
"64",4774,1,124,"['BIO']",NA,"['Eugene Bakko']",200,"['SC 278', 'SC 278', 'SC 269']","Vertebrate Biology",242,"False","False","B",3,"C",20023,"['T 0800-0925', 'Th 0800-0920', 'Th 0120-0420PM']","Research",2002,14
"65",4775,1,126,"['BIO']",NA,"['Louis Henry Kermott']",200,"['SC 278', 'SC 253']","Human Anatomy & Physiol",243,"False","False","A",3,"C",20023,"['MWF 0800-0855', 'W 1255-0355PM']","Research",2002,26
"66",4776,1,126,"['BIO']",NA,"['Louis Henry Kermott']",200,"['SC 278', 'SC 253']","Human Anatomy & Physiol",243,"False","False","B",3,"C",20023,"['MWF 0800-0855', 'Th 0800-1100']","Research",2002,23
"67",4777,1,134,"['BIO']",NA,"['John Giannini']",200,"['SC 274', 'SC 227']","Plant Physiology",251,"False","False","A",3,"C",20023,"['MWF 1045-1140', 'M 1255-0355PM']","Research",2002,12
"68",4778,1,134,"['BIO']",NA,"['John Giannini']",200,"['SC 274', 'SC 227']","Plant Physiology",251,"False","False","B",3,"C",20023,"['MWF 1045-1140', 'T 0120-0420PM']","Research",2002,13
"69",4779,1,139,"['BIO']",NA,"['Kathleen L. Shea']",200,"['SC 278', 'SC 248']","Ecological Principles",261,"False","False","A",3,"C",20023,"['MWF 0905-1000', 'T 1145-0245PM']","Research",2002,19
"70",4780,1,139,"['BIO']",NA,"['Kathleen L. Shea']",200,"['SC 278', 'SC 248']","Ecological Principles",261,"False","False","B",3,"C",20023,"['MWF 0905-1000', 'W 0200-0500PM']","Research",2002,16
"71",4781,1,139,"['BIO']",NA,"['Kathleen L. Shea']",200,"['SC 278', 'SC 248']","Ecological Principles",261,"False","False","C",3,"O",20023,"['MWF 0905-1000', 'Th 0120-0420PM']","Research",2002,9
"75",4785,1,154,"['BIO']",NA,"['Louis Henry Kermott']",200,"","IS/Hmn Gross Anatomy",298,"False","False","",3,"O",20023,"","Research",2002,4
"76",4786,1,154,"['BIO']",NA,"['Eugene Bakko']",200,"","IS/Nat Hist Education",298,"False","False","A",3,"O",20023,"","Research",2002,1
"77",4787,1,154,"['BIO']",NA,"['Anne Walter']",200,"","IS/Alternative Med",298,"False","False","B",3,"O",20023,"","Research",2002,1
"78",4788,1,159,"['BIO']",NA,"['Kimberly A. Kandl']",300,"['SC 274', 'SC 274', 'SC 229']","Molecular Biology",364,"False","False","A",3,"O",20023,"['T 0935-1100', 'Th 0930-1050', 'M 1255-0355PM']","Research",2002,11
"79",4789,1,159,"['BIO']",NA,"['Kimberly A. Kandl']",300,"['SC 274', 'SC 274', 'SC 229']","Molecular Biology",364,"False","False","B",3,"O",20023,"['T 0935-1100', 'Th 0930-1050', 'T 0120-0420PM']","Research",2002,5
"80",4790,1,164,"['BIO']",NA,"['Eric Cole']",300,"['SC 274', 'SC 274', 'SC 273']","Developmental Biology",372,"False","False","A",3,"O",20023,"['T 0800-0925', 'Th 0800-0920', 'W 0200-0500PM']","Research",2002,5
"81",4791,1,164,"['BIO']",NA,"['Eric Cole']",300,"['SC 274', 'SC 274', 'SC 273']","Developmental Biology",372,"False","False","B",3,"O",20023,"['TTh 0800-0925', 'Th 0800-0920', 'Th 1250-0350PM']","Research",2002,2
"82",4792,1,169,"['BIO']",NA,"['Louis Henry Kermott']",300,"['SC 210']","Evolutionary Biology",383,"False","False","",3,"O",20023,"['MWF 1045-1140']","Research",2002,16
"83",4793,1,170,"['BIO']",NA,"['Anne Walter']",300,"['SC 274']","Neuroscience Seminar",385,"False","False","",3,"O",20023,"['MW 0100-0300PM']","Research",2002,10
"84",4794,1,172,"['BIO']",NA,"['Charles Jr. Umbanhowar']",300,"['SC 210', 'SC 210', 'SC 227']","Top: Paleoenviro Hist",391,"False","False","",3,"O",20023,"['T 1145-1250PM', 'Th 1245-0140PM', 'Th 0140-0440PM']","Topic",2002,5
"85",4795,1,175,"['BIO']",NA,"['Michael Swift']",300,"","IR/Aquatic Toxicology",398,"False","False","",3,"O",20023,"","Research",2002,1
"86",4796,1,175,"['BIO']",NA,"['Jean C. Porterfield']",300,"","IR/Populatn Genetics",398,"False","False","A",3,"O",20023,"","Research",2002,1
"87",4797,1,175,"['BIO']",NA,"['Charles Jr. Umbanhowar']",300,"","IR/Lake Sedimentation",398,"False","False","B",3,"O",20023,"","Research",2002,1
"88",4798,1,175,"['BIO']",NA,"['Kimberly A. Kandl']",300,"","IR/Actin and Ef3",398,"False","False","C",3,"O",20023,"","Research",2002,1
"89",4799,1,175,"['BIO']",NA,"['Kimberly A. Kandl']",300,"","IR/Ef1a/Actin Cloning",398,"False","False","D",3,"O",20023,"","Research",2002,1
"90",4800,1,175,"['BIO']",NA,"['Diane K. Angell']",300,"","IR/Fluctuating Asymm",398,"False","False","E",3,"O",20023,"","Research",2002,1
"91",4801,1,175,"['BIO']",NA,"['Louis Henry Kermott']",300,"","IR/Wren Research",398,"False","False","F",3,"O",20023,"","Research",2002,1
"92",4802,1,175,"['BIO']",NA,"['Anne Walter']",300,"","IR/Phytoalexins",398,"False","False","G",3,"O",20023,"","Research",2002,1
"93",4803,1,175,"['BIO']",NA,"['Jean C. Porterfield']",300,"","IR/Gene Flow of Fish",398,"False","False","H",3,"O",20023,"","Research",2002,1
"94",4804,1,175,"['BIO']",NA,"['Mary C. Henry']",300,"","IR/Fly Learning",398,"False","False","I",3,"O",20023,"","Research",2002,1
"95",4805,1,177,"['AMCON']",NA,"['James Farrell']",100,"['HH 514']","Dem Vistas: 1800-1900",102,"False","False","A",3,"C",20023,"['MWF 1045-1140']","Research",2002,22
"96",4806,1,177,"['AMCON']",NA,"['Charles E. Umbanhowar Sr']",100,"['HH 317']","Dem Vistas: 1800-1900",102,"False","False","B",3,"C",20023,"['MWF 1045-1140']","Research",2002,22
"97",4807,1,179,"['AMCON']",NA,"['Carol Holly']",200,"['RML 515']","Pur/Happiness: 1920-00",202,"False","False","A",3,"C",20023,"['MWF 0200-0255PM']","Research",2002,16
"98",4808,1,179,"['AMCON']",NA,"['Judy Kutulas']",200,"['RML 421']","Pur/Happiness: 1920-00",202,"False","False","B",3,"C",20023,"['MWF 0200-0255PM']","Research",2002,13
"99",4809,1,182,"['CHEM']",NA,"['Beth Abdella']",100,"['SC 378', 'SC 378']","Fundamentls of Chem",111,"False","False","",3,"C",20023,"['T 0935-1100', 'Th 0930-1050']","Research",2002,42
"102",4812,1,194,"['CHEM']",NA,"['Patrick N. Riley']",100,"['SC 378']","Chemical Reactions",126,"False","False","A",3,"C",20023,"['MWF 0800-0855']","Research",2002,58
"104",4814,1,194,"['CHEM']",NA,"['Robert Hanson']",100,"['SC 378']","Chemical Reactions",126,"False","False","B",3,"C",20023,"['MWF 0905-1000']","Research",2002,54
"106",4816,1,194,"['CHEM']",NA,"['Jeffrey J. Schwinefus']",100,"['SC 378']","Chemical Reactions",126,"False","False","C",3,"O",20023,"['MWF 1045-1140']","Research",2002,51
"108",4818,1,194,"['CHEM']",NA,"['Robert Hanson']",100,"['SC 378']","Chemical Reactions",126,"False","False","D",3,"O",20023,"['MWF 1150-1245PM']","Research",2002,44
"114",4824,1,197,"['CHEM']",NA,"['Wesley Pearson']",200,"['SC 282']","Organic Chemistry",248,"False","False","A",3,"O",20023,"['MWF 0800-0855']","Research",2002,34
"115",4825,1,197,"['CHEM']",NA,"['Gary O. Spessard']",200,"['SC 282']","Organic Chemistry",248,"False","False","B",3,"O",20023,"['MWF 0905-1000']","Research",2002,48
"121",4831,1,201,"['CHEM']",NA,"['Paul T. Jackson']",200,"['SC 282', 'SC 282']","Analytical Chem",255,"False","False","",3,"O",20023,"['T 0935-1100', 'Th 0930-1050']","Research",2002,20
"126",4836,1,207,"['CHEM']",NA,"['Gary Miessler']",300,"['SC 374']","Physical Chemistry",371,"False","False","",3,"O",20023,"['MWF 0905-1000']","Research",2002,18
"130",4840,1,214,"['CHEM']",NA,"['Gregory W. Muth']",300,"['SC 274']","Biochemistry I",379,"False","False","",3,"O",20023,"['MWF 1150-1245PM']","Research",2002,21
"131",4841,1,218,"['CHEM']",NA,"['Beth Abdella']",300,"['SC 374']","Biochemistry II",385,"False","False","",3,"O",20023,"['MWF 1045-1140']","Research",2002,6
"132",4842,1,219,"['CHEM']",NA,"['Gary Miessler']",300,"['SC 374']","Adv Inorganic Chem",386,"False","False","",3,"O",20023,"['MWF 1150-1245PM']","Research",2002,9
"133",4843,1,220,"['CHEM']",NA,"['Gary O. Spessard']",300,"['SC 310', 'SC 310']","Adv Organic Chemistry",388,"False","False","",3,"O",20023,"['T 0800-0925', 'Th 0800-0920']","Research",2002,2
"134",4844,1,223,"['CHEM']",NA,"['Patrick N. Riley']",300,"","IR/Organometallic Syn",398,"False","False","",3,"O",20023,"","Research",2002,1
"135",4845,1,231,"['CLASS']",NA,"['Christopher M. Brunelle']",200,"['HH 501', 'HH 501']","Golden Age of Rome-Tr",244,"False","False","",3,"O",20023,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,56
"136",4846,1,239,"['CHIN']",NA,"['Richard Bodman']",100,"['OM 001', 'OM 001']","Beginning Chinese II",112,"False","False","A",3,"O",20023,"['MWF 0905-1000', 'T 0800-0925']","Research",2002,7
"137",4847,1,239,"['CHIN']",NA,"['Richard Bodman']",100,"['OM 001', 'OM 001']","Beginning Chinese II",112,"False","False","B",3,"O",20023,"['MWF 1150-1245PM', 'T 0935-1100']","Research",2002,4
"138",4848,1,239,"['CHIN']",NA,"['Richard Bodman']",100,"['OM 001', 'OM 001']","Beginning Chinese II",112,"False","False","C",3,"O",20023,"['MWF 0905-1000', 'T 0935-1100']","Research",2002,8
"139",4849,1,239,"['CHIN']",NA,"['Richard Bodman']",100,"['OM 001', 'OM 001']","Beginning Chinese II",112,"False","False","D",3,"O",20023,"['MWF 1150-1245PM', 'T 0800-0925']","Research",2002,6
"140",4850,1,243,"['CHIN']",NA,"['Pin Pin Wan']",200,"['BMC 111', 'OM 004', 'OM 004']","Intermed Chinese II",232,"False","False","",3,"O",20023,"['MWF 1150-1245PM', 'T 1005-1100', 'Th 0955-1050']","Research",2002,11
"141",4851,1,246,"['CHIN']",NA,"['Pin Pin Wan']",200,"['OM 015']","Advanced Chinese II",252,"False","False","",3,"O",20023,"['MWF 0905-1000']","Research",2002,7
"142",4852,1,249,"['CHIN']",NA,"['Pin Pin Wan']",200,"","IS/Advanced Chinese",298,"False","False","",3,"O",20023,"","Research",2002,1
"143",4853,1,249,"['CHIN']",NA,"['Pin Pin Wan']",200,"","IS/Taiwan & Medicine",298,"False","False","A",3,"O",20023,"","Research",2002,1
"144",4854,1,259,"['ECON']",NA,"['Terry J. Fitzgerald']",100,"['DC 305']","Principles of Econ",121,"False","False","A",3,"C",20023,"['MWF 1150-1245PM']","Research",2002,18
"145",4855,1,259,"['ECON']",NA,"['Terry J. Fitzgerald']",100,"['DC 305']","Principles of Econ",121,"False","False","B",3,"C",20023,"['MWF 1045-1140']","Research",2002,22
"146",4856,1,259,"['ECON']",NA,"['Anthony Becker']",100,"['HH 317']","Principles of Econ",121,"False","False","C",3,"C",20023,"['MWF 1255-0150PM']","Research",2002,21
"147",4857,1,259,"['ECON']",NA,"['Xun Pomponio']",100,"['HH 516', 'HH 516']","Principles of Econ",121,"False","False","D",3,"O",20023,"['T 0935-1100', 'Th 0930-1050']","Research",2002,25
"148",4858,1,259,"['ECON']",NA,"['Xun Pomponio']",100,"['HH 403', 'HH 403']","Principles of Econ",121,"False","False","E",3,"C",20023,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,23
"149",4859,1,259,"['ECON']",NA,"['Anthony Becker']",100,"['HH 413']","Principles of Econ",121,"False","False","F",3,"O",20023,"['MWF 0200-0255PM']","Research",2002,20
"150",4860,1,260,"['ECON']",NA,"['Steve Soderlind']",100,"['RML 421']","Analytical Principles",122,"False","False","",3,"O",20023,"['MWF 0905-1000']","Research",2002,11
"151",4861,1,264,"['ECON']",NA,"['Edward David Emery']",200,"['HH 516']","Economic Methods",233,"False","False","",3,"O",20023,"['MWF 1150-1245PM']","Research",2002,13
"152",4862,1,267,"['ECON']",NA,"['Rebecca Judge']",200,"['OM 004', 'OM 004']","Environmental Econ",242,"False","False","",3,"O",20023,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,7
"153",4863,1,268,"['ECON']",NA,"['David Schodt']",200,"['OM 011', 'OM 011']","Economic Development",243,"False","False","",3,"C",20023,"['T 0935-1100', 'Th 0930-1050']","Research",2002,23
"154",4864,1,269,"['ECON']",NA,"['Anthony Becker']",200,"['SC 129']","Bus, Govt & Marketpl",244,"False","False","",3,"O",20023,"['MWF 1045-1140']","Research",2002,21
"155",4865,1,271,"['ECON']",NA,"['Paul Wojick']",200,"['HH 516', 'HH 516']","History Econ Thought",247,"False","False","",3,"O",20023,"['T 0800-0925', 'Th 0800-0920']","Research",2002,24
"156",4866,1,272,"['ECON']",NA,"['Steve Soderlind']",200,"['HH 317']","Urban Economics",249,"False","False","",3,"C",20023,"['MWF 1150-1245PM']","Research",2002,36
"157",4867,1,274,"['ECON']",NA,"['Mark Pernecky']",200,"['HH 413', 'HH 413']","Macroeconomic Theory",261,"False","False","A",3,"O",20023,"['T 0935-1100', 'Th 0930-1050']","Research",2002,25
"158",4868,1,274,"['ECON']",NA,"['Mark Pernecky']",200,"['SC 278', 'SC 278']","Macroeconomic Theory",261,"False","False","B",3,"O",20023,"['T 1145-0110PM', 'Th 1245-0205PM']","Research",2002,27
"159",4869,1,275,"['ECON']",NA,"['Edward David Emery']",200,"['HH 301']","Microeconomic Theory",262,"False","False","A",3,"C",20023,"['MWF 0800-0855']","Research",2002,27
"160",4870,1,275,"['ECON']",NA,"['Edward David Emery']",200,"['HH 302']","Microeconomic Theory",262,"False","False","B",3,"C",20023,"['MWF 0905-1000']","Research",2002,24
"161",4871,1,276,"['ECON']",NA,"['Richard Goedde']",200,"","Academic Internship",294,"True","False","",3,"O",20023,"","Research",2002,1
"162",4872,1,276,"['ECON']",NA,"['Bruce Dalgaard']",200,"","Academic Internship",294,"True","False","A",3,"O",20023,"","Research",2002,1
"163",4873,1,277,"['ECON']",NA,"['Steve Soderlind']",200,"","IS/Globalism",298,"False","False","",3,"O",20023,"","Research",2002,1
"164",4874,1,277,"['ECON']",NA,"['Kathy C. Thomforde']",200,"","IS/Comp Cd Marketing",298,"False","False","A",3,"O",20023,"","Research",2002,1
"165",4875,1,278,"['ECON']",NA,"['Rebecca Judge']",300,"['HH 301', 'HH 301']","Econ of Public Policy",371,"False","False","",3,"C",20023,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2002,15
"166",4876,1,279,"['ECON']",NA,"['Terry J. Fitzgerald']",300,"['HH 516']","Money and Banking",374,"False","False","",3,"O",20023,"['MWF 0800-0855']","Research",2002,14
"167",4877,1,281,"['ECON']",NA,"['Xun Pomponio']",300,"['OM 030', 'OM 030']","International Econ",382,"False","False","",3,"C",20023,"['T 0120-0245PM', 'Th 0215-0335PM']","Research",2002,24
"168",4878,1,283,"['ECON']",NA,"['Steve Soderlind']",300,"","Senior Project",389,"False","False","",3,"O",20023,"","Research",2002,1
"169",4879,1,1612,"['CSCI']",NA,"['Richard Brown']",100,"['SC 182']","Principles Comp Sci",172,"False","False","",3,"O",20023,"['MWF 1255-0150PM']","Research",2002,20
"170",4880,1,1615,"['CSCI']",NA,"['Richard Brown']",200,"['SC 184', 'OMH 300']","Software Design & Impl",272,"False","False","A",3,"O",20023,"['MWF 1150-1245PM', 'W 0200-0400PM']","Research",2002,8
"171",4881,1,1615,"['CSCI']",NA,"['Richard Brown']",200,"['SC 184', 'OMH 300']","Software Design & Impl",272,"False","False","B",3,"O",20023,"['MWF 1150-1245PM', 'Th 0850-1050']","Research",2002,3
"172",4882,1,1615,"['CSCI']",NA,"['Richard Brown']",200,"['SC 184', 'OMH 300']","Software Design & Impl",272,"False","False","C",3,"O",20023,"['MWF 1150-1245PM', 'Th 1245-0245PM']","Research",2002,5
"173",4883,1,300,"['CSCI']",NA,"['Steven McKelvey']",200,"","IS/Application Dev Is",298,"False","False","",3,"O",20023,"","Research",2002,1
"174",4884,1,297,"['CSCI']",NA,"['Richard Allen']",300,"['SC 188', 'SC 188']","Programming Languages",376,"False","False","",3,"O",20023,"['T 0800-0925', 'Th 0800-0920']","Research",2002,12
"175",4885,1,306,"['CSCI']",NA,"['Richard Brown']",300,"","Academic Internship",394,"True","False","",3,"O",20023,"","Research",2002,1
"176",4886,1,307,"['CSCI']",NA,"['Richard Brown']",300,"","IR/Secure Linux Proj",398,"False","False","",3,"O",20023,"","Research",2002,1
"177",4887,1,307,"['CSCI']",NA,"['Richard Brown']",300,"","IR/Secure Linux",398,"False","False","A",3,"O",20023,"","Research",2002,1
"179",4889,1,311,"['EDUC']",NA,"['John Welckle']",200,"['FH 10L']","Educ Psychology",290,"False","False","A",3,"C",20023,"['MWF 0905-1000']","Research",2002,33
"180",4890,1,311,"['EDUC']",NA,"['John Welckle']",200,"['FH 10']","Educ Psychology",290,"False","False","B",3,"C",20023,"['MWF 1045-1140']","Research",2002,32
"181",4891,1,311,"['EDUC']",NA,"['Daniel R. Forstner']",200,"['FH 10L', 'FH 10L']","Educ Psychology",290,"False","False","C",3,"C",20023,"['T 0935-1100', 'Th 0930-1050']","Research",2002,29
"187",4897,1,321,"['EDUC']",NA,"['Maria L. Kelly']",300,"['FH 10']","Prin Secondary Educ",330,"False","False","A",3,"C",20023,"['MWF 0905-1000']","Research",2002,19
"188",4898,1,321,"['EDUC']",NA,"['Martha Harris']",300,"['FH 10L', 'FH 10L']","Prin Secondary Educ",330,"False","False","B",3,"C",20023,"['T 0935-1100', 'Th 0930-1050']","Research",2002,12
